Index,Index_2,Date_Time,Wind_Speed,Wind_Speed_2D,H_direction,V_direction,U_axis,V_axis,W_axis
10,2023-09-25 17:23:00.250000,2023-09-25 17:23:11.235295,6.43,6.333,223.8,9.4,4.297,4.613,0.99
11,2023-09-25 17:23:00.275000,2023-09-25 17:23:11.260340,6.675,6.591,222.3,8.6,4.357,4.905,0.947
12,2023-09-25 17:23:00.300000,2023-09-25 17:23:11.285299,6.869,6.792,220.5,8.0,4.36,5.183,0.913
13,2023-09-25 17:23:00.325000,2023-09-25 17:23:11.310284,6.903,6.854,220.0,6.4,4.374,5.263,0.77
14,2023-09-25 17:23:00.350000,2023-09-25 17:23:11.335295,6.856,6.82,220.0,5.5,4.351,5.237,0.661
15,2023-09-25 17:23:00.375000,2023-09-25 17:23:11.360287,6.604,6.571,220.7,5.3,4.251,4.996,0.623
16,2023-09-25 17:23:00.400000,2023-09-25 17:23:11.385287,6.558,6.53,220.9,4.8,4.241,4.95,0.561
17,2023-09-25 17:23:00.425000,2023-09-25 17:23:11.410282,6.373,6.349,221.0,4.6,4.134,4.802,0.519
18,2023-09-25 17:23:00.450000,2023-09-25 17:23:11.435266,6.149,6.127,221.5,4.5,4.039,4.593,0.486
19,2023-09-25 17:23:00.475000,2023-09-25 17:23:11.460276,6.004,5.982,221.8,4.6,3.961,4.467,0.484
20,2023-09-25 17:23:00.500000,2023-09-25 17:23:11.485275,5.94,5.913,222.1,4.9,3.936,4.397,0.505
21,2023-09-25 17:23:00.525000,2023-09-25 17:23:11.512240,5.665,5.627,223.9,5.7,3.868,4.069,0.537
22,2023-09-25 17:23:00.550000,2023-09-25 17:23:11.535584,5.413,5.367,225.7,6.4,3.817,3.757,0.567
23,2023-09-25 17:23:00.575000,2023-09-25 17:23:11.561474,5.369,5.32,225.9,6.9,3.795,3.71,0.606
24,2023-09-25 17:23:00.600000,2023-09-25 17:23:11.585308,5.323,5.269,225.4,7.5,3.721,3.708,0.662
25,2023-09-25 17:23:00.625000,2023-09-25 17:23:11.610284,5.212,5.159,225.5,7.4,3.651,3.622,0.644
26,2023-09-25 17:23:00.650000,2023-09-25 17:23:11.635274,5.045,4.993,225.0,7.2,3.509,3.525,0.623
27,2023-09-25 17:23:00.675000,2023-09-25 17:23:11.660265,4.941,4.89,224.8,6.8,3.426,3.461,0.583
28,2023-09-25 17:23:00.700000,2023-09-25 17:23:11.685276,4.809,4.76,224.3,6.4,3.31,3.388,0.542
29,2023-09-25 17:23:00.725000,2023-09-25 17:23:11.710275,4.877,4.828,223.0,6.4,3.258,3.518,0.553
30,2023-09-25 17:23:00.750000,2023-09-25 17:23:11.735260,4.806,4.767,221.5,5.3,3.114,3.549,0.452
31,2023-09-25 17:23:00.775000,2023-09-25 17:23:11.760288,4.804,4.781,218.7,3.8,2.951,3.697,0.333
32,2023-09-25 17:23:00.800000,2023-09-25 17:23:11.788434,4.801,4.79,215.5,2.5,2.747,3.866,0.228
33,2023-09-25 17:23:00.825000,2023-09-25 17:23:11.810248,4.784,4.777,212.5,1.7,2.523,4.003,0.156
34,2023-09-25 17:23:00.850000,2023-09-25 17:23:11.835253,4.818,4.811,210.7,1.7,2.387,4.119,0.159
35,2023-09-25 17:23:00.875000,2023-09-25 17:23:11.860236,4.872,4.865,207.6,1.4,2.201,4.283,0.138
36,2023-09-25 17:23:00.900000,2023-09-25 17:23:11.885250,4.945,4.938,205.2,1.3,2.065,4.429,0.131
37,2023-09-25 17:23:00.925000,2023-09-25 17:23:11.910237,5.034,5.027,202.5,1.3,1.888,4.604,0.131
38,2023-09-25 17:23:00.950000,2023-09-25 17:23:11.935230,5.11,5.103,199.6,1.3,1.705,4.76,0.131
39,2023-09-25 17:23:00.975000,2023-09-25 17:23:11.960220,4.982,4.977,198.2,0.8,1.54,4.703,0.078
40,2023-09-25 17:23:01,2023-09-25 17:23:11.985256,4.988,4.983,196.8,0.8,1.435,4.752,0.078
41,2023-09-25 17:23:01.025000,2023-09-25 17:23:12.010226,4.946,4.941,195.0,0.8,1.29,4.751,0.078
