0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
-276.5558356634744,-97.74540307232147,-464.27688345299913,-93.67979681907332,187.5918985295454,381.3451624423655,-23.53282381044729,-558.7828147081874,-281.4218143322086,247.00704246787024,61.69046666809293,344.3670294661223,-70.24953321908045,418.3352980690418,234.5746603976718,0.0
-364.2476381676206,-204.354297313712,-534.239166456971,-92.17510641634621,198.35104700830152,443.8741126698244,6.372174787797598,-518.8691302468844,-347.00394625892653,313.39307039619507,84.72138607394987,347.2800238820456,-84.8343718036453,466.31245788501224,294.6581913887941,0.0
-388.4753266357207,-255.31123711397927,-554.9723328733924,-112.83078593037659,208.93322742092866,471.9518450275186,14.815279674155896,-459.4980660340319,-374.18271231795904,333.67686643649694,94.71565678177123,320.09832302760526,-88.08987038958061,461.78531747122287,336.99910998832434,0.0
-385.12839357170805,-257.57850043024644,-552.4458746119941,-124.46937468751274,210.41499296147313,470.938441367831,14.128229503847253,-439.9608842257243,-370.03778949606254,330.32040080213227,93.41559107225824,305.27192141227573,-86.95528195239619,450.1312793865882,351.5111880685325,0.0
-349.84206671465046,-214.1759220750047,-523.4767771611697,-135.0561573361297,207.81492421033536,448.5105289785729,3.5704159869042034,-438.37871880421153,-346.40559524726876,298.2164599411896,85.94652220578934,290.00130348083985,-79.43616612893665,420.5411974667916,341.6230433330383,0.0
-319.5362776297297,-161.55591093650168,-496.4778261076002,-142.24056221004065,202.178857065564,427.42171974707026,-2.1190667228506443,-459.59131177374644,-322.6075229096997,265.91581206849753,78.40259820509998,287.98429834824634,-72.49503790263125,400.53387194304844,323.69624450236586,0.0
-323.9080085945837,-158.55574478879274,-499.32709195712124,-145.1863412814728,200.67310059246572,430.3643437660687,2.34532235164866,-468.10029200841745,-322.3756586675376,266.5112687475723,78.32666295620739,292.5829259769575,-72.96547498558772,404.09098755947747,325.1623226116751,0.0
-324.9747352352642,-158.445018871316,-499.1319491505208,-146.08471790258955,200.2734348856041,429.8063854297239,3.1110820620794644,-466.3195297451079,-321.5057770367655,265.8494308769795,78.08957409678614,290.8616697414473,-72.75049088865835,403.39609347129726,327.44936111562316,0.0
-336.4486012443313,-153.44516269653238,-494.84263683794654,-159.11768361069898,193.93804945804655,421.08706323777477,13.466652420875548,-448.8094233122899,-306.8924406887995,256.9869229497541,73.81482037766406,271.25437719182963,-70.24364914369934,394.31698407832647,354.40179164964735,0.0
-370.50105636166177,-202.40406545676709,-480.71434636869037,-194.87338001792156,178.65453558005544,398.59189469567065,41.38448998763435,-362.17004320676057,-266.9780285096429,271.2574748850549,61.24120176752614,212.76568916664436,-72.33873607919784,373.8744045075568,421.09467442261297,0.0
-462.9326348320166,-402.35414996689286,-483.59739395167605,-262.6773442656941,161.25748634268183,389.92881065475166,99.12049036778659,-129.76985116112826,-226.3144348856428,358.4815923793546,48.282405768976616,94.72440041625296,-88.78365951378865,349.93498523066336,562.6428856391124,0.0
-539.836184517484,-608.3463921941467,-502.93045331909894,-320.34486439248667,156.04856809934404,405.68523549172613,143.12968357866868,119.60255931744904,-220.79202871466128,441.0140519147285,47.697756383018785,-20.538411319509912,-102.3463159054951,315.73257378719074,693.6138336872607,0.0
-525.9660504440674,-681.6660568042726,-527.4294427941629,-314.40957541961455,172.77604579209773,440.8977602636512,127.95555996315683,221.8841974142365,-269.4936899047582,461.20451599491884,65.26758797814945,-48.27673885832632,-102.96989967590714,285.10386065881136,702.732582811083,0.0
-445.96365204223406,-502.2730607114068,-568.7048934503632,-236.8372683070111,194.97431909428843,479.5935263334479,68.92268332637245,10.392099575096246,-341.92500201732025,380.3786538333867,89.41315025165802,71.80690729046927,-86.58060577396104,304.2300241460888,590.9737126645972,0.0
-404.00043873721285,-419.63636800468515,-602.7559552476633,-175.52987488533947,213.8633244957358,510.80864167683455,28.39162546632881,-140.8587019893728,-396.86930285709997,359.48225024201713,106.21396282657867,169.45862733728117,-84.47309156788103,342.27851482010806,502.4434473835036,0.0
-412.9132846104044,-385.60132115629256,-608.0864190621794,-173.04187811385736,211.8192389394822,511.0129619258896,32.457469053456265,-176.7294534299959,-395.9285392146141,342.0339278256366,105.73962046369682,180.54067945660583,-80.55132857186283,352.2762422080078,505.8634872471192,0.0
-429.6898619348105,-321.5467281162229,-596.6342987823947,-197.1712240617561,197.34223796990887,491.6846710863482,52.86365699935839,-187.57079473188134,-364.4619041112146,293.9929129317177,96.53392187825719,155.61392746553287,-68.48672581770828,337.4534858876095,548.9612230005067,0.0
-426.82655594395436,-322.4105354432107,-595.348188437077,-196.0345727801199,197.7803552595958,491.45125131979495,51.414119056194174,-187.10414881925897,-365.0093024028862,294.6230104444002,96.70313447160834,156.47635016730757,-68.65792050312295,336.7057745776475,545.1310687930946,0.0
-375.4271090168676,-227.05098597076704,-576.2755172535634,-170.192906847865,197.99852447238084,479.69644771989914,28.980016948517175,-290.1944327327005,-362.04237769950026,252.49241164351082,95.18210825804368,208.55690129222376,-60.95002344458293,338.92546932154244,469.55486971886944,0.0
