Timestamp,Latitude,Longitude,Altitude
2024-02-29 13:44:52,54.579861666666666,-5.9359285,14.0
2024-02-29 13:44:52,54.579861666666666,-5.9359285,14.0
2024-02-29 13:44:52,54.579861666666666,-5.9359285,14.0
2024-02-29 13:44:53,54.579861666666666,-5.9359285,14.0
2024-02-29 13:44:53,54.579861666666666,-5.9359285,14.0
2024-02-29 13:44:53,54.579861666666666,-5.9359285,14.0
2024-02-29 13:44:53,54.579861666666666,-5.9359285,14.0
2024-02-29 13:44:53,54.579861666666666,-5.9359285,14.0
2024-02-29 13:44:53,54.579861666666666,-5.9359285,14.0
2024-02-29 13:44:53,54.579861666666666,-5.9359285,14.0
2024-02-29 13:44:53,54.579861666666666,-5.9359285,41.0
2024-02-29 13:44:53,54.579861666666666,-5.9359285,37.0
2024-02-29 13:44:53,54.579861666666666,-5.9359285,41.0
2024-02-29 13:44:53,54.579861666666666,-5.9359285,55.0
2024-02-29 13:44:53,54.579861666666666,-5.9359285,19.0
2024-02-29 13:44:53,54.579861666666666,-5.9359285,14.0
2024-02-29 13:44:53,54.579861666666666,-5.9359285,14.0
2024-02-29 13:44:53,54.579861666666666,-5.9359285,14.0
2024-02-29 13:44:53,54.579861666666666,-5.9359285,14.0
2024-02-29 13:44:53,54.579861666666666,-5.9359285,14.0
2024-02-29 13:44:53,54.579861666666666,-5.9359285,14.0
2024-02-29 13:44:53,54.579861666666666,-5.9359285,14.0
2024-02-29 13:44:53,54.579861666666666,-5.9359285,14.0
2024-02-29 13:44:53,54.579861666666666,-5.9359285,14.0
2024-02-29 13:44:53,54.579861666666666,-5.9359285,14.0
2024-02-29 13:44:53,54.579861666666666,-5.9359285,14.0
2024-02-29 13:44:53,54.579861666666666,-5.9359285,14.0
2024-02-29 13:44:53,54.57986316666667,-5.935929000000001,14.0
2024-02-29 13:44:53,54.57986316666667,-5.935929000000001,14.0
2024-02-29 13:44:53,54.57986316666667,-5.935929000000001,14.0
2024-02-29 13:44:54,54.57986316666667,-5.935929000000001,14.0
2024-02-29 13:44:54,54.57986316666667,-5.935929000000001,14.0
2024-02-29 13:44:54,54.57986316666667,-5.935929000000001,14.0
2024-02-29 13:44:54,54.57986316666667,-5.935929000000001,14.0
2024-02-29 13:44:54,54.57986316666667,-5.935929000000001,14.0
2024-02-29 13:44:54,54.57986316666667,-5.935929000000001,14.0
2024-02-29 13:44:54,54.57986316666667,-5.935929000000001,14.0
2024-02-29 13:44:54,54.57986316666667,-5.935929000000001,41.0
2024-02-29 13:44:54,54.57986316666667,-5.935929000000001,37.0
2024-02-29 13:44:54,54.57986316666667,-5.935929000000001,41.0
2024-02-29 13:44:54,54.57986316666667,-5.935929000000001,55.0
2024-02-29 13:44:54,54.57986316666667,-5.935929000000001,19.0
2024-02-29 13:44:54,54.57986316666667,-5.935929000000001,14.0
2024-02-29 13:44:54,54.57986316666667,-5.935929000000001,14.0
2024-02-29 13:44:54,54.57986316666667,-5.935929000000001,14.0
2024-02-29 13:44:54,54.57986316666667,-5.935929000000001,14.0
2024-02-29 13:44:54,54.57986316666667,-5.935929000000001,14.0
2024-02-29 13:44:54,54.57986316666667,-5.935929000000001,14.0
2024-02-29 13:44:54,54.57986316666667,-5.935929000000001,14.0
2024-02-29 13:44:54,54.57986316666667,-5.935929000000001,14.0
