89.630945,1003.,0.040008667896498346,0.019996331948059165,0.00040007999465706425,99.0,-0.02,0.06,-0.96
161.300767,1003.,0.06004502584027715,0.03998464508028454,0.0012009601912307767,98.0,-0.02,0.06,-0.96
203.842014,1003.,0.06001800402074259,0.019991329072040154,0.0006001199519615992,95.0,-0.02,0.06,-0.96
224.221819,1003.,0.06001800402074259,0.019991329072040154,0.0006001199519615992,95.0,-0.02,0.06,-0.96
251.22855,1003.,0.06001800402074259,0.019991329072040154,0.0006001199519615992,95.0,-0.02,0.06,-0.96
274.451358,1003.,0.06001800402074259,0.019991329072040154,0.0006001199519615992,92.0,-0.02,0.06,-0.96
296.096236,1003.,0.06001800402074259,0.019991329072040154,0.0006001199519615992,94.0,-0.02,0.06,-0.96
324.445524,1003.,0.06001800402074259,0.019991329072040154,0.0006001199519615992,91.0,-0.02,0.06,-0.95
351.112065,1003.,0.06001800402074259,0.019991329072040154,0.0006001199519615992,94.0,-0.02,0.06,-0.96
378.593063,1003.,0.06001800402074259,0.019991329072040154,0.0006001199519615992,90.0,-0.02,0.06,-0.96
401.813648,1003.,0.06001800402074259,0.019991329072040154,0.0006001199519615992,96.0,-0.02,0.06,-0.96
420.018015,1003.,0.06001800402074259,0.019991329072040154,0.0006001199519615992,95.0,-0.02,0.06,-0.96
455.5492,1003.,0.06001800402074259,0.019991329072040154,0.0006001199519615992,93.0,-0.02,0.06,-0.96
474.098146,1003.,0.06001800402074259,0.019991329072040154,0.0006001199519615992,97.0,-0.02,0.06,-0.96
504.929431,1003.,0.06001800402074259,0.019991329072040154,0.0006001199519615992,97.0,-0.02,0.06,-0.96
528.085757,1003.,0.06001800402074259,0.019991329072040154,0.0006001199519615992,91.0,-0.02,0.06,-0.96
547.668291,1003.,0.06001800402074259,0.019991329072040154,0.0006001199519615992,100.0,-0.02,0.06,-0.96
578.271685,1003.,0.06001800402074259,0.019991329072040154,0.0006001199519615992,96.0,-0.02,0.06,-0.96
601.930462,1003.,0.06001800402074259,0.019991329072040154,0.0006001199519615992,94.0,-0.02,0.06,-0.96
