Date_Time,Latitude,Longitude,Altitude
2024-04-19 14:13:17.512446,54.578874666666664,-5.9298775,14.0
2024-04-19 14:13:17.553802,54.578874666666664,-5.9298775,14.0
2024-04-19 14:13:17.634003,54.578874666666664,-5.9298775,14.0
2024-04-19 14:13:17.751168,54.578874666666664,-5.9298775,14.0
2024-04-19 14:13:17.779352,54.578874666666664,-5.9298775,14.0
2024-04-19 14:13:17.886284,54.578874666666664,-5.9298775,14.0
2024-04-19 14:13:17.918022,54.578874666666664,-5.9298775,14.0
2024-04-19 14:13:17.975974,54.578874666666664,-5.9298775,14.0
2024-04-19 14:13:17.991258,54.578874666666664,-5.9298775,14.0
2024-04-19 14:13:18.033301,54.578874666666664,-5.9298775,14.0
2024-04-19 14:13:18.105050,54.578874666666664,-5.9298775,14.0
2024-04-19 14:13:18.150486,54.578874666666664,-5.9298775,14.0
2024-04-19 14:13:18.178324,54.578874666666664,-5.9298775,14.0
2024-04-19 14:13:18.191765,54.578874666666664,-5.9298775,14.0
2024-04-19 14:13:18.226063,54.578874666666664,-5.9298775,14.0
2024-04-19 14:13:18.245279,54.578874666666664,-5.9298775,14.0
2024-04-19 14:13:18.262281,54.578874666666664,-5.9298775,14.0
2024-04-19 14:13:18.310716,54.578874666666664,-5.9298775,14.0
2024-04-19 14:13:18.346556,54.578874666666664,-5.9298775,14.0
2024-04-19 14:13:18.351726,54.578874666666664,-5.9298775,14.0
2024-04-19 14:13:18.378576,54.578874666666664,-5.9298775,14.0
2024-04-19 14:13:18.399770,54.578874666666664,-5.9298775,14.0
2024-04-19 14:13:18.447027,54.578874666666664,-5.9298775,14.0
2024-04-19 14:13:18.503693,54.578874666666664,-5.9298775,14.0
2024-04-19 14:13:18.548595,54.578874666666664,-5.9298775,14.0
2024-04-19 14:13:18.610780,54.578874666666664,-5.9298775,14.0
2024-04-19 14:13:18.678012,54.578874666666664,-5.9298775,14.0
2024-04-19 14:13:18.685134,54.578874666666664,-5.9298775,14.0
2024-04-19 14:13:18.697119,54.578874666666664,-5.9298775,14.0
2024-04-19 14:13:18.723577,54.578874666666664,-5.9298775,14.0
2024-04-19 14:13:18.799469,54.578874666666664,-5.9298775,14.0
2024-04-19 14:13:18.862014,54.578874666666664,-5.9298775,14.0
2024-04-19 14:13:18.913575,54.578874666666664,-5.9298775,14.0
2024-04-19 14:13:18.962528,54.578874666666664,-5.9298775,14.0
2024-04-19 14:13:19.129135,54.57887483333334,-5.929877666666666,14.0
2024-04-19 14:13:19.156570,54.57887483333334,-5.929877666666666,14.0
2024-04-19 14:13:19.179157,54.57887483333334,-5.929877666666666,14.0
2024-04-19 14:13:19.200697,54.57887483333334,-5.929877666666666,13.8
2024-04-19 14:13:19.206992,54.57887483333334,-5.929877666666666,13.8
2024-04-19 14:13:19.212983,54.57887483333334,-5.929877666666666,13.8
2024-04-19 14:13:19.261300,54.57887483333334,-5.929877666666666,13.8
2024-04-19 14:13:19.272179,54.57887483333334,-5.929877666666666,13.8
2024-04-19 14:13:19.286557,54.57887483333334,-5.929877666666666,13.8
2024-04-19 14:13:19.323206,54.57887483333334,-5.929877666666666,13.8
2024-04-19 14:13:19.348529,54.57887483333334,-5.929877666666666,13.8
2024-04-19 14:13:19.377475,54.57887483333334,-5.929877666666666,13.8
2024-04-19 14:13:19.394302,54.57887483333334,-5.929877666666666,13.8
2024-04-19 14:13:19.411592,54.57887483333334,-5.929877666666666,13.8
2024-04-19 14:13:19.438005,54.57887483333334,-5.929877666666666,13.8
2024-04-19 14:13:19.462775,54.57887483333334,-5.929877666666666,13.8
2024-04-19 14:13:19.477242,54.57887483333334,-5.929877666666666,13.8
2024-04-19 14:13:19.507044,54.57887483333334,-5.929877666666666,13.8
2024-04-19 14:13:19.513364,54.57887483333334,-5.929877666666666,13.8
2024-04-19 14:13:19.544046,54.57887483333334,-5.929877666666666,13.8
2024-04-19 14:13:19.564362,54.57887483333334,-5.929877666666666,13.8
2024-04-19 14:13:19.625767,54.57887483333334,-5.929877666666666,13.8
2024-04-19 14:13:19.658171,54.57887483333334,-5.929877666666666,13.8
2024-04-19 14:13:19.709945,54.57887483333334,-5.929877666666666,13.8
2024-04-19 14:13:19.723309,54.57887483333334,-5.929877666666666,13.8
2024-04-19 14:13:19.756501,54.57887483333334,-5.929877666666666,13.8
2024-04-19 14:13:19.788597,54.57887483333334,-5.929877666666666,13.8
2024-04-19 14:13:19.812715,54.57887483333334,-5.929877666666666,13.8
2024-04-19 14:13:19.825981,54.57887483333334,-5.929877666666666,13.8
2024-04-19 14:13:19.852521,54.57887483333334,-5.929877666666666,13.8
2024-04-19 14:13:19.858170,54.57887483333334,-5.929877666666666,13.8
2024-04-19 14:13:19.931538,54.57887649999999,-5.929882666666667,13.8
2024-04-19 14:13:19.975878,54.57887649999999,-5.929882666666667,13.8
2024-04-19 14:13:20.020507,54.57887649999999,-5.929882666666667,13.8
2024-04-19 14:13:20.048675,54.57887649999999,-5.929882666666667,13.8
2024-04-19 14:13:20.055987,54.57887649999999,-5.929882666666667,13.8
2024-04-19 14:13:20.098947,54.57887649999999,-5.929882666666667,13.8
2024-04-19 14:13:20.114363,54.57887649999999,-5.929882666666667,13.8
2024-04-19 14:13:20.133405,54.57887649999999,-5.929882666666667,13.8
2024-04-19 14:13:20.148256,54.57887649999999,-5.929882666666667,13.8
2024-04-19 14:13:20.188637,54.57887649999999,-5.929882666666667,13.8
2024-04-19 14:13:20.197704,54.57887649999999,-5.929882666666667,13.8
2024-04-19 14:13:20.229280,54.57887649999999,-5.929882666666667,13.8
2024-04-19 14:13:20.233790,54.57887649999999,-5.929882666666667,13.8
2024-04-19 14:13:20.236993,54.57887649999999,-5.929882666666667,13.8
2024-04-19 14:13:20.251350,54.57887649999999,-5.929882666666667,13.8
2024-04-19 14:13:20.271443,54.57887649999999,-5.929882666666667,13.8
2024-04-19 14:13:20.302475,54.57887649999999,-5.929882666666667,13.8
2024-04-19 14:13:20.314438,54.57887649999999,-5.929882666666667,13.8
2024-04-19 14:13:20.333143,54.57887649999999,-5.929882666666667,13.8
2024-04-19 14:13:20.344947,54.57887649999999,-5.929882666666667,13.8
2024-04-19 14:13:20.350581,54.57887649999999,-5.929882666666667,13.8
2024-04-19 14:13:20.371104,54.57887649999999,-5.929882666666667,13.8
2024-04-19 14:13:20.375635,54.57887649999999,-5.929882666666667,13.8
2024-04-19 14:13:20.392353,54.57887649999999,-5.929882666666667,13.8
2024-04-19 14:13:20.416847,54.57887649999999,-5.929882666666667,13.8
2024-04-19 14:13:20.445928,54.57887649999999,-5.929882666666667,13.8
2024-04-19 14:13:20.455591,54.57887649999999,-5.929882666666667,13.8
2024-04-19 14:13:20.479326,54.57887649999999,-5.929882666666667,13.8
2024-04-19 14:13:20.484337,54.57887649999999,-5.929882666666667,13.8
2024-04-19 14:13:20.487383,54.57887649999999,-5.929882666666667,13.8
2024-04-19 14:13:20.491544,54.57887649999999,-5.929882666666667,13.8
2024-04-19 14:13:20.497548,54.57887666666667,-5.929882833333333,13.8
2024-04-19 14:13:20.525882,54.57887666666667,-5.929882833333333,13.8
2024-04-19 14:13:20.601034,54.57887666666667,-5.929882833333333,13.8
