Date_Time,Latitude,Longitude,Altitude
2024-03-15 16:44:14.962337,54.57889416666667,-5.929907833333334,4.0
2024-03-15 16:44:14.964012,54.57889416666667,-5.929907833333334,4.0
2024-03-15 16:44:14.984062,54.57889416666668,-5.929907833333334,4.0
2024-03-15 16:44:14.986985,54.57889416666668,-5.929907833333334,4.0
2024-03-15 16:44:15.336298,54.57889416666668,-5.929907833333334,4.0
2024-03-15 16:44:15.356511,54.57889416666668,-5.929907833333334,4.0
2024-03-15 16:44:15.408675,54.57889416666668,-5.929907833333334,4.0
2024-03-15 16:44:15.431644,54.57889416666668,-5.929907833333334,4.0
2024-03-15 16:44:15.448713,54.57889416666668,-5.929907833333334,4.0
2024-03-15 16:44:15.461416,54.57889416666668,-5.929907833333334,4.0
2024-03-15 16:44:15.470007,54.57889416666668,-5.929907833333334,4.0
2024-03-15 16:44:15.514316,54.57889416666668,-5.929907833333334,13.333333333333334
2024-03-15 16:44:15.549205,54.57889416666668,-5.929907833333334,15.666666666666666
2024-03-15 16:44:15.590753,54.57889416666668,-5.929907833333334,24.333333333333332
2024-03-15 16:44:15.601695,54.57889416666668,-5.929907833333334,17.333333333333332
2024-03-15 16:44:15.628916,54.57889416666668,-5.929907833333334,15.0
2024-03-15 16:44:15.658091,54.57889416666668,-5.929907833333334,6.333333333333333
2024-03-15 16:44:15.676353,54.57889416666668,-5.929907833333334,4.0
2024-03-15 16:44:15.688359,54.57889416666668,-5.929907833333334,4.0
2024-03-15 16:44:15.723445,54.57889416666668,-5.929907833333334,4.0
2024-03-15 16:44:15.745560,54.57889416666668,-5.929907833333334,4.0
2024-03-15 16:44:15.757301,54.57889416666668,-5.929907833333334,4.0
2024-03-15 16:44:15.780136,54.57889416666668,-5.929907833333334,4.0
2024-03-15 16:44:15.821780,54.57889416666668,-5.929907833333334,4.0
2024-03-15 16:44:15.836977,54.57889416666668,-5.929907833333334,4.0
2024-03-15 16:44:15.870870,54.57889416666668,-5.929907833333334,4.0
2024-03-15 16:44:15.892011,54.57889416666668,-5.929907833333334,4.0
2024-03-15 16:44:15.922208,54.57889416666668,-5.929907833333334,4.0
2024-03-15 16:44:15.942474,54.57889416666668,-5.929907833333334,4.0
2024-03-15 16:44:15.978157,54.57889416666668,-5.929907833333334,4.0
2024-03-15 16:44:15.991202,54.57889416666668,-5.929907833333334,4.0
2024-03-15 16:44:16.009954,54.57889422222223,-5.9299079444444445,4.0
2024-03-15 16:44:16.017223,54.57889427777778,-5.929908055555555,4.0
2024-03-15 16:44:16.065922,54.57889433333333,-5.929908166666666,4.0
2024-03-15 16:44:16.079177,54.57889433333333,-5.929908166666666,4.0
2024-03-15 16:44:16.373294,54.57889433333333,-5.929908166666666,4.0
2024-03-15 16:44:16.385198,54.57889433333333,-5.929908166666666,4.0
2024-03-15 16:44:16.415575,54.57889433333333,-5.929908166666666,4.0
2024-03-15 16:44:16.431351,54.57889433333333,-5.929908166666666,4.0
2024-03-15 16:44:16.488437,54.57889433333333,-5.929908166666666,4.0
2024-03-15 16:44:16.524428,54.57889433333333,-5.929908166666666,4.0
2024-03-15 16:44:16.552748,54.57889433333333,-5.929908166666666,4.0
2024-03-15 16:44:16.592696,54.57889433333333,-5.929908166666666,13.333333333333334
2024-03-15 16:44:16.652063,54.57889433333333,-5.929908166666666,15.666666666666666
2024-03-15 16:44:16.680840,54.57889433333333,-5.929908166666666,24.333333333333332
2024-03-15 16:44:16.731818,54.57889433333333,-5.929908166666666,17.333333333333332
2024-03-15 16:44:16.762379,54.57889433333333,-5.929908166666666,15.0
2024-03-15 16:44:16.788063,54.57889433333333,-5.929908166666666,6.333333333333333
2024-03-15 16:44:16.815710,54.57889433333333,-5.929908166666666,4.0
2024-03-15 16:44:16.838662,54.57889433333333,-5.929908166666666,4.0
2024-03-15 16:44:16.844429,54.57889433333333,-5.929908166666666,4.0
2024-03-15 16:44:16.851270,54.57889433333333,-5.929908166666666,4.0
2024-03-15 16:44:16.877359,54.57889433333333,-5.929908166666666,4.0
2024-03-15 16:44:16.921642,54.57889433333333,-5.929908166666666,4.0
2024-03-15 16:44:16.964489,54.57889433333333,-5.929908166666666,4.0
2024-03-15 16:44:16.970733,54.57889433333333,-5.929908166666666,4.0
2024-03-15 16:44:16.975172,54.57889433333333,-5.929908166666666,4.0
2024-03-15 16:44:16.978354,54.57889433333333,-5.929908166666666,4.0
2024-03-15 16:44:16.987543,54.57889433333333,-5.929908166666666,4.0
2024-03-15 16:44:17.030094,54.57889433333333,-5.929908166666666,4.0
2024-03-15 16:44:17.034820,54.57889433333333,-5.929908166666666,4.0
2024-03-15 16:44:17.041167,54.57889433333333,-5.929908166666666,4.0
2024-03-15 16:44:17.052880,54.57889438888889,-5.929908222222221,4.0
2024-03-15 16:44:17.054872,54.578894444444444,-5.929908277777777,4.0
2024-03-15 16:44:17.081085,54.5788945,-5.929908333333333,4.0
2024-03-15 16:44:17.092477,54.5788945,-5.929908333333333,4.0
2024-03-15 16:44:17.314069,54.5788945,-5.929908333333333,4.0
2024-03-15 16:44:17.355106,54.5788945,-5.929908333333333,4.0
2024-03-15 16:44:17.361483,54.5788945,-5.929908333333333,4.0
2024-03-15 16:44:17.365769,54.5788945,-5.929908333333333,4.0
2024-03-15 16:44:17.368694,54.5788945,-5.929908333333333,4.0
2024-03-15 16:44:17.375727,54.5788945,-5.929908333333333,4.0
2024-03-15 16:44:17.390062,54.5788945,-5.929908333333333,4.0
2024-03-15 16:44:17.404577,54.5788945,-5.929908333333333,4.0
