,timestamp,KF_altitude_est
159,37.123572182000004,2.8423482865059926
160,37.363555829999996,2.895095756669444
161,37.609486904,2.915391738503125
162,37.861578828999995,2.957962324246105
163,38.11003190300001,3.068470765766867
164,38.344279385,3.1722909930020347
165,38.600670607000005,3.200229912039722
166,38.851181755,3.2149437386402093
167,39.107760366,3.167068384920411
168,39.347054921,3.1236940018672747
169,39.737241364999996,3.078901878822078
170,40.158484365,3.114706103122894
171,40.43032555,3.1064307458351323
172,40.657517604999995,3.0739756241306724
173,40.88848330900001,3.0714655432650724
174,41.138323420000006,2.9787292363904188
175,41.381813994,2.9955056357328687
176,41.62833706800001,2.976645960849465
177,41.868194105,2.967981926012457
178,42.102152159999996,3.019686950142787
179,42.333039567,3.004711234788167
180,42.572258604,2.9870543325886247
181,42.806205012,2.904627622038612
182,43.05623071500001,2.926192923512393
183,43.305226585,2.9118847474615257
184,43.544492381000005,2.828242470078808
185,43.770004437000004,2.9557808770111844
186,44.005910140000005,2.838983202591826
187,44.25933036299999,2.821217459619428
188,44.494478029,2.856984360287837
189,44.727089862,2.9284274303700832
190,44.977273918,2.910852100880729
191,45.22278289900001,2.9698252876380344
192,45.485409010000005,2.9497743235260345
193,45.730364343,2.8866946446959343
194,45.966779621,2.831013833342677
195,46.208433047,2.828780422990429
196,46.473314546000005,2.8025193101407653
197,46.718585602000005,2.828326593540674
198,46.961747304999996,2.875852556301006
199,47.20040697200001,2.8857469023725613
200,47.457049231,2.9182665525168376
201,47.695083657000005,2.957881937796083
202,47.939570583,2.96776387766983
203,48.17939999,2.966849628740305
204,48.416244971000005,2.987969912758051
205,48.645660953000004,3.00053197729227
206,48.882411804,3.0521162595697127
207,49.115962193,3.0163569048004826
208,49.35670256300001,2.90681134650374
209,49.597581248000004,2.806359768184595
210,49.841836396,2.8432981751858857
211,50.096006433,2.779192579389957
212,50.33271737700001,2.8016753292126007
213,50.580058137,2.80942871942881
214,50.81705282200001,2.7982372970423803
215,51.058599525,2.775701579517868
216,51.298653488,2.733824758731885
217,51.54700076600001,2.666691878955921
218,51.78126554299999,2.6870952056385784
219,52.03523395,2.631322126678554
220,52.279364432,2.6131582605899624
221,52.524480358,2.659267968097992
222,52.774382117,2.658642205857874
223,53.01643117200001,2.6586711350611973
224,53.240120246,2.622609599947792
225,53.48446504200001,2.6376996267077715
226,53.71986604200001,2.6262710218397274
227,53.96963848600001,2.649018197841906
228,54.210725505,2.680001545697929
229,54.448645301,2.687304853060444
230,54.68875176399999,2.751478643934636
231,54.93068902300001,2.799037143988878
232,55.172638115,2.80390972557679
233,55.40431370799999,2.8429101445664124
234,55.656208893,2.855110964654399
235,55.890997299999995,3.0049178841494424
236,56.131010040999996,3.0195565030298552
237,56.38389231800001,3.02614017622765
238,56.628257669999996,3.1332716442622304
239,56.873035411,3.1053913215725384
240,57.108905947000004,3.1326606542636406
241,57.336450670000005,3.1643404677831226
242,57.573764688000004,3.1020946227276185
243,57.82016900299999,3.0775963402758584
244,58.044236651,3.077659671840298
245,58.279773373000005,3.040661255442625
246,58.514237261,2.973156449557584
247,58.742551428,2.9945787672764066
248,58.98703740900001,2.9133232635553785
249,59.224195353999995,2.815231447882752
250,59.479008779000004,2.7520650523616608
251,59.71976170500001,2.72072083314618
252,59.95749614900001,2.7608933445583617
253,60.203500649,2.6929512483495843
254,60.44292964900001,2.722669193316476
255,60.695290834000005,2.724378143569095
256,60.934581797,2.7239957607113188
257,61.170318038000005,2.6698394921131308
258,61.428688815,2.746030892120064
259,61.682128760000005,2.7860620781921503
260,61.915458204000004,2.767141114961277
261,62.154278833,2.762227010135789
262,62.402329296000005,2.7481625011348414
263,62.655692443999996,2.807736909164745
