Date_Time,Wind_Speed,Wind_Speed_2D,H_direction,V_direction,U_axis,V_axis,W_axis
2024-03-15 16:44:13.874059,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-15 16:44:13.932802,3.465,3.145,68.0,12.5,-2.195,2.255,1.455
2024-03-15 16:44:13.955311,4.496666666666666,4.06,89.66666666666667,17.0,-2.9,2.84,1.93
2024-03-15 16:44:13.961877,4.959999999999999,4.475,99.5,19.25,-3.2775,3.0374999999999996,2.1375
2024-03-15 16:44:13.979609,5.153999999999999,4.632,105.4,21.0,-3.4339999999999997,3.0959999999999996,2.2600000000000002
2024-03-15 16:44:14.001733,6.392,5.702,131.6,27.0,-4.2379999999999995,3.8040000000000007,2.8819999999999997
2024-03-15 16:44:14.035028,6.26,5.552,130.2,27.6,-4.2219999999999995,3.5980000000000003,2.886
2024-03-15 16:44:14.061989,6.248,5.536,129.4,27.8,-4.257999999999999,3.5340000000000003,2.894
2024-03-15 16:44:14.085722,6.228,5.502,128.8,28.0,-4.278,3.4560000000000004,2.918
2024-03-15 16:44:14.106648,6.292,5.574,128.4,27.6,-4.362,3.4699999999999998,2.914
2024-03-15 16:44:14.131780,6.336,5.634,127.6,27.2,-4.454,3.4479999999999995,2.8979999999999997
2024-03-15 16:44:14.151478,6.316,5.590000000000001,127.4,27.6,-4.426,3.414,2.938
2024-03-15 16:44:14.188791,6.302,5.57,128.0,27.6,-4.3740000000000006,3.442,2.946
2024-03-15 16:44:14.201587,6.311999999999999,5.572,128.6,27.8,-4.332,3.4979999999999998,2.9640000000000004
2024-03-15 16:44:14.228566,6.336,5.586,129.0,28.0,-4.318,3.5340000000000003,2.992
2024-03-15 16:44:14.255134,6.324,5.5840000000000005,129.0,27.8,-4.324,3.528,2.9659999999999997
2024-03-15 16:44:14.274166,6.442,5.76,129.6,26.6,-4.426,3.678,2.882
2024-03-15 16:44:14.323698,6.392,5.724,128.4,26.6,-4.470000000000001,3.567999999999999,2.842
2024-03-15 16:44:14.330693,6.228,5.516,127.6,27.8,-4.352,3.378,2.868
2024-03-15 16:44:14.365240,6.378,5.678,126.0,27.2,-4.588,3.3280000000000003,2.872
2024-03-15 16:44:14.420258,6.446,5.758,125.2,27.0,-4.6979999999999995,3.306,2.87
2024-03-15 16:44:14.426929,6.378,5.64,124.2,28.0,-4.674,3.146,2.952
2024-03-15 16:44:14.449885,6.4319999999999995,5.678,124.0,28.0,-4.726,3.14,2.994
2024-03-15 16:44:14.469408,6.7,6.03,123.2,25.8,-5.055999999999999,3.278,2.906
2024-03-15 16:44:14.482683,6.634,5.964,123.2,26.0,-4.999999999999999,3.2380000000000004,2.896
2024-03-15 16:44:14.508395,6.57,5.894,123.4,26.2,-4.93,3.2159999999999997,2.894
2024-03-15 16:44:14.534022,6.582000000000001,5.946000000000001,123.4,25.4,-4.965999999999999,3.258,2.816
2024-03-15 16:44:14.550724,6.492,5.8260000000000005,124.8,26.2,-4.792,3.2880000000000003,2.848
2024-03-15 16:44:14.575936,6.3660000000000005,5.638,127.0,27.6,-4.513999999999999,3.3520000000000003,2.9419999999999993
2024-03-15 16:44:14.597711,6.258000000000001,5.523999999999999,128.0,27.8,-4.353999999999999,3.3920000000000003,2.9259999999999993
2024-03-15 16:44:14.623323,6.194000000000001,5.432,128.6,28.4,-4.252,3.38,2.9579999999999993
2024-03-15 16:44:14.648721,6.206,5.43,128.0,28.6,-4.286,3.3260000000000005,2.992
2024-03-15 16:44:14.672309,6.3,5.55,125.2,28.0,-4.525999999999999,3.1900000000000004,2.9679999999999995
2024-03-15 16:44:14.703619,6.374,5.644,122.8,27.6,-4.731999999999999,3.0640000000000005,2.9499999999999997
2024-03-15 16:44:14.722234,6.491999999999999,5.734,121.4,28.0,-4.886,2.9880000000000004,3.034
2024-03-15 16:44:14.753212,6.6819999999999995,5.946,120.2,27.2,-5.118,3.0200000000000005,3.04
2024-03-15 16:44:14.773639,6.6579999999999995,5.874,120.2,28.2,-5.058000000000001,2.9799999999999995,3.122
2024-03-15 16:44:14.802515,6.6259999999999994,5.824,121.8,28.6,-4.938000000000001,3.0779999999999994,3.1479999999999997
2024-03-15 16:44:14.826923,6.702000000000001,5.912,123.0,28.2,-4.948,3.226,3.1439999999999997
2024-03-15 16:44:14.851862,6.736,5.959999999999999,124.2,27.8,-4.924,3.353999999999999,3.1239999999999997
2024-03-15 16:44:14.872832,6.7459999999999996,5.991999999999999,125.6,27.4,-4.876,3.4840000000000004,3.0780000000000003
2024-03-15 16:44:14.900609,6.851999999999999,6.1339999999999995,126.2,26.6,-4.962000000000001,3.6099999999999994,3.04
2024-03-15 16:44:14.937271,7.0600000000000005,6.372,125.4,25.6,-5.2,3.6799999999999997,3.032
2024-03-15 16:44:14.951614,7.0840000000000005,6.396,124.2,25.6,-5.292,3.582,3.038
2024-03-15 16:44:14.974745,7.074,6.37,123.6,26.0,-5.299999999999999,3.524,3.068
2024-03-15 16:44:15.001134,7.103999999999999,6.384,122.0,26.2,-5.4079999999999995,3.386,3.114
2024-03-15 16:44:15.026393,7.151999999999999,6.444,121.0,25.8,-5.516,3.3300000000000005,3.104
2024-03-15 16:44:15.049738,7.052,6.3260000000000005,120.8,26.4,-5.432,3.242,3.118
2024-03-15 16:44:15.073407,7.096000000000001,6.3740000000000006,120.6,26.2,-5.484,3.246,3.118
2024-03-15 16:44:15.097715,7.104000000000001,6.398000000000001,119.8,25.8,-5.554,3.1740000000000004,3.088
2024-03-15 16:44:15.124743,7.134,6.44,119.4,25.6,-5.608,3.162,3.0639999999999996
2024-03-15 16:44:15.147798,7.040000000000001,6.296,118.8,26.8,-5.518,3.028,3.134
2024-03-15 16:44:15.172850,7.044,6.284000000000001,118.2,27.0,-5.537999999999999,2.966,3.1639999999999997
2024-03-15 16:44:15.199432,7.108,6.3740000000000006,118.0,26.4,-5.63,2.984,3.116
2024-03-15 16:44:15.222362,7.3,6.6,117.8,25.6,-5.843999999999999,3.0620000000000003,3.086
2024-03-15 16:44:15.248148,7.2700000000000005,6.57,118.6,25.6,-5.772,3.1260000000000003,3.082
2024-03-15 16:44:15.275293,7.224000000000001,6.536,119.8,25.4,-5.682,3.214,3.048
2024-03-15 16:44:15.299003,7.118,6.446,119.6,25.4,-5.6080000000000005,3.162,2.9899999999999998
2024-03-15 16:44:15.323210,6.668000000000001,6.104,119.0,21.0,-5.332,2.9539999999999997,2.428
2024-03-15 16:44:15.371102,6.324000000000001,5.758,118.8,21.4,-5.034,2.778,2.3579999999999997
2024-03-15 16:44:15.376228,6.192,5.6,118.0,22.2,-4.946,2.618,2.38
2024-03-15 16:44:15.398390,6.214,5.651999999999999,116.6,21.6,-5.0600000000000005,2.522,2.33
2024-03-15 16:44:15.441704,6.062,5.656000000000001,116.0,15.8,-5.09,2.47,1.7240000000000002
2024-03-15 16:44:15.459545,6.117999999999999,5.712,115.0,15.8,-5.18,2.3920000000000003,1.7240000000000002
2024-03-15 16:44:15.474312,6.01,5.715999999999999,113.6,11.0,-5.232,2.274,1.208
2024-03-15 16:44:15.497209,5.9719999999999995,5.661999999999999,110.6,11.4,-5.284000000000001,1.9759999999999998,1.226
2024-03-15 16:44:15.524253,5.953999999999999,5.593999999999999,108.4,12.4,-5.3,1.746,1.312
2024-03-15 16:44:15.555906,6.122,5.587999999999999,105.8,18.4,-5.372,1.496,1.9580000000000002
2024-03-15 16:44:15.573451,6.2780000000000005,5.577999999999999,104.6,24.4,-5.392,1.3980000000000001,2.5900000000000003
2024-03-15 16:44:15.606017,5.928,5.228,101.4,24.4,-5.104,1.0619999999999998,2.5900000000000003
2024-03-15 16:44:15.624575,5.837999999999999,5.138,101.6,24.6,-5.01,1.068,2.568
2024-03-15 16:44:15.659759,5.614,5.1080000000000005,103.0,18.2,-4.935999999999999,1.19,1.8820000000000001
2024-03-15 16:44:15.681819,5.4319999999999995,5.1,105.2,12.2,-4.871999999999999,1.3879999999999997,1.236
2024-03-15 16:44:15.698863,5.231999999999999,5.066000000000001,106.2,6.2,-4.816,1.4579999999999997,0.604
2024-03-15 16:44:15.724671,5.67,5.5040000000000004,110.0,6.2,-5.162,1.886,0.604
2024-03-15 16:44:15.750002,5.678,5.678,111.4,0.0,-5.286,2.068,0.0
2024-03-15 16:44:15.772876,5.706,5.706,110.6,0.0,-5.34,2.004,0.0
2024-03-15 16:44:15.798551,5.884,5.74,111.4,5.4,-5.336,2.096,0.588
2024-03-15 16:44:15.827051,5.7540000000000004,5.609999999999999,112.2,5.4,-5.188,2.118,0.588
2024-03-15 16:44:15.848129,5.496,5.351999999999999,112.2,5.4,-4.9479999999999995,2.022,0.588
2024-03-15 16:44:15.877682,5.384,5.24,112.4,5.4,-4.84,1.988,0.588
2024-03-15 16:44:15.898719,5.276000000000001,5.132000000000001,112.2,5.4,-4.742,1.9420000000000002,0.588
2024-03-15 16:44:15.927286,5.029999999999999,5.029999999999999,111.4,0.0,-4.676,1.8359999999999999,0.0
2024-03-15 16:44:15.952238,5.234,5.234,111.6,0.0,-4.856,1.936,0.0
2024-03-15 16:44:15.975241,5.388,5.388,111.8,0.0,-4.996,2.004,0.0
2024-03-15 16:44:15.998539,5.466,5.466,111.4,0.0,-5.0840000000000005,1.9939999999999998,0.0
2024-03-15 16:44:16.023016,5.732,5.732,111.8,0.0,-5.3260000000000005,2.116,0.0
2024-03-15 16:44:16.047992,5.966,5.966,111.8,0.0,-5.546,2.2039999999999997,0.0
2024-03-15 16:44:16.084584,6.0200000000000005,6.0200000000000005,110.8,0.0,-5.632,2.136,0.0
2024-03-15 16:44:16.106557,6.184,6.044,109.4,5.4,-5.7,2.0140000000000002,0.588
2024-03-15 16:44:16.126693,6.2620000000000005,5.9799999999999995,108.6,11.0,-5.66,1.9240000000000002,1.1620000000000001
2024-03-15 16:44:16.147477,6.062,5.779999999999999,108.0,11.0,-5.488,1.8039999999999998,1.1620000000000001
2024-03-15 16:44:16.172992,5.8740000000000006,5.5920000000000005,107.8,11.0,-5.32,1.7120000000000002,1.1620000000000001
2024-03-15 16:44:16.200682,5.792000000000001,5.510000000000001,108.8,11.0,-5.206,1.7740000000000002,1.1620000000000001
2024-03-15 16:44:16.224288,5.532000000000001,5.390000000000001,110.6,5.6,-5.032000000000001,1.8960000000000001,0.5740000000000001
2024-03-15 16:44:16.247424,5.3,5.3,112.0,0.0,-4.904000000000001,1.9919999999999998,0.0
2024-03-15 16:44:16.272214,5.254,5.254,112.8,0.0,-4.8340000000000005,2.05,0.0
2024-03-15 16:44:16.298095,5.244,5.244,112.8,0.0,-4.824,2.05,0.0
2024-03-15 16:44:16.324513,5.164,5.164,112.4,0.0,-4.768000000000001,1.9760000000000002,0.0
2024-03-15 16:44:16.361676,5.196,5.196,111.8,0.0,-4.82,1.936,0.0
2024-03-15 16:44:16.375121,5.266,5.266,111.8,0.0,-4.882,1.968,0.0
2024-03-15 16:44:16.397645,5.3,5.3,112.2,0.0,-4.9,2.0140000000000002,0.0
2024-03-15 16:44:16.424918,5.122000000000001,5.122000000000001,112.2,0.0,-4.734,1.9460000000000002,0.0
2024-03-15 16:44:16.456969,4.89,4.89,112.2,0.0,-4.522,1.858,0.0
2024-03-15 16:44:16.474336,4.904,4.744,112.8,6.4,-4.366,1.8539999999999999,0.564
2024-03-15 16:44:16.509486,4.682,4.522,113.2,6.4,-4.151999999999999,1.7899999999999998,0.564
2024-03-15 16:44:16.541462,4.542000000000001,4.382000000000001,113.8,6.4,-4.008,1.768,0.564
2024-03-15 16:44:16.562001,4.518,4.358,114.2,6.4,-3.976,1.784,0.564
2024-03-15 16:44:16.581398,4.534000000000001,4.3740000000000006,114.2,6.4,-3.9879999999999995,1.7939999999999998,0.564
2024-03-15 16:44:16.604480,4.33,4.33,114.2,0.0,-3.9519999999999995,1.77,0.0
2024-03-15 16:44:16.644231,4.545999999999999,4.386,114.4,6.4,-3.996,1.8059999999999998,0.562
2024-03-15 16:44:16.649256,4.7299999999999995,4.4079999999999995,114.8,12.6,-4.0,1.85,1.134
2024-03-15 16:44:16.675644,4.970000000000001,4.4799999999999995,115.8,19.0,-4.032,1.954,1.72
2024-03-15 16:44:16.698975,5.248,4.5920000000000005,117.4,25.4,-4.08,2.1100000000000003,2.302
2024-03-15 16:44:16.734213,5.502000000000001,4.68,118.6,31.8,-4.112,2.232,2.8920000000000003
2024-03-15 16:44:16.750191,5.5360000000000005,4.688,119.0,32.2,-4.101999999999999,2.2699999999999996,2.94
2024-03-15 16:44:16.774677,5.494000000000001,4.6419999999999995,119.6,32.6,-4.04,2.284,2.934
2024-03-15 16:44:16.799648,5.502000000000001,4.656,120.0,32.4,-4.031999999999999,2.3259999999999996,2.9240000000000004
2024-03-15 16:44:16.822317,5.5280000000000005,4.672,119.8,32.4,-4.048,2.3299999999999996,2.946
2024-03-15 16:44:16.858626,5.518,4.676,119.4,32.0,-4.068,2.304,2.918
2024-03-15 16:44:16.873646,5.54,4.736,120.0,31.2,-4.098000000000001,2.3739999999999997,2.864
2024-03-15 16:44:16.899882,5.5840000000000005,4.7780000000000005,119.6,31.0,-4.144,2.378,2.8819999999999997
2024-03-15 16:44:16.926351,5.558,4.742,119.4,31.4,-4.126,2.336,2.892
2024-03-15 16:44:16.947296,5.534,4.74,119.6,31.2,-4.118,2.346,2.852
2024-03-15 16:44:16.983780,5.523999999999999,4.718,119.6,31.6,-4.096000000000001,2.342,2.87
2024-03-15 16:44:17.003350,5.542,4.712,119.4,32.0,-4.098000000000001,2.3259999999999996,2.916
2024-03-15 16:44:17.026740,5.595999999999999,4.747999999999999,119.2,32.2,-4.142,2.322,2.958
2024-03-15 16:44:17.047768,5.616,4.76,118.8,32.2,-4.164,2.3019999999999996,2.98
2024-03-15 16:44:17.073137,5.612,4.736,118.6,32.4,-4.151999999999999,2.276,3.0100000000000002
2024-03-15 16:44:17.098358,5.678,4.804,118.8,32.2,-4.202,2.3239999999999994,3.0260000000000002
2024-03-15 16:44:17.124690,5.7,4.824,118.2,32.2,-4.248,2.284,3.0320000000000005
2024-03-15 16:44:17.156352,5.7620000000000005,4.922,118.4,31.4,-4.322,2.348,2.9920000000000004
2024-03-15 16:44:17.171965,5.898000000000001,5.098000000000001,119.2,30.2,-4.446,2.492,2.9560000000000004
2024-03-15 16:44:17.197015,6.056,5.298,119.4,29.0,-4.612,2.6060000000000003,2.9219999999999997
2024-03-15 16:44:17.226073,6.122,5.386000000000001,119.2,28.2,-4.7,2.632,2.896
2024-03-15 16:44:17.254329,6.162000000000001,5.47,119.4,27.2,-4.766,2.68,2.832
2024-03-15 16:44:17.275268,6.154000000000001,5.48,119.2,26.8,-4.781999999999999,2.6759999999999997,2.796
2024-03-15 16:44:17.298771,6.029999999999999,5.33,118.8,27.6,-4.668,2.574,2.8099999999999996
2024-03-15 16:44:17.335280,6.034000000000001,5.35,118.6,27.4,-4.694,2.566,2.7800000000000002
2024-03-15 16:44:17.350640,6.0120000000000005,5.298,119.0,28.2,-4.628,2.5780000000000003,2.826
2024-03-15 16:44:17.382688,5.984,5.255999999999999,119.6,28.6,-4.562,2.612,2.846
2024-03-15 16:44:17.405876,5.909999999999999,5.168,119.8,29.0,-4.48,2.58,2.852
2024-03-15 16:44:17.423640,5.9079999999999995,5.156,119.8,29.4,-4.466,2.58,2.868
2024-03-15 16:44:17.449171,5.776,4.959999999999999,120.8,31.0,-4.256,2.548,2.952
2024-03-15 16:44:17.474174,5.718,4.89,121.0,31.2,-4.192,2.516,2.956
2024-03-15 16:44:17.509524,5.734000000000001,4.882,121.4,31.6,-4.172,2.5340000000000003,3.002
2024-03-15 16:44:17.533412,5.788,4.862,121.0,33.0,-4.172,2.49,3.136
2024-03-15 16:44:17.551699,5.876,4.9399999999999995,121.0,32.8,-4.24,2.524,3.178
2024-03-15 16:44:17.574269,5.856,4.898,119.4,33.2,-4.268,2.39,3.2020000000000004
2024-03-15 16:44:17.600320,5.85,4.88,118.8,33.6,-4.276,2.3400000000000003,3.224
2024-03-15 16:44:17.625962,5.792,4.794,118.8,34.2,-4.204,2.2960000000000003,3.25
2024-03-15 16:44:17.649671,5.732,4.764,119.6,33.8,-4.14,2.348,3.186
2024-03-15 16:44:17.675853,5.652,4.698,120.2,33.8,-4.058,2.3600000000000003,3.1420000000000003
2024-03-15 16:44:17.703893,5.682,4.786,120.6,32.6,-4.12,2.432,3.06
2024-03-15 16:44:17.724016,5.628000000000001,4.764,120.8,32.2,-4.088,2.44,2.9939999999999998
2024-03-15 16:44:17.755639,5.688000000000001,4.878,121.0,31.0,-4.166,2.526,2.9199999999999995
2024-03-15 16:44:17.772340,5.818,5.022,121.6,30.4,-4.266,2.638,2.936
2024-03-15 16:44:17.797774,5.832,5.022,122.8,30.6,-4.214,2.714,2.9579999999999997
2024-03-15 16:44:17.826968,5.868,5.0120000000000005,124.0,31.4,-4.148,2.804,3.0460000000000003
2024-03-15 16:44:17.851767,6.046,5.188000000000001,124.4,30.8,-4.284,2.9219999999999997,3.096
2024-03-15 16:44:17.879487,6.192000000000001,5.336,123.8,30.4,-4.441999999999999,2.95,3.13
2024-03-15 16:44:17.897853,6.192000000000001,5.362,123.0,29.8,-4.497999999999999,2.9099999999999993,3.086
2024-03-15 16:44:17.923647,6.2860000000000005,5.49,121.2,29.0,-4.686,2.8519999999999994,3.0580000000000007
2024-03-15 16:44:17.951576,6.276000000000001,5.51,120.2,28.4,-4.756,2.778,3.004
2024-03-15 16:44:17.973100,6.196,5.404,119.8,29.2,-4.69,2.684,3.0220000000000002
2024-03-15 16:44:17.998172,6.09,5.264,119.6,30.2,-4.582,2.5940000000000003,3.0560000000000005
2024-03-15 16:44:18.024233,6.01,5.162,119.6,30.8,-4.496,2.5380000000000003,3.07
2024-03-15 16:44:18.052625,5.948,5.08,120.0,31.2,-4.41,2.524,3.088
2024-03-15 16:44:18.080607,5.934,5.054,120.6,31.6,-4.356,2.5660000000000003,3.106
2024-03-15 16:44:18.121922,5.914000000000001,5.044,121.4,31.4,-4.304,2.628,3.086
2024-03-15 16:44:18.131568,5.912000000000001,5.048,121.6,31.2,-4.3,2.6399999999999997,3.0760000000000005
2024-03-15 16:44:18.152851,5.934,5.055999999999999,121.8,31.4,-4.296,2.664,3.1020000000000003
2024-03-15 16:44:18.176407,5.96,5.08,122.4,31.4,-4.287999999999999,2.722,3.114
2024-03-15 16:44:18.203862,6.026,5.153999999999999,122.4,31.0,-4.35,2.758,3.12
2024-03-15 16:44:18.241729,6.029999999999999,5.144,121.6,31.2,-4.38,2.692,3.1420000000000003
2024-03-15 16:44:18.252260,5.944,5.052,122.4,31.6,-4.264,2.7039999999999997,3.128
