timestamp,throttle_ref,yaw,pitch,roll,tof_measurement,accX,accY,accZ,altitude_ref,RC_data,mot_FL,mot_FR,mot_BL,mot_BR,KF_altitutde_est,KF_velocity_z_est,KF_alpha_est,KF_beta_est
2912.07948,0.0042857142857143215,0.14032090841849687,-0.5579577163261422,-0.7649594777945866,[nan],2.06,-1.73,-0.65,-1,"5.010,0.031,-0.04,1003.,0.622,0.644,0.139,0.995,17",1059.0,1266.0,1335.0,1621.0,0.0,0.0,0.0,0.0
2935.603906,0.0042857142857143215,0.14032090841849687,-0.5579577163261422,-0.7649594777945866,[nan],2.06,-1.73,-0.65,-1,"5.010,0.031,-0.04,1003.,0.622,0.644,0.139,0.995,17",1059.0,1266.0,1335.0,1621.0,0.0,0.0,0.0,0.0
2956.112332,0.0042857142857143215,0.14032090841849687,-0.5579577163261422,-0.7649594777945866,[nan],2.06,-1.73,-0.65,-1,"5.010,0.031,-0.04,1003.,0.622,0.644,0.139,0.995,17",1059.0,1266.0,1335.0,1621.0,0.0,0.0,0.0,0.0
2974.591647,0.0042857142857143215,0.14032090841849687,-0.5579577163261422,-0.7649594777945866,[nan],2.06,-1.73,-0.65,-1,"5.010,0.030,-0.04,1003.,0.622,0.644,0.139,0.995,17",1059.0,1266.0,1335.0,1621.0,0.0,0.0,0.0,0.0
2998.601536,0.0042857142857143215,0.14032090841849687,-0.5579577163261422,-0.7649594777945866,[nan],2.06,-1.73,-0.65,-1,"5.010,0.030,-0.04,1003.,0.622,0.644,0.139,0.995,17",1059.0,1266.0,1335.0,1621.0,0.0,0.0,0.0,0.0
3018.254961,0.0042857142857143215,0.14032090841849687,-0.5579577163261422,-0.7649594777945866,[nan],2.06,-1.73,-0.65,-1,"5.010,0.030,-0.04,1003.,0.622,0.644,0.139,0.995,17",1059.0,1266.0,1335.0,1621.0,0.0,0.0,0.0,0.0
3040.985517,0.0042857142857143215,0.14032090841849687,-0.5579577163261422,-0.7649594777945866,[nan],2.06,-1.73,-0.65,-1,"4.935,0.030,-0.04,1003.,0.622,0.644,0.139,0.995,17",1059.0,1266.0,1335.0,1621.0,0.0,0.0,0.0,0.0
3061.737443,0.0042857142857143215,0.14032090841849687,-0.5579577163261422,-0.7649594777945866,[nan],2.06,-1.73,-0.65,-1,"4.935,0.030,-0.04,1003.,0.622,0.644,0.139,0.995,17",1059.0,1266.0,1335.0,1621.0,0.0,0.0,0.0,0.0
3081.768165,0.0042857142857143215,0.14032090841849687,-0.5579577163261422,-0.7649594777945866,[nan],2.06,-1.73,-0.65,-1,"4.935,0.030,-0.04,1003.,0.622,0.644,0.139,0.995,17",1059.0,1266.0,1335.0,1621.0,0.0,0.0,0.0,0.0
3102.690295,0.0042857142857143215,0.14032090841849687,-0.5579577163261422,-0.7649594777945866,[nan],2.06,-1.73,-0.65,-1,"5.010,0.030,-0.04,1003.,0.622,0.645,0.139,0.995,17",1059.0,1266.0,1335.0,1621.0,0.0,0.0,0.0,0.0
3124.433443,0.0042857142857143215,0.14032090841849687,-0.5579577163261422,-0.7649594777945866,[nan],2.06,-1.73,-0.65,-1,"5.010,0.030,-0.04,1003.,0.622,0.645,0.139,0.995,17",1059.0,1266.0,1335.0,1621.0,0.0,0.0,0.0,0.0
3144.202276,0.0042857142857143215,0.14032090841849687,-0.5579577163261422,-0.7649594777945866,[nan],2.06,-1.73,-0.65,-1,"5.010,0.030,-0.04,1003.,0.622,0.644,0.139,0.995,17",1059.0,1266.0,1335.0,1621.0,0.0,0.0,0.0,0.0
3163.976776,0.0042857142857143215,0.14032090841849687,-0.5579577163261422,-0.7649594777945866,[nan],2.06,-1.73,-0.65,-1,"5.010,0.030,-0.04,1003.,0.622,0.645,0.139,0.995,17",1059.0,1266.0,1335.0,1621.0,0.0,0.0,0.0,0.0
3187.499554,0.0042857142857143215,0.14032090841849687,-0.5579577163261422,-0.7649594777945866,[nan],2.06,-1.73,-0.65,-1,"5.010,0.030,-0.04,1003.,0.622,0.645,0.139,0.995,17",1059.0,1266.0,1335.0,1621.0,0.0,0.0,0.0,0.0
3206.192184,0.0042857142857143215,0.14032090841849687,-0.5579577163261422,-0.7649594777945866,[nan],2.06,-1.73,-0.65,-1,"5.010,0.030,-0.04,1003.,0.622,0.645,0.139,0.995,17",1059.0,1266.0,1335.0,1621.0,0.0,0.0,0.0,0.0
3225.95961,0.0042857142857143215,0.14032090841849687,-0.5579577163261422,-0.7649594777945866,[nan],2.06,-1.73,-0.65,-1,"5.010,0.030,-0.04,1003.,0.622,0.644,0.139,0.995,17",1059.0,1266.0,1335.0,1621.0,0.0,0.0,0.0,0.0
3248.152887,0.0042857142857143215,0.14032090841849687,-0.5579577163261422,-0.7649594777945866,[nan],2.06,-1.73,-0.65,-1,"5.010,0.030,-0.04,1003.,0.622,0.645,0.139,0.995,17",1059.0,1266.0,1335.0,1621.0,0.0,0.0,0.0,0.0
3269.227461,0.0042857142857143215,0.14032090841849687,-0.5579577163261422,-0.7649594777945866,[nan],2.06,-1.73,-0.65,-1,"5.010,0.030,-0.04,1003.,0.622,0.645,0.139,0.995,17",1059.0,1266.0,1335.0,1621.0,0.0,0.0,0.0,0.0
3289.73248,0.0042857142857143215,0.14032090841849687,-0.5579577163261422,-0.7649594777945866,[nan],2.06,-1.73,-0.65,-1,"5.010,0.030,-0.04,1003.,0.622,0.644,0.139,0.995,17",1059.0,1266.0,1335.0,1621.0,0.0,0.0,0.0,0.0
3310.296387,0.0042857142857143215,0.14032090841849687,-0.5579577163261422,-0.7649594777945866,[nan],2.06,-1.73,-0.65,-1,"5.010,0.030,-0.04,1003.,0.622,0.644,0.139,0.995,17",1059.0,1266.0,1335.0,1621.0,0.0,0.0,0.0,0.0
3333.46098,0.0042857142857143215,0.14032090841849687,-0.5579577163261422,-0.7649594777945866,[nan],2.06,-1.73,-0.65,-1,"5.010,0.030,-0.04,1003.,0.622,0.644,0.139,0.995,17",1059.0,1266.0,1335.0,1621.0,0.0,0.0,0.0,0.0
3355.086517,0.0042857142857143215,0.14032090841849687,-0.5579577163261422,-0.7649594777945866,[nan],2.06,-1.73,-0.65,-1,"5.010,0.030,-0.04,1003.,0.622,0.644,0.139,0.995,17",1059.0,1266.0,1335.0,1621.0,0.0,0.0,0.0,0.0
3374.82298,0.0042857142857143215,0.14032090841849687,-0.5579577163261422,-0.7649594777945866,[nan],2.06,-1.73,-0.65,-1,"5.010,0.030,-0.04,1003.,0.622,0.644,0.139,0.995,17",1059.0,1266.0,1335.0,1621.0,0.0,0.0,0.0,0.0
3395.613646,0.0042857142857143215,0.14032090841849687,-0.5579577163261422,-0.7649594777945866,[nan],2.06,-1.73,-0.65,-1,"5.010,0.030,-0.04,1003.,0.622,0.644,0.139,0.995,17",1059.0,1266.0,1335.0,1621.0,0.0,0.0,0.0,0.0
3417.137017,0.0042857142857143215,0.14032090841849687,-0.5579577163261422,-0.7649594777945866,[nan],2.06,-1.73,-0.65,-1,"5.010,0.030,-0.04,1003.,0.622,0.644,0.139,0.995,17",1059.0,1266.0,1335.0,1621.0,0.0,0.0,0.0,0.0
