Date_Time,Altitude
2024-04-22 13:44:36.397725,nan
2024-04-22 13:44:36.402829,nan
2024-04-22 13:44:36.407957,nan
2024-04-22 13:44:36.413107,nan
2024-04-22 13:44:36.418278,nan
2024-04-22 13:44:36.423385,nan
2024-04-22 13:44:36.430846,nan
2024-04-22 13:44:36.433768,nan
2024-04-22 13:44:36.438895,nan
2024-04-22 13:44:36.444038,nan
2024-04-22 13:44:36.449158,nan
2024-04-22 13:44:36.454292,nan
2024-04-22 13:44:36.459444,nan
2024-04-22 13:44:36.466265,nan
2024-04-22 13:44:36.469724,nan
2024-04-22 13:44:36.474869,nan
2024-04-22 13:44:36.480037,nan
2024-04-22 13:44:36.485185,nan
2024-04-22 13:44:36.490371,nan
2024-04-22 13:44:36.495490,nan
2024-04-22 13:44:36.501703,nan
2024-04-22 13:44:36.505800,nan
2024-04-22 13:44:36.510927,nan
2024-04-22 13:44:36.516088,nan
2024-04-22 13:44:36.521223,nan
2024-04-22 13:44:36.526398,nan
2024-04-22 13:44:36.531556,nan
2024-04-22 13:44:36.537116,nan
2024-04-22 13:44:36.541836,nan
2024-04-22 13:44:36.547018,nan
2024-04-22 13:44:36.552127,nan
2024-04-22 13:44:36.557284,nan
2024-04-22 13:44:36.562417,nan
2024-04-22 13:44:36.567576,nan
2024-04-22 13:44:36.572828,nan
2024-04-22 13:44:36.577971,nan
2024-04-22 13:44:36.583049,nan
2024-04-22 13:44:36.588203,nan
2024-04-22 13:44:36.593316,nan
2024-04-22 13:44:36.598489,nan
2024-04-22 13:44:36.603628,nan
2024-04-22 13:44:36.608982,nan
2024-04-22 13:44:36.613927,nan
2024-04-22 13:44:36.619082,nan
2024-04-22 13:44:36.624263,nan
2024-04-22 13:44:36.629381,nan
2024-04-22 13:44:36.634510,nan
2024-04-22 13:44:36.639665,nan
2024-04-22 13:44:36.644921,nan
2024-04-22 13:44:36.650801,nan
2024-04-22 13:44:36.655124,nan
2024-04-22 13:44:36.660258,nan
2024-04-22 13:44:36.665411,nan
2024-04-22 13:44:36.670553,nan
2024-04-22 13:44:36.675713,nan
2024-04-22 13:44:36.680858,nan
2024-04-22 13:44:36.686164,nan
2024-04-22 13:44:36.691202,nan
2024-04-22 13:44:36.696327,nan
2024-04-22 13:44:36.701487,nan
2024-04-22 13:44:36.706621,nan
2024-04-22 13:44:36.711752,nan
2024-04-22 13:44:36.716912,nan
2024-04-22 13:44:36.722070,nan
2024-04-22 13:44:36.727222,nan
2024-04-22 13:44:36.732393,nan
2024-04-22 13:44:36.737524,nan
2024-04-22 13:44:36.742686,nan
2024-04-22 13:44:36.751273,nan
2024-04-22 13:44:36.752956,nan
2024-04-22 13:44:36.758125,nan
2024-04-22 13:44:36.763253,nan
2024-04-22 13:44:36.768414,nan
2024-04-22 13:44:36.773549,nan
2024-04-22 13:44:36.778710,nan
2024-04-22 13:44:36.786629,nan
2024-04-22 13:44:36.789000,nan
2024-04-22 13:44:36.794158,nan
2024-04-22 13:44:36.799320,nan
2024-04-22 13:44:36.804467,nan
2024-04-22 13:44:36.809605,nan
2024-04-22 13:44:36.814742,nan
2024-04-22 13:44:36.821982,nan
2024-04-22 13:44:36.825063,nan
2024-04-22 13:44:36.830208,nan
2024-04-22 13:44:36.835354,nan
2024-04-22 13:44:36.840686,nan
2024-04-22 13:44:36.845720,nan
2024-04-22 13:44:36.850831,nan
2024-04-22 13:44:36.857374,nan
2024-04-22 13:44:36.861133,nan
2024-04-22 13:44:36.866284,nan
2024-04-22 13:44:36.871420,nan
2024-04-22 13:44:36.876566,nan
2024-04-22 13:44:36.881706,nan
2024-04-22 13:44:36.886913,nan
2024-04-22 13:44:36.892770,nan
2024-04-22 13:44:36.897176,nan
2024-04-22 13:44:36.902342,nan
2024-04-22 13:44:36.907474,nan
2024-04-22 13:44:36.912610,nan
2024-04-22 13:44:36.917761,nan
2024-04-22 13:44:36.922900,nan
2024-04-22 13:44:36.928174,nan
2024-04-22 13:44:36.934122,nan
2024-04-22 13:44:36.938380,nan
2024-04-22 13:44:36.943512,nan
2024-04-22 13:44:36.948705,nan
2024-04-22 13:44:36.953815,nan
2024-04-22 13:44:36.958965,nan
2024-04-22 13:44:36.964114,nan
2024-04-22 13:44:36.969584,nan
2024-04-22 13:44:36.974424,nan
2024-04-22 13:44:36.979567,nan
2024-04-22 13:44:36.984709,nan
2024-04-22 13:44:36.989856,nan
2024-04-22 13:44:36.995018,nan
2024-04-22 13:44:37.000372,nan
2024-04-22 13:44:37.005328,nan
2024-04-22 13:44:37.010446,nan
2024-04-22 13:44:37.015597,nan
2024-04-22 13:44:37.020736,nan
2024-04-22 13:44:37.025885,nan
2024-04-22 13:44:37.034431,nan
2024-04-22 13:44:37.036204,nan
2024-04-22 13:44:37.041346,nan
2024-04-22 13:44:37.046502,nan
2024-04-22 13:44:37.051642,nan
2024-04-22 13:44:37.056789,nan
2024-04-22 13:44:37.061932,nan
2024-04-22 13:44:37.069813,nan
2024-04-22 13:44:37.072254,nan
2024-04-22 13:44:37.077407,nan
2024-04-22 13:44:37.082546,nan
2024-04-22 13:44:37.087740,nan
2024-04-22 13:44:37.092847,nan
2024-04-22 13:44:37.098006,nan
2024-04-22 13:44:37.105338,nan
2024-04-22 13:44:37.108307,nan
2024-04-22 13:44:37.113457,nan
2024-04-22 13:44:37.118612,nan
2024-04-22 13:44:37.123740,nan
2024-04-22 13:44:37.128961,nan
2024-04-22 13:44:37.134061,nan
2024-04-22 13:44:37.140671,nan
2024-04-22 13:44:37.144349,nan
2024-04-22 13:44:37.149533,nan
2024-04-22 13:44:37.154641,nan
2024-04-22 13:44:37.159824,nan
2024-04-22 13:44:37.164989,nan
2024-04-22 13:44:37.170101,nan
2024-04-22 13:44:37.176063,nan
2024-04-22 13:44:37.180400,nan
2024-04-22 13:44:37.185560,nan
2024-04-22 13:44:37.190687,nan
2024-04-22 13:44:37.195847,nan
2024-04-22 13:44:37.200993,nan
2024-04-22 13:44:37.206191,nan
2024-04-22 13:44:37.211465,nan
2024-04-22 13:44:37.217307,nan
2024-04-22 13:44:37.221595,nan
2024-04-22 13:44:37.226741,nan
2024-04-22 13:44:37.231882,nan
2024-04-22 13:44:37.237034,nan
2024-04-22 13:44:37.242180,nan
2024-04-22 13:44:37.247340,nan
2024-04-22 13:44:37.252728,nan
2024-04-22 13:44:37.257638,nan
2024-04-22 13:44:37.262774,nan
2024-04-22 13:44:37.267927,nan
2024-04-22 13:44:37.273078,nan
2024-04-22 13:44:37.278237,nan
2024-04-22 13:44:37.283387,nan
2024-04-22 13:44:37.288575,nan
2024-04-22 13:44:37.293684,nan
2024-04-22 13:44:37.298844,nan
2024-04-22 13:44:37.304021,nan
2024-04-22 13:44:37.309160,nan
2024-04-22 13:44:37.317832,nan
2024-04-22 13:44:37.319461,nan
2024-04-22 13:44:37.324595,nan
2024-04-22 13:44:37.329774,nan
2024-04-22 13:44:37.334957,nan
2024-04-22 13:44:37.340042,nan
2024-04-22 13:44:37.345198,nan
2024-04-22 13:44:37.353237,nan
2024-04-22 13:44:37.355499,nan
2024-04-22 13:44:37.360641,nan
2024-04-22 13:44:37.365787,nan
2024-04-22 13:44:37.370919,nan
2024-04-22 13:44:37.376083,nan
2024-04-22 13:44:37.381226,nan
2024-04-22 13:44:37.388914,nan
2024-04-22 13:44:37.391617,nan
2024-04-22 13:44:37.396795,nan
2024-04-22 13:44:37.401912,nan
2024-04-22 13:44:37.407017,nan
2024-04-22 13:44:37.412141,nan
2024-04-22 13:44:37.417305,nan
2024-04-22 13:44:37.424912,nan
2024-04-22 13:44:37.427644,nan
2024-04-22 13:44:37.432744,nan
2024-04-22 13:44:37.437892,nan
2024-04-22 13:44:37.443076,nan
2024-04-22 13:44:37.448219,nan
2024-04-22 13:44:37.453381,nan
2024-04-22 13:44:37.460341,nan
2024-04-22 13:44:37.463632,nan
2024-04-22 13:44:37.468797,nan
2024-04-22 13:44:37.473926,nan
2024-04-22 13:44:37.479139,nan
2024-04-22 13:44:37.484238,nan
2024-04-22 13:44:37.489445,nan
2024-04-22 13:44:37.495715,nan
2024-04-22 13:44:37.499715,nan
2024-04-22 13:44:37.504921,nan
2024-04-22 13:44:37.509995,nan
2024-04-22 13:44:37.515154,nan
2024-04-22 13:44:37.520283,nan
2024-04-22 13:44:37.525429,nan
2024-04-22 13:44:37.531113,nan
2024-04-22 13:44:37.535745,nan
2024-04-22 13:44:37.540886,nan
2024-04-22 13:44:37.546029,nan
2024-04-22 13:44:37.551218,nan
2024-04-22 13:44:37.556348,nan
2024-04-22 13:44:37.561481,nan
2024-04-22 13:44:37.566710,nan
2024-04-22 13:44:37.572628,nan
2024-04-22 13:44:37.576931,nan
2024-04-22 13:44:37.582073,nan
2024-04-22 13:44:37.587252,nan
2024-04-22 13:44:37.592377,nan
2024-04-22 13:44:37.597522,nan
2024-04-22 13:44:37.602692,nan
2024-04-22 13:44:37.608054,nan
2024-04-22 13:44:37.612985,nan
2024-04-22 13:44:37.618162,nan
2024-04-22 13:44:37.623267,nan
2024-04-22 13:44:37.628434,nan
2024-04-22 13:44:37.633569,nan
2024-04-22 13:44:37.638728,nan
2024-04-22 13:44:37.643871,nan
2024-04-22 13:44:37.649014,nan
2024-04-22 13:44:37.654160,nan
2024-04-22 13:44:37.659328,nan
2024-04-22 13:44:37.664480,nan
2024-04-22 13:44:37.673050,nan
2024-04-22 13:44:37.674768,nan
2024-04-22 13:44:37.679920,nan
2024-04-22 13:44:37.685069,nan
2024-04-22 13:44:37.690254,nan
2024-04-22 13:44:37.695386,nan
2024-04-22 13:44:37.700521,nan
2024-04-22 13:44:37.708649,nan
2024-04-22 13:44:37.710874,nan
2024-04-22 13:44:37.715993,nan
2024-04-22 13:44:37.721119,nan
2024-04-22 13:44:37.726281,nan
2024-04-22 13:44:37.731472,nan
2024-04-22 13:44:37.736639,nan
2024-04-22 13:44:37.744018,nan
2024-04-22 13:44:37.746923,nan
2024-04-22 13:44:37.752040,nan
2024-04-22 13:44:37.757184,nan
2024-04-22 13:44:37.762364,nan
2024-04-22 13:44:37.767470,nan
2024-04-22 13:44:37.772609,nan
2024-04-22 13:44:37.779417,nan
2024-04-22 13:44:37.782912,nan
2024-04-22 13:44:37.788116,nan
2024-04-22 13:44:37.793214,nan
2024-04-22 13:44:37.798365,nan
2024-04-22 13:44:37.803530,nan
2024-04-22 13:44:37.808660,nan
2024-04-22 13:44:37.814762,nan
2024-04-22 13:44:37.818958,nan
2024-04-22 13:44:37.824125,nan
2024-04-22 13:44:37.829266,nan
2024-04-22 13:44:37.834404,nan
2024-04-22 13:44:37.839554,nan
2024-04-22 13:44:37.844702,nan
2024-04-22 13:44:37.850098,nan
2024-04-22 13:44:37.855023,nan
2024-04-22 13:44:37.860170,nan
2024-04-22 13:44:37.865309,nan
2024-04-22 13:44:37.870444,nan
2024-04-22 13:44:37.875595,nan
2024-04-22 13:44:37.880735,nan
2024-04-22 13:44:37.886058,nan
2024-04-22 13:44:37.891960,nan
2024-04-22 13:44:37.896218,nan
2024-04-22 13:44:37.901404,nan
2024-04-22 13:44:37.906527,nan
2024-04-22 13:44:37.911643,nan
2024-04-22 13:44:37.916805,nan
2024-04-22 13:44:37.921946,nan
2024-04-22 13:44:37.927414,nan
2024-04-22 13:44:37.932286,nan
2024-04-22 13:44:37.937407,nan
2024-04-22 13:44:37.942534,nan
2024-04-22 13:44:37.947730,nan
2024-04-22 13:44:37.952834,nan
2024-04-22 13:44:37.957999,nan
2024-04-22 13:44:37.963157,nan
2024-04-22 13:44:37.968337,nan
2024-04-22 13:44:37.973439,nan
2024-04-22 13:44:37.978599,nan
2024-04-22 13:44:37.983730,nan
2024-04-22 13:44:37.992354,nan
2024-04-22 13:44:37.994054,nan
2024-04-22 13:44:37.999209,nan
2024-04-22 13:44:38.004359,nan
2024-04-22 13:44:38.009494,nan
2024-04-22 13:44:38.014628,nan
2024-04-22 13:44:38.019780,nan
2024-04-22 13:44:38.027829,nan
2024-04-22 13:44:38.030100,nan
2024-04-22 13:44:38.035263,nan
2024-04-22 13:44:38.040394,nan
2024-04-22 13:44:38.045544,nan
2024-04-22 13:44:38.050680,nan
2024-04-22 13:44:38.055844,nan
2024-04-22 13:44:38.063237,nan
2024-04-22 13:44:38.066148,nan
2024-04-22 13:44:38.071293,nan
2024-04-22 13:44:38.076436,nan
2024-04-22 13:44:38.081575,nan
2024-04-22 13:44:38.086729,nan
2024-04-22 13:44:38.091915,nan
2024-04-22 13:44:38.098654,nan
2024-04-22 13:44:38.102183,nan
2024-04-22 13:44:38.107357,nan
2024-04-22 13:44:38.112475,nan
2024-04-22 13:44:38.117643,nan
2024-04-22 13:44:38.122798,nan
2024-04-22 13:44:38.127926,nan
2024-04-22 13:44:38.134167,nan
2024-04-22 13:44:38.138334,nan
2024-04-22 13:44:38.143412,nan
2024-04-22 13:44:38.148601,nan
2024-04-22 13:44:38.153703,nan
2024-04-22 13:44:38.158849,nan
