Date_Time,Altitude
2024-04-19 14:50:17.821477,nan
2024-04-19 14:50:17.829164,nan
2024-04-19 14:50:17.831545,nan
2024-04-19 14:50:17.837113,nan
2024-04-19 14:50:17.842037,nan
2024-04-19 14:50:17.847501,nan
2024-04-19 14:50:17.853042,nan
2024-04-19 14:50:17.858096,nan
2024-04-19 14:50:17.862905,nan
2024-04-19 14:50:17.869276,nan
2024-04-19 14:50:17.873627,nan
2024-04-19 14:50:17.877659,nan
2024-04-19 14:50:17.884101,nan
2024-04-19 14:50:17.892662,nan
2024-04-19 14:50:17.897958,nan
2024-04-19 14:50:17.903344,nan
2024-04-19 14:50:17.908049,nan
2024-04-19 14:50:17.908907,nan
2024-04-19 14:50:17.916683,nan
2024-04-19 14:50:17.922909,nan
2024-04-19 14:50:17.929688,nan
2024-04-19 14:50:17.932851,nan
2024-04-19 14:50:17.941038,nan
2024-04-19 14:50:17.946359,nan
2024-04-19 14:50:17.948666,nan
2024-04-19 14:50:17.956488,nan
2024-04-19 14:50:17.959217,nan
2024-04-19 14:50:17.961669,nan
2024-04-19 14:50:17.969278,nan
2024-04-19 14:50:17.975861,nan
2024-04-19 14:50:17.978508,nan
2024-04-19 14:50:17.986415,nan
2024-04-19 14:50:17.987182,nan
2024-04-19 14:50:17.997072,nan
2024-04-19 14:50:17.998018,nan
2024-04-19 14:50:18.007187,nan
2024-04-19 14:50:18.009917,nan
2024-04-19 14:50:18.012814,nan
2024-04-19 14:50:18.018814,nan
2024-04-19 14:50:18.026969,nan
2024-04-19 14:50:18.039359,nan
2024-04-19 14:50:18.043103,nan
2024-04-19 14:50:18.049529,nan
2024-04-19 14:50:18.055023,nan
2024-04-19 14:50:18.057656,nan
2024-04-19 14:50:18.062251,nan
2024-04-19 14:50:18.067987,nan
2024-04-19 14:50:18.070385,nan
2024-04-19 14:50:18.076968,nan
2024-04-19 14:50:18.080959,nan
2024-04-19 14:50:18.085928,nan
2024-04-19 14:50:18.092053,nan
2024-04-19 14:50:18.095210,nan
2024-04-19 14:50:18.096227,nan
2024-04-19 14:50:18.104786,nan
2024-04-19 14:50:18.110059,nan
2024-04-19 14:50:18.113865,nan
2024-04-19 14:50:18.120806,nan
2024-04-19 14:50:18.126102,nan
2024-04-19 14:50:18.130948,nan
2024-04-19 14:50:18.135585,nan
2024-04-19 14:50:18.139360,nan
2024-04-19 14:50:18.149128,nan
2024-04-19 14:50:18.152706,nan
2024-04-19 14:50:18.154292,nan
2024-04-19 14:50:18.164465,nan
2024-04-19 14:50:18.165676,nan
2024-04-19 14:50:18.169593,nan
2024-04-19 14:50:18.173876,nan
2024-04-19 14:50:18.179416,nan
2024-04-19 14:50:18.185872,nan
2024-04-19 14:50:18.197984,nan
2024-04-19 14:50:18.204147,nan
2024-04-19 14:50:18.208451,nan
2024-04-19 14:50:18.214100,nan
2024-04-19 14:50:18.216411,nan
2024-04-19 14:50:18.220818,nan
2024-04-19 14:50:18.224489,nan
2024-04-19 14:50:18.229839,nan
2024-04-19 14:50:18.235231,nan
2024-04-19 14:50:18.243009,nan
2024-04-19 14:50:18.248506,nan
2024-04-19 14:50:18.254898,nan
2024-04-19 14:50:18.258558,nan
2024-04-19 14:50:18.261189,nan
2024-04-19 14:50:18.267416,nan
2024-04-19 14:50:18.272863,nan
2024-04-19 14:50:18.278542,nan
2024-04-19 14:50:18.283867,nan
2024-04-19 14:50:18.289170,nan
2024-04-19 14:50:18.296864,nan
2024-04-19 14:50:18.301658,nan
2024-04-19 14:50:18.303972,nan
2024-04-19 14:50:18.310468,nan
2024-04-19 14:50:18.316454,nan
2024-04-19 14:50:18.318764,nan
2024-04-19 14:50:18.329832,nan
2024-04-19 14:50:18.334361,nan
2024-04-19 14:50:18.338846,nan
2024-04-19 14:50:18.343102,nan
2024-04-19 14:50:18.349024,nan
2024-04-19 14:50:18.353630,nan
2024-04-19 14:50:18.357518,nan
2024-04-19 14:50:18.360236,nan
2024-04-19 14:50:18.365338,nan
2024-04-19 14:50:18.372131,nan
2024-04-19 14:50:18.379452,nan
2024-04-19 14:50:18.382192,nan
2024-04-19 14:50:18.384935,nan
2024-04-19 14:50:18.392835,nan
2024-04-19 14:50:18.400610,nan
2024-04-19 14:50:18.404207,nan
2024-04-19 14:50:18.411097,nan
2024-04-19 14:50:18.414814,nan
2024-04-19 14:50:18.418772,nan
2024-04-19 14:50:18.423496,nan
2024-04-19 14:50:18.425754,nan
2024-04-19 14:50:18.430408,nan
2024-04-19 14:50:18.441952,nan
2024-04-19 14:50:18.446328,nan
2024-04-19 14:50:18.454929,nan
2024-04-19 14:50:18.459903,nan
2024-04-19 14:50:18.465724,nan
2024-04-19 14:50:18.472979,nan
2024-04-19 14:50:18.477278,nan
2024-04-19 14:50:18.480513,nan
2024-04-19 14:50:18.487866,nan
2024-04-19 14:50:18.492258,nan
2024-04-19 14:50:18.501209,nan
2024-04-19 14:50:18.505244,nan
2024-04-19 14:50:18.510890,nan
2024-04-19 14:50:18.514919,nan
2024-04-19 14:50:18.518942,nan
2024-04-19 14:50:18.523107,nan
2024-04-19 14:50:18.527600,nan
2024-04-19 14:50:18.530372,nan
2024-04-19 14:50:18.532952,nan
2024-04-19 14:50:18.536874,nan
2024-04-19 14:50:18.541874,nan
2024-04-19 14:50:18.545588,nan
2024-04-19 14:50:18.548267,nan
2024-04-19 14:50:18.562194,nan
2024-04-19 14:50:18.566124,nan
2024-04-19 14:50:18.572291,nan
2024-04-19 14:50:18.577414,nan
2024-04-19 14:50:18.578230,nan
2024-04-19 14:50:18.587038,nan
2024-04-19 14:50:18.592630,nan
2024-04-19 14:50:18.593459,nan
2024-04-19 14:50:18.594921,nan
2024-04-19 14:50:18.600125,nan
2024-04-19 14:50:18.605330,nan
2024-04-19 14:50:18.610503,nan
2024-04-19 14:50:18.623151,nan
2024-04-19 14:50:18.627167,nan
2024-04-19 14:50:18.633488,nan
2024-04-19 14:50:18.640550,nan
2024-04-19 14:50:18.645743,nan
2024-04-19 14:50:18.653308,nan
2024-04-19 14:50:18.658589,nan
2024-04-19 14:50:18.662273,nan
2024-04-19 14:50:18.668548,nan
2024-04-19 14:50:18.673879,nan
2024-04-19 14:50:18.674577,nan
2024-04-19 14:50:18.675357,nan
2024-04-19 14:50:18.679795,nan
2024-04-19 14:50:18.684571,nan
2024-04-19 14:50:18.691343,nan
2024-04-19 14:50:18.693723,nan
2024-04-19 14:50:18.699928,nan
2024-04-19 14:50:18.704061,nan
2024-04-19 14:50:18.710237,nan
2024-04-19 14:50:18.714684,nan
2024-04-19 14:50:18.719579,nan
2024-04-19 14:50:18.730309,nan
2024-04-19 14:50:18.732784,nan
2024-04-19 14:50:18.735753,nan
2024-04-19 14:50:18.743855,nan
2024-04-19 14:50:18.750377,nan
2024-04-19 14:50:18.754779,nan
2024-04-19 14:50:18.761375,nan
2024-04-19 14:50:18.765559,nan
2024-04-19 14:50:18.769706,nan
2024-04-19 14:50:18.772637,nan
2024-04-19 14:50:18.779651,nan
2024-04-19 14:50:18.782526,nan
2024-04-19 14:50:18.789677,nan
2024-04-19 14:50:18.794464,nan
2024-04-19 14:50:18.815524,nan
2024-04-19 14:50:18.818545,nan
2024-04-19 14:50:18.819397,nan
2024-04-19 14:50:18.822934,nan
2024-04-19 14:50:18.823773,nan
2024-04-19 14:50:18.832161,nan
2024-04-19 14:50:18.841737,nan
2024-04-19 14:50:18.846176,nan
2024-04-19 14:50:18.846985,nan
2024-04-19 14:50:18.850896,nan
2024-04-19 14:50:18.854617,nan
2024-04-19 14:50:18.859360,nan
2024-04-19 14:50:18.865081,nan
2024-04-19 14:50:18.868758,nan
2024-04-19 14:50:18.870451,nan
2024-04-19 14:50:18.878852,nan
2024-04-19 14:50:18.885685,nan
2024-04-19 14:50:18.892342,nan
2024-04-19 14:50:18.894652,nan
2024-04-19 14:50:18.901066,nan
2024-04-19 14:50:18.906736,nan
2024-04-19 14:50:18.910262,nan
2024-04-19 14:50:18.912588,nan
2024-04-19 14:50:18.917515,nan
2024-04-19 14:50:18.923907,nan
2024-04-19 14:50:18.928124,nan
2024-04-19 14:50:18.933296,nan
2024-04-19 14:50:18.938016,nan
2024-04-19 14:50:18.944391,nan
2024-04-19 14:50:18.948535,nan
2024-04-19 14:50:18.954317,nan
2024-04-19 14:50:18.958923,nan
2024-04-19 14:50:18.963884,nan
2024-04-19 14:50:18.969316,nan
2024-04-19 14:50:18.983273,nan
2024-04-19 14:50:18.988458,nan
2024-04-19 14:50:18.990874,nan
2024-04-19 14:50:18.995779,nan
2024-04-19 14:50:18.999494,nan
2024-04-19 14:50:19.004404,nan
2024-04-19 14:50:19.008207,nan
2024-04-19 14:50:19.013232,nan
2024-04-19 14:50:19.017190,nan
2024-04-19 14:50:19.025952,nan
2024-04-19 14:50:19.029658,nan
2024-04-19 14:50:19.034899,nan
2024-04-19 14:50:19.037798,nan
2024-04-19 14:50:19.047121,nan
2024-04-19 14:50:19.051667,nan
2024-04-19 14:50:19.054169,nan
2024-04-19 14:50:19.062024,nan
2024-04-19 14:50:19.067412,nan
2024-04-19 14:50:19.072182,nan
2024-04-19 14:50:19.078010,nan
2024-04-19 14:50:19.084520,nan
2024-04-19 14:50:19.090200,nan
2024-04-19 14:50:19.094694,nan
2024-04-19 14:50:19.098243,nan
2024-04-19 14:50:19.107346,nan
2024-04-19 14:50:19.111657,nan
2024-04-19 14:50:19.112573,nan
2024-04-19 14:50:19.121395,nan
2024-04-19 14:50:19.122339,nan
2024-04-19 14:50:19.125346,nan
2024-04-19 14:50:19.130301,nan
2024-04-19 14:50:19.144164,nan
2024-04-19 14:50:19.145057,nan
2024-04-19 14:50:19.146014,nan
2024-04-19 14:50:19.158221,nan
2024-04-19 14:50:19.163581,nan
2024-04-19 14:50:19.167242,nan
2024-04-19 14:50:19.168168,nan
2024-04-19 14:50:19.177155,nan
2024-04-19 14:50:19.184157,nan
2024-04-19 14:50:19.187969,nan
2024-04-19 14:50:19.188998,nan
2024-04-19 14:50:19.193410,nan
2024-04-19 14:50:19.198885,nan
2024-04-19 14:50:19.205631,nan
