Date_Time,Altitude
2024-04-18 12:02:35.491936,nan
2024-04-18 12:02:35.542467,nan
2024-04-18 12:02:35.551556,nan
2024-04-18 12:02:35.552469,nan
2024-04-18 12:02:35.555314,nan
2024-04-18 12:02:35.558051,nan
2024-04-18 12:02:35.560768,nan
2024-04-18 12:02:35.563302,nan
2024-04-18 12:02:35.565847,nan
2024-04-18 12:02:35.568585,nan
2024-04-18 12:02:35.569818,nan
2024-04-18 12:02:35.571460,nan
2024-04-18 12:02:35.572346,nan
2024-04-18 12:02:35.573046,nan
2024-04-18 12:02:35.573698,nan
2024-04-18 12:02:35.574448,nan
2024-04-18 12:02:35.575200,nan
2024-04-18 12:02:35.576184,nan
2024-04-18 12:02:35.580894,nan
2024-04-18 12:02:35.584507,nan
2024-04-18 12:02:35.589724,nan
2024-04-18 12:02:35.594848,nan
2024-04-18 12:02:35.599940,nan
2024-04-18 12:02:35.605205,nan
2024-04-18 12:02:35.610276,nan
2024-04-18 12:02:35.616421,nan
2024-04-18 12:02:35.620582,nan
2024-04-18 12:02:35.625700,nan
2024-04-18 12:02:35.630831,nan
2024-04-18 12:02:35.635982,nan
2024-04-18 12:02:35.641103,nan
2024-04-18 12:02:35.646279,nan
2024-04-18 12:02:35.652536,nan
2024-04-18 12:02:35.656607,nan
2024-04-18 12:02:35.661754,nan
2024-04-18 12:02:35.666917,nan
2024-04-18 12:02:35.671955,nan
2024-04-18 12:02:35.677307,nan
2024-04-18 12:02:35.682319,nan
2024-04-18 12:02:35.688750,nan
2024-04-18 12:02:35.692658,nan
2024-04-18 12:02:35.697893,nan
2024-04-18 12:02:35.702969,nan
2024-04-18 12:02:35.708098,nan
2024-04-18 12:02:35.713214,nan
2024-04-18 12:02:35.718416,nan
2024-04-18 12:02:35.723739,nan
2024-04-18 12:02:35.728707,nan
2024-04-18 12:02:35.733810,nan
2024-04-18 12:02:35.738962,nan
2024-04-18 12:02:35.744101,nan
2024-04-18 12:02:35.749293,nan
2024-04-18 12:02:35.754456,nan
2024-04-18 12:02:35.759877,nan
2024-04-18 12:02:35.764768,nan
2024-04-18 12:02:35.769862,nan
2024-04-18 12:02:35.775093,nan
2024-04-18 12:02:35.780178,nan
2024-04-18 12:02:35.785399,nan
2024-04-18 12:02:35.790522,nan
2024-04-18 12:02:35.798567,nan
2024-04-18 12:02:35.800739,nan
2024-04-18 12:02:35.805968,nan
2024-04-18 12:02:35.811058,nan
2024-04-18 12:02:35.816224,nan
2024-04-18 12:02:35.821344,nan
2024-04-18 12:02:35.826549,nan
2024-04-18 12:02:35.831933,nan
2024-04-18 12:02:35.837724,nan
2024-04-18 12:02:35.841978,nan
2024-04-18 12:02:35.847055,nan
2024-04-18 12:02:35.852302,nan
2024-04-18 12:02:35.858042,nan
2024-04-18 12:02:35.862600,nan
2024-04-18 12:02:35.867736,nan
2024-04-18 12:02:35.873767,nan
2024-04-18 12:02:35.878024,nan
2024-04-18 12:02:35.883171,nan
2024-04-18 12:02:35.888326,nan
2024-04-18 12:02:35.893533,nan
2024-04-18 12:02:35.898670,nan
2024-04-18 12:02:35.903796,nan
2024-04-18 12:02:35.909249,nan
2024-04-18 12:02:35.914073,nan
2024-04-18 12:02:35.919154,nan
2024-04-18 12:02:35.924411,nan
2024-04-18 12:02:35.929563,nan
2024-04-18 12:02:35.934686,nan
2024-04-18 12:02:35.940133,nan
2024-04-18 12:02:35.944969,nan
2024-04-18 12:02:35.950155,nan
2024-04-18 12:02:35.955309,nan
2024-04-18 12:02:35.960456,nan
2024-04-18 12:02:35.965627,nan
2024-04-18 12:02:35.970696,nan
2024-04-18 12:02:35.976476,nan
2024-04-18 12:02:35.981050,nan
2024-04-18 12:02:35.986193,nan
2024-04-18 12:02:35.991342,nan
2024-04-18 12:02:35.996478,nan
2024-04-18 12:02:36.001700,nan
2024-04-18 12:02:36.006813,nan
2024-04-18 12:02:36.011980,nan
2024-04-18 12:02:36.017130,nan
2024-04-18 12:02:36.022154,nan
2024-04-18 12:02:36.027435,nan
2024-04-18 12:02:36.032551,nan
2024-04-18 12:02:36.037664,nan
2024-04-18 12:02:36.046309,nan
2024-04-18 12:02:36.047942,nan
2024-04-18 12:02:36.053424,nan
2024-04-18 12:02:36.058335,nan
2024-04-18 12:02:36.063454,nan
2024-04-18 12:02:36.068606,nan
2024-04-18 12:02:36.073755,nan
2024-04-18 12:02:36.082873,nan
2024-04-18 12:02:36.084065,nan
2024-04-18 12:02:36.089228,nan
2024-04-18 12:02:36.094710,nan
2024-04-18 12:02:36.099522,nan
2024-04-18 12:02:36.104649,nan
2024-04-18 12:02:36.109823,nan
2024-04-18 12:02:36.117476,nan
2024-04-18 12:02:36.119994,nan
2024-04-18 12:02:36.125261,nan
2024-04-18 12:02:36.130392,nan
2024-04-18 12:02:36.135542,nan
2024-04-18 12:02:36.140720,nan
2024-04-18 12:02:36.145790,nan
2024-04-18 12:02:36.153956,nan
2024-04-18 12:02:36.156142,nan
2024-04-18 12:02:36.161277,nan
2024-04-18 12:02:36.166459,nan
2024-04-18 12:02:36.171541,nan
2024-04-18 12:02:36.176793,nan
2024-04-18 12:02:36.181875,nan
2024-04-18 12:02:36.189023,nan
2024-04-18 12:02:36.192182,nan
2024-04-18 12:02:36.197541,nan
2024-04-18 12:02:36.202516,nan
2024-04-18 12:02:36.207676,nan
2024-04-18 12:02:36.212774,nan
2024-04-18 12:02:36.217966,nan
2024-04-18 12:02:36.224395,nan
2024-04-18 12:02:36.228272,nan
2024-04-18 12:02:36.233416,nan
2024-04-18 12:02:36.238527,nan
2024-04-18 12:02:36.243644,nan
2024-04-18 12:02:36.249580,nan
2024-04-18 12:02:36.254038,nan
2024-04-18 12:02:36.259795,nan
2024-04-18 12:02:36.264415,nan
2024-04-18 12:02:36.269421,nan
2024-04-18 12:02:36.274623,nan
2024-04-18 12:02:36.279760,nan
2024-04-18 12:02:36.284903,nan
2024-04-18 12:02:36.290534,nan
2024-04-18 12:02:36.296231,nan
2024-04-18 12:02:36.300407,nan
2024-04-18 12:02:36.305689,nan
2024-04-18 12:02:36.310650,nan
2024-04-18 12:02:36.315791,nan
2024-04-18 12:02:36.320885,nan
2024-04-18 12:02:36.326117,nan
2024-04-18 12:02:36.331509,nan
2024-04-18 12:02:36.336465,nan
2024-04-18 12:02:36.341523,nan
2024-04-18 12:02:36.347051,nan
2024-04-18 12:02:36.351880,nan
2024-04-18 12:02:36.356985,nan
2024-04-18 12:02:36.362172,nan
2024-04-18 12:02:36.367659,nan
2024-04-18 12:02:36.374320,nan
2024-04-18 12:02:36.377671,nan
2024-04-18 12:02:36.382810,nan
2024-04-18 12:02:36.388338,nan
2024-04-18 12:02:36.393079,nan
2024-04-18 12:02:36.398192,nan
2024-04-18 12:02:36.404285,nan
2024-04-18 12:02:36.408493,nan
2024-04-18 12:02:36.413685,nan
2024-04-18 12:02:36.418849,nan
2024-04-18 12:02:36.424064,nan
2024-04-18 12:02:36.429119,nan
2024-04-18 12:02:36.434248,nan
2024-04-18 12:02:36.439685,nan
2024-04-18 12:02:36.444522,nan
2024-04-18 12:02:36.449781,nan
2024-04-18 12:02:36.454941,nan
2024-04-18 12:02:36.460237,nan
2024-04-18 12:02:36.465205,nan
2024-04-18 12:02:36.470228,nan
2024-04-18 12:02:36.476779,nan
2024-04-18 12:02:36.480627,nan
2024-04-18 12:02:36.485871,nan
2024-04-18 12:02:36.490971,nan
2024-04-18 12:02:36.495997,nan
2024-04-18 12:02:36.501246,nan
2024-04-18 12:02:36.506328,nan
2024-04-18 12:02:36.512048,nan
2024-04-18 12:02:36.516653,nan
2024-04-18 12:02:36.521844,nan
2024-04-18 12:02:36.526982,nan
2024-04-18 12:02:36.532112,nan
2024-04-18 12:02:36.537393,nan
2024-04-18 12:02:36.542362,nan
2024-04-18 12:02:36.547847,nan
2024-04-18 12:02:36.552741,nan
2024-04-18 12:02:36.557834,nan
2024-04-18 12:02:36.563019,nan
2024-04-18 12:02:36.568132,nan
2024-04-18 12:02:36.573292,nan
2024-04-18 12:02:36.578433,nan
2024-04-18 12:02:36.583996,nan
2024-04-18 12:02:36.588800,nan
2024-04-18 12:02:36.593833,nan
2024-04-18 12:02:36.599046,nan
2024-04-18 12:02:36.604233,nan
2024-04-18 12:02:36.609343,nan
2024-04-18 12:02:36.614521,nan
2024-04-18 12:02:36.620243,nan
2024-04-18 12:02:36.624864,nan
2024-04-18 12:02:36.629972,nan
2024-04-18 12:02:36.637473,nan
2024-04-18 12:02:36.640233,nan
2024-04-18 12:02:36.645339,nan
2024-04-18 12:02:36.650556,nan
2024-04-18 12:02:36.656166,nan
2024-04-18 12:02:36.660884,nan
2024-04-18 12:02:36.665987,nan
2024-04-18 12:02:36.671078,nan
2024-04-18 12:02:36.676427,nan
2024-04-18 12:02:36.681446,nan
2024-04-18 12:02:36.687895,nan
2024-04-18 12:02:36.692103,nan
2024-04-18 12:02:36.696881,nan
2024-04-18 12:02:36.702099,nan
2024-04-18 12:02:36.707248,nan
2024-04-18 12:02:36.712332,nan
2024-04-18 12:02:36.717570,nan
2024-04-18 12:02:36.722862,nan
2024-04-18 12:02:36.728212,nan
2024-04-18 12:02:36.732939,nan
2024-04-18 12:02:36.738086,nan
2024-04-18 12:02:36.743315,nan
2024-04-18 12:02:36.748428,nan
2024-04-18 12:02:36.753918,nan
2024-04-18 12:02:36.758746,nan
2024-04-18 12:02:36.764228,nan
2024-04-18 12:02:36.768973,nan
2024-04-18 12:02:36.774151,nan
2024-04-18 12:02:36.779297,nan
2024-04-18 12:02:36.784491,nan
2024-04-18 12:02:36.789637,nan
2024-04-18 12:02:36.794695,nan
2024-04-18 12:02:36.800024,nan
2024-04-18 12:02:36.805924,nan
2024-04-18 12:02:36.810240,nan
2024-04-18 12:02:36.817184,nan
2024-04-18 12:02:36.820450,nan
2024-04-18 12:02:36.825680,nan
2024-04-18 12:02:36.830771,nan
2024-04-18 12:02:36.835947,nan
2024-04-18 12:02:36.841324,nan
2024-04-18 12:02:36.846247,nan
2024-04-18 12:02:36.851398,nan
2024-04-18 12:02:36.856517,nan
2024-04-18 12:02:36.861693,nan
2024-04-18 12:02:36.871005,nan
2024-04-18 12:02:36.872066,nan
2024-04-18 12:02:36.877154,nan
2024-04-18 12:02:36.882303,nan
2024-04-18 12:02:36.887448,nan
2024-04-18 12:02:36.892546,nan
2024-04-18 12:02:36.897929,nan
2024-04-18 12:02:36.902836,nan
2024-04-18 12:02:36.908027,nan
2024-04-18 12:02:36.913164,nan
2024-04-18 12:02:36.918313,nan
2024-04-18 12:02:36.923502,nan
2024-04-18 12:02:36.928701,nan
2024-04-18 12:02:36.933785,nan
2024-04-18 12:02:36.938927,nan
2024-04-18 12:02:36.944031,nan
2024-04-18 12:02:36.949294,nan
2024-04-18 12:02:36.954470,nan
2024-04-18 12:02:36.959576,nan
2024-04-18 12:02:36.964703,nan
2024-04-18 12:02:36.969782,nan
2024-04-18 12:02:36.978370,nan
2024-04-18 12:02:36.980148,nan
2024-04-18 12:02:36.985388,nan
2024-04-18 12:02:36.990497,nan
2024-04-18 12:02:36.995538,nan
2024-04-18 12:02:37.000768,nan
2024-04-18 12:02:37.005893,nan
2024-04-18 12:02:37.013958,nan
2024-04-18 12:02:37.017269,nan
2024-04-18 12:02:37.021314,nan
2024-04-18 12:02:37.026546,nan
2024-04-18 12:02:37.031618,nan
2024-04-18 12:02:37.036796,nan
2024-04-18 12:02:37.041932,nan
2024-04-18 12:02:37.050832,nan
2024-04-18 12:02:37.052387,nan
2024-04-18 12:02:37.057442,nan
2024-04-18 12:02:37.062618,nan
2024-04-18 12:02:37.067746,nan
2024-04-18 12:02:37.072891,nan
2024-04-18 12:02:37.078008,nan
2024-04-18 12:02:37.085066,nan
2024-04-18 12:02:37.088367,nan
2024-04-18 12:02:37.093438,nan
2024-04-18 12:02:37.098620,nan
2024-04-18 12:02:37.103804,nan
2024-04-18 12:02:37.108920,nan
2024-04-18 12:02:37.114008,nan
2024-04-18 12:02:37.121110,nan
2024-04-18 12:02:37.124407,nan
2024-04-18 12:02:37.129526,nan
2024-04-18 12:02:37.134648,nan
2024-04-18 12:02:37.139789,nan
2024-04-18 12:02:37.145123,nan
2024-04-18 12:02:37.150096,nan
2024-04-18 12:02:37.156070,nan
2024-04-18 12:02:37.160495,nan
2024-04-18 12:02:37.165612,nan
2024-04-18 12:02:37.170628,nan
2024-04-18 12:02:37.175881,nan
2024-04-18 12:02:37.180978,nan
2024-04-18 12:02:37.186177,nan
2024-04-18 12:02:37.192030,nan
2024-04-18 12:02:37.196371,nan
2024-04-18 12:02:37.201708,nan
2024-04-18 12:02:37.206807,nan
2024-04-18 12:02:37.211890,nan
2024-04-18 12:02:37.217042,nan
2024-04-18 12:02:37.222101,nan
2024-04-18 12:02:37.227517,nan
2024-04-18 12:02:37.233365,nan
2024-04-18 12:02:37.237677,nan
2024-04-18 12:02:37.243083,nan
2024-04-18 12:02:37.248052,nan
2024-04-18 12:02:37.253105,nan
2024-04-18 12:02:37.258347,nan
2024-04-18 12:02:37.263394,nan
2024-04-18 12:02:37.269042,nan
2024-04-18 12:02:37.273715,nan
2024-04-18 12:02:37.278860,nan
2024-04-18 12:02:37.284075,nan
2024-04-18 12:02:37.289194,nan
2024-04-18 12:02:37.294274,nan
2024-04-18 12:02:37.299530,nan
2024-04-18 12:02:37.304647,nan
2024-04-18 12:02:37.309784,nan
2024-04-18 12:02:37.314940,nan
2024-04-18 12:02:37.319984,nan
2024-04-18 12:02:37.325245,nan
2024-04-18 12:02:37.330390,nan
2024-04-18 12:02:37.335480,nan
2024-04-18 12:02:37.341198,nan
2024-04-18 12:02:37.345726,nan
2024-04-18 12:02:37.350949,nan
2024-04-18 12:02:37.356123,nan
2024-04-18 12:02:37.361282,nan
2024-04-18 12:02:37.366385,nan
2024-04-18 12:02:37.372970,nan
2024-04-18 12:02:37.376741,nan
2024-04-18 12:02:37.381816,nan
2024-04-18 12:02:37.387038,nan
2024-04-18 12:02:37.392158,nan
2024-04-18 12:02:37.397373,nan
2024-04-18 12:02:37.402560,nan
2024-04-18 12:02:37.407598,nan
