index,datetime,z,z_ref,z_hat,v_hat,alpha_1,alpha_0,tau,timestamp
632,2024-04-15 15:05:46.566367,1.58,1.605,1.579783010749306,0.0456129245820156,1.5280551429573483,-0.667593447567784,0.4378571428571428,14.268869876861572
633,2024-04-15 15:05:46.588151,1.58,1.605,1.580108960394702,0.0421655957014079,1.5256788392739458,-0.666632535510946,0.4378571428571428,14.290653944015503
634,2024-04-15 15:05:46.610262,1.58,1.605,1.5801080277987345,0.0387476172656598,1.5233389561531794,-0.6656867152995273,0.4385714285714285,14.312764883041382
635,2024-04-15 15:05:46.631744,1.58,1.605,1.5800871532967518,0.0361766331082932,1.521461718618938,-0.6649281225464032,0.4385714285714285,14.33424687385559
636,2024-04-15 15:05:46.653739,1.58,1.605,1.580070220778867,0.0342926644282317,1.5199562070432455,-0.6643198755214301,0.4385714285714285,14.356241941452026
637,2024-04-15 15:05:46.675254,1.58,1.605,1.580057724296538,0.0329151989456284,1.5187235031984063,-0.6638219272120572,0.4385714285714285,14.37775707244873
638,2024-04-15 15:05:46.697292,1.58,1.605,1.5800485926098031,0.0319073042655504,1.5176893825219155,-0.6634042474671982,0.4385714285714285,14.399795055389404
639,2024-04-15 15:05:46.718858,1.58,1.605,1.580041924003407,0.0311687522151408,1.5167999242317676,-0.663045030373793,0.4385714285714285,14.421360969543457
640,2024-04-15 15:05:46.740783,1.585,1.605,1.584729303890827,0.0432406788798744,1.5225268938537555,-0.6653577590685955,0.4371428571428571,14.443285942077637
641,2024-04-15 15:05:46.762266,1.585,1.605,1.5850915765452849,0.0404863860864883,1.5205945073050966,-0.6645774458835053,0.4378571428571428,14.464768886566162
642,2024-04-15 15:05:46.783799,1.585,1.605,1.5850971028202667,0.037498061550052,1.5185505472242151,-0.6637521163221027,0.4378571428571428,14.486301898956299
643,2024-04-15 15:05:46.805826,1.585,1.605,1.5850792412516357,0.0352337956394082,1.5168864838062064,-0.6630802103323326,0.4378571428571428,14.508328914642334
644,2024-04-15 15:05:46.827455,1.585,1.605,1.5850643610870965,0.0335728532037348,1.5155379718350968,-0.6625357331054049,0.4378571428571428,14.529958009719849
645,2024-04-15 15:05:46.849737,1.59,1.605,1.5897455945214245,0.044969981124795,1.520856564539145,-0.6646831177225938,0.4364285714285714,14.552239894866943
646,2024-04-15 15:05:46.871211,1.585,1.605,1.5854111364059582,0.0291143830993977,1.5122799784111576,-0.6612203995616883,0.4385714285714285,14.573714017868042
647,2024-04-15 15:05:46.893050,1.59,1.605,1.5897397990396205,0.0407352738124631,1.517696372825354,-0.6634071719273228,0.4371428571428571,14.595552921295166
648,2024-04-15 15:05:46.915092,1.595,1.605,1.5947694982113465,0.0511604005301053,1.5224844339395092,-0.6653402274300613,0.4357142857142857,14.617594957351685
649,2024-04-15 15:05:46.936781,1.595,1.605,1.5951428048981855,0.0463079873395148,1.5195242338566362,-0.6641451457610816,0.4357142857142857,14.639283895492554
650,2024-04-15 15:05:46.958353,1.595,1.605,1.5951361923510703,0.0417149180933608,1.5167069541297835,-0.6630077836504019,0.4364285714285714,14.660856008529663
651,2024-04-15 15:05:46.979807,1.595,1.605,1.5951077778361529,0.038275017879878,1.5144820497381026,-0.6621095844023559,0.4364285714285714,14.682309865951538
652,2024-04-15 15:05:47.001276,1.6,1.605,1.5997773015794787,0.048366319320558,1.5190698871964567,-0.6639616744803999,0.435,14.703778982162476
653,2024-04-15 15:05:47.022734,1.6,1.605,1.6001264082802578,0.0441728607534522,1.516471050293567,-0.6629125524702328,0.435,14.725236892700195
654,2024-04-15 15:05:47.045335,1.6,1.605,1.6001223282362431,0.0401363632309202,1.5139612109627318,-0.6618993741551393,0.4357142857142857,14.747838020324707
655,2024-04-15 15:05:47.066878,1.6,1.605,1.600097466225059,0.0371085390029161,1.5119655270618515,-0.661093764280085,0.4357142857142857,14.769381046295166
656,2024-04-15 15:05:47.088905,1.6,1.605,1.6000774854902342,0.0348914055013186,1.5103821702182656,-0.660454611120873,0.4357142857142857,14.791408061981201
657,2024-04-15 15:05:47.110561,1.6,1.605,1.6000627566180583,0.0332714141251582,1.509102373602256,-0.6599380041834251,0.4357142857142857,14.813063859939575
658,2024-04-15 15:05:47.132408,1.6,1.605,1.6000519981725938,0.0320870955139876,1.5080441083035567,-0.6595108280396099,0.4357142857142857,14.834910869598389
659,2024-04-15 15:05:47.153916,1.605,1.605,1.6047363747317442,0.0438270001251446,1.5133986275289069,-0.661672182948554,0.4342857142857143,14.85641884803772
660,2024-04-15 15:05:47.175375,1.605,1.605,1.6050964810153403,0.0408379529367893,1.5114429190230148,-0.6608827724424967,0.435,14.877877950668335
661,2024-04-15 15:05:47.196870,1.605,1.605,1.6051004313725794,0.0376794242697477,1.5094112065665255,-0.6600626962719606,0.435,14.899373054504395
662,2024-04-15 15:05:47.218450,1.605,1.605,1.605081422527715,0.0352914684779112,1.507767327987161,-0.6593991749961099,0.435,14.920953035354614
663,2024-04-15 15:05:47.240506,1.605,1.605,1.605065707301358,0.0335406887546237,1.5064433743268963,-0.6588647939302053,0.435,14.94300889968872
664,2024-04-15 15:05:47.262053,1.605,1.605,1.6050540869488616,0.0322606156264794,1.5053557290126187,-0.658425799790895,0.4357142857142857,14.964555978775024
665,2024-04-15 15:05:47.284477,1.605,1.605,1.605045593942225,0.0313240859346111,1.504440690765932,-0.6580564789480482,0.4357142857142857,14.986979961395264
666,2024-04-15 15:05:47.305931,1.6,1.605,1.6003471701933925,0.0180337685769311,1.497487030907119,-0.6552499395387329,0.4371428571428571,15.008434057235718
667,2024-04-15 15:05:47.328006,1.605,1.605,1.6046690166009376,0.0324870659551982,1.504103369693511,-0.6579202918025544,0.4357142857142857,15.030508995056152
668,2024-04-15 15:05:47.349606,1.6,1.605,1.60033118244703,0.0198509982073984,1.4974961167216756,-0.655253648896267,0.4371428571428571,15.052109003067017
669,2024-04-15 15:05:47.371186,1.605,1.605,1.604679215414718,0.0338858468806665,1.5038833208308438,-0.6578314405697243,0.4357142857142857,15.073688983917236
670,2024-04-15 15:05:47.392745,1.6,1.605,1.600340443599793,0.0208705420307025,1.4971180104453,-0.6551010936674205,0.4371428571428571,15.095247983932495
671,2024-04-15 15:05:47.414192,1.605,1.605,1.6046860945164665,0.0346213806062231,1.5033437115105246,-0.6576136247028057,0.435,15.116694927215576
672,2024-04-15 15:05:47.435778,1.6,1.605,1.6003454476229322,0.021399906752545,1.4965058558144309,-0.6548540881089581,0.4371428571428571,15.138280868530273
673,2024-04-15 15:05:47.457398,1.605,1.605,1.604689716138607,0.0349992113544257,1.5026356630402244,-0.6573278396883568,0.435,15.159900903701782
674,2024-04-15 15:05:47.479008,1.595,1.605,1.595655851983539,0.0090672572053587,1.4897042819612594,-0.6521093214447768,0.4385714285714285,15.181510925292969
675,2024-04-15 15:05:47.500523,1.605,1.605,1.604325752257001,0.0375394505369132,1.502972467969074,-0.6574636727415358,0.435,15.203026056289673
676,2024-04-15 15:05:47.522635,1.595,1.605,1.595649057450704,0.0118886699541192,1.4902248308951196,-0.6523194708833062,0.4378571428571428,15.225137948989868
677,2024-04-15 15:05:47.544249,1.595,1.605,1.5949582291443485,0.0144688571073906,1.4910436273283594,-0.6526498839706111,0.4378571428571428,15.2467520236969
678,2024-04-15 15:05:47.566016,1.595,1.605,1.5949315095004752,0.0181460877566384,1.4923835830155032,-0.6531905943531812,0.4378571428571428,15.268518924713135
679,2024-04-15 15:05:47.587582,1.595,1.605,1.5949523757289548,0.0209744275087925,1.4933135070712855,-0.6535658391812132,0.4378571428571428,15.290085077285767
680,2024-04-15 15:05:47.609225,1.595,1.605,1.5949709840733113,0.0230447121337101,1.493878985607919,-0.6537940185133384,0.4378571428571428,15.31172800064087
681,2024-04-15 15:05:47.630940,1.59,1.605,1.5902926155373238,0.0119518494674228,1.488187323676393,-0.6514973823008006,0.4392857142857143,15.33344292640686
682,2024-04-15 15:05:47.652400,1.59,1.605,1.5899368654352717,0.0153980654803213,1.4894129904884503,-0.6519919416973984,0.4385714285714285,15.354902982711792
683,2024-04-15 15:05:47.674680,1.595,1.605,1.5946282691321512,0.0314801645381324,1.496615749208568,-0.6548982240417519,0.4371428571428571,15.377182960510254
684,2024-04-15 15:05:47.696194,1.59,1.605,1.5903231937453144,0.0191478030539675,1.4903654663603907,-0.6523763029161218,0.4385714285714285,15.398696899414062
685,2024-04-15 15:05:47.719189,1.59,1.605,1.5899828417835398,0.0207207819191318,1.4906966560592394,-0.6525099321648641,0.4385714285714285,15.42169189453125
686,2024-04-15 15:05:47.740776,1.585,1.605,1.5852793416256985,0.0101602161534112,1.4853150766360097,-0.6503385947037182,0.44,15.443279027938843
687,2024-04-15 15:05:47.762722,1.59,1.605,1.5896174855211864,0.0266654013848935,1.49267024903458,-0.6533061804631929,0.4385714285714285,15.465224981307983
688,2024-04-15 15:05:47.784184,1.585,1.605,1.58529326296948,0.0155437013281422,1.487041983991141,-0.6510353861415179,0.4392857142857143,15.486686944961548
689,2024-04-15 15:05:47.806457,1.585,1.605,1.5849591223955934,0.0180739470419023,1.4878250106236512,-0.6513513028644355,0.4392857142857143,15.508960008621216
690,2024-04-15 15:05:47.828886,1.585,1.605,1.5849540555609292,0.020814631184169,1.4887034246839368,-0.6517056983412813,0.4392857142857143,15.531388998031616
691,2024-04-15 15:05:47.850372,1.59,1.605,1.5896627286287093,0.0354801799786121,1.495139520033053,-0.6543022929857196,0.4378571428571428,15.55287504196167
692,2024-04-15 15:05:47.872441,1.59,1.605,1.590042280498531,0.0346399569685134,1.494334213561315,-0.6539774034982292,0.4378571428571428,15.574944019317627
693,2024-04-15 15:05:47.894047,1.585,1.605,1.5853683557870133,0.0204539897824357,1.487331471770206,-0.6511522935701722,0.4392857142857143,15.596549987792969
694,2024-04-15 15:05:47.917636,1.585,1.605,1.5849939459779252,0.0215602503110738,1.4874463467807302,-0.6511986367209417,0.4392857142857143,15.620138883590698
695,2024-04-15 15:05:47.941656,1.59,1.605,1.5896698875082929,0.035926240697815,1.4936984463714758,-0.6537208314944005,0.4378571428571428,15.644159078598022
696,2024-04-15 15:05:47.964404,1.585,1.605,1.5853534121442818,0.0223504457263419,1.487017635556612,-0.6510257330394159,0.4392857142857143,15.66690707206726
697,2024-04-15 15:05:47.987946,1.585,1.605,1.5850047302423167,0.0230141930903104,1.486928383902112,-0.6509897287328823,0.4392857142857143,15.690448999404907
698,2024-04-15 15:05:48.010718,1.585,1.605,1.5849873591031445,0.0243882896723281,1.487166449892252,-0.6510857634434463,0.4392857142857143,15.713221073150635
699,2024-04-15 15:05:48.032161,1.585,1.605,1.584994726705747,0.0254619072387118,1.4872655763194875,-0.6511257499086586,0.4392857142857143,15.734663963317871
700,2024-04-15 15:05:48.054192,1.585,1.605,1.585001780484575,0.026247343345055,1.487232169507601,-0.6511122742108019,0.4392857142857143,15.756695032119751
701,2024-04-15 15:05:48.075784,1.585,1.605,1.5850070532356628,0.0268169423191587,1.487100077675362,-0.6510589916785685,0.4392857142857143,15.778286933898926
702,2024-04-15 15:05:48.097849,1.585,1.605,1.585010896829098,0.0272287837960609,1.4868963829220567,-0.650976827715307,0.4392857142857143,15.800351858139038
703,2024-04-15 15:05:48.119420,1.59,1.605,1.589705871375318,0.0401175218275586,1.4923843374435397,-0.6531904558803455,0.4378571428571428,15.821923017501831
704,2024-04-15 15:05:48.141041,1.585,1.605,1.5853815622025011,0.0253882154074595,1.4852782027243716,-0.6503241652614237,0.4392857142857143,15.843544006347656
705,2024-04-15 15:05:48.162543,1.59,1.605,1.5897175089410096,0.0377937436529957,1.4905295294404446,-0.6524422748608917,0.4378571428571428,15.86504602432251
706,2024-04-15 15:05:48.184052,1.585,1.605,1.5853681481581077,0.0236065257177025,1.4836985250116026,-0.6496870531867128,0.4392857142857143,15.886554956436157
707,2024-04-15 15:05:48.206280,1.585,1.605,1.585013680445039,0.0238908823530699,1.4834451515541704,-0.6495848591220339,0.4392857142857143,15.908782958984375
708,2024-04-15 15:05:48.227902,1.59,1.605,1.589685810875356,0.0375845792585366,1.4892534957870798,-0.6519275202158541,0.4378571428571428,15.930404901504517
709,2024-04-15 15:05:48.250530,1.585,1.605,1.5853650315523804,0.0235209397555073,1.482517632631655,-0.6492108124625915,0.4392857142857143,15.953032970428467
710,2024-04-15 15:05:48.272296,1.59,1.605,1.5897052488065924,0.0364152043905515,1.4879466522810432,-0.6514004065673872,0.4378571428571428,15.974798917770386
711,2024-04-15 15:05:48.294670,1.59,1.605,1.5900513290979514,0.0351769616456108,1.4870029526190884,-0.6510198067967118,0.4378571428571428,15.997173070907593
712,2024-04-15 15:05:48.316893,1.585,1.605,1.5853729256641973,0.0207826304061897,1.48015914023574,-0.6482597035657087,0.4392857142857143,16.01939606666565
713,2024-04-15 15:05:48.338712,1.59,1.605,1.589689093841007,0.0343270885632903,1.4858543815435064,-0.6505565494407644,0.4378571428571428,16.04121494293213
714,2024-04-15 15:05:48.361038,1.59,1.605,1.5900376747661942,0.0336389850899653,1.485165504564501,-0.6502787356020295,0.4378571428571428,16.063540935516357
715,2024-04-15 15:05:48.383060,1.59,1.605,1.5900549634299532,0.0322411491038643,1.4841623345333816,-0.6498741790684841,0.4378571428571428,16.08556294441223
716,2024-04-15 15:05:48.404809,1.595,1.605,1.5947396869434447,0.0437318268834875,1.4889048373989573,-0.6517866935143429,0.4364285714285714,16.107311964035034
717,2024-04-15 15:05:48.426442,1.595,1.605,1.595098406304739,0.0405727323663576,1.487115275157741,-0.6510650273085569,0.4371428571428571,16.128944873809814
718,2024-04-15 15:05:48.448285,1.59,1.605,1.5904090399434958,0.0247045638037084,1.4796901609434054,-0.6480707975383614,0.4385714285714285,16.150788068771362
719,2024-04-15 15:05:48.470038,1.595,1.605,1.5947155013026149,0.0371653021898741,1.4848452067928208,-0.6501495698755104,0.4371428571428571,16.17254090309143
720,2024-04-15 15:05:48.491706,1.595,1.605,1.5950568693554903,0.0356885413582501,1.4838166064148817,-0.6497347940146176,0.4371428571428571,16.19420886039734
721,2024-04-15 15:05:48.514372,1.59,1.605,1.5903767238781952,0.0211297065894239,1.4770150401760944,-0.6469921584130649,0.4385714285714285,16.216875076293945
722,2024-04-15 15:05:48.536107,1.595,1.605,1.5946917496172843,0.0345498547713546,1.48257034764805,-0.6492322183970812,0.4371428571428571,16.23861002922058
723,2024-04-15 15:05:48.558998,1.595,1.605,1.5950395173653285,0.033773543295746,1.481859441239232,-0.6489455655020772,0.4371428571428571,16.26150107383728
724,2024-04-15 15:05:48.580599,1.6,1.605,1.599748379333633,0.0448973267461351,1.4863779174483809,-0.6507674810616919,0.4357142857142857,16.28310203552246
725,2024-04-15 15:05:48.602600,1.6,1.605,1.6001063554240726,0.0414039203861237,1.4844714567858854,-0.6499987818747371,0.4364285714285714,16.305103063583374
726,2024-04-15 15:05:48.624238,1.6,1.605,1.6001070653416287,0.0378739073970623,1.4825556977195682,-0.6492263471714358,0.4364285714285714,16.326740980148315
727,2024-04-15 15:05:48.645913,1.6,1.605,1.600085554674285,0.0352156491305587,1.4810275661005798,-0.6486102149090673,0.4364285714285714,16.348415851593018
728,2024-04-15 15:05:48.668342,1.6,1.605,1.6000680068366064,0.033268664012777,1.4798150266261898,-0.6481213359328861,0.4364285714285714,16.370845079421997
729,2024-04-15 15:05:48.690118,1.605,1.605,1.6047472121077044,0.0444305869919684,1.4843141419411854,-0.6499352840986784,0.435,16.39262104034424
730,2024-04-15 15:05:48.713120,1.605,1.605,1.6051036041011018,0.0411477697542945,1.48247346915031,-0.6491931769757782,0.4357142857142857,16.41562294960022
731,2024-04-15 15:05:48.734861,1.605,1.605,1.6051055052205572,0.0376728639080229,1.4805512867746082,-0.6484164903375641,0.4357142857142857,16.437363862991333
732,2024-04-15 15:05:48.756757,1.61,1.605,1.6097765693915898,0.0476391125739031,1.4845944919773648,-0.6500495134069418,0.4342857142857143,16.45925998687744
733,2024-04-15 15:05:48.778584,1.61,1.605,1.6101251392728682,0.0433706829739709,1.4823469175218495,-0.6491421782957445,0.4342857142857143,16.48108696937561
734,2024-04-15 15:05:48.800266,1.61,1.605,1.6101205309138662,0.039282022972596,1.480195396618175,-0.6482739505477019,0.435,16.502768993377686
735,2024-04-15 15:05:48.822170,1.61,1.605,1.6100952753868467,0.036217377328972,1.478503167084235,-0.6475912615319254,0.435,16.524672985076904
736,2024-04-15 15:05:48.844036,1.61,1.605,1.610075010144839,0.0339744495380296,1.477176362091277,-0.647056109457844,0.435,16.546539068222046
737,2024-04-15 15:05:48.865901,1.605,1.605,1.6053679236867393,0.0197542080076375,1.4706910519548777,-0.6444407572732622,0.4364285714285714,16.568403959274292
738,2024-04-15 15:05:48.887623,1.61,1.605,1.6096833162173207,0.033488960203086,1.4762563473605317,-0.646684813676725,0.435,16.590126037597656
739,2024-04-15 15:05:48.909468,1.61,1.605,1.6100330578012474,0.03295193312763,1.4756769520655864,-0.6464512103842577,0.435,16.611970901489258
740,2024-04-15 15:05:48.931236,1.61,1.605,1.610051339077161,0.031665482332555,1.4747793226640948,-0.6460893270785284,0.435,16.63373899459839
741,2024-04-15 15:05:48.953100,1.61,1.605,1.6100446278915266,0.0306497316600568,1.4740007777648922,-0.645775471942481,0.4357142857142857,16.65560293197632
742,2024-04-15 15:05:48.974837,1.61,1.605,1.610038033458139,0.0299003712776781,1.4733386674563762,-0.6455085680809338,0.4357142857142857,16.677340030670166
743,2024-04-15 15:05:48.996611,1.61,1.605,1.6100330754807457,0.0293509808581705,1.4727640202323131,-0.6452769308932055,0.4357142857142857,16.699114084243774
744,2024-04-15 15:05:49.018488,1.61,1.605,1.6100294412949254,0.0289478064028245,1.4722534980059758,-0.6450711492335826,0.4357142857142857,16.720990896224976
745,2024-04-15 15:05:49.040381,1.605,1.605,1.6053346369818202,0.0160714328928068,1.4664616394536083,-0.6427366331067796,0.4371428571428571,16.742883920669556
746,2024-04-15 15:05:49.062238,1.605,1.605,1.6049668334266047,0.0182010646347195,1.4670346313421554,-0.6429675818989181,0.4371428571428571,16.76474094390869
747,2024-04-15 15:05:49.084013,1.605,1.605,1.604957246175699,0.0207247274111275,1.4677719238964375,-0.6432647460086309,0.4371428571428571,16.786515951156616
748,2024-04-15 15:05:49.105944,1.605,1.605,1.6049721255006222,0.0226433689092366,1.4682517665834875,-0.6434581410786612,0.4364285714285714,16.808446884155273
749,2024-04-15 15:05:49.128557,1.605,1.605,1.6049848101637945,0.0240456472832957,1.4685127899378767,-0.6435633412436431,0.4364285714285714,16.83105993270874
750,2024-04-15 15:05:49.150800,1.605,1.605,1.6049942008479474,0.0250652857477749,1.4686122688579988,-0.6436034333646301,0.4364285714285714,16.85330295562744
751,2024-04-15 15:05:49.174249,1.605,1.605,1.6050010478532253,0.0258055745923446,1.468594325163441,-0.6435962018207272,0.4364285714285714,16.87675189971924
752,2024-04-15 15:05:49.195999,1.605,1.605,1.6050060292185715,0.0263422733484814,1.4684912578577238,-0.6435546651706716,0.4364285714285714,16.898501873016357
753,2024-04-15 15:05:49.218572,1.605,1.605,1.6050096501314546,0.0267306274899192,1.4683265764517284,-0.6434882990190368,0.4364285714285714,16.921074867248535
754,2024-04-15 15:05:49.240306,1.6,1.605,1.600320141170502,0.01443351656878,1.4628726814312087,-0.6412904367908675,0.4378571428571428,16.942808866500854
755,2024-04-15 15:05:49.262110,1.6,1.605,1.5999561897744616,0.0169831074116245,1.46361775086965,-0.64159068617914,0.4378571428571428,16.96461296081543
756,2024-04-15 15:05:49.285112,1.605,1.605,1.604641546097666,0.0323895415338991,1.4697034773641513,-0.644043076243379,0.4364285714285714,16.98761487007141
757,2024-04-15 15:05:49.306831,1.605,1.605,1.605024329661053,0.0321831857967033,1.469291119120668,-0.6438769097081931,0.4364285714285714,17.009333848953247
758,2024-04-15 15:05:49.329801,1.6,1.605,1.6003545314180176,0.0184863596962226,1.4632924575595387,-0.6414596961194463,0.4378571428571428,17.032304048538208
759,2024-04-15 15:05:49.351512,1.6,1.605,1.5999832222618349,0.0199332214642118,1.46357585469437,-0.6415738913366795,0.4378571428571428,17.054014921188354
760,2024-04-15 15:05:49.373222,1.605,1.605,1.60466137557524,0.0345281288434736,1.469285959187918,-0.6438747413637633,0.4364285714285714,17.075725078582764
761,2024-04-15 15:05:49.395333,1.61,1.605,1.6097308907805228,0.0463064023886777,1.4738161797797515,-0.6457001302417835,0.435,17.097836017608643
762,2024-04-15 15:05:49.417069,1.6,1.605,1.6007308745255162,0.0172569947437158,1.461533310851486,-0.6407510139661653,0.4378571428571428,17.119571924209595
763,2024-04-15 15:05:49.440224,1.6,1.605,1.5999989893032809,0.0180526177006389,1.4615502677045658,-0.6407578462339446,0.4378571428571428,17.14272689819336
764,2024-04-15 15:05:49.461686,1.6,1.605,1.599958821662336,0.0204889422387104,1.4622399701803612,-0.6410357364013016,0.4378571428571428,17.164188861846924
765,2024-04-15 15:05:49.483927,1.6,1.605,1.5999712853889496,0.0224189679655315,1.4627201076851934,-0.641229186425943,0.4378571428571428,17.186429977416992
766,2024-04-15 15:05:49.505368,1.6,1.605,1.5999838919632066,0.0238360318296168,1.4629889986166968,-0.6413375219940994,0.4378571428571428,17.207870960235596
767,2024-04-15 15:05:49.526927,1.595,1.605,1.5953012403135534,0.0122930609842757,1.457968826559491,-0.6393149441240373,0.4392857142857143,17.229429960250854
768,2024-04-15 15:05:49.548414,1.595,1.605,1.5949423019881126,0.0153893428100339,1.4589287562787103,-0.6397016829847381,0.4385714285714285,17.250916957855225
769,2024-04-15 15:05:49.569966,1.595,1.605,1.5949391760767009,0.018617140727221,1.4599390024133934,-0.6401086856820102,0.4385714285714285,17.27246904373169
770,2024-04-15 15:05:49.592456,1.595,1.605,1.5949587643497076,0.0210490257802247,1.460622758001805,-0.6403841483056381,0.4385714285714285,17.29495906829834
771,2024-04-15 15:05:49.613957,1.6,1.605,1.5996670061585054,0.0353985636183644,1.4661351564859828,-0.642604869731316,0.4371428571428571,17.316459894180298
772,2024-04-15 15:05:49.637330,1.6,1.605,1.600044759302962,0.0343437898334609,1.4653954402298512,-0.6423068738134717,0.4371428571428571,17.33983302116394
773,2024-04-15 15:05:49.658892,1.595,1.605,1.5953694701516643,0.0200259888112936,1.4592995136043427,-0.6398511668426707,0.4385714285714285,17.36139488220215
774,2024-04-15 15:05:49.680727,1.59,1.605,1.5903018711840875,0.00844413512061,1.4543271643212106,-0.6378481246998989,0.44,17.383229970932007
775,2024-04-15 15:05:49.702327,1.595,1.605,1.5946111015265392,0.0250496812708188,1.4607224047415064,-0.6404243092247643,0.4385714285714285,17.40482997894287
776,2024-04-15 15:05:49.723874,1.6,1.605,1.5996702195261654,0.0392669243643325,1.4661365176495431,-0.6426052256263037,0.4364285714285714,17.426377058029175
777,2024-04-15 15:05:49.745945,1.59,1.605,1.5906845360337305,0.0120884014128505,1.4549168115600633,-0.6380857838533187,0.44,17.448447942733765
778,2024-04-15 15:05:49.767432,1.595,1.605,1.5946570465988898,0.0268192739506217,1.4605286367461303,-0.6403462553756171,0.4385714285714285,17.469934940338135
779,2024-04-15 15:05:49.789395,1.59,1.605,1.5902997223864852,0.0153315026188813,1.4556322793580554,-0.6383740161455045,0.4392857142857143,17.49189805984497
780,2024-04-15 15:05:49.810880,1.59,1.605,1.5899611341873006,0.0176486935498623,1.4562661602205924,-0.6386293366459245,0.4392857142857143,17.51338291168213
781,2024-04-15 15:05:49.833454,1.59,1.605,1.5899544943813249,0.020239535308872,1.4570071153629327,-0.6389277797253814,0.4392857142857143,17.535956859588623
782,2024-04-15 15:05:49.854955,1.59,1.605,1.589969969866203,0.0222015178032408,1.4574952866262936,-0.6391244022835633,0.4392857142857143,17.55745792388916
