datetime,z,z_ref,z_hat,v_hat,alpha_1,alpha_0,tau
2024-04-16 13:04:02.953628,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 13:04:02.983423,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 13:04:03.007027,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 13:04:03.031077,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 13:04:03.058670,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 13:04:03.081612,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 13:04:03.105559,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 13:04:03.132979,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 13:04:03.156664,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 13:04:03.180184,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 13:04:03.204202,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 13:04:03.228342,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 13:04:03.251621,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 13:04:03.275884,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 13:04:03.298873,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 13:04:03.322865,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 13:04:03.349127,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 13:04:03.372461,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 13:04:03.396791,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 13:04:03.421660,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 13:04:03.445335,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 13:04:03.471423,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 13:04:03.499649,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 13:04:03.528199,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 13:04:03.553103,nan,nan,0.5,0.0,3.0,-1.0,0.0
