datetime,z_tof,z_bar,z_ref,z_hat,v_hat,alpha_1,alpha_0,tau
2024-04-17 16:39:08.780412,nan,-0.41880028666989,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:08.810279,nan,-0.41880028666989,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:08.834946,nan,-0.29995481916133565,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:08.861951,nan,-0.29995481916133565,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:08.887869,nan,-0.010001066920737005,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:08.920788,nan,0.1088479600666091,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:08.945091,nan,0.1088479600666091,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:08.970400,nan,0.1088479600666091,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:08.995549,nan,0.0030752622638509433,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:09.020819,nan,0.0030752622638509433,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:09.045428,nan,-0.02306700802491963,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:09.071758,nan,-0.02306700802491963,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:09.103939,nan,-0.15498003847330882,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:09.132116,nan,-0.15498003847330882,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:09.157163,nan,-0.6826127849816536,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:09.182246,nan,-0.6826127849816536,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:09.212429,nan,-0.41880028666989,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:09.240351,nan,-0.41880028666989,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:09.265061,nan,-0.29995481916133565,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:09.290061,nan,0.1088479600666091,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:09.321905,nan,-0.03612256163121009,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:09.349971,nan,-0.03612256163121009,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:09.375605,nan,0.1088479600666091,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:09.399542,nan,0.24076486585906723,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:09.424682,nan,0.6365272100059681,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:09.449267,nan,0.6365272100059681,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:09.474470,nan,0.6365272100059681,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:09.501210,nan,0.3857374486741665,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:09.525791,nan,0.3857374486741665,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:09.550533,nan,-0.02306700802491963,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:09.581925,nan,-0.16803965923093184,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:09.613490,nan,-0.16803965923093184,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:09.642576,nan,-0.16803965923093184,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:09.670692,nan,-0.03612256163121009,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:09.696555,nan,-0.02306700802491963,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:09.725177,nan,-0.02306700802491963,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:09.749645,nan,-0.02306700802491963,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:09.774871,nan,-0.41880028666989,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:09.801843,nan,-0.41880028666989,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:09.826865,nan,-0.41880028666989,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:09.852319,nan,-0.576840761192002,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:09.878276,nan,-0.4057221444585427,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:09.902541,nan,-0.4057221444585427,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:09.927340,nan,0.09579647368870751,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:09.955128,nan,0.09579647368870751,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:09.980828,nan,0.09579647368870751,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:10.006262,nan,-0.02306700802491963,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:10.032405,nan,-0.02306700802491963,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:10.057049,nan,-0.02306700802491963,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:10.082086,nan,-0.02306700802491963,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:10.110483,nan,-0.15498003847330882,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:10.138812,nan,-0.15498003847330882,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:10.165067,nan,-0.15498003847330882,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:10.190761,nan,0.1088479600666091,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:10.218428,nan,0.1088479600666091,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:10.248691,nan,0.1088479600666091,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:10.275090,nan,0.1088479600666091,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:10.300484,nan,-0.02306700802491963,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:10.328029,nan,0.1088479600666091,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:10.357569,nan,0.1088479600666091,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:10.386558,nan,-0.02306700802491963,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:10.411803,nan,0.24076486585906723,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:10.438429,nan,-0.02306700802491963,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:10.462474,nan,-0.02306700802491963,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:10.487749,nan,0.09579647368870751,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:10.517229,nan,0.09579647368870751,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:10.548537,nan,0.09579647368870751,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:10.572582,nan,0.09579647368870751,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:10.597700,nan,-0.12882963398166505,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:10.625343,nan,-0.18108889311063148,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:10.655812,nan,-0.18108889311063148,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:10.683165,nan,-0.18108889311063148,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:10.711444,nan,-0.02306700802491963,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:10.738270,nan,-0.02306700802491963,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:10.770063,nan,-0.049167728331209325,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:10.798494,nan,-0.049167728331209325,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:10.823310,nan,-0.15498003847330882,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:10.849833,nan,-0.3130081201436832,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:10.877984,nan,-0.3130081201436832,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:10.908437,nan,-0.3130081201436832,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:10.934253,nan,-0.2868911313373442,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:10.960128,nan,-0.2868911313373442,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:10.987576,nan,-0.3130081201436832,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:11.016597,nan,-0.3130081201436832,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:11.044080,nan,-0.3130081201436832,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:11.068924,nan,-0.16803965923093184,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:11.095230,nan,-0.03612256163121009,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:11.120550,nan,-0.03612256163121009,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:11.145837,nan,0.25382267248606843,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:11.172381,nan,0.25382267248606843,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:11.197282,nan,0.25382267248606843,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:11.222570,nan,0.25382267248606843,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:11.254558,nan,0.21468041469988608,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:11.280470,nan,-0.02306700802491963,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:11.309703,nan,-0.02306700802491963,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:11.336875,nan,-0.16803965923093184,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:11.363426,nan,-0.2868911313373442,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:11.390977,nan,-0.2868911313373442,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:11.420184,nan,-0.2868911313373442,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:11.444200,nan,0.24076486585906723,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:11.468431,nan,0.24076486585906723,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:11.496504,nan,-0.2868911313373442,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:11.520657,nan,-0.2868911313373442,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:11.547200,nan,-0.2868911313373442,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:11.572065,nan,0.1088479600666091,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:11.599852,nan,0.1088479600666091,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:11.623717,nan,0.1088479600666091,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:11.647751,nan,0.1088479600666091,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:11.676767,nan,0.24076486585906723,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:11.705647,nan,0.24076486585906723,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:11.730968,nan,-0.03612256163121009,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:11.756145,nan,0.24076486585906723,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:11.785078,nan,0.1088479600666091,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:11.825129,nan,0.6495728143106144,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:11.864334,nan,0.3726837094072725,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:11.902527,nan,0.3726837094072725,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:11.933457,nan,0.24076486585906723,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:11.968147,nan,0.24076486585906723,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:11.998777,nan,0.24076486585906723,nan,0.5,0.0,3.0,-1.0,0.0
