datetime,z,z_ref,z_hat,v_hat,alpha_1,alpha_0,tau
2024-04-17 12:33:53.904072,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 12:33:53.928636,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 12:33:53.955400,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 12:33:53.979238,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 12:33:54.004500,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 12:33:54.030109,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 12:33:54.053565,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 12:33:54.077145,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 12:33:54.102413,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 12:33:54.125843,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 12:33:54.149340,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 12:33:54.174295,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 12:33:54.199196,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 12:33:54.222742,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 12:33:54.248694,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 12:33:54.279756,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 12:33:54.305404,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 12:33:54.330431,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 12:33:54.361148,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 12:33:54.391392,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 12:33:54.418739,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 12:33:54.446942,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 12:33:54.475419,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 12:33:54.504179,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 12:33:54.530291,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 12:33:54.556355,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 12:33:54.586627,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 12:33:54.617970,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 12:33:54.654527,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 12:33:54.677668,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 12:33:54.703493,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 12:33:54.727297,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 12:33:54.750568,nan,nan,0.5,0.0,3.0,-1.0,0.0
