datetime,z,z_ref,z_hat,v_hat,alpha_1,alpha_0,tau
2024-04-16 14:04:35.314320,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 14:04:35.350392,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 14:04:35.398661,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 14:04:35.425894,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 14:04:35.461251,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 14:04:35.488962,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 14:04:35.533632,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 14:04:35.579021,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 14:04:35.612506,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 14:04:35.650073,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 14:04:35.676685,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 14:04:35.712419,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 14:04:35.777715,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 14:04:35.816822,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 14:04:35.853433,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 14:04:35.884995,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 14:04:35.916661,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 14:04:35.959523,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 14:04:35.990366,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 14:04:36.026174,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 14:04:36.061319,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 14:04:36.088357,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 14:04:36.122640,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 14:04:36.164819,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 14:04:36.218462,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 14:04:36.244838,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 14:04:36.275511,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 14:04:36.309103,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 14:04:36.345727,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 14:04:36.404995,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 14:04:36.457203,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 14:04:36.488306,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 14:04:36.540617,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 14:04:36.571500,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 14:04:36.605329,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 14:04:36.634856,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 14:04:36.672730,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 14:04:36.713476,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 14:04:36.754135,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 14:04:36.802977,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 14:04:36.844746,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 14:04:36.878159,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 14:04:36.956234,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 14:04:37.003110,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 14:04:37.050224,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 14:04:37.084738,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 14:04:37.111424,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 14:04:37.153015,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 14:04:37.206998,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 14:04:37.266021,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 14:04:37.317228,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 14:04:37.368729,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 14:04:37.414820,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 14:04:37.456029,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 14:04:37.508889,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 14:04:37.597414,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 14:04:37.660469,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 14:04:37.698997,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 14:04:37.758728,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-16 14:04:37.797658,nan,nan,0.5,0.0,3.0,-1.0,0.0
