datetime,z,z_ref,z_hat,v_hat,alpha_1,alpha_0,tau
2024-04-16 13:07:47.482399,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:47.510214,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:47.533895,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:47.557123,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:47.584848,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:47.608248,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:47.634445,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:47.659199,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:47.683550,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:47.708033,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:47.734824,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:47.763226,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:47.786950,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:47.812359,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:47.839562,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:47.864253,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:47.888282,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:47.914463,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:47.938916,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:47.961952,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:47.987458,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:48.011725,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:48.036018,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:48.061831,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:48.085886,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:48.110049,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:48.136771,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:48.165305,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:48.188658,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:48.213249,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:48.241335,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:48.264830,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:48.290631,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:48.315769,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:48.338873,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:48.361993,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:48.386669,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:48.410515,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:48.434416,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:48.459334,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:48.483091,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:48.507515,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:48.531869,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:48.555754,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:48.581806,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:48.606575,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:48.629930,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:48.654551,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:48.683008,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:48.710916,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:48.735397,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:48.759450,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:48.788190,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:48.812652,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:48.837849,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:48.863480,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:48.886945,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:48.910308,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:48.935375,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:48.959393,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:48.989034,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:49.018468,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:49.049218,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:49.080403,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:49.106150,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:49.130965,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:49.159142,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:49.184267,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:49.207725,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:49.233121,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:49.257160,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:49.282206,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
2024-04-16 13:07:49.306344,nan,nan,0.5,0.0,3.0,-1.0,0.004285714285714286
