datetime,z_tof,z_bar,z_ref,z_hat,v_hat,alpha_1,alpha_0,tau,z_hat_2,v_hat_2,alpha_1_2,alpha_0_2,d_bar
2024-04-19 14:36:21.946210,nan,-1.7763568394002505e-15,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:21.980103,nan,-1.7763568394002505e-15,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:22.015947,nan,-1.7763568394002505e-15,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:22.050657,nan,-0.20000000000000107,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:22.105842,nan,-0.20000000000000107,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:22.143011,nan,-0.20000000000000107,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:22.177398,nan,-0.20000000000000107,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:22.219648,nan,-0.20000000000000107,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:22.263420,nan,-0.20000000000000107,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:22.325726,nan,-0.20000000000000107,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:22.407682,nan,-0.20000000000000107,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:22.446430,nan,-0.20000000000000107,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:22.510516,nan,-0.20000000000000107,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:22.547048,nan,-0.20000000000000107,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:22.635496,nan,-0.20000000000000107,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:22.692721,nan,-0.20000000000000107,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:22.724798,nan,-0.6000000000000014,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:22.764659,nan,-0.6000000000000014,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:22.800442,nan,-0.6000000000000014,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:22.841039,nan,-0.6000000000000014,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:22.882531,nan,-0.6000000000000014,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:22.935306,nan,-0.6000000000000014,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:22.985182,nan,-0.6000000000000014,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:23.016684,nan,-0.6000000000000014,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:23.059314,nan,-0.6000000000000014,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:23.083358,nan,-0.6000000000000014,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:23.112177,nan,-0.6000000000000014,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:23.145447,nan,-0.6000000000000014,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:23.182173,nan,-0.6000000000000014,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:23.212275,nan,-7.600000000000001,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:23.236903,nan,-7.600000000000001,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:23.266278,nan,-7.600000000000001,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:23.298349,nan,-7.600000000000001,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:23.326987,nan,-7.600000000000001,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:23.357839,nan,-7.600000000000001,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:23.384115,nan,-7.600000000000001,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:23.411729,nan,-7.600000000000001,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:23.441099,nan,-7.600000000000001,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:23.473939,nan,-7.600000000000001,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:23.504055,nan,-7.600000000000001,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:23.528460,nan,-7.600000000000001,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:23.553675,nan,-7.600000000000001,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:23.579551,nan,-7.600000000000001,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:23.604913,nan,-7.600000000000001,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:23.634294,nan,-7.600000000000001,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:23.660457,nan,-7.600000000000001,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:23.696053,nan,-7.500000000000001,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:23.726746,nan,-7.500000000000001,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:23.766096,nan,-7.500000000000001,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:23.790209,nan,-7.500000000000001,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:23.814765,nan,-7.500000000000001,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:23.840865,nan,-7.500000000000001,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:23.868114,nan,-7.500000000000001,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:23.893025,nan,-7.500000000000001,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:23.921781,nan,-7.500000000000001,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:23.953038,nan,-7.500000000000001,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:23.980634,nan,-7.500000000000001,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:24.005833,nan,-7.500000000000001,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:24.032206,nan,-7.500000000000001,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:24.060945,nan,-7.500000000000001,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:24.085949,nan,-7.500000000000001,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:24.110023,nan,-7.500000000000001,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:24.137873,nan,-7.500000000000001,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:24.163064,nan,-7.500000000000001,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:24.187727,nan,-7.400000000000001,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:24.215388,nan,-7.400000000000001,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:24.241378,nan,-7.400000000000001,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:24.265527,nan,-7.400000000000001,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:24.293639,nan,-7.400000000000001,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:24.327142,nan,-7.400000000000001,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:24.359348,nan,-7.400000000000001,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0
2024-04-19 14:36:24.383737,nan,-7.400000000000001,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0
