datetime,z,z_ref,z_hat,v_hat,alpha_1,alpha_0,tau
2024-04-17 13:21:33.314208,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:33.339029,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:33.362392,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:33.386055,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:33.411319,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:33.436855,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:33.459939,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:33.484630,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:33.509132,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:33.532544,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:33.556831,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:33.580789,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:33.604837,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:33.628686,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:33.651656,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:33.675837,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:33.701986,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:33.724924,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:33.748706,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:33.773721,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:33.796714,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:33.821489,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:33.846414,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:33.870463,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:33.894135,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:33.921031,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:33.945917,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:33.970222,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:33.995470,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:34.019888,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:34.045109,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:34.071229,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:34.099615,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:34.124966,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:34.148045,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:34.176724,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:34.200792,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:34.224650,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:34.250933,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:34.275012,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:34.298665,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:34.324095,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:34.348780,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:34.372230,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:34.397630,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:34.422236,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:34.446210,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:34.470229,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:34.493077,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:34.517477,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:34.543747,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:34.580481,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:34.604093,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:34.635039,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:34.659044,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:34.686923,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:34.716935,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:34.745478,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:34.771627,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:34.801703,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:34.826534,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:34.850838,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:34.875976,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:34.899092,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:34.923442,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:34.948800,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:34.972666,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:34.995711,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:35.019137,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:35.042424,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:21:35.065711,nan,nan,0.5,0.0,3.0,-1.0,0.0
