datetime,z,z_ref,z_hat,v_hat,alpha_1,alpha_0,tau
2024-04-17 12:59:46.586968,nan,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 12:59:46.614901,nan,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 12:59:46.638933,nan,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 12:59:46.662359,nan,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 12:59:46.688376,nan,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 12:59:46.711563,nan,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 12:59:46.734793,nan,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 12:59:46.764057,nan,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 12:59:46.787620,nan,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 12:59:46.811355,nan,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 12:59:46.836815,nan,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 12:59:46.864062,nan,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 12:59:46.887736,nan,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 12:59:46.913207,nan,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 12:59:46.943181,nan,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 12:59:46.967053,nan,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 12:59:46.990139,nan,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 12:59:47.015288,nan,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 12:59:47.042439,nan,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 12:59:47.066117,nan,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 12:59:47.089800,nan,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 12:59:47.117285,nan,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 12:59:47.140526,nan,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 12:59:47.164047,nan,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 12:59:47.191579,nan,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 12:59:47.214573,nan,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 12:59:47.237568,nan,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 12:59:47.264993,nan,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 12:59:47.293487,nan,nan,0.5,0.0,3.0,-1.0,0.01
