,datetime,z_tof,z_bar,z_ref,z_hat,v_hat,alpha_1,alpha_0,tau,z_hat_2,v_hat_2,alpha_1_2,alpha_0_2,d_bar,timestamp
41,2024-04-19 14:51:38.376958,0.615,0.7000000000000028,0.615,0.6150569573284758,0.6318438767059289,3.609107378969179,0.3966323403726328,0.4428571428571428,0.6161002714721192,0.6511380806812153,3.6337169189015066,0.4514535950395372,0.0850000000000028,1.249182939529419
42,2024-04-19 14:51:38.406041,0.625,0.7000000000000028,0.625,0.625181979359233,0.641640749616794,3.5616063548626404,0.2900111778252799,0.4428571428571428,0.6261187657833125,0.6575612375564079,3.5813077654014096,0.3334920963619361,0.0750000000000028,1.2782659530639648
43,2024-04-19 14:51:38.444299,0.615,0.7000000000000028,0.615,0.6165271258319187,0.4420180711123301,3.206988642392653,-0.5017270776440079,0.4428571428571428,0.6157567092488803,0.4277455685602346,3.1929628500223086,-0.5344362184015798,0.0850000000000028,1.3165240287780762
44,2024-04-19 14:51:38.483873,0.605,0.7000000000000028,0.595,0.6063572888093064,0.2619594208294874,2.9246062447211867,-1.1288346221326655,0.4428571428571428,0.6054446682780589,0.2402212908215511,2.909990425339096,-1.1635038442293677,0.0950000000000028,1.356097936630249
45,2024-04-19 14:51:38.518446,0.655,0.7000000000000028,0.645,0.6520498930999054,0.6732038290052195,3.477979099115121,0.0936586402127057,0.4421428571428571,0.6562084599583291,0.7220802086419168,3.5421824629236567,0.2342502032049909,0.0450000000000027,1.3906710147857666
46,2024-04-19 14:51:38.561809,0.595,0.7000000000000028,0.595,0.5998169168035049,0.0736853408944984,2.6587037987293534,-1.7069827128962365,0.4421428571428571,0.5950872528045739,0.005582620268498,2.5935243909200936,-1.8529131848722549,0.1050000000000028,1.4340341091156006
47,2024-04-19 14:51:38.596765,0.645,0.7000000000000028,0.655,0.6419670332318472,0.4419929580539561,3.1216037101113447,-0.675656765293535,0.4421428571428571,0.6457989269466055,0.4756741520283756,3.168869729813802,-0.5673759382540118,0.0550000000000028,1.4689900875091553
48,2024-04-19 14:51:38.628037,0.67,0.7000000000000028,0.67,0.6686593572895875,0.6160099104354678,3.305834711208802,-0.2588917645085875,0.4421428571428571,0.6710934793810301,0.638215910964494,3.332487313944714,-0.1957563555106624,0.0300000000000027,1.5002620220184326
49,2024-04-19 14:51:38.651118,0.62,0.7000000000000028,0.62,0.6242598318673729,0.1535936315672775,2.776487288088726,-1.4748199459123577,0.4421428571428571,0.6202405156243468,0.1006774587145705,2.735530560823293,-1.5709380750753412,0.0800000000000027,1.5233430862426758
50,2024-04-19 14:51:38.691428,0.67,0.7000000000000028,0.635,0.6669780695264353,0.47982774056149,3.1174447262524265,-0.6796542624354822,0.4421428571428571,0.6708616249535828,0.5094892409176932,3.153204294748271,-0.5936286139617808,0.0300000000000027,1.5636529922485352
51,2024-04-19 14:51:38.714680,0.675,0.7000000000000028,0.675,0.6751027066017962,0.4829760368099742,3.106883349043784,-0.7046583226926341,0.4421428571428571,0.6758501540069037,0.4830657164553071,3.112815743703476,-0.689284466820902,0.0250000000000028,1.5869050025939941
52,2024-04-19 14:51:38.739226,0.67,0.7000000000000028,0.67,0.6710413857687885,0.390566381232652,3.008943113542025,-0.9400123229995414,0.4421428571428571,0.6706821843704992,0.3785182280539493,3.005878045343372,-0.946881165428528,0.0300000000000028,1.6114511489868164
53,2024-04-19 14:51:38.762916,0.625,0.7000000000000028,0.625,0.6288391263284339,0.0217854080316978,2.677640610964372,-1.7479722371796442,0.4421428571428571,0.6250154798959123,-0.0272219176458813,2.650505820304308,-1.8163430965339225,0.0750000000000029,1.635141134262085
54,2024-04-19 14:51:38.785987,0.675,0.7000000000000028,0.675,0.6716899702360256,0.3245785480693482,2.940539454132621,-1.0974097872825048,0.4421428571428571,0.6755822045538298,0.3457477562645777,2.966310942322166,-1.0321343106163177,0.0250000000000027,1.6582119464874268
55,2024-04-19 14:51:38.812996,0.62,0.7000000000000028,0.62,0.624183852000045,-0.0560076827486524,2.6338242536623797,-1.8674224029849271,0.4421428571428571,0.6198776634848042,-0.1081655829690482,2.607841596995063,-1.9351434741451776,0.0800000000000027,1.6852209568023682
56,2024-04-19 14:51:38.840518,0.62,0.7000000000000028,0.62,0.6201956901531663,-0.0875233886026179,2.620547477969186,-1.9012320724971448,0.4421428571428571,0.6198343872713696,-0.108744658028934,2.6190564849623352,-1.9065204744223652,0.0800000000000027,1.7127430438995361
57,2024-04-19 14:51:38.870272,0.655,0.7000000000000028,0.655,0.652314539379144,0.1304338999786045,2.789592242955086,-1.464659954872448,0.4421428571428571,0.6552303264500176,0.138153911265367,2.805271483443214,-1.423870665080694,0.0450000000000028,1.7424969673156738
58,2024-04-19 14:51:38.908532,0.63,0.7000000000000028,0.63,0.6317983685433892,-0.0258959504691798,2.6843102058738317,-1.7403566031271374,0.4421428571428571,0.6299393269747605,-0.0563272667731148,2.675526008933572,-1.7648555677292157,0.0700000000000029,1.780756950378418
59,2024-04-19 14:51:38.961288,0.64,0.7000000000000028,0.64,0.6393368677347825,0.0175346465386375,2.7204966720431174,-1.644292702951863,0.4421428571428571,0.6400221170226191,0.0065298124002081,2.7240096852887787,-1.6356735373657956,0.0600000000000028,1.8335130214691162
60,2024-04-19 14:51:38.986387,0.645,0.7000000000000028,0.645,0.6445864963699124,0.0418549928846793,2.7415743623909616,-1.5875794098008391,0.4421428571428571,0.6450645126472323,0.0298560118738009,2.743931580677152,-1.5818611781048126,0.0550000000000027,1.858612060546875
61,2024-04-19 14:51:39.022344,0.65,0.7000000000000028,0.65,0.6496403703031034,0.0624994965210166,2.758732812268978,-1.540795565409923,0.4421428571428571,0.6501008763976714,0.0507719462530424,2.760844335023268,-1.5355584956157662,0.0500000000000028,1.8945691585540771
62,2024-04-19 14:51:39.050423,0.63,0.7000000000000028,0.63,0.6315207411038438,-0.060291722883429,2.690687921532774,-1.7287597031575908,0.4421428571428571,0.6298781741412067,-0.0879831679797043,2.6848367630893977,-1.7463400890957026,0.0700000000000029,1.9226479530334473
