datetime,z,z_ref,z_hat,v_hat,alpha_1,alpha_0,tau
2024-04-17 13:18:08.700403,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:18:08.723600,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:18:08.750811,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:18:08.775709,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:18:08.801755,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:18:08.828405,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:18:08.851885,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:18:08.876190,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:18:08.901873,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:18:08.925271,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:18:08.950718,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:18:08.978294,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:18:09.006068,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:18:09.030053,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:18:09.053838,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:18:09.081243,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:18:09.104275,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:18:09.128485,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:18:09.155800,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:18:09.180561,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:18:09.203585,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 13:18:09.231201,nan,nan,0.5,0.0,3.0,-1.0,0.0
