Date_Time,Wind_Speed,Wind_Speed_2D,H_direction,V_direction,U_axis,V_axis,W_axis
2024-04-18 14:20:38.854644,4.46,4.46,93.0,0.0,-4.46,0.23,0.0
2024-04-18 14:20:38.862141,4.38,4.38,91.0,0.0,-4.38,0.1,0.0
2024-04-18 14:20:38.878973,4.53,4.53,96.0,0.0,-4.51,0.44,0.0
2024-04-18 14:20:38.902951,4.41,4.41,93.0,0.0,-4.4,0.19,0.0
2024-04-18 14:20:38.927901,4.17,4.17,90.0,0.0,-4.17,-0.02,0.0
2024-04-18 14:20:38.952905,4.48,4.48,94.0,0.0,-4.47,0.3,0.0
2024-04-18 14:20:38.978169,4.44,4.44,92.0,0.0,-4.44,0.17,0.0
2024-04-18 14:20:39.004315,4.44,4.44,91.0,0.0,-4.44,0.09,0.0
2024-04-18 14:20:39.027955,4.48,4.48,92.0,0.0,-4.48,0.17,0.0
2024-04-18 14:20:39.053313,4.24,4.24,90.0,0.0,-4.24,0.01,0.0
2024-04-18 14:20:39.078683,4.21,4.21,90.0,0.0,-4.21,-0.01,0.0
2024-04-18 14:20:39.106743,4.46,4.46,94.0,0.0,-4.45,0.31,0.0
2024-04-18 14:20:39.127904,4.42,4.42,91.0,0.0,-4.42,0.11,0.0
2024-04-18 14:20:39.152895,4.44,4.44,94.0,0.0,-4.43,0.29,0.0
2024-04-18 14:20:39.178820,4.44,4.44,93.0,0.0,-4.44,0.24,0.0
2024-04-18 14:20:39.203070,4.39,4.39,91.0,0.0,-4.38,0.05,0.0
2024-04-18 14:20:39.228365,4.18,4.18,90.0,0.0,-4.18,0.02,0.0
2024-04-18 14:20:39.254155,4.47,4.47,94.0,0.0,-4.46,0.33,0.0
2024-04-18 14:20:39.277929,4.5,4.5,92.0,0.0,-4.49,0.2,0.0
2024-04-18 14:20:39.302940,4.25,4.25,90.0,0.0,-4.25,0.02,0.0
2024-04-18 14:20:39.328231,4.5,4.5,93.0,0.0,-4.49,0.24,0.0
2024-04-18 14:20:39.357735,4.46,4.46,93.0,0.0,-4.46,0.22,0.0
2024-04-18 14:20:39.378004,4.33,4.33,91.0,0.0,-4.33,0.1,0.0
2024-04-18 14:20:39.403403,4.43,4.43,92.0,0.0,-4.42,0.15,0.0
2024-04-18 14:20:39.429113,4.37,4.37,92.0,0.0,-4.37,0.12,0.0
2024-04-18 14:20:39.452907,4.41,4.41,92.0,0.0,-4.4,0.14,0.0
2024-04-18 14:20:39.477903,4.48,4.48,94.0,0.0,-4.46,0.34,0.0
2024-04-18 14:20:39.503431,4.44,4.44,92.0,0.0,-4.44,0.17,0.0
2024-04-18 14:20:39.531288,4.46,4.46,92.0,0.0,-4.45,0.16,0.0
2024-04-18 14:20:39.553183,4.35,4.35,92.0,0.0,-4.35,0.15,0.0
2024-04-18 14:20:39.579044,4.37,4.37,92.0,0.0,-4.37,0.12,0.0
2024-04-18 14:20:39.605368,4.37,4.37,91.0,0.0,-4.37,0.09,0.0
2024-04-18 14:20:39.627893,4.4,4.4,92.0,0.0,-4.4,0.19,0.0
2024-04-18 14:20:39.652884,4.45,4.45,92.0,0.0,-4.45,0.19,0.0
2024-04-18 14:20:39.678303,4.34,4.34,91.0,0.0,-4.34,0.09,0.0
2024-04-18 14:20:39.702892,4.39,4.39,92.0,0.0,-4.38,0.12,0.0
2024-04-18 14:20:39.728082,4.44,4.44,92.0,0.0,-4.44,0.18,0.0
2024-04-18 14:20:39.753604,4.34,4.34,92.0,0.0,-4.34,0.15,0.0
2024-04-18 14:20:39.781718,4.4,4.4,93.0,0.0,-4.39,0.23,0.0
2024-04-18 14:20:39.803089,4.43,4.43,94.0,0.0,-4.42,0.28,0.0
2024-04-18 14:20:39.827895,4.45,4.45,93.0,0.0,-4.44,0.24,0.0
