Date_Time,Wind_Speed,Wind_Speed_2D,H_direction,V_direction,U_axis,V_axis,W_axis
2024-04-19 14:35:50.703160,4.76,4.75,170.0,4.0,-0.8,4.68,0.31
2024-04-19 14:35:50.731022,5.41,5.41,175.0,0.0,-0.47,5.39,0.0
2024-04-19 14:35:50.753164,5.26,5.26,172.0,0.0,-0.71,5.21,0.0
2024-04-19 14:35:50.778171,4.67,4.67,175.0,0.0,-0.4,4.66,0.0
2024-04-19 14:35:50.803379,4.0,4.0,182.0,0.0,0.12,4.0,0.0
2024-04-19 14:35:50.828153,3.28,3.28,180.0,0.0,0.02,3.28,0.0
2024-04-19 14:35:50.853147,3.0,3.0,177.0,0.0,-0.14,3.0,0.0
2024-04-19 14:35:50.878289,3.18,3.18,179.0,0.0,-0.07,3.18,0.0
2024-04-19 14:35:50.903164,3.76,3.76,177.0,0.0,-0.21,3.76,0.0
2024-04-19 14:35:50.928166,3.87,3.87,176.0,0.0,-0.27,3.86,0.0
2024-04-19 14:35:50.953164,3.42,3.42,177.0,0.0,-0.19,3.41,0.0
2024-04-19 14:35:50.980056,3.63,3.63,176.0,0.0,-0.25,3.62,0.0
2024-04-19 14:35:51.003167,4.05,4.05,170.0,0.0,-0.68,4.0,0.0
2024-04-19 14:35:51.028151,3.83,3.83,172.0,0.0,-0.56,3.79,0.0
2024-04-19 14:35:51.053154,4.1,4.03,178.0,10.0,-0.12,4.03,0.71
2024-04-19 14:35:51.078156,3.54,3.48,178.0,10.0,-0.15,3.48,0.63
2024-04-19 14:35:51.103158,2.66,2.66,177.0,0.0,-0.12,2.66,0.0
2024-04-19 14:35:51.128161,3.41,3.41,178.0,0.0,-0.09,3.41,0.0
2024-04-19 14:35:51.155989,3.82,3.82,175.0,0.0,-0.31,3.81,0.0
2024-04-19 14:35:51.178144,3.8,3.8,176.0,0.0,-0.27,3.79,0.0
2024-04-19 14:35:51.203196,4.17,4.17,173.0,0.0,-0.48,4.15,0.0
2024-04-19 14:35:51.228470,4.25,4.25,179.0,0.0,-0.1,4.25,0.0
2024-04-19 14:35:51.253185,4.61,4.61,164.0,3.0,-1.24,4.44,0.25
2024-04-19 14:35:51.278163,4.6,4.6,170.0,0.0,-0.76,4.54,0.0
2024-04-19 14:35:51.303581,3.37,3.37,169.0,0.0,-0.62,3.31,0.0
2024-04-19 14:35:51.328166,3.23,3.23,164.0,0.0,-0.9,3.11,0.0
2024-04-19 14:35:51.353175,3.44,3.44,160.0,0.0,-1.15,3.24,0.0
2024-04-19 14:35:51.378148,3.26,3.26,162.0,0.0,-1.0,3.1,0.0
2024-04-19 14:35:51.405602,2.83,2.83,178.0,0.0,-0.11,2.82,0.0
2024-04-19 14:35:51.428150,2.56,2.56,179.0,0.0,-0.06,2.56,0.0
2024-04-19 14:35:51.453154,3.7,3.69,166.0,4.0,-0.87,3.59,0.23
2024-04-19 14:35:51.478138,3.19,3.19,181.0,0.0,0.03,3.19,0.0
2024-04-19 14:35:51.503172,3.14,3.14,179.0,0.0,-0.07,3.14,0.0
2024-04-19 14:35:51.528171,2.95,2.95,181.0,0.0,0.06,2.95,0.0
2024-04-19 14:35:51.553151,2.67,2.67,178.0,0.0,-0.1,2.67,0.0
2024-04-19 14:35:51.581301,2.27,2.27,181.0,0.0,0.03,2.27,0.0
