Date_Time,Wind_Speed,Wind_Speed_2D,H_direction,V_direction,U_axis,V_axis,W_axis
2023-12-21 19:44:55.163953,1.89,1.89,106.0,0.0,-1.82,0.52,0.0
2023-12-21 19:44:55.188951,1.94,1.94,109.0,0.0,-1.84,0.62,0.0
2023-12-21 19:44:55.213918,1.83,1.83,107.0,0.0,-1.75,0.54,0.0
2023-12-21 19:44:55.238930,1.76,1.76,107.0,0.0,-1.69,0.5,0.0
2023-12-21 19:44:55.263930,2.01,2.01,108.0,0.0,-1.91,0.63,0.0
2023-12-21 19:44:55.288923,2.12,2.12,108.0,0.0,-2.01,0.67,0.0
2023-12-21 19:44:55.313927,2.18,2.07,117.0,18.0,-1.85,0.93,0.69
2023-12-21 19:44:55.338923,2.32,2.18,119.0,20.0,-1.9,1.07,0.8
2023-12-21 19:44:55.363944,2.46,2.35,118.0,17.0,-2.08,1.11,0.7
2023-12-21 19:44:55.388928,2.48,2.26,101.0,24.0,-2.22,0.45,1.01
2023-12-21 19:44:55.413945,2.25,2.25,72.0,0.0,-2.14,-0.7,0.0
2023-12-21 19:44:55.438937,3.15,3.1,65.0,10.0,-2.81,-1.3,0.57
2023-12-21 19:44:55.463920,2.78,2.78,71.0,0.0,-2.62,-0.92,0.0
2023-12-21 19:44:55.488942,2.29,2.29,80.0,0.0,-2.25,-0.42,0.0
2023-12-21 19:44:55.513940,2.34,2.34,98.0,0.0,-2.32,0.31,0.0
2023-12-21 19:44:55.538934,3.18,3.13,99.0,10.0,-3.09,0.52,0.53
2023-12-21 19:44:55.563936,3.12,3.04,104.0,13.0,-2.95,0.73,0.7
2023-12-21 19:44:55.588929,3.25,3.21,107.0,9.0,-3.07,0.93,0.53
2023-12-21 19:44:55.613926,3.32,3.32,90.0,0.0,-3.32,-0.0,0.0
2023-12-21 19:44:55.638912,4.65,4.61,66.0,7.0,-4.21,-1.89,0.58
2023-12-21 19:44:55.663929,4.67,4.66,62.0,4.0,-4.12,-2.17,0.35
2023-12-21 19:44:55.688924,4.66,4.63,57.0,7.0,-3.88,-2.53,0.55
2023-12-21 19:44:55.713930,4.57,4.43,63.0,14.0,-3.94,-2.02,1.12
2023-12-21 19:44:55.738929,4.52,4.46,67.0,9.0,-4.1,-1.75,0.73
2023-12-21 19:44:55.763921,5.0,4.84,65.0,14.0,-4.38,-2.05,1.24
2023-12-21 19:44:55.788939,3.06,3.06,86.0,0.0,-3.05,-0.19,0.0
2023-12-21 19:44:55.813934,2.29,2.29,81.0,0.0,-2.27,-0.36,0.0
2023-12-21 19:44:55.838930,4.5,4.5,71.0,0.0,-4.25,-1.48,0.0
2023-12-21 19:44:55.863907,3.99,3.99,72.0,0.0,-3.79,-1.23,0.0
2023-12-21 19:44:55.888928,4.36,4.09,64.0,20.0,-3.68,-1.79,1.52
2023-12-21 19:44:55.913945,3.57,3.57,71.0,0.0,-3.37,-1.19,0.0
2023-12-21 19:44:55.938934,3.64,3.64,70.0,0.0,-3.43,-1.22,0.0
2023-12-21 19:44:55.963944,3.42,3.42,79.0,0.0,-3.36,-0.65,0.0
2023-12-21 19:44:55.988909,4.92,4.5,68.0,24.0,-4.18,-1.65,1.99
2023-12-21 19:44:56.013930,3.93,3.63,66.0,23.0,-3.31,-1.49,1.51
2023-12-21 19:44:56.038905,3.82,3.82,73.0,0.0,-3.66,-1.1,0.0
2023-12-21 19:44:56.063919,2.82,2.82,86.0,0.0,-2.81,-0.2,0.0
2023-12-21 19:44:56.088904,2.97,2.97,92.0,0.0,-2.97,0.08,0.0
2023-12-21 19:44:56.113934,3.53,3.42,98.0,14.0,-3.38,0.49,0.86
2023-12-21 19:44:56.138918,3.63,3.63,92.0,0.0,-3.63,0.14,0.0
2023-12-21 19:44:56.163923,3.78,3.78,90.0,0.0,-3.78,-0.03,0.0
2023-12-21 19:44:56.188924,3.58,3.58,93.0,0.0,-3.57,0.18,0.0
2023-12-21 19:44:56.213942,4.1,4.08,102.0,6.0,-3.99,0.85,0.42
2023-12-21 19:44:56.238887,4.18,4.18,97.0,0.0,-4.15,0.49,0.0
2023-12-21 19:44:56.263917,4.19,4.19,93.0,0.0,-4.18,0.24,0.0
2023-12-21 19:44:56.288916,4.13,4.13,109.0,0.0,-3.9,1.36,0.0
2023-12-21 19:44:56.313920,3.52,3.52,93.0,0.0,-3.51,0.16,0.0
2023-12-21 19:44:56.338938,3.67,3.51,100.0,17.0,-3.45,0.64,1.08
2023-12-21 19:44:56.363945,3.11,3.11,91.0,0.0,-3.11,0.04,0.0
2023-12-21 19:44:56.388943,2.92,2.92,95.0,0.0,-2.91,0.26,0.0
2023-12-21 19:44:56.413940,3.15,2.85,102.0,25.0,-2.78,0.61,1.35
2023-12-21 19:44:56.438946,2.99,2.62,99.0,29.0,-2.59,0.42,1.43
2023-12-21 19:44:56.463896,3.09,2.87,102.0,22.0,-2.81,0.62,1.14
2023-12-21 19:44:56.488931,3.01,2.77,98.0,23.0,-2.75,0.39,1.17
2023-12-21 19:44:56.513929,2.8,2.8,97.0,0.0,-2.78,0.35,0.0
2023-12-21 19:44:56.538928,3.44,3.38,100.0,10.0,-3.33,0.59,0.61
2023-12-21 19:44:56.563926,2.87,2.84,103.0,9.0,-2.76,0.64,0.46
2023-12-21 19:44:56.588934,2.3,2.09,104.0,25.0,-2.03,0.49,0.95
2023-12-21 19:44:56.613932,2.75,2.61,104.0,19.0,-2.53,0.62,0.88
2023-12-21 19:44:56.638923,2.75,2.52,99.0,24.0,-2.49,0.4,1.1
2023-12-21 19:44:56.663935,2.68,2.32,102.0,30.0,-2.26,0.49,1.34
2023-12-21 19:44:56.688921,2.43,2.43,108.0,0.0,-2.31,0.76,0.0
2023-12-21 19:44:56.713914,2.56,2.56,93.0,0.0,-2.56,0.15,0.0
2023-12-21 19:44:56.738920,2.5,2.5,89.0,0.0,-2.5,-0.05,0.0
