index,date_time,wind_speed,wind_speed_2D,H_direction,V_direction,U_axis,V_axis,W_axis
1,2023-09-12 22:02:05.318404,1.18,1.18,54.0,-2.0,-0.96,-0.7,-0.05
2,2023-09-12 22:02:05.343388,1.45,1.44,37.0,-4.0,-0.87,-1.15,-0.11
3,2023-09-12 22:02:05.368378,1.12,1.12,36.0,0.0,-0.66,-0.9,0.0
4,2023-09-12 22:02:05.393358,0.93,0.9,51.0,-15.0,-0.7,-0.56,-0.24
5,2023-09-12 22:02:05.418316,0.74,0.74,18.0,0.0,-0.23,-0.71,0.0
6,2023-09-12 22:02:05.443317,1.09,1.09,53.0,-2.0,-0.87,-0.65,-0.04
7,2023-09-12 22:02:05.468298,0.98,0.98,25.0,0.0,-0.41,-0.89,0.0
8,2023-09-12 22:02:05.493268,1.07,1.07,31.0,0.0,-0.55,-0.92,0.0
9,2023-09-12 22:02:05.518210,1.05,1.04,9.0,9.0,-0.16,-1.02,0.16
10,2023-09-12 22:02:05.543238,0.83,0.83,24.0,0.0,-0.34,-0.76,0.0
11,2023-09-12 22:02:05.568203,0.84,0.84,21.0,-2.0,-0.31,-0.78,-0.03
12,2023-09-12 22:02:05.593209,0.98,0.97,37.0,-4.0,-0.58,-0.78,-0.07
13,2023-09-12 22:02:05.618184,0.95,0.95,37.0,0.0,-0.57,-0.76,0.0
14,2023-09-12 22:02:05.643180,1.16,1.16,36.0,3.0,-0.68,-0.94,0.07
15,2023-09-12 22:02:05.668155,1.01,1.01,40.0,0.0,-0.65,-0.78,0.01
16,2023-09-12 22:02:05.693128,1.17,1.17,40.0,-4.0,-0.75,-0.9,-0.07
17,2023-09-12 22:02:05.718105,1.08,1.08,42.0,-1.0,-0.72,-0.8,-0.02
18,2023-09-12 22:02:05.743097,0.99,0.99,48.0,1.0,-0.74,-0.66,0.02
19,2023-09-12 22:02:05.768074,1.17,1.17,37.0,2.0,-0.71,-0.93,0.03
20,2023-09-12 22:02:05.793057,0.99,0.99,39.0,5.0,-0.62,-0.77,0.08
21,2023-09-12 22:02:05.818034,1.39,1.39,37.0,3.0,-0.83,-1.11,0.06
22,2023-09-12 22:02:05.843020,1.24,1.17,46.0,-20.0,-0.84,-0.81,-0.41
23,2023-09-12 22:02:05.867996,1.09,1.08,45.0,-3.0,-0.76,-0.77,-0.07
24,2023-09-12 22:02:05.894933,1.01,1.0,50.0,1.0,-0.77,-0.64,0.03
25,2023-09-12 22:02:05.917973,0.99,0.99,43.0,-3.0,-0.68,-0.72,-0.06
26,2023-09-12 22:02:05.943003,1.17,1.17,54.0,-3.0,-0.95,-0.68,-0.06
27,2023-09-12 22:02:05.967965,0.68,0.64,41.0,21.0,-0.42,-0.48,0.25
28,2023-09-12 22:02:05.992913,0.76,0.74,44.0,15.0,-0.51,-0.53,0.2
29,2023-09-12 22:02:06.017881,1.01,1.0,50.0,3.0,-0.77,-0.64,0.06
30,2023-09-12 22:02:06.042881,0.95,0.95,38.0,4.0,-0.58,-0.75,0.07
31,2023-09-12 22:02:06.067833,0.93,0.93,46.0,-2.0,-0.68,-0.64,-0.03
32,2023-09-12 22:02:06.092841,0.94,0.92,55.0,-12.0,-0.76,-0.52,-0.19
33,2023-09-12 22:02:06.117839,0.84,0.84,63.0,-6.0,-0.75,-0.38,-0.08
34,2023-09-12 22:02:06.142813,0.99,0.99,48.0,-4.0,-0.74,-0.66,-0.07
35,2023-09-12 22:02:06.167798,1.09,1.09,60.0,6.0,-0.94,-0.55,0.11
36,2023-09-12 22:02:06.192773,0.93,0.92,41.0,8.0,-0.6,-0.69,0.13
37,2023-09-12 22:02:06.217759,0.9,0.88,46.0,13.0,-0.63,-0.61,0.2
38,2023-09-12 22:02:06.242728,1.4,1.4,36.0,3.0,-0.81,-1.14,0.07
39,2023-09-12 22:02:06.267705,1.08,1.08,37.0,0.0,-0.65,-0.86,0.0
40,2023-09-12 22:02:06.292688,1.03,1.02,43.0,9.0,-0.7,-0.74,0.16
41,2023-09-12 22:02:06.317675,0.89,0.88,39.0,7.0,-0.56,-0.68,0.11
42,2023-09-12 22:02:06.342669,0.69,0.69,50.0,4.0,-0.53,-0.44,0.05
43,2023-09-12 22:02:06.367636,1.19,1.19,40.0,7.0,-0.76,-0.91,0.14
44,2023-09-12 22:02:06.392631,1.02,1.02,48.0,0.0,-0.75,-0.69,0.0
45,2023-09-12 22:02:06.417610,1.01,1.01,43.0,3.0,-0.69,-0.74,0.06
46,2023-09-12 22:02:06.442603,0.89,0.89,57.0,5.0,-0.75,-0.49,0.08
47,2023-09-12 22:02:06.467578,1.11,1.11,34.0,3.0,-0.62,-0.92,0.05
48,2023-09-12 22:02:06.492553,0.99,0.99,53.0,4.0,-0.79,-0.6,0.08
49,2023-09-12 22:02:06.517554,0.85,0.85,57.0,2.0,-0.71,-0.47,0.02
50,2023-09-12 22:02:06.542534,0.79,0.79,59.0,2.0,-0.67,-0.41,0.02
51,2023-09-12 22:02:06.567500,0.71,0.71,46.0,-1.0,-0.51,-0.5,-0.02
52,2023-09-12 22:02:06.592488,0.74,0.74,55.0,-2.0,-0.61,-0.42,-0.02
53,2023-09-12 22:02:06.617463,0.92,0.91,44.0,5.0,-0.63,-0.65,0.09
54,2023-09-12 22:02:06.642446,1.09,1.09,42.0,-0.0,-0.73,-0.81,-0.01
55,2023-09-12 22:02:06.667434,1.19,1.19,41.0,-2.0,-0.78,-0.9,-0.04
56,2023-09-12 22:02:06.692403,0.95,0.94,50.0,7.0,-0.72,-0.6,0.12
57,2023-09-12 22:02:06.717387,0.87,0.86,45.0,9.0,-0.61,-0.6,0.13
58,2023-09-12 22:02:06.742372,1.09,1.09,38.0,0.0,-0.67,-0.87,0.0
59,2023-09-12 22:02:06.767364,1.04,1.04,38.0,0.0,-0.64,-0.82,0.0
60,2023-09-12 22:02:06.792351,0.99,0.99,32.0,0.0,-0.52,-0.85,0.0
61,2023-09-12 22:02:06.817328,1.15,1.15,38.0,0.0,-0.71,-0.9,0.01
62,2023-09-12 22:02:06.842332,1.15,1.15,41.0,-3.0,-0.75,-0.87,-0.05
63,2023-09-12 22:02:06.867289,1.15,1.14,43.0,4.0,-0.78,-0.84,0.08
64,2023-09-12 22:02:06.892284,1.36,1.35,36.0,3.0,-0.8,-1.09,0.08
65,2023-09-12 22:02:06.917259,1.24,1.24,43.0,3.0,-0.84,-0.91,0.07
66,2023-09-12 22:02:06.942236,1.12,1.12,33.0,0.0,-0.61,-0.94,0.0
67,2023-09-12 22:02:06.967224,1.35,1.35,39.0,-2.0,-0.84,-1.05,-0.04
68,2023-09-12 22:02:06.992215,1.09,1.09,46.0,-2.0,-0.78,-0.75,-0.04
69,2023-09-12 22:02:07.017185,1.15,1.15,29.0,-1.0,-0.56,-1.01,-0.02
70,2023-09-12 22:02:07.042178,1.44,1.43,37.0,-9.0,-0.86,-1.14,-0.22
71,2023-09-12 22:02:07.067200,1.26,1.26,44.0,-3.0,-0.88,-0.9,-0.07
72,2023-09-12 22:02:07.092131,1.2,1.2,40.0,-0.0,-0.77,-0.92,-0.0
73,2023-09-12 22:02:07.117100,1.16,1.15,39.0,-4.0,-0.73,-0.9,-0.08
74,2023-09-12 22:02:07.142095,0.79,0.79,38.0,0.0,-0.48,-0.62,0.0
75,2023-09-12 22:02:07.167080,0.71,0.69,31.0,-15.0,-0.36,-0.59,-0.19
76,2023-09-12 22:02:07.192056,0.79,0.77,54.0,-14.0,-0.62,-0.45,-0.19
77,2023-09-12 22:02:07.217052,0.75,0.75,66.0,-6.0,-0.68,-0.3,-0.08
78,2023-09-12 22:02:07.242028,0.79,0.79,62.0,4.0,-0.7,-0.37,0.05
79,2023-09-12 22:02:07.267024,0.77,0.76,61.0,-8.0,-0.67,-0.36,-0.11
80,2023-09-12 22:02:07.291990,0.82,0.82,59.0,6.0,-0.7,-0.42,0.09
81,2023-09-12 22:02:07.316979,0.79,0.79,56.0,8.0,-0.65,-0.44,0.12
82,2023-09-12 22:02:07.341964,0.74,0.74,50.0,6.0,-0.57,-0.47,0.08
83,2023-09-12 22:02:07.366948,0.79,0.79,60.0,2.0,-0.69,-0.4,0.02
84,2023-09-12 22:02:07.391931,0.73,0.72,55.0,7.0,-0.59,-0.41,0.09
85,2023-09-12 22:02:07.416914,0.73,0.73,58.0,4.0,-0.62,-0.38,0.06
86,2023-09-12 22:02:07.441871,0.76,0.76,53.0,1.0,-0.61,-0.45,0.02
87,2023-09-12 22:02:07.466873,0.67,0.67,59.0,5.0,-0.57,-0.35,0.06
88,2023-09-12 22:02:07.491853,0.72,0.72,63.0,2.0,-0.64,-0.33,0.03
89,2023-09-12 22:02:07.516936,0.65,0.65,58.0,4.0,-0.56,-0.34,0.04
90,2023-09-12 22:02:07.541826,0.91,0.91,52.0,-2.0,-0.72,-0.55,-0.03
91,2023-09-12 22:02:07.566816,0.8,0.8,45.0,1.0,-0.56,-0.57,0.01
92,2023-09-12 22:02:07.591804,0.73,0.73,54.0,3.0,-0.59,-0.43,0.04
93,2023-09-12 22:02:07.616772,0.57,0.57,56.0,1.0,-0.48,-0.32,0.01
94,2023-09-12 22:02:07.641748,0.84,0.84,59.0,-1.0,-0.72,-0.44,-0.02
95,2023-09-12 22:02:07.666733,0.72,0.72,53.0,-1.0,-0.57,-0.43,-0.01
96,2023-09-12 22:02:07.691718,0.67,0.67,61.0,3.0,-0.58,-0.33,0.03
97,2023-09-12 22:02:07.716714,0.63,0.63,63.0,-2.0,-0.56,-0.29,-0.02
98,2023-09-12 22:02:07.741772,0.91,0.91,57.0,5.0,-0.76,-0.5,0.08
99,2023-09-12 22:02:07.766668,0.71,0.71,49.0,6.0,-0.54,-0.46,0.08
100,2023-09-12 22:02:07.791667,0.82,0.82,49.0,6.0,-0.62,-0.53,0.08
101,2023-09-12 22:02:07.816640,0.75,0.74,42.0,9.0,-0.5,-0.55,0.11
102,2023-09-12 22:02:07.841607,0.81,0.81,44.0,-5.0,-0.57,-0.58,-0.08
103,2023-09-12 22:02:07.866594,0.92,0.91,38.0,-4.0,-0.56,-0.72,-0.06
104,2023-09-12 22:02:07.891571,0.66,0.66,23.0,0.0,-0.26,-0.61,0.0
105,2023-09-12 22:02:07.916551,1.23,1.22,27.0,-3.0,-0.55,-1.09,-0.06
106,2023-09-12 22:02:07.941534,0.91,0.91,1.0,0.0,-0.01,-0.91,0.0
107,2023-09-12 22:02:07.966536,0.97,0.97,27.0,-0.0,-0.44,-0.86,-0.01
108,2023-09-12 22:02:07.991494,1.25,1.25,11.0,2.0,-0.25,-1.22,0.03
109,2023-09-12 22:02:08.016492,0.43,0.43,4.0,0.0,-0.03,-0.43,0.0
110,2023-09-12 22:02:08.041482,0.87,0.86,25.0,6.0,-0.37,-0.78,0.09
111,2023-09-12 22:02:08.066464,0.97,0.97,30.0,0.0,-0.49,-0.84,0.0
112,2023-09-12 22:02:08.091422,0.89,0.89,15.0,0.0,-0.23,-0.87,0.0
113,2023-09-12 22:02:08.116400,1.05,1.05,23.0,-1.0,-0.41,-0.97,-0.02
114,2023-09-12 22:02:08.141387,1.2,1.2,23.0,-1.0,-0.46,-1.11,-0.02
115,2023-09-12 22:02:08.166389,1.14,1.14,24.0,-0.0,-0.46,-1.04,-0.0
116,2023-09-12 22:02:08.191349,1.08,1.08,22.0,-1.0,-0.4,-1.0,-0.03
117,2023-09-12 22:02:08.216354,1.3,1.3,20.0,-3.0,-0.44,-1.22,-0.07
118,2023-09-12 22:02:08.241365,0.98,0.98,360.0,5.0,0.0,-0.98,0.08
119,2023-09-12 22:02:08.266310,1.12,1.12,22.0,-0.0,-0.41,-1.04,-0.0
120,2023-09-12 22:02:08.291323,0.67,0.6,360.0,-26.0,0.0,-0.6,-0.29
121,2023-09-12 22:02:08.316273,0.72,0.72,15.0,0.0,-0.19,-0.7,0.0
122,2023-09-12 22:02:08.341250,0.84,0.84,13.0,0.0,-0.19,-0.82,0.0
123,2023-09-12 22:02:08.366237,0.74,0.74,8.0,0.0,-0.11,-0.73,0.0
124,2023-09-12 22:02:08.391238,0.93,0.93,23.0,0.0,-0.37,-0.85,0.0
125,2023-09-12 22:02:08.416228,0.89,0.89,30.0,0.0,-0.44,-0.77,0.0
126,2023-09-12 22:02:08.441203,0.6,0.6,28.0,0.0,-0.28,-0.53,0.0
127,2023-09-12 22:02:08.466174,0.79,0.79,23.0,0.0,-0.3,-0.73,0.0
128,2023-09-12 22:02:08.491183,0.62,0.62,26.0,0.0,-0.28,-0.55,0.0
129,2023-09-12 22:02:08.516136,1.05,1.05,13.0,0.0,-0.24,-1.02,0.0
130,2023-09-12 22:02:08.541133,0.68,0.68,22.0,0.0,-0.25,-0.63,0.0
131,2023-09-12 22:02:08.566109,0.53,0.53,0.0,0.0,-0.0,-0.53,0.0
132,2023-09-12 22:02:08.591102,0.41,0.41,13.0,0.0,-0.09,-0.4,0.0
133,2023-09-12 22:02:08.616064,0.57,0.57,12.0,0.0,-0.12,-0.55,0.0
134,2023-09-12 22:02:08.641057,0.68,0.68,20.0,7.0,-0.24,-0.64,0.08
135,2023-09-12 22:02:08.666031,0.6,0.6,6.0,0.0,-0.06,-0.59,0.0
136,2023-09-12 22:02:08.691029,1.13,1.13,20.0,7.0,-0.38,-1.06,0.14
137,2023-09-12 22:02:08.716001,1.0,1.0,6.0,0.0,-0.1,-1.0,0.0
138,2023-09-12 22:02:08.741029,0.79,0.78,359.0,10.0,0.02,-0.78,0.13
139,2023-09-12 22:02:08.766005,0.82,0.82,359.0,0.0,0.02,-0.82,0.0
140,2023-09-12 22:02:08.790958,0.86,0.86,21.0,0.0,-0.31,-0.81,0.01
141,2023-09-12 22:02:08.815938,0.65,0.65,14.0,-2.0,-0.16,-0.63,-0.02
142,2023-09-12 22:02:08.840948,0.54,0.53,25.0,-11.0,-0.23,-0.48,-0.1
143,2023-09-12 22:02:08.865925,0.6,0.59,29.0,-5.0,-0.29,-0.52,-0.05
144,2023-09-12 22:02:08.890884,0.63,0.63,9.0,0.0,-0.1,-0.63,0.0
145,2023-09-12 22:02:08.915906,0.54,0.54,360.0,-9.0,0.0,-0.54,-0.09
146,2023-09-12 22:02:08.940848,0.92,0.92,3.0,0.0,-0.04,-0.92,0.0
147,2023-09-12 22:02:08.965834,0.93,0.93,3.0,0.0,-0.04,-0.93,0.0
148,2023-09-12 22:02:08.990822,0.97,0.97,3.0,2.0,-0.05,-0.97,0.03
149,2023-09-12 22:02:09.015800,0.9,0.9,1.0,0.0,-0.02,-0.9,0.0
150,2023-09-12 22:02:09.040796,0.89,0.89,6.0,0.0,-0.09,-0.89,0.0
151,2023-09-12 22:02:09.065756,1.09,1.09,7.0,0.0,-0.12,-1.09,0.0
152,2023-09-12 22:02:09.090758,0.99,0.99,4.0,0.0,-0.06,-0.98,0.0
153,2023-09-12 22:02:09.115737,1.03,1.03,14.0,0.0,-0.24,-1.0,0.0
154,2023-09-12 22:02:09.140715,0.85,0.85,18.0,0.0,-0.26,-0.81,0.0
155,2023-09-12 22:02:09.165701,0.75,0.75,8.0,0.0,-0.11,-0.75,0.0
156,2023-09-12 22:02:09.190708,0.76,0.76,13.0,0.0,-0.17,-0.74,0.0
157,2023-09-12 22:02:09.215685,0.98,0.97,23.0,7.0,-0.37,-0.9,0.12
158,2023-09-12 22:02:09.240705,0.67,0.67,17.0,0.0,-0.2,-0.64,0.0
159,2023-09-12 22:02:09.265667,0.64,0.64,23.0,6.0,-0.25,-0.58,0.06
160,2023-09-12 22:02:09.290624,0.5,0.5,13.0,0.0,-0.11,-0.49,0.0
161,2023-09-12 22:02:09.315625,0.49,0.49,14.0,0.0,-0.12,-0.47,0.0
162,2023-09-12 22:02:09.340591,0.48,0.48,17.0,0.0,-0.14,-0.46,0.0
163,2023-09-12 22:02:09.365594,0.55,0.55,27.0,0.0,-0.25,-0.49,0.0
164,2023-09-12 22:02:09.390580,0.47,0.47,27.0,0.0,-0.21,-0.42,0.0
165,2023-09-12 22:02:09.415537,0.71,0.71,27.0,4.0,-0.32,-0.63,0.06
166,2023-09-12 22:02:09.440537,0.65,0.65,23.0,0.0,-0.26,-0.59,0.0
167,2023-09-12 22:02:09.465524,1.1,1.09,29.0,3.0,-0.53,-0.96,0.06
168,2023-09-12 22:02:09.490501,0.62,0.62,20.0,7.0,-0.21,-0.58,0.08
169,2023-09-12 22:02:09.515499,0.43,0.43,28.0,0.0,-0.2,-0.38,0.0
170,2023-09-12 22:02:09.540458,0.68,0.68,16.0,6.0,-0.18,-0.66,0.07
171,2023-09-12 22:02:09.566349,0.59,0.59,8.0,0.0,-0.08,-0.58,0.0
172,2023-09-12 22:02:09.590449,0.45,0.44,349.0,-8.0,0.09,-0.43,-0.06
173,2023-09-12 22:02:09.615422,0.74,0.74,2.0,0.0,-0.02,-0.74,0.0
174,2023-09-12 22:02:09.640402,0.89,0.89,2.0,0.0,-0.03,-0.89,0.0
175,2023-09-12 22:02:09.665414,0.68,0.68,357.0,4.0,0.03,-0.67,0.04
176,2023-09-12 22:02:09.690394,0.84,0.84,360.0,4.0,0.0,-0.84,0.06
177,2023-09-12 22:02:09.715365,0.73,0.73,3.0,0.0,-0.03,-0.73,0.0
178,2023-09-12 22:02:09.740342,0.63,0.63,23.0,0.0,-0.24,-0.58,0.0
179,2023-09-12 22:02:09.765311,0.77,0.77,17.0,6.0,-0.23,-0.73,0.09
180,2023-09-12 22:02:09.790297,0.83,0.82,3.0,8.0,-0.04,-0.82,0.12
181,2023-09-12 22:02:09.815484,0.91,0.91,21.0,-2.0,-0.32,-0.85,-0.03
182,2023-09-12 22:02:09.840267,0.79,0.79,6.0,0.0,-0.08,-0.78,0.0
183,2023-09-12 22:02:09.865238,0.79,0.79,4.0,0.0,-0.06,-0.79,0.0
184,2023-09-12 22:02:09.890239,0.72,0.72,10.0,2.0,-0.12,-0.71,0.03
185,2023-09-12 22:02:09.915233,0.67,0.67,13.0,1.0,-0.15,-0.66,0.01
186,2023-09-12 22:02:09.940193,0.83,0.82,10.0,9.0,-0.14,-0.8,0.13
187,2023-09-12 22:02:09.965189,0.79,0.79,8.0,0.0,-0.11,-0.79,0.0
188,2023-09-12 22:02:09.990164,0.83,0.83,21.0,0.0,-0.3,-0.77,0.0
189,2023-09-12 22:02:10.015150,0.85,0.85,7.0,0.0,-0.11,-0.84,0.0
190,2023-09-12 22:02:10.040141,0.7,0.7,21.0,0.0,-0.25,-0.66,0.0
191,2023-09-12 22:02:10.065156,0.74,0.74,25.0,0.0,-0.31,-0.67,0.0
192,2023-09-12 22:02:10.090084,0.65,0.65,19.0,0.0,-0.21,-0.61,0.0
193,2023-09-12 22:02:10.115124,0.81,0.8,26.0,5.0,-0.35,-0.72,0.07
194,2023-09-12 22:02:10.140071,0.7,0.7,15.0,0.0,-0.18,-0.68,0.0
195,2023-09-12 22:02:10.165057,0.67,0.67,7.0,0.0,-0.08,-0.67,0.0
196,2023-09-12 22:02:10.190034,0.46,0.46,2.0,0.0,-0.02,-0.46,0.0
197,2023-09-12 22:02:10.215011,0.5,0.49,4.0,9.0,-0.03,-0.49,0.08
198,2023-09-12 22:02:10.240035,0.36,0.36,359.0,-3.0,0.01,-0.36,-0.02
199,2023-09-12 22:02:10.264988,0.35,0.35,2.0,0.0,-0.01,-0.35,0.0
200,2023-09-12 22:02:10.289982,0.37,0.37,18.0,0.0,-0.12,-0.36,0.0
201,2023-09-12 22:02:10.314986,0.52,0.52,29.0,0.0,-0.25,-0.46,0.0
202,2023-09-12 22:02:10.339941,0.5,0.5,27.0,-2.0,-0.23,-0.44,-0.01
203,2023-09-12 22:02:10.364947,0.58,0.58,38.0,-2.0,-0.35,-0.46,-0.02
204,2023-09-12 22:02:10.389922,0.54,0.54,45.0,-5.0,-0.38,-0.38,-0.04
205,2023-09-12 22:02:10.414914,0.32,0.32,53.0,6.0,-0.25,-0.19,0.03
206,2023-09-12 22:02:10.439900,0.31,0.31,61.0,11.0,-0.27,-0.15,0.06
207,2023-09-12 22:02:10.464885,0.26,0.26,71.0,0.0,-0.25,-0.09,0.0
208,2023-09-12 22:02:10.489861,0.41,0.41,50.0,4.0,-0.31,-0.26,0.03
209,2023-09-12 22:02:10.514848,0.44,0.44,39.0,-0.0,-0.27,-0.34,-0.0
210,2023-09-12 22:02:10.539839,0.33,0.33,42.0,10.0,-0.22,-0.25,0.06
211,2023-09-12 22:02:10.564824,0.31,0.31,45.0,9.0,-0.22,-0.22,0.05
212,2023-09-12 22:02:10.589809,0.27,0.26,50.0,17.0,-0.2,-0.17,0.08
213,2023-09-12 22:02:10.614773,0.36,0.36,54.0,0.0,-0.29,-0.21,0.0
214,2023-09-12 22:02:10.639780,0.49,0.49,59.0,3.0,-0.42,-0.25,0.03
215,2023-09-12 22:02:10.664767,0.36,0.36,57.0,1.0,-0.3,-0.2,0.0
216,2023-09-12 22:02:10.689741,0.33,0.33,70.0,-7.0,-0.31,-0.12,-0.04
217,2023-09-12 22:02:10.714721,0.38,0.38,60.0,6.0,-0.33,-0.19,0.04
218,2023-09-12 22:02:10.739733,0.3,0.28,110.0,-21.0,-0.26,0.1,-0.11
219,2023-09-12 22:02:10.764703,0.63,0.63,111.0,0.0,-0.59,0.22,0.0
220,2023-09-12 22:02:10.789681,0.51,0.5,68.0,12.0,-0.46,-0.18,0.1
221,2023-09-12 22:02:10.814670,0.65,0.63,62.0,16.0,-0.55,-0.29,0.18
222,2023-09-12 22:02:10.839649,0.57,0.53,62.0,21.0,-0.47,-0.25,0.21
223,2023-09-12 22:02:10.864626,0.38,0.37,67.0,11.0,-0.34,-0.15,0.07
224,2023-09-12 22:02:10.889612,0.39,0.39,73.0,0.0,-0.38,-0.11,0.0
225,2023-09-12 22:02:10.914743,0.39,0.39,59.0,6.0,-0.33,-0.2,0.04
226,2023-09-12 22:02:10.939572,0.41,0.41,53.0,6.0,-0.33,-0.24,0.04
227,2023-09-12 22:02:10.964564,0.49,0.49,53.0,-2.0,-0.39,-0.29,-0.02
228,2023-09-12 22:02:10.989552,0.68,0.66,56.0,13.0,-0.54,-0.37,0.15
229,2023-09-12 22:02:11.014531,0.52,0.52,50.0,9.0,-0.4,-0.33,0.08
230,2023-09-12 22:02:11.039521,0.57,0.53,51.0,-20.0,-0.42,-0.33,-0.2
231,2023-09-12 22:02:11.064499,0.63,0.63,63.0,2.0,-0.56,-0.29,0.02
232,2023-09-12 22:02:11.089489,0.72,0.71,50.0,7.0,-0.54,-0.46,0.09
233,2023-09-12 22:02:11.114471,0.94,0.89,39.0,-18.0,-0.57,-0.69,-0.28
234,2023-09-12 22:02:11.140930,0.57,0.54,23.0,-18.0,-0.21,-0.49,-0.18
235,2023-09-12 22:02:11.164397,0.42,0.42,12.0,-10.0,-0.09,-0.41,-0.07
236,2023-09-12 22:02:11.189436,0.77,0.76,29.0,-9.0,-0.37,-0.66,-0.12
237,2023-09-12 22:02:11.214395,0.75,0.75,31.0,-3.0,-0.39,-0.64,-0.04
238,2023-09-12 22:02:11.239402,0.77,0.75,38.0,-12.0,-0.46,-0.59,-0.16
239,2023-09-12 22:02:11.264374,0.7,0.67,38.0,-16.0,-0.41,-0.53,-0.19
240,2023-09-12 22:02:11.289360,0.72,0.72,44.0,-4.0,-0.5,-0.51,-0.04
241,2023-09-12 22:02:11.314348,0.69,0.69,42.0,-2.0,-0.46,-0.52,-0.03
242,2023-09-12 22:02:11.339345,0.62,0.62,54.0,1.0,-0.5,-0.37,0.01
243,2023-09-12 22:02:11.364321,0.72,0.72,48.0,-3.0,-0.54,-0.48,-0.03
244,2023-09-12 22:02:11.389300,0.67,0.67,55.0,2.0,-0.55,-0.38,0.03
245,2023-09-12 22:02:11.414291,0.73,0.73,55.0,-1.0,-0.6,-0.42,-0.01
246,2023-09-12 22:02:11.439294,0.83,0.83,42.0,-7.0,-0.55,-0.62,-0.1
247,2023-09-12 22:02:11.464256,1.26,1.26,34.0,-6.0,-0.71,-1.04,-0.12
248,2023-09-12 22:02:11.489241,0.98,0.98,39.0,-2.0,-0.62,-0.76,-0.03
249,2023-09-12 22:02:11.514221,0.8,0.77,40.0,-15.0,-0.49,-0.59,-0.21
250,2023-09-12 22:02:11.539210,0.97,0.9,48.0,-22.0,-0.67,-0.6,-0.37
251,2023-09-12 22:02:11.564195,0.96,0.96,43.0,-3.0,-0.66,-0.69,-0.05
252,2023-09-12 22:02:11.589174,0.82,0.82,33.0,-6.0,-0.44,-0.69,-0.09
253,2023-09-12 22:02:11.614172,0.87,0.85,49.0,-14.0,-0.64,-0.55,-0.22
254,2023-09-12 22:02:11.639142,0.87,0.84,37.0,-16.0,-0.51,-0.67,-0.23
255,2023-09-12 22:02:11.664147,0.54,0.47,21.0,-29.0,-0.17,-0.44,-0.27
256,2023-09-12 22:02:11.689118,0.37,0.37,38.0,-10.0,-0.23,-0.29,-0.06
257,2023-09-12 22:02:11.714124,0.61,0.59,37.0,-14.0,-0.36,-0.47,-0.15
258,2023-09-12 22:02:11.739082,0.65,0.65,22.0,0.0,-0.25,-0.61,0.0
259,2023-09-12 22:02:11.764069,0.63,0.63,30.0,0.0,-0.32,-0.55,0.0
260,2023-09-12 22:02:11.789039,0.84,0.84,26.0,0.0,-0.36,-0.76,0.0
261,2023-09-12 22:02:11.814036,0.72,0.72,6.0,0.0,-0.07,-0.72,0.0
262,2023-09-12 22:02:11.838982,0.84,0.84,12.0,0.0,-0.18,-0.82,0.0
263,2023-09-12 22:02:11.864004,0.61,0.61,13.0,0.0,-0.14,-0.6,0.0
264,2023-09-12 22:02:11.888981,0.5,0.5,0.0,-0.0,-0.0,-0.5,-0.0
265,2023-09-12 22:02:11.913985,0.68,0.68,338.0,-0.0,0.26,-0.64,-0.0
266,2023-09-12 22:02:11.938983,0.38,0.38,342.0,-1.0,0.12,-0.36,-0.01
267,2023-09-12 22:02:11.963981,0.29,0.19,303.0,49.0,0.16,-0.1,0.22
268,2023-09-12 22:02:11.988943,0.27,0.15,97.0,-55.0,-0.15,0.02,-0.22
269,2023-09-12 22:02:12.013911,0.6,0.6,76.0,0.0,-0.58,-0.15,0.0
270,2023-09-12 22:02:12.038908,0.81,0.81,70.0,0.0,-0.76,-0.27,0.0
271,2023-09-12 22:02:12.063896,0.51,0.51,103.0,5.0,-0.49,0.11,0.04
272,2023-09-12 22:02:12.088882,0.51,0.51,96.0,0.0,-0.5,0.05,0.0
273,2023-09-12 22:02:12.113907,0.53,0.52,88.0,-10.0,-0.52,-0.02,-0.09
274,2023-09-12 22:02:12.138852,0.65,0.64,89.0,-9.0,-0.64,-0.02,-0.1
275,2023-09-12 22:02:12.163821,0.66,0.66,89.0,0.0,-0.66,-0.02,0.0
276,2023-09-12 22:02:12.188826,1.11,1.11,71.0,0.0,-1.05,-0.36,0.0
277,2023-09-12 22:02:12.213798,1.25,1.24,82.0,-9.0,-1.23,-0.17,-0.19
278,2023-09-12 22:02:12.238788,1.47,1.47,62.0,4.0,-1.29,-0.7,0.1
279,2023-09-12 22:02:12.263775,1.38,1.36,85.0,-10.0,-1.36,-0.12,-0.25
280,2023-09-12 22:02:12.288751,1.43,1.43,81.0,0.0,-1.42,-0.22,0.0
281,2023-09-12 22:02:12.313744,1.42,1.4,83.0,-10.0,-1.39,-0.17,-0.24
282,2023-09-12 22:02:12.338730,1.5,1.49,87.0,-7.0,-1.49,-0.09,-0.18
283,2023-09-12 22:02:12.363708,1.65,1.65,78.0,-5.0,-1.61,-0.34,-0.15
284,2023-09-12 22:02:12.388707,1.27,1.25,78.0,-11.0,-1.22,-0.27,-0.24
285,2023-09-12 22:02:12.413676,1.51,1.51,63.0,-3.0,-1.34,-0.69,-0.07
286,2023-09-12 22:02:12.438663,1.78,1.78,58.0,3.0,-1.5,-0.96,0.09
