Date_Time,Wind_Speed,Wind_Speed_2D,H_direction,V_direction,U_axis,V_axis,W_axis
2024-04-19 14:39:15.753611,1.77,1.77,103.0,1.0,-1.73,0.4,0.02
2024-04-19 14:39:15.776490,1.69,1.69,107.0,-1.0,-1.62,0.49,-0.04
2024-04-19 14:39:15.801495,1.24,1.24,89.0,0.0,-1.24,-0.02,0.0
2024-04-19 14:39:15.826498,1.68,1.67,98.0,5.0,-1.66,0.25,0.14
2024-04-19 14:39:15.851624,1.39,1.39,72.0,0.0,-1.32,-0.43,0.0
2024-04-19 14:39:15.876489,2.21,2.2,95.0,-7.0,-2.19,0.2,-0.27
2024-04-19 14:39:15.901500,2.28,2.28,109.0,-1.0,-2.16,0.74,-0.03
2024-04-19 14:39:15.929759,1.62,1.62,88.0,0.0,-1.61,-0.06,0.0
2024-04-19 14:39:15.951509,1.84,1.83,102.0,2.0,-1.79,0.39,0.06
2024-04-19 14:39:15.976604,1.92,1.87,104.0,12.0,-1.82,0.45,0.41
2024-04-19 14:39:16.002553,1.64,1.64,107.0,0.0,-1.56,0.49,0.0
2024-04-19 14:39:16.026515,1.83,1.78,98.0,13.0,-1.77,0.25,0.42
2024-04-19 14:39:16.051487,1.64,1.6,102.0,13.0,-1.56,0.33,0.36
2024-04-19 14:39:16.076503,1.36,1.33,101.0,10.0,-1.31,0.25,0.25
2024-04-19 14:39:16.101486,1.28,1.28,107.0,0.0,-1.23,0.37,0.0
2024-04-19 14:39:16.126500,1.37,1.37,79.0,0.0,-1.34,-0.27,0.0
2024-04-19 14:39:16.151480,1.49,1.49,90.0,0.0,-1.49,-0.01,0.0
2024-04-19 14:39:16.179502,1.62,1.62,95.0,0.0,-1.61,0.13,0.0
2024-04-19 14:39:16.201490,1.54,1.54,107.0,0.0,-1.47,0.46,0.0
2024-04-19 14:39:16.226469,1.53,1.53,114.0,0.0,-1.4,0.64,0.0
2024-04-19 14:39:16.251868,1.68,1.66,127.0,8.0,-1.33,0.99,0.23
2024-04-19 14:39:16.276497,1.99,1.99,118.0,-0.0,-1.75,0.94,-0.0
2024-04-19 14:39:16.301510,1.9,1.88,105.0,-9.0,-1.82,0.49,-0.28
2024-04-19 14:39:16.327147,1.48,1.48,113.0,0.0,-1.37,0.57,0.0
2024-04-19 14:39:16.351495,1.7,1.7,116.0,-2.0,-1.53,0.74,-0.06
2024-04-19 14:39:16.376477,1.14,1.14,119.0,-2.0,-1.0,0.55,-0.04
2024-04-19 14:39:16.402015,1.04,1.04,115.0,-2.0,-0.94,0.45,-0.04
2024-04-19 14:39:16.426493,0.84,0.84,104.0,-2.0,-0.82,0.21,-0.03
2024-04-19 14:39:16.451483,0.88,0.88,95.0,0.0,-0.88,0.08,0.0
2024-04-19 14:39:16.476478,1.11,1.11,71.0,0.0,-1.05,-0.36,0.0
2024-04-19 14:39:16.503724,1.19,1.19,89.0,0.0,-1.19,-0.01,0.0
2024-04-19 14:39:16.526499,1.98,1.98,106.0,-2.0,-1.9,0.55,-0.07
2024-04-19 14:39:16.551490,1.89,1.89,78.0,0.0,-1.85,-0.4,0.0
2024-04-19 14:39:16.578138,1.6,1.6,94.0,0.0,-1.6,0.12,0.0
2024-04-19 14:39:16.601498,1.61,1.61,88.0,0.0,-1.61,-0.04,0.0
2024-04-19 14:39:16.626981,1.69,1.69,84.0,0.0,-1.68,-0.18,0.0
2024-04-19 14:39:16.652168,1.59,1.59,89.0,0.0,-1.59,-0.02,0.0
2024-04-19 14:39:16.680237,2.07,2.07,77.0,0.0,-2.02,-0.45,0.0
2024-04-19 14:39:16.701485,1.63,1.63,74.0,0.0,-1.56,-0.45,0.0
2024-04-19 14:39:16.726491,1.56,1.56,87.0,0.0,-1.56,-0.08,0.0
2024-04-19 14:39:16.753214,1.59,1.59,80.0,0.0,-1.56,-0.29,0.0
2024-04-19 14:39:16.776486,2.24,2.24,73.0,0.0,-2.14,-0.65,0.0
2024-04-19 14:39:16.801465,1.91,1.91,93.0,0.0,-1.91,0.11,0.0
2024-04-19 14:39:16.828331,1.75,1.75,89.0,0.0,-1.75,-0.03,0.0
2024-04-19 14:39:16.851485,1.95,1.95,88.0,-1.0,-1.94,-0.07,-0.03
2024-04-19 14:39:16.877742,1.97,1.97,78.0,0.0,-1.92,-0.42,0.0
2024-04-19 14:39:16.901802,1.58,1.58,87.0,0.0,-1.57,-0.09,0.0
2024-04-19 14:39:16.930706,1.77,1.77,96.0,0.0,-1.76,0.19,0.0
2024-04-19 14:39:16.951496,1.61,1.61,87.0,0.0,-1.61,-0.09,0.0
2024-04-19 14:39:16.976473,1.56,1.56,89.0,0.0,-1.56,-0.02,0.0
2024-04-19 14:39:17.002995,2.04,2.04,104.0,-1.0,-1.98,0.49,-0.05
