Date_Time,Wind_Speed,Wind_Speed_2D,H_direction,V_direction,U_axis,V_axis,W_axis
2023-12-21 17:14:40.411670,6.02,6.02,101.0,2.0,-5.92,1.1,0.24
2023-12-21 17:14:40.436646,5.44,5.43,101.0,2.0,-5.33,1.05,0.18
2023-12-21 17:14:40.461639,5.04,5.04,97.0,0.0,-5.0,0.59,0.0
2023-12-21 17:14:40.486647,6.05,6.04,102.0,4.0,-5.91,1.21,0.45
2023-12-21 17:14:40.511644,5.87,5.87,110.0,0.0,-5.52,2.01,0.0
2023-12-21 17:14:40.536646,5.51,5.51,111.0,0.0,-5.14,1.99,0.0
2023-12-21 17:14:40.561638,5.58,5.58,112.0,0.0,-5.19,2.05,0.0
2023-12-21 17:14:40.586621,6.46,6.46,113.0,0.0,-5.92,2.57,0.0
2023-12-21 17:14:40.611639,5.53,5.48,100.0,7.0,-5.4,0.93,0.72
2023-12-21 17:14:40.636637,5.95,5.93,102.0,4.0,-5.81,1.19,0.46
2023-12-21 17:14:40.661632,5.59,5.51,106.0,10.0,-5.31,1.5,0.94
2023-12-21 17:14:40.686634,6.0,6.0,110.0,0.0,-5.63,2.05,0.0
2023-12-21 17:14:40.711638,5.93,5.93,115.0,0.0,-5.4,2.46,0.0
2023-12-21 17:14:40.736636,5.74,5.74,111.0,0.0,-5.36,2.06,0.0
2023-12-21 17:14:40.761634,6.07,6.07,110.0,0.0,-5.72,2.05,0.0
2023-12-21 17:14:40.786648,5.97,5.97,119.0,-0.0,-5.22,2.9,-0.03
2023-12-21 17:14:40.811649,5.28,5.28,109.0,0.0,-5.0,1.7,0.0
2023-12-21 17:14:40.836632,5.57,5.57,110.0,0.0,-5.23,1.94,0.0
2023-12-21 17:14:40.861631,5.58,5.58,112.0,0.0,-5.19,2.05,0.0
2023-12-21 17:14:40.886626,5.99,5.99,113.0,0.0,-5.53,2.3,0.0
2023-12-21 17:14:40.911636,6.39,6.37,102.0,5.0,-6.23,1.3,0.58
2023-12-21 17:14:40.936620,6.32,6.31,99.0,3.0,-6.23,1.02,0.34
2023-12-21 17:14:40.961644,5.97,5.97,103.0,-2.0,-5.81,1.36,-0.19
2023-12-21 17:14:40.986637,4.81,4.81,97.0,0.0,-4.77,0.58,0.0
2023-12-21 17:14:41.011650,4.7,4.7,91.0,0.0,-4.7,0.07,0.0
2023-12-21 17:14:41.036626,4.85,4.85,92.0,0.0,-4.84,0.17,0.0
2023-12-21 17:14:41.061628,5.52,5.52,95.0,0.0,-5.5,0.49,0.0
2023-12-21 17:14:41.086621,4.95,4.95,90.0,0.0,-4.95,0.03,0.0
2023-12-21 17:14:41.111623,5.8,5.8,88.0,0.0,-5.8,-0.24,0.0
2023-12-21 17:14:41.136638,5.66,5.66,91.0,0.0,-5.66,0.11,0.0
2023-12-21 17:14:41.161642,6.99,6.98,104.0,3.0,-6.78,1.67,0.33
2023-12-21 17:14:41.186639,7.11,7.1,99.0,2.0,-7.02,1.1,0.23
2023-12-21 17:14:41.211625,5.77,5.77,91.0,0.0,-5.77,0.1,0.0
2023-12-21 17:14:41.236627,6.17,6.16,103.0,3.0,-6.0,1.4,0.34
2023-12-21 17:14:41.261643,5.47,5.46,106.0,4.0,-5.26,1.46,0.37
2023-12-21 17:14:41.286626,5.79,5.79,106.0,2.0,-5.57,1.56,0.16
2023-12-21 17:14:41.311648,5.58,5.55,99.0,6.0,-5.48,0.86,0.62
2023-12-21 17:14:41.336615,5.61,5.61,94.0,0.0,-5.6,0.34,0.0
2023-12-21 17:14:41.361626,5.08,5.08,90.0,0.0,-5.08,-0.0,0.0
2023-12-21 17:14:41.386629,5.19,5.19,94.0,0.0,-5.18,0.39,0.0
2023-12-21 17:14:41.411646,5.05,5.05,91.0,0.0,-5.04,0.09,0.0
2023-12-21 17:14:41.436621,5.51,5.51,91.0,0.0,-5.51,0.05,0.0
2023-12-21 17:14:41.461614,5.63,5.61,98.0,5.0,-5.55,0.83,0.51
2023-12-21 17:14:41.486636,4.91,4.91,93.0,0.0,-4.91,0.22,0.0
2023-12-21 17:14:41.511629,4.71,4.71,93.0,0.0,-4.7,0.22,0.0
2023-12-21 17:14:41.536637,4.26,4.26,91.0,0.0,-4.25,0.07,0.0
2023-12-21 17:14:41.561641,4.33,4.33,89.0,0.0,-4.33,-0.07,0.0
2023-12-21 17:14:41.586626,4.72,4.72,92.0,0.0,-4.72,0.18,0.0
2023-12-21 17:14:41.611639,4.72,4.72,91.0,0.0,-4.72,0.07,0.0
2023-12-21 17:14:41.636633,5.03,5.03,87.0,0.0,-5.02,-0.29,0.0
2023-12-21 17:14:41.661637,4.7,4.7,89.0,0.0,-4.7,-0.08,0.0
2023-12-21 17:14:41.686622,5.12,5.12,92.0,0.0,-5.12,0.17,0.0
2023-12-21 17:14:41.711632,5.79,5.79,94.0,0.0,-5.77,0.43,0.0
