Date_Time,Wind_Speed,Wind_Speed_2D,H_direction,V_direction,U_axis,V_axis,W_axis
2023-12-21 19:14:52.118190,3.07,3.07,120.0,0.0,-2.67,1.51,0.02
2023-12-21 19:14:52.143186,3.21,3.21,114.0,0.0,-2.93,1.33,0.0
2023-12-21 19:14:52.168189,3.65,3.65,111.0,0.0,-3.4,1.32,0.0
2023-12-21 19:14:52.193191,3.84,3.84,121.0,3.0,-3.28,1.99,0.22
2023-12-21 19:14:52.218190,4.15,4.13,122.0,4.0,-3.49,2.21,0.31
2023-12-21 19:14:52.243178,4.05,4.03,117.0,5.0,-3.6,1.82,0.37
2023-12-21 19:14:52.268182,4.0,4.0,115.0,0.0,-3.62,1.7,0.0
2023-12-21 19:14:52.293193,4.78,4.77,121.0,3.0,-4.1,2.44,0.22
2023-12-21 19:14:52.318176,4.29,4.27,117.0,5.0,-3.81,1.94,0.4
2023-12-21 19:14:52.343179,3.66,3.66,110.0,0.0,-3.45,1.24,0.0
2023-12-21 19:14:52.368181,4.03,4.03,107.0,0.0,-3.86,1.16,0.0
2023-12-21 19:14:52.393172,4.38,4.2,101.0,16.0,-4.12,0.83,1.22
2023-12-21 19:14:52.418194,5.26,5.26,96.0,0.0,-5.23,0.55,0.0
2023-12-21 19:14:52.443178,4.65,4.65,97.0,0.0,-4.62,0.59,0.0
2023-12-21 19:14:52.468196,4.96,4.95,100.0,3.0,-4.87,0.87,0.22
2023-12-21 19:14:52.493195,4.39,4.35,99.0,8.0,-4.29,0.7,0.63
2023-12-21 19:14:52.518186,4.22,4.19,100.0,6.0,-4.12,0.74,0.47
2023-12-21 19:14:52.543173,4.21,4.19,105.0,5.0,-4.04,1.11,0.39
2023-12-21 19:14:52.568192,3.9,3.9,109.0,0.0,-3.69,1.29,0.0
2023-12-21 19:14:52.593185,3.98,3.98,106.0,0.0,-3.82,1.1,0.0
2023-12-21 19:14:52.618202,4.61,4.55,120.0,9.0,-3.95,2.25,0.76
2023-12-21 19:14:52.643250,4.34,4.3,118.0,8.0,-3.8,2.02,0.6
2023-12-21 19:14:52.668210,4.56,4.55,117.0,4.0,-4.06,2.05,0.34
2023-12-21 19:14:52.693187,4.1,4.1,115.0,0.0,-3.7,1.76,0.0
2023-12-21 19:14:52.718181,4.15,4.15,114.0,0.0,-3.79,1.69,0.0
2023-12-21 19:14:52.743177,4.54,4.53,120.0,4.0,-3.91,2.28,0.3
2023-12-21 19:14:52.768182,4.45,4.45,120.0,3.0,-3.85,2.23,0.2
2023-12-21 19:14:52.793182,4.2,4.2,114.0,0.0,-3.83,1.71,0.0
2023-12-21 19:14:52.818184,4.57,4.57,114.0,0.0,-4.19,1.82,0.0
2023-12-21 19:14:52.843180,4.48,4.48,113.0,0.0,-4.13,1.73,0.0
2023-12-21 19:14:52.868171,4.18,4.18,114.0,0.0,-3.81,1.71,0.0
2023-12-21 19:14:52.893177,3.78,3.78,111.0,0.0,-3.53,1.36,0.0
2023-12-21 19:14:52.918176,4.02,4.02,112.0,0.0,-3.73,1.5,0.0
2023-12-21 19:14:52.943181,3.69,3.69,109.0,0.0,-3.48,1.22,0.0
2023-12-21 19:14:52.968192,3.51,3.51,111.0,0.0,-3.28,1.27,0.0
2023-12-21 19:14:52.993176,3.39,3.39,110.0,0.0,-3.17,1.18,0.0
2023-12-21 19:14:53.018182,3.4,3.4,106.0,0.0,-3.27,0.96,0.0
2023-12-21 19:14:53.043173,2.93,2.89,98.0,9.0,-2.86,0.42,0.44
2023-12-21 19:14:53.068165,3.11,3.08,104.0,7.0,-2.99,0.76,0.36
2023-12-21 19:14:53.093183,3.06,3.06,73.0,0.0,-2.93,-0.9,0.0
2023-12-21 19:14:53.118183,3.14,3.14,86.0,0.0,-3.13,-0.21,0.0
2023-12-21 19:14:53.143168,3.02,3.02,80.0,0.0,-2.97,-0.54,0.0
2023-12-21 19:14:53.168173,3.22,3.22,91.0,0.0,-3.22,0.07,0.0
2023-12-21 19:14:53.193175,3.19,3.19,86.0,0.0,-3.18,-0.22,0.0
2023-12-21 19:14:53.218184,3.22,3.22,79.0,0.0,-3.17,-0.6,0.0
2023-12-21 19:14:53.243178,3.42,3.42,84.0,0.0,-3.4,-0.37,0.0
2023-12-21 19:14:53.268175,4.02,4.02,107.0,-1.0,-3.84,1.18,-0.1
2023-12-21 19:14:53.293176,3.25,3.25,95.0,0.0,-3.24,0.3,0.0
2023-12-21 19:14:53.318180,3.71,3.71,97.0,0.0,-3.69,0.45,0.0
2023-12-21 19:14:53.343175,3.61,3.61,106.0,3.0,-3.46,1.0,0.2
2023-12-21 19:14:53.368173,3.31,3.31,107.0,0.0,-3.18,0.94,0.0
2023-12-21 19:14:53.393180,3.53,3.53,110.0,0.0,-3.32,1.19,0.0
2023-12-21 19:14:53.418188,4.22,4.22,116.0,0.0,-3.8,1.84,0.0
