Index_2,Date_Time,Wind_Speed,Wind_Speed_2D,H_direction,V_direction,U_axis,V_axis,W_axis
2023-12-21 20:18:28.225,2023-12-21 20:18:28.288742,9.111,9.111,78.4,0.0,-8.873,-1.875,0.0
2023-12-21 20:18:28.250,2023-12-21 20:18:28.313754,9.147,9.147,77.8,0.0,-8.882,-1.97,0.0
2023-12-21 20:18:28.275,2023-12-21 20:18:28.338752,9.101,9.101,77.5,0.0,-8.824,-1.999,0.0
2023-12-21 20:18:28.300,2023-12-21 20:18:28.363769,8.973,8.973,77.7,0.0,-8.71,-1.932,0.0
2023-12-21 20:18:28.325,2023-12-21 20:18:28.388753,8.92,8.92,77.5,0.0,-8.651,-1.94,0.0
2023-12-21 20:18:28.350,2023-12-21 20:18:28.413754,8.866,8.866,76.8,0.0,-8.574,-2.03,0.0
2023-12-21 20:18:28.375,2023-12-21 20:18:28.438749,8.852,8.852,75.3,0.0,-8.516,-2.247,0.0
2023-12-21 20:18:28.400,2023-12-21 20:18:28.463751,8.878,8.878,73.7,0.0,-8.494,-2.492,0.0
2023-12-21 20:18:28.425,2023-12-21 20:18:28.488727,8.922,8.922,72.2,0.0,-8.483,-2.728,0.0
2023-12-21 20:18:28.450,2023-12-21 20:18:28.513749,8.905,8.905,71.4,0.0,-8.433,-2.846,0.0
2023-12-21 20:18:28.475,2023-12-21 20:18:28.538742,8.84,8.831,71.2,0.8,-8.352,-2.852,0.125
2023-12-21 20:18:28.500,2023-12-21 20:18:28.563744,8.804,8.795,71.2,0.8,-8.317,-2.844,0.125
2023-12-21 20:18:28.525,2023-12-21 20:18:28.588756,8.815,8.806,71.4,0.8,-8.338,-2.82,0.125
2023-12-21 20:18:28.550,2023-12-21 20:18:28.613767,8.802,8.793,72.0,0.8,-8.343,-2.732,0.125
2023-12-21 20:18:28.575,2023-12-21 20:18:28.638745,8.789,8.78,71.8,0.8,-8.323,-2.751,0.125
2023-12-21 20:18:28.600,2023-12-21 20:18:28.663753,8.707,8.698,71.6,0.8,-8.237,-2.751,0.125
2023-12-21 20:18:28.625,2023-12-21 20:18:28.688755,8.659,8.65,71.6,0.8,-8.192,-2.736,0.125
2023-12-21 20:18:28.650,2023-12-21 20:18:28.713762,8.473,8.464,71.9,0.8,-8.027,-2.641,0.125
2023-12-21 20:18:28.675,2023-12-21 20:18:28.738750,8.232,8.223,72.4,0.8,-7.82,-2.498,0.125
2023-12-21 20:18:28.700,2023-12-21 20:18:28.763742,8.025,8.016,72.5,0.8,-7.627,-2.426,0.125
2023-12-21 20:18:28.725,2023-12-21 20:18:28.788737,7.848,7.848,72.6,0.0,-7.476,-2.35,0.0
2023-12-21 20:18:28.750,2023-12-21 20:18:28.813747,7.684,7.684,73.3,0.0,-7.345,-2.209,0.0
2023-12-21 20:18:28.775,2023-12-21 20:18:28.838746,7.506,7.506,74.9,0.0,-7.205,-1.96,0.0
