Date_Time,N,E,D,gnss status,rtk status,Lon,Lat,Height,hMSL
2025-04-16 11:06:50.600019,-19.49,-5.44,-5.42,1.0,1.0,-71057831.0,544813341.0,272669.0,218998.0
2025-04-16 11:06:51.105119,-19.27,-5.34,-5.4,1.0,1.0,-71057816.0,544813361.0,272650.0,218978.0
2025-04-16 11:06:51.594173,-19.04,-5.27,-5.37,1.0,1.0,-71057805.0,544813382.0,272621.0,218950.0
2025-04-16 11:06:52.105284,-18.82,-5.21,-5.35,1.0,1.0,-71057796.0,544813401.0,272597.0,218925.0
2025-04-16 11:06:52.594291,-18.61,-5.13,-5.31,1.0,1.0,-71057783.0,544813420.0,272564.0,218893.0
2025-04-16 11:06:53.101241,-18.42,-5.04,-5.29,1.0,1.0,-71057770.0,544813437.0,272537.0,218865.0
2025-04-16 11:06:53.609243,-18.23,-4.95,-5.26,1.0,1.0,-71057756.0,544813455.0,272509.0,218838.0
2025-04-16 11:06:54.117485,-18.01,-4.87,-5.22,1.0,1.0,-71057743.0,544813474.0,272474.0,218803.0
2025-04-16 11:06:54.606593,-17.8,-4.76,-5.2,1.0,1.0,-71057726.0,544813493.0,272451.0,218780.0
2025-04-16 11:06:55.111659,-17.63,-4.65,-5.16,1.0,1.0,-71057709.0,544813509.0,272412.0,218740.0
2025-04-16 11:06:55.610728,-17.43,-4.54,-5.11,1.0,1.0,-71057692.0,544813526.0,272359.0,218687.0
2025-04-16 11:06:56.111792,-17.23,-4.44,-5.07,1.0,1.0,-71057676.0,544813544.0,272319.0,218648.0
2025-04-16 11:06:56.600981,-17.02,-4.31,-5.05,1.0,1.0,-71057657.0,544813563.0,272302.0,218631.0
2025-04-16 11:06:57.109237,-16.83,-4.19,-4.99,1.0,1.0,-71057638.0,544813580.0,272244.0,218573.0
2025-04-16 11:06:57.585139,-16.64,-4.1,-4.95,1.0,1.0,-71057625.0,544813597.0,272200.0,218529.0
2025-04-16 11:06:58.109250,-16.46,-4.03,-4.88,1.0,1.0,-71057613.0,544813613.0,272135.0,218464.0
2025-04-16 11:06:58.599289,-16.29,-3.93,-4.84,1.0,1.0,-71057598.0,544813629.0,272095.0,218423.0
2025-04-16 11:06:59.102330,-16.15,-3.8,-4.8,1.0,1.0,-71057578.0,544813642.0,272052.0,218380.0
2025-04-16 11:06:59.599548,-16.03,-3.69,-4.77,1.0,1.0,-71057561.0,544813652.0,272024.0,218352.0
2025-04-16 11:07:00.106597,-15.89,-3.64,-4.74,1.0,1.0,-71057554.0,544813665.0,271993.0,218322.0
2025-04-16 11:07:00.597675,-15.69,-3.64,-4.69,1.0,1.0,-71057553.0,544813682.0,271940.0,218269.0
2025-04-16 11:07:01.105235,-15.5,-3.61,-4.67,1.0,1.0,-71057549.0,544813699.0,271919.0,218247.0
2025-04-16 11:07:01.589795,-15.32,-3.5,-4.64,1.0,1.0,-71057531.0,544813716.0,271889.0,218218.0
2025-04-16 11:07:02.087192,-15.11,-3.39,-4.61,1.0,1.0,-71057515.0,544813734.0,271860.0,218189.0
2025-04-16 11:07:02.601257,-14.9,-3.32,-4.58,1.0,1.0,-71057504.0,544813753.0,271829.0,218158.0
2025-04-16 11:07:03.107028,-14.68,-3.21,-4.58,1.0,1.0,-71057488.0,544813773.0,271830.0,218159.0
2025-04-16 11:07:03.612187,-14.45,-3.06,-4.59,1.0,1.0,-71057464.0,544813794.0,271835.0,218164.0
2025-04-16 11:07:04.111205,-14.19,-2.91,-4.6,1.0,1.0,-71057441.0,544813817.0,271846.0,218175.0
2025-04-16 11:07:04.606251,-13.97,-2.79,-4.58,1.0,1.0,-71057422.0,544813837.0,271829.0,218158.0
2025-04-16 11:07:05.107302,-13.8,-2.68,-4.6,1.0,1.0,-71057405.0,544813852.0,271854.0,218183.0
2025-04-16 11:07:05.600386,-13.68,-2.55,-4.62,1.0,1.0,-71057385.0,544813863.0,271870.0,218199.0
2025-04-16 11:07:06.107467,-13.47,-2.42,-4.68,1.0,1.0,-71057365.0,544813882.0,271932.0,218261.0
2025-04-16 11:07:06.594513,-13.25,-2.28,-4.71,1.0,1.0,-71057343.0,544813901.0,271958.0,218287.0
2025-04-16 11:07:07.099587,-13.04,-2.09,-4.74,1.0,1.0,-71057314.0,544813920.0,271986.0,218315.0
2025-04-16 11:07:07.594667,-12.86,-1.9,-4.74,1.0,1.0,-71057284.0,544813937.0,271994.0,218323.0
2025-04-16 11:07:08.095725,-12.61,-1.75,-4.77,1.0,1.0,-71057262.0,544813959.0,272017.0,218345.0
2025-04-16 11:07:08.602797,-12.35,-1.61,-4.78,1.0,1.0,-71057241.0,544813982.0,272025.0,218354.0
2025-04-16 11:07:09.109871,-12.12,-1.46,-4.78,1.0,1.0,-71057218.0,544814003.0,272034.0,218362.0
2025-04-16 11:07:09.609234,-11.87,-1.34,-4.79,1.0,1.0,-71057198.0,544814025.0,272040.0,218369.0
2025-04-16 11:07:10.106011,-11.57,-1.23,-4.79,1.0,1.0,-71057182.0,544814053.0,272036.0,218365.0
2025-04-16 11:07:10.593168,-11.28,-1.09,-4.79,1.0,1.0,-71057160.0,544814079.0,272038.0,218366.0
2025-04-16 11:07:11.100147,-11.01,-0.96,-4.79,1.0,1.0,-71057140.0,544814103.0,272042.0,218371.0
2025-04-16 11:07:11.603262,-10.73,-0.89,-4.77,1.0,1.0,-71057129.0,544814128.0,272023.0,218352.0
2025-04-16 11:07:12.110329,-10.44,-0.84,-4.77,1.0,1.0,-71057122.0,544814154.0,272016.0,218345.0
2025-04-16 11:07:12.603357,-10.21,-0.76,-4.78,1.0,1.0,-71057109.0,544814175.0,272027.0,218356.0
2025-04-16 11:07:13.106429,-10.0,-0.69,-4.8,1.0,1.0,-71057099.0,544814194.0,272049.0,218378.0
2025-04-16 11:07:13.597238,-9.79,-0.63,-4.79,1.0,1.0,-71057089.0,544814212.0,272044.0,218373.0
2025-04-16 11:07:14.106578,-9.6,-0.5,-4.81,1.0,1.0,-71057068.0,544814229.0,272055.0,218384.0
2025-04-16 11:07:14.601638,-9.43,-0.36,-4.79,1.0,1.0,-71057048.0,544814245.0,272040.0,218369.0
2025-04-16 11:07:15.110720,-9.24,-0.29,-4.76,1.0,1.0,-71057037.0,544814262.0,272005.0,218334.0
2025-04-16 11:07:15.593808,-9.12,-0.2,-4.74,1.0,1.0,-71057022.0,544814273.0,271986.0,218315.0
2025-04-16 11:07:16.106880,-9.08,-0.06,-4.7,1.0,1.0,-71057000.0,544814277.0,271954.0,218283.0
2025-04-16 11:07:16.599930,-9.04,0.01,-4.7,1.0,1.0,-71056989.0,544814280.0,271947.0,218276.0
2025-04-16 11:07:17.107007,-9.01,-0.01,-4.69,1.0,1.0,-71056994.0,544814282.0,271940.0,218269.0
2025-04-16 11:07:17.596071,-9.0,-0.03,-4.67,1.0,1.0,-71056996.0,544814283.0,271918.0,218247.0
2025-04-16 11:07:18.109243,-9.0,-0.04,-4.65,1.0,1.0,-71056997.0,544814283.0,271899.0,218228.0
2025-04-16 11:07:18.602241,-9.02,-0.04,-4.62,1.0,1.0,-71056999.0,544814282.0,271873.0,218202.0
2025-04-16 11:07:19.109291,-9.02,-0.05,-4.62,1.0,1.0,-71056999.0,544814281.0,271867.0,218196.0
2025-04-16 11:07:19.594349,-9.04,-0.03,-4.62,1.0,1.0,-71056997.0,544814280.0,271865.0,218194.0
2025-04-16 11:07:20.103454,-9.04,-0.02,-4.61,1.0,1.0,-71056995.0,544814280.0,271858.0,218187.0
2025-04-16 11:07:20.604499,-9.03,-0.02,-4.6,1.0,1.0,-71056995.0,544814281.0,271854.0,218183.0
2025-04-16 11:07:21.107551,-9.01,-0.03,-4.62,1.0,1.0,-71056996.0,544814282.0,271871.0,218200.0
2025-04-16 11:07:21.602635,-9.0,-0.02,-4.64,1.0,1.0,-71056995.0,544814283.0,271886.0,218215.0
2025-04-16 11:07:22.103714,-9.05,-0.04,-4.59,1.0,0.0,-71056999.0,544814279.0,271836.0,218164.0
2025-04-16 11:07:22.588751,-9.05,-0.08,-4.5,1.0,0.0,-71057004.0,544814279.0,271753.0,218082.0
2025-04-16 11:07:23.107852,-9.01,-0.07,-4.46,1.0,0.0,-71057003.0,544814282.0,271711.0,218040.0
2025-04-16 11:07:23.588870,-9.02,-0.07,-4.45,1.0,0.0,-71057002.0,544814281.0,271704.0,218033.0
2025-04-16 11:07:24.115944,-9.02,-0.08,-4.47,1.0,1.0,-71057004.0,544814281.0,271720.0,218049.0
2025-04-16 11:07:24.599071,-9.02,-0.09,-4.49,1.0,1.0,-71057006.0,544814282.0,271738.0,218067.0
2025-04-16 11:07:25.114093,-9.01,-0.1,-4.49,1.0,1.0,-71057007.0,544814282.0,271735.0,218064.0
2025-04-16 11:07:25.607184,-9.04,-0.11,-4.47,1.0,1.0,-71057008.0,544814280.0,271722.0,218051.0
2025-04-16 11:07:26.112206,-9.06,-0.12,-4.47,1.0,1.0,-71057010.0,544814278.0,271715.0,218044.0
2025-04-16 11:07:26.607324,-9.11,-0.14,-4.46,1.0,1.0,-71057013.0,544814274.0,271713.0,218042.0
2025-04-16 11:07:27.106394,-9.16,-0.13,-4.46,1.0,0.0,-71057013.0,544814269.0,271710.0,218039.0
2025-04-16 11:07:27.599487,-9.25,-0.18,-4.46,1.0,0.0,-71057020.0,544814261.0,271713.0,218042.0
2025-04-16 11:07:28.108546,-9.42,-0.28,-4.45,1.0,1.0,-71057035.0,544814246.0,271696.0,218025.0
2025-04-16 11:07:28.609621,-9.62,-0.35,-4.44,1.0,1.0,-71057046.0,544814228.0,271692.0,218021.0
2025-04-16 11:07:29.106969,-9.82,-0.44,-4.43,1.0,1.0,-71057060.0,544814210.0,271681.0,218010.0
2025-04-16 11:07:29.609242,-10.0,-0.54,-4.44,1.0,1.0,-71057075.0,544814193.0,271687.0,218015.0
2025-04-16 11:07:30.110859,-10.12,-0.6,-4.44,1.0,1.0,-71057084.0,544814183.0,271691.0,218019.0
2025-04-16 11:07:30.591906,-10.23,-0.64,-4.45,1.0,1.0,-71057090.0,544814173.0,271703.0,218032.0
2025-04-16 11:07:31.112056,-10.32,-0.69,-4.45,1.0,1.0,-71057098.0,544814165.0,271702.0,218031.0
2025-04-16 11:07:31.600034,-10.34,-0.73,-4.45,1.0,1.0,-71057104.0,544814163.0,271704.0,218033.0
2025-04-16 11:07:32.103065,-10.34,-0.76,-4.44,1.0,1.0,-71057108.0,544814163.0,271695.0,218024.0
2025-04-16 11:07:32.602175,-10.35,-0.79,-4.45,1.0,1.0,-71057114.0,544814162.0,271696.0,218025.0
2025-04-16 11:07:33.112096,-10.36,-0.82,-4.44,1.0,1.0,-71057119.0,544814162.0,271687.0,218016.0
2025-04-16 11:07:33.612048,-10.4,-0.85,-4.43,1.0,1.0,-71057122.0,544814158.0,271682.0,218011.0
2025-04-16 11:07:34.105219,-10.5,-0.86,-4.44,1.0,1.0,-71057124.0,544814149.0,271689.0,218018.0
2025-04-16 11:07:34.600434,-10.63,-0.91,-4.43,1.0,1.0,-71057132.0,544814137.0,271684.0,218013.0
2025-04-16 11:07:35.103515,-10.75,-0.99,-4.44,1.0,1.0,-71057144.0,544814126.0,271686.0,218015.0
2025-04-16 11:07:35.609239,-10.87,-1.08,-4.43,1.0,1.0,-71057159.0,544814116.0,271679.0,218008.0
2025-04-16 11:07:36.109239,-11.02,-1.21,-4.44,1.0,1.0,-71057179.0,544814102.0,271692.0,218021.0
2025-04-16 11:07:36.600732,-11.22,-1.34,-4.46,1.0,1.0,-71057199.0,544814084.0,271709.0,218038.0
2025-04-16 11:07:37.103779,-11.43,-1.5,-4.49,1.0,1.0,-71057223.0,544814065.0,271737.0,218066.0
2025-04-16 11:07:37.609225,-11.63,-1.69,-4.5,1.0,1.0,-71057252.0,544814048.0,271748.0,218077.0
2025-04-16 11:07:38.097238,-11.84,-1.86,-4.49,1.0,1.0,-71057279.0,544814029.0,271745.0,218074.0
2025-04-16 11:07:38.612066,-12.08,-2.0,-4.51,1.0,1.0,-71057300.0,544814007.0,271761.0,218090.0
2025-04-16 11:07:39.112073,-12.33,-2.11,-4.52,1.0,1.0,-71057318.0,544813984.0,271773.0,218102.0
2025-04-16 11:07:39.603144,-12.61,-2.27,-4.52,1.0,1.0,-71057341.0,544813960.0,271769.0,218098.0
2025-04-16 11:07:40.110208,-12.91,-2.42,-4.5,1.0,1.0,-71057365.0,544813933.0,271754.0,218083.0
2025-04-16 11:07:40.607293,-13.21,-2.54,-4.5,1.0,1.0,-71057384.0,544813906.0,271750.0,218079.0
2025-04-16 11:07:41.112321,-13.5,-2.71,-4.48,1.0,1.0,-71057410.0,544813880.0,271735.0,218063.0
2025-04-16 11:07:41.599449,-13.79,-2.91,-4.48,1.0,1.0,-71057441.0,544813853.0,271729.0,218058.0
2025-04-16 11:07:42.110481,-14.11,-3.11,-4.48,1.0,1.0,-71057472.0,544813825.0,271730.0,218058.0
2025-04-16 11:07:42.597565,-14.42,-3.3,-4.49,1.0,1.0,-71057501.0,544813797.0,271739.0,218068.0
2025-04-16 11:07:43.107034,-14.69,-3.5,-4.52,1.0,1.0,-71057532.0,544813772.0,271766.0,218095.0
2025-04-16 11:07:43.591711,-14.97,-3.69,-4.53,1.0,1.0,-71057561.0,544813747.0,271783.0,218112.0
2025-04-16 11:07:44.092775,-15.29,-3.93,-4.68,1.0,0.0,-71057598.0,544813718.0,271925.0,218254.0
2025-04-16 11:07:44.612029,-15.62,-4.14,-4.76,1.0,0.0,-71057630.0,544813689.0,272010.0,218339.0
2025-04-16 11:07:45.094910,-15.89,-4.28,-4.71,1.0,0.0,-71057652.0,544813665.0,271965.0,218294.0
2025-04-16 11:07:45.601976,-16.17,-4.43,-4.78,1.0,0.0,-71057675.0,544813640.0,272028.0,218357.0
2025-04-16 11:07:46.113081,-16.42,-4.59,-4.81,1.0,0.0,-71057699.0,544813617.0,272056.0,218385.0
2025-04-16 11:07:46.610133,-16.64,-4.76,-4.93,1.0,0.0,-71057727.0,544813597.0,272185.0,218513.0
2025-04-16 11:07:47.109220,-16.91,-4.92,-5.03,1.0,1.0,-71057750.0,544813573.0,272280.0,218608.0
2025-04-16 11:07:47.609234,-17.16,-5.05,-5.12,1.0,1.0,-71057771.0,544813551.0,272365.0,218694.0
2025-04-16 11:07:48.117333,-17.4,-5.22,-5.2,1.0,1.0,-71057797.0,544813529.0,272449.0,218778.0
2025-04-16 11:07:48.596433,-17.7,-5.37,-5.28,1.0,0.0,-71057819.0,544813502.0,272528.0,218857.0
2025-04-16 11:07:49.113443,-17.98,-5.54,-5.38,1.0,1.0,-71057846.0,544813477.0,272627.0,218956.0
2025-04-16 11:07:49.610569,-18.23,-5.75,-5.41,1.0,1.0,-71057879.0,544813455.0,272664.0,218993.0
2025-04-16 11:07:50.109638,-18.44,-5.99,-5.46,1.0,1.0,-71057916.0,544813435.0,272707.0,219035.0
2025-04-16 11:07:50.600697,-18.71,-6.15,-5.45,1.0,0.0,-71057941.0,544813411.0,272705.0,219033.0
2025-04-16 11:07:51.107780,-18.95,-6.31,-5.55,1.0,0.0,-71057965.0,544813390.0,272797.0,219125.0
2025-04-16 11:07:51.588805,-19.14,-6.52,-5.65,1.0,0.0,-71057998.0,544813372.0,272898.0,219227.0
2025-04-16 11:07:52.095893,-19.41,-6.74,-5.76,1.0,0.0,-71058032.0,544813348.0,273007.0,219336.0
2025-04-16 11:07:52.600986,-19.71,-6.93,-5.87,1.0,0.0,-71058061.0,544813322.0,273118.0,219447.0
2025-04-16 11:07:53.105241,-19.95,-7.13,-5.8,1.0,0.0,-71058091.0,544813300.0,273051.0,219380.0
2025-04-16 11:07:53.585161,-20.18,-7.32,-5.88,1.0,0.0,-71058121.0,544813279.0,273130.0,219459.0
2025-04-16 11:07:54.170207,-20.47,-7.54,-5.98,1.0,0.0,-71058155.0,544813253.0,273230.0,219559.0
2025-04-16 11:07:54.612003,-20.69,-7.84,-5.92,1.0,0.0,-71058202.0,544813233.0,273172.0,219500.0
2025-04-16 11:07:55.108324,-20.89,-8.11,-5.99,1.0,0.0,-71058242.0,544813216.0,273241.0,219570.0
2025-04-16 11:07:55.649397,-21.13,-8.33,-6.05,1.0,0.0,-71058277.0,544813194.0,273297.0,219626.0
2025-04-16 11:07:56.100474,-21.32,-8.67,-5.81,1.0,0.0,-71058329.0,544813177.0,273062.0,219391.0
2025-04-16 11:07:56.601554,-21.39,-8.97,-6.06,1.0,0.0,-71058375.0,544813171.0,273307.0,219636.0
2025-04-16 11:07:57.106612,-21.53,-9.24,-6.05,1.0,1.0,-71058417.0,544813158.0,273299.0,219628.0
2025-04-16 11:07:57.603699,-21.7,-9.49,-6.13,1.0,1.0,-71058455.0,544813142.0,273376.0,219705.0
2025-04-16 11:07:58.136731,-21.81,-9.78,-6.14,1.0,1.0,-71058500.0,544813133.0,273392.0,219721.0
2025-04-16 11:07:58.599836,-21.85,-10.1,-6.17,1.0,0.0,-71058550.0,544813129.0,273418.0,219747.0
2025-04-16 11:07:59.108909,-21.96,-10.48,-6.23,1.0,1.0,-71058608.0,544813120.0,273482.0,219810.0
2025-04-16 11:07:59.607954,-21.97,-10.87,-6.28,1.0,1.0,-71058668.0,544813118.0,273529.0,219857.0
2025-04-16 11:08:00.133238,-21.92,-11.24,-6.31,1.0,1.0,-71058725.0,544813123.0,273565.0,219893.0
2025-04-16 11:08:00.612015,-21.91,-11.57,-6.34,1.0,1.0,-71058776.0,544813124.0,273588.0,219917.0
2025-04-16 11:08:01.111160,-21.86,-11.92,-6.37,1.0,1.0,-71058831.0,544813128.0,273619.0,219948.0
2025-04-16 11:08:01.610245,-21.76,-12.29,-6.4,1.0,1.0,-71058887.0,544813137.0,273647.0,219975.0
