Date_Time,N,E,D,gnss status,rtk status,Lon,Lat,Height,hMSL
2025-04-16 11:51:14.930310,-15.11,11.61,-1.91,1.0,1.0,-71055198.0,544813735.0,269156.0,215485.0
2025-04-16 11:51:15.445363,-15.29,11.76,-1.92,1.0,1.0,-71055176.0,544813719.0,269168.0,215496.0
2025-04-16 11:51:15.934460,-15.5,11.92,-1.97,1.0,1.0,-71055151.0,544813700.0,269218.0,215547.0
2025-04-16 11:51:16.445517,-15.69,12.11,-1.98,1.0,1.0,-71055122.0,544813683.0,269227.0,215556.0
2025-04-16 11:51:16.934572,-15.88,12.3,-2.0,1.0,1.0,-71055092.0,544813666.0,269247.0,215576.0
2025-04-16 11:51:17.449656,-16.07,12.49,-2.0,1.0,1.0,-71055064.0,544813649.0,269248.0,215577.0
2025-04-16 11:51:17.932716,-16.28,12.59,-1.98,1.0,1.0,-71055048.0,544813629.0,269227.0,215556.0
2025-04-16 11:51:18.443872,-16.49,12.66,-2.0,1.0,1.0,-71055038.0,544813611.0,269249.0,215578.0
2025-04-16 11:51:18.934855,-16.67,12.79,-1.99,1.0,1.0,-71055017.0,544813594.0,269244.0,215573.0
2025-04-16 11:51:19.445923,-16.82,12.93,-2.0,1.0,1.0,-71054996.0,544813581.0,269247.0,215576.0
2025-04-16 11:51:19.936989,-16.94,13.02,-2.02,1.0,1.0,-71054981.0,544813570.0,269267.0,215596.0
2025-04-16 11:51:20.454091,-17.09,13.12,-2.03,1.0,1.0,-71054967.0,544813557.0,269285.0,215614.0
2025-04-16 11:51:20.933147,-17.24,13.23,-2.07,1.0,1.0,-71054950.0,544813543.0,269320.0,215649.0
2025-04-16 11:51:21.440193,-17.36,13.33,-2.1,1.0,1.0,-71054934.0,544813532.0,269346.0,215675.0
2025-04-16 11:51:21.935270,-17.51,13.45,-2.11,1.0,1.0,-71054915.0,544813519.0,269361.0,215690.0
2025-04-16 11:51:22.440387,-17.65,13.56,-2.12,1.0,1.0,-71054899.0,544813507.0,269371.0,215700.0
2025-04-16 11:51:22.933415,-17.88,13.58,-2.11,1.0,1.0,-71054896.0,544813486.0,269362.0,215691.0
2025-04-16 11:51:23.446362,-18.05,13.63,-2.09,1.0,1.0,-71054887.0,544813471.0,269344.0,215673.0
2025-04-16 11:51:23.929562,-18.19,13.7,-2.11,1.0,1.0,-71054876.0,544813458.0,269363.0,215692.0
2025-04-16 11:51:24.444599,-18.35,13.82,-2.13,1.0,1.0,-71054859.0,544813443.0,269383.0,215712.0
2025-04-16 11:51:24.935749,-18.55,13.94,-2.15,1.0,1.0,-71054839.0,544813425.0,269405.0,215734.0
2025-04-16 11:51:25.452754,-18.73,14.04,-2.15,1.0,1.0,-71054824.0,544813410.0,269400.0,215729.0
2025-04-16 11:51:25.947848,-18.89,14.12,-2.17,1.0,1.0,-71054812.0,544813395.0,269420.0,215749.0
2025-04-16 11:51:26.446916,-19.05,14.2,-2.18,1.0,1.0,-71054799.0,544813381.0,269428.0,215757.0
2025-04-16 11:51:26.936004,-19.23,14.32,-2.2,1.0,1.0,-71054781.0,544813365.0,269453.0,215782.0
2025-04-16 11:51:27.457057,-19.39,14.43,-2.21,1.0,1.0,-71054764.0,544813350.0,269457.0,215786.0
2025-04-16 11:51:27.938095,-19.57,14.5,-2.24,1.0,1.0,-71054753.0,544813334.0,269487.0,215816.0
2025-04-16 11:51:28.443191,-19.75,14.58,-2.26,1.0,1.0,-71054741.0,544813318.0,269509.0,215838.0
2025-04-16 11:51:28.948257,-19.94,14.68,-2.29,1.0,1.0,-71054725.0,544813301.0,269537.0,215866.0
2025-04-16 11:51:29.458406,-20.13,14.77,-2.31,1.0,1.0,-71054711.0,544813284.0,269564.0,215893.0
2025-04-16 11:51:29.948394,-20.28,14.83,-2.36,1.0,1.0,-71054703.0,544813270.0,269607.0,215936.0
2025-04-16 11:51:30.473483,-20.45,14.86,-2.38,1.0,1.0,-71054698.0,544813255.0,269633.0,215962.0
2025-04-16 11:51:30.944573,-20.6,14.91,-2.42,1.0,1.0,-71054690.0,544813241.0,269667.0,215996.0
2025-04-16 11:51:31.449625,-20.77,14.98,-2.43,1.0,1.0,-71054680.0,544813226.0,269684.0,216013.0
2025-04-16 11:51:31.942693,-20.98,15.06,-2.46,1.0,1.0,-71054666.0,544813207.0,269712.0,216041.0
2025-04-16 11:51:32.445754,-21.16,15.13,-2.47,1.0,1.0,-71054656.0,544813191.0,269725.0,216054.0
2025-04-16 11:51:32.940795,-21.35,15.17,-2.46,1.0,1.0,-71054650.0,544813174.0,269714.0,216043.0
2025-04-16 11:51:33.475918,-21.54,15.23,-2.46,1.0,1.0,-71054641.0,544813157.0,269705.0,216034.0
2025-04-16 11:51:33.948967,-21.76,15.28,-2.44,1.0,1.0,-71054633.0,544813137.0,269693.0,216022.0
2025-04-16 11:51:34.476070,-21.97,15.32,-2.44,1.0,1.0,-71054626.0,544813119.0,269691.0,216020.0
2025-04-16 11:51:34.951126,-22.13,15.35,-2.45,1.0,1.0,-71054623.0,544813104.0,269697.0,216026.0
2025-04-16 11:51:35.462320,-22.3,15.34,-2.45,1.0,1.0,-71054624.0,544813089.0,269696.0,216025.0
2025-04-16 11:51:35.951241,-22.49,15.34,-2.46,1.0,1.0,-71054623.0,544813072.0,269706.0,216035.0
2025-04-16 11:51:36.464290,-22.67,15.35,-2.46,1.0,1.0,-71054622.0,544813055.0,269708.0,216037.0
2025-04-16 11:51:36.953389,-22.88,15.36,-2.47,1.0,1.0,-71054621.0,544813037.0,269724.0,216053.0
2025-04-16 11:51:37.454476,-23.06,15.34,-2.48,1.0,1.0,-71054623.0,544813020.0,269730.0,216059.0
2025-04-16 11:51:37.949512,-23.24,15.28,-2.5,1.0,1.0,-71054633.0,544813004.0,269753.0,216082.0
2025-04-16 11:51:38.454590,-23.44,15.21,-2.53,1.0,1.0,-71054644.0,544812987.0,269781.0,216110.0
2025-04-16 11:51:38.935654,-23.62,15.16,-2.58,1.0,1.0,-71054651.0,544812970.0,269832.0,216161.0
2025-04-16 11:51:39.444750,-23.82,15.11,-2.61,1.0,1.0,-71054659.0,544812952.0,269862.0,216190.0
2025-04-16 11:51:39.939855,-24.05,15.04,-2.57,1.0,1.0,-71054670.0,544812932.0,269819.0,216148.0
2025-04-16 11:51:40.458869,-24.25,14.96,-2.54,1.0,1.0,-71054683.0,544812913.0,269787.0,216116.0
2025-04-16 11:51:40.947964,-24.43,14.89,-2.52,1.0,1.0,-71054692.0,544812897.0,269767.0,216096.0
2025-04-16 11:51:41.457040,-24.62,14.83,-2.5,1.0,1.0,-71054702.0,544812880.0,269751.0,216080.0
2025-04-16 11:51:41.942069,-24.8,14.75,-2.57,1.0,1.0,-71054715.0,544812864.0,269822.0,216151.0
2025-04-16 11:51:42.451170,-24.97,14.66,-2.59,1.0,1.0,-71054728.0,544812849.0,269842.0,216171.0
2025-04-16 11:51:42.946350,-25.21,14.55,-2.52,1.0,0.0,-71054746.0,544812828.0,269774.0,216103.0
2025-04-16 11:51:43.455303,-25.43,14.45,-2.5,1.0,0.0,-71054761.0,544812808.0,269749.0,216078.0
2025-04-16 11:51:43.942364,-25.62,14.36,-2.56,1.0,1.0,-71054774.0,544812791.0,269811.0,216140.0
2025-04-16 11:51:44.459451,-25.82,14.28,-2.58,1.0,1.0,-71054787.0,544812772.0,269826.0,216155.0
2025-04-16 11:51:44.942517,-26.01,14.19,-2.6,1.0,1.0,-71054801.0,544812755.0,269849.0,216178.0
2025-04-16 11:51:45.463550,-26.16,14.09,-2.63,1.0,1.0,-71054817.0,544812742.0,269883.0,216212.0
2025-04-16 11:51:45.940634,-26.3,14.03,-2.69,1.0,1.0,-71054825.0,544812729.0,269937.0,216266.0
2025-04-16 11:51:46.457718,-26.47,13.99,-2.77,1.0,1.0,-71054831.0,544812714.0,270023.0,216352.0
2025-04-16 11:51:46.954363,-26.61,13.95,-2.84,1.0,1.0,-71054838.0,544812702.0,270087.0,216416.0
2025-04-16 11:51:47.459881,-26.72,13.9,-2.88,1.0,1.0,-71054846.0,544812691.0,270133.0,216462.0
2025-04-16 11:51:47.948963,-26.82,13.86,-2.97,1.0,1.0,-71054852.0,544812683.0,270217.0,216546.0
2025-04-16 11:51:48.459991,-26.93,13.83,-3.03,1.0,1.0,-71054857.0,544812673.0,270282.0,216611.0
2025-04-16 11:51:48.949076,-27.05,13.8,-3.11,1.0,1.0,-71054861.0,544812662.0,270357.0,216686.0
2025-04-16 11:51:49.462139,-27.15,13.77,-3.14,1.0,1.0,-71054866.0,544812653.0,270395.0,216724.0
2025-04-16 11:51:49.953233,-27.22,13.69,-3.23,1.0,1.0,-71054878.0,544812646.0,270484.0,216813.0
2025-04-16 11:51:50.464252,-27.3,13.59,-3.3,1.0,1.0,-71054893.0,544812639.0,270555.0,216884.0
2025-04-16 11:51:50.945364,-27.4,13.51,-3.27,1.0,1.0,-71054906.0,544812631.0,270523.0,216852.0
2025-04-16 11:51:51.464392,-27.54,13.44,-3.26,1.0,1.0,-71054916.0,544812618.0,270512.0,216841.0
2025-04-16 11:51:51.949502,-27.68,13.41,-3.25,1.0,1.0,-71054922.0,544812605.0,270497.0,216826.0
2025-04-16 11:51:52.462618,-27.82,13.34,-3.25,1.0,1.0,-71054932.0,544812593.0,270503.0,216832.0
2025-04-16 11:51:52.951631,-27.98,13.27,-3.2,1.0,1.0,-71054943.0,544812579.0,270449.0,216778.0
2025-04-16 11:51:53.462714,-28.13,13.2,-3.16,1.0,1.0,-71054953.0,544812565.0,270410.0,216739.0
2025-04-16 11:51:53.955775,-28.33,13.14,-3.11,1.0,1.0,-71054962.0,544812547.0,270363.0,216692.0
2025-04-16 11:51:54.460857,-28.49,13.1,-3.08,1.0,1.0,-71054969.0,544812533.0,270333.0,216662.0
2025-04-16 11:51:54.951932,-28.72,13.03,-2.98,1.0,1.0,-71054980.0,544812512.0,270232.0,216561.0
2025-04-16 11:51:55.456966,-28.92,12.96,-2.96,1.0,1.0,-71054991.0,544812494.0,270208.0,216537.0
2025-04-16 11:51:55.960214,-29.18,12.91,-2.88,1.0,1.0,-71054999.0,544812471.0,270127.0,216456.0
2025-04-16 11:51:56.479283,-29.4,12.86,-2.85,1.0,1.0,-71055006.0,544812451.0,270100.0,216429.0
2025-04-16 11:51:56.958337,-29.65,12.82,-2.87,1.0,1.0,-71055013.0,544812428.0,270118.0,216447.0
2025-04-16 11:51:57.461415,-29.84,12.75,-2.89,1.0,1.0,-71055024.0,544812412.0,270143.0,216472.0
2025-04-16 11:51:57.946405,-30.05,12.65,-2.92,1.0,1.0,-71055039.0,544812392.0,270173.0,216502.0
2025-04-16 11:51:58.483535,-30.22,12.58,-2.94,1.0,1.0,-71055050.0,544812377.0,270190.0,216519.0
2025-04-16 11:51:58.962589,-30.43,12.51,-2.91,1.0,1.0,-71055060.0,544812358.0,270159.0,216488.0
2025-04-16 11:51:59.477670,-30.61,12.47,-2.92,1.0,1.0,-71055067.0,544812342.0,270172.0,216501.0
2025-04-16 11:51:59.938707,-30.79,12.44,-2.85,1.0,1.0,-71055070.0,544812326.0,270098.0,216426.0
2025-04-16 11:52:00.483818,-30.95,12.41,-2.83,1.0,1.0,-71055076.0,544812312.0,270083.0,216411.0
2025-04-16 11:52:00.956906,-31.21,12.36,-2.7,1.0,1.0,-71055084.0,544812288.0,269955.0,216283.0
2025-04-16 11:52:01.481973,-31.41,12.3,-2.65,1.0,1.0,-71055092.0,544812270.0,269897.0,216226.0
2025-04-16 11:52:01.959374,-31.62,12.23,-2.45,1.0,1.0,-71055103.0,544812251.0,269698.0,216027.0
2025-04-16 11:52:02.478091,-31.78,12.17,-2.36,1.0,1.0,-71055113.0,544812237.0,269608.0,215937.0
2025-04-16 11:52:02.947156,-31.92,12.08,-2.27,1.0,1.0,-71055126.0,544812225.0,269522.0,215851.0
2025-04-16 11:52:03.478259,-32.04,12.0,-2.24,1.0,1.0,-71055139.0,544812214.0,269492.0,215821.0
2025-04-16 11:52:03.961306,-32.09,11.97,-2.18,1.0,1.0,-71055143.0,544812209.0,269434.0,215763.0
2025-04-16 11:52:04.458393,-32.16,11.93,-2.16,1.0,1.0,-71055150.0,544812203.0,269405.0,215734.0
2025-04-16 11:52:04.959442,-32.28,11.89,-2.09,1.0,1.0,-71055156.0,544812192.0,269338.0,215667.0
2025-04-16 11:52:05.474543,-32.38,11.86,-2.05,1.0,1.0,-71055161.0,544812184.0,269302.0,215631.0
2025-04-16 11:52:05.959598,-32.45,11.86,-2.05,1.0,1.0,-71055160.0,544812177.0,269302.0,215631.0
2025-04-16 11:52:06.484658,-32.53,11.83,-2.05,1.0,1.0,-71055166.0,544812169.0,269303.0,215632.0
2025-04-16 11:52:06.973729,-32.47,11.86,-2.16,1.0,1.0,-71055161.0,544812175.0,269410.0,215739.0
2025-04-16 11:52:07.482398,-32.46,11.86,-2.23,1.0,1.0,-71055160.0,544812176.0,269479.0,215808.0
2025-04-16 11:52:07.961876,-32.52,11.83,-2.36,1.0,1.0,-71055165.0,544812171.0,269610.0,215939.0
2025-04-16 11:52:08.474969,-32.63,11.82,-2.48,1.0,1.0,-71055167.0,544812161.0,269733.0,216062.0
2025-04-16 11:52:08.951995,-32.74,11.83,-2.57,1.0,1.0,-71055166.0,544812151.0,269817.0,216146.0
2025-04-16 11:52:09.479101,-32.86,11.79,-2.6,1.0,1.0,-71055171.0,544812141.0,269847.0,216176.0
2025-04-16 11:52:09.954135,-32.97,11.78,-2.65,1.0,1.0,-71055173.0,544812130.0,269897.0,216226.0
2025-04-16 11:52:10.482356,-33.08,11.77,-2.69,1.0,1.0,-71055174.0,544812121.0,269936.0,216265.0
2025-04-16 11:52:10.960303,-33.07,11.66,-2.73,1.0,1.0,-71055192.0,544812121.0,269976.0,216305.0
2025-04-16 11:52:11.477407,-33.14,11.57,-2.74,1.0,1.0,-71055205.0,544812115.0,269992.0,216321.0
2025-04-16 11:52:11.956441,-33.13,11.46,-2.79,1.0,1.0,-71055223.0,544812116.0,270038.0,216367.0
2025-04-16 11:52:12.458350,-33.18,11.34,-2.84,1.0,1.0,-71055241.0,544812111.0,270087.0,216416.0
2025-04-16 11:52:12.956564,-33.26,11.24,-2.88,1.0,1.0,-71055257.0,544812104.0,270127.0,216456.0
2025-04-16 11:52:13.457654,-33.32,11.19,-2.9,1.0,1.0,-71055264.0,544812098.0,270151.0,216480.0
2025-04-16 11:52:13.960716,-33.42,11.14,-2.91,1.0,1.0,-71055271.0,544812089.0,270165.0,216494.0
2025-04-16 11:52:14.467782,-33.57,11.09,-2.95,1.0,1.0,-71055280.0,544812077.0,270197.0,216526.0
2025-04-16 11:52:14.960840,-33.65,11.03,-3.03,1.0,1.0,-71055289.0,544812070.0,270276.0,216605.0
2025-04-16 11:52:15.481933,-33.73,10.96,-3.09,1.0,1.0,-71055299.0,544812062.0,270337.0,216666.0
2025-04-16 11:52:15.959014,-33.83,10.87,-3.14,1.0,0.0,-71055313.0,544812053.0,270392.0,216721.0
2025-04-16 11:52:16.478062,-33.94,10.8,-3.19,1.0,0.0,-71055323.0,544812043.0,270437.0,216766.0
2025-04-16 11:52:16.977481,-34.06,10.73,-3.27,1.0,1.0,-71055335.0,544812032.0,270520.0,216849.0
2025-04-16 11:52:17.482216,-34.2,10.67,-3.33,1.0,1.0,-71055344.0,544812019.0,270582.0,216911.0
2025-04-16 11:52:17.963331,-34.31,10.64,-3.36,1.0,1.0,-71055349.0,544812010.0,270612.0,216941.0
2025-04-16 11:52:18.494348,-34.41,10.55,-3.38,1.0,1.0,-71055363.0,544812001.0,270627.0,216955.0
2025-04-16 11:52:18.979421,-34.52,10.44,-3.4,1.0,1.0,-71055380.0,544811991.0,270652.0,216981.0
2025-04-16 11:52:19.496508,-34.63,10.37,-3.42,1.0,1.0,-71055391.0,544811981.0,270673.0,217002.0
2025-04-16 11:52:19.979546,-34.74,10.28,-3.44,1.0,1.0,-71055404.0,544811971.0,270685.0,217014.0
2025-04-16 11:52:20.492647,-34.87,10.22,-3.46,1.0,1.0,-71055414.0,544811959.0,270711.0,217040.0
2025-04-16 11:52:20.979678,-34.98,10.17,-3.47,1.0,1.0,-71055422.0,544811950.0,270722.0,217051.0
2025-04-16 11:52:21.478348,-35.09,10.09,-3.48,1.0,1.0,-71055434.0,544811940.0,270735.0,217064.0
2025-04-16 11:52:21.979862,-35.22,9.99,-3.52,1.0,1.0,-71055449.0,544811928.0,270770.0,217099.0
2025-04-16 11:52:22.478886,-35.34,9.92,-3.56,1.0,1.0,-71055459.0,544811918.0,270806.0,217135.0
2025-04-16 11:52:22.981998,-35.48,9.84,-3.6,1.0,1.0,-71055472.0,544811905.0,270855.0,217183.0
2025-04-16 11:52:23.491018,-35.61,9.77,-3.64,1.0,1.0,-71055483.0,544811893.0,270890.0,217219.0
2025-04-16 11:52:23.980129,-35.69,9.7,-3.66,1.0,1.0,-71055494.0,544811886.0,270908.0,217237.0
2025-04-16 11:52:24.493200,-35.75,9.61,-3.67,1.0,1.0,-71055507.0,544811880.0,270919.0,217248.0
2025-04-16 11:52:24.962476,-35.82,9.54,-3.67,1.0,1.0,-71055518.0,544811874.0,270917.0,217246.0
2025-04-16 11:52:25.495335,-35.94,9.48,-3.68,1.0,1.0,-71055528.0,544811863.0,270933.0,217262.0
2025-04-16 11:52:25.962403,-36.07,9.42,-3.73,1.0,1.0,-71055537.0,544811851.0,270985.0,217314.0
2025-04-16 11:52:26.491468,-36.18,9.39,-3.77,1.0,1.0,-71055542.0,544811842.0,271023.0,217352.0
2025-04-16 11:52:26.962547,-36.27,9.35,-3.79,1.0,1.0,-71055547.0,544811834.0,271041.0,217369.0
2025-04-16 11:52:27.493599,-36.37,9.29,-3.83,1.0,1.0,-71055557.0,544811825.0,271076.0,217405.0
2025-04-16 11:52:27.982685,-36.46,9.27,-3.86,1.0,1.0,-71055561.0,544811817.0,271109.0,217438.0
2025-04-16 11:52:28.477778,-36.56,9.22,-3.88,1.0,1.0,-71055568.0,544811807.0,271135.0,217464.0
2025-04-16 11:52:28.984832,-36.72,9.23,-3.93,1.0,1.0,-71055566.0,544811793.0,271178.0,217507.0
2025-04-16 11:52:29.495910,-36.87,9.24,-3.96,1.0,1.0,-71055565.0,544811780.0,271212.0,217541.0
2025-04-16 11:52:29.982946,-36.98,9.21,-4.01,1.0,1.0,-71055569.0,544811770.0,271257.0,217586.0
2025-04-16 11:52:30.494065,-37.07,9.13,-4.06,1.0,1.0,-71055582.0,544811762.0,271305.0,217634.0
2025-04-16 11:52:30.983106,-37.18,9.03,-4.1,1.0,1.0,-71055597.0,544811752.0,271348.0,217677.0
2025-04-16 11:52:31.482194,-37.29,8.92,-4.12,1.0,1.0,-71055614.0,544811742.0,271370.0,217699.0
2025-04-16 11:52:31.979255,-37.35,8.82,-4.13,1.0,1.0,-71055630.0,544811737.0,271375.0,217704.0
2025-04-16 11:52:32.486323,-37.37,8.71,-4.12,1.0,1.0,-71055646.0,544811735.0,271373.0,217702.0
2025-04-16 11:52:32.963430,-37.33,8.57,-4.06,1.0,1.0,-71055668.0,544811738.0,271313.0,217642.0
2025-04-16 11:52:33.478561,-37.32,8.45,-4.04,1.0,1.0,-71055686.0,544811740.0,271287.0,217616.0
2025-04-16 11:52:33.955645,-37.33,8.35,-3.99,1.0,1.0,-71055702.0,544811738.0,271236.0,217565.0
2025-04-16 11:52:34.460716,-37.34,8.22,-3.97,1.0,1.0,-71055722.0,544811738.0,271218.0,217547.0
2025-04-16 11:52:34.963827,-37.31,8.11,-3.93,1.0,1.0,-71055739.0,544811741.0,271178.0,217507.0
2025-04-16 11:52:35.486867,-37.28,8.0,-3.89,1.0,1.0,-71055755.0,544811743.0,271144.0,217473.0
2025-04-16 11:52:35.959875,-37.18,7.88,-3.86,1.0,1.0,-71055774.0,544811752.0,271111.0,217440.0
2025-04-16 11:52:36.488989,-37.1,7.74,-3.85,1.0,1.0,-71055796.0,544811760.0,271100.0,217429.0
2025-04-16 11:52:36.980059,-37.03,7.58,-3.85,1.0,1.0,-71055820.0,544811765.0,271095.0,217424.0
2025-04-16 11:52:37.469141,-36.99,7.41,-3.86,1.0,1.0,-71055848.0,544811769.0,271113.0,217442.0
2025-04-16 11:52:37.984208,-36.92,7.25,-3.84,1.0,1.0,-71055872.0,544811775.0,271090.0,217419.0
2025-04-16 11:52:38.482361,-36.8,7.1,-3.84,1.0,1.0,-71055895.0,544811786.0,271094.0,217423.0
2025-04-16 11:52:38.964322,-36.7,6.99,-3.86,1.0,1.0,-71055912.0,544811795.0,271107.0,217436.0
2025-04-16 11:52:39.495406,-36.64,6.87,-3.86,1.0,1.0,-71055931.0,544811801.0,271111.0,217440.0
2025-04-16 11:52:39.980892,-36.51,6.72,-3.89,1.0,1.0,-71055954.0,544811812.0,271138.0,217467.0
2025-04-16 11:52:40.481559,-36.42,6.6,-3.91,1.0,1.0,-71055972.0,544811820.0,271158.0,217487.0
2025-04-16 11:52:40.986400,-36.32,6.52,-3.94,1.0,1.0,-71055984.0,544811830.0,271185.0,217514.0
2025-04-16 11:52:41.491673,-36.2,6.43,-3.94,1.0,1.0,-71055998.0,544811840.0,271195.0,217524.0
2025-04-16 11:52:41.982758,-36.1,6.34,-3.98,1.0,1.0,-71056012.0,544811849.0,271228.0,217557.0
2025-04-16 11:52:42.495831,-36.03,6.2,-4.0,1.0,1.0,-71056033.0,544811856.0,271252.0,217580.0
2025-04-16 11:52:42.984883,-35.95,6.04,-4.12,1.0,1.0,-71056059.0,544811863.0,271367.0,217696.0
2025-04-16 11:52:43.496007,-35.9,5.94,-4.19,1.0,1.0,-71056074.0,544811867.0,271436.0,217764.0
2025-04-16 11:52:43.989015,-35.81,5.9,-4.27,1.0,1.0,-71056080.0,544811875.0,271517.0,217846.0
2025-04-16 11:52:44.494101,-35.7,5.85,-4.29,1.0,1.0,-71056088.0,544811885.0,271543.0,217872.0
2025-04-16 11:52:44.965160,-35.58,5.76,-4.34,1.0,1.0,-71056102.0,544811896.0,271593.0,217922.0
2025-04-16 11:52:45.490246,-35.5,5.62,-4.37,1.0,1.0,-71056123.0,544811903.0,271619.0,217947.0
2025-04-16 11:52:45.961323,-35.42,5.47,-4.36,1.0,1.0,-71056147.0,544811911.0,271612.0,217941.0
2025-04-16 11:52:46.494424,-35.36,5.35,-4.35,1.0,1.0,-71056164.0,544811915.0,271600.0,217929.0
2025-04-16 11:52:46.989440,-35.25,5.12,-4.18,1.0,2.0,-71056200.0,544811925.0,271427.0,217756.0
2025-04-16 11:52:47.498558,-35.15,5.0,-4.18,1.0,1.0,-71056219.0,544811935.0,271434.0,217763.0
2025-04-16 11:52:47.991623,-35.07,4.89,-4.17,1.0,1.0,-71056236.0,544811942.0,271416.0,217744.0
2025-04-16 11:52:48.494671,-35.03,4.78,-4.16,1.0,1.0,-71056253.0,544811945.0,271411.0,217740.0
2025-04-16 11:52:48.986352,-35.0,4.63,-4.18,1.0,1.0,-71056275.0,544811948.0,271426.0,217755.0
2025-04-16 11:52:49.480816,-34.96,4.49,-4.2,1.0,1.0,-71056297.0,544811951.0,271449.0,217778.0
2025-04-16 11:52:49.985887,-34.91,4.38,-4.2,1.0,1.0,-71056314.0,544811956.0,271453.0,217782.0
2025-04-16 11:52:50.490931,-34.83,4.28,-4.21,1.0,1.0,-71056331.0,544811963.0,271463.0,217792.0
2025-04-16 11:52:50.986002,-34.73,4.15,-4.21,1.0,1.0,-71056350.0,544811972.0,271460.0,217789.0
2025-04-16 11:52:51.506343,-34.65,4.06,-4.19,1.0,1.0,-71056364.0,544811980.0,271445.0,217774.0
2025-04-16 11:52:51.976171,-34.59,3.91,-4.23,1.0,1.0,-71056388.0,544811985.0,271482.0,217810.0
2025-04-16 11:52:52.491210,-34.55,3.74,-4.24,1.0,1.0,-71056413.0,544811988.0,271491.0,217820.0
2025-04-16 11:52:52.990303,-34.5,3.62,-4.23,1.0,1.0,-71056432.0,544811992.0,271475.0,217804.0
2025-04-16 11:52:53.503375,-34.41,3.48,-4.2,1.0,1.0,-71056454.0,544812001.0,271453.0,217782.0
2025-04-16 11:52:53.984460,-34.31,3.32,-4.23,1.0,1.0,-71056478.0,544812010.0,271478.0,217807.0
2025-04-16 11:52:54.499512,-34.25,3.19,-4.22,1.0,1.0,-71056498.0,544812015.0,271465.0,217794.0
2025-04-16 11:52:54.990925,-34.21,3.07,-4.23,1.0,1.0,-71056517.0,544812019.0,271476.0,217805.0
2025-04-16 11:52:55.505808,-34.16,2.93,-4.25,1.0,1.0,-71056539.0,544812024.0,271499.0,217827.0
2025-04-16 11:52:55.995544,-34.12,2.78,-4.16,1.0,2.0,-71056561.0,544812027.0,271412.0,217741.0
2025-04-16 11:52:56.500265,-34.06,2.67,-4.17,1.0,2.0,-71056578.0,544812032.0,271416.0,217745.0
2025-04-16 11:52:56.993028,-33.98,2.56,-4.17,1.0,2.0,-71056596.0,544812040.0,271416.0,217745.0
2025-04-16 11:52:57.496194,-33.88,2.46,-4.14,1.0,2.0,-71056611.0,544812048.0,271388.0,217717.0
2025-04-16 11:52:57.987250,-33.84,2.39,-4.14,1.0,2.0,-71056621.0,544812052.0,271395.0,217723.0
2025-04-16 11:52:58.490337,-33.78,2.24,-4.14,1.0,2.0,-71056645.0,544812058.0,271390.0,217719.0
2025-04-16 11:52:58.995407,-33.7,2.09,-4.15,1.0,2.0,-71056668.0,544812065.0,271397.0,217725.0
2025-04-16 11:52:59.498483,-33.65,2.02,-4.15,1.0,2.0,-71056679.0,544812069.0,271398.0,217727.0
2025-04-16 11:52:59.988257,-33.58,1.97,-4.14,1.0,2.0,-71056687.0,544812075.0,271392.0,217721.0
