Date_Time,Altitude
2024-04-24 12:12:40.643565,nan
2024-04-24 12:12:40.654574,nan
2024-04-24 12:12:40.659071,nan
2024-04-24 12:12:40.669228,nan
2024-04-24 12:12:40.674306,nan
2024-04-24 12:12:40.677310,nan
2024-04-24 12:12:40.682435,nan
2024-04-24 12:12:40.683077,nan
2024-04-24 12:12:40.684819,nan
2024-04-24 12:12:40.685888,nan
2024-04-24 12:12:40.686923,nan
2024-04-24 12:12:40.688989,nan
2024-04-24 12:12:40.689669,nan
2024-04-24 12:12:40.690325,nan
2024-04-24 12:12:40.691169,nan
2024-04-24 12:12:40.691940,nan
2024-04-24 12:12:40.692658,nan
2024-04-24 12:12:40.693430,nan
2024-04-24 12:12:40.694225,nan
2024-04-24 12:12:40.695230,nan
2024-04-24 12:12:40.700433,nan
2024-04-24 12:12:40.705686,nan
2024-04-24 12:12:40.710836,nan
2024-04-24 12:12:40.718702,nan
2024-04-24 12:12:40.721236,nan
2024-04-24 12:12:40.726528,nan
2024-04-24 12:12:40.731622,nan
2024-04-24 12:12:40.736863,nan
2024-04-24 12:12:40.742268,nan
2024-04-24 12:12:40.747244,nan
2024-04-24 12:12:40.754045,nan
2024-04-24 12:12:40.757632,nan
2024-04-24 12:12:40.762786,nan
2024-04-24 12:12:40.767954,nan
2024-04-24 12:12:40.773208,nan
2024-04-24 12:12:40.778428,nan
2024-04-24 12:12:40.783588,nan
2024-04-24 12:12:40.790252,nan
2024-04-24 12:12:40.793988,nan
2024-04-24 12:12:40.799644,nan
2024-04-24 12:12:40.804430,nan
2024-04-24 12:12:40.809603,nan
2024-04-24 12:12:40.814820,nan
2024-04-24 12:12:40.820301,nan
2024-04-24 12:12:40.826614,nan
2024-04-24 12:12:40.830381,nan
2024-04-24 12:12:40.835562,nan
2024-04-24 12:12:40.840782,nan
2024-04-24 12:12:40.845989,nan
2024-04-24 12:12:40.851152,nan
2024-04-24 12:12:40.856439,nan
2024-04-24 12:12:40.861613,nan
2024-04-24 12:12:40.867537,nan
2024-04-24 12:12:40.871996,nan
2024-04-24 12:12:40.877141,nan
2024-04-24 12:12:40.882660,nan
2024-04-24 12:12:40.887585,nan
2024-04-24 12:12:40.892712,nan
2024-04-24 12:12:40.899474,nan
2024-04-24 12:12:40.903365,nan
2024-04-24 12:12:40.908336,nan
2024-04-24 12:12:40.913530,nan
2024-04-24 12:12:40.918697,nan
2024-04-24 12:12:40.923994,nan
2024-04-24 12:12:40.932588,nan
2024-04-24 12:12:40.934300,nan
2024-04-24 12:12:40.939786,nan
2024-04-24 12:12:40.945258,nan
2024-04-24 12:12:40.949907,nan
2024-04-24 12:12:40.955124,nan
2024-04-24 12:12:40.960335,nan
2024-04-24 12:12:40.968843,nan
2024-04-24 12:12:40.970740,nan
2024-04-24 12:12:40.975945,nan
2024-04-24 12:12:40.981156,nan
2024-04-24 12:12:40.986323,nan
2024-04-24 12:12:40.991468,nan
2024-04-24 12:12:40.996792,nan
2024-04-24 12:12:41.003984,nan
2024-04-24 12:12:41.007100,nan
2024-04-24 12:12:41.012303,nan
2024-04-24 12:12:41.017438,nan
2024-04-24 12:12:41.022716,nan
2024-04-24 12:12:41.027922,nan
2024-04-24 12:12:41.033068,nan
2024-04-24 12:12:41.040611,nan
2024-04-24 12:12:41.043426,nan
2024-04-24 12:12:41.048688,nan
2024-04-24 12:12:41.053966,nan
2024-04-24 12:12:41.059095,nan
2024-04-24 12:12:41.064572,nan
2024-04-24 12:12:41.069407,nan
2024-04-24 12:12:41.075191,nan
2024-04-24 12:12:41.079881,nan
2024-04-24 12:12:41.085071,nan
2024-04-24 12:12:41.090259,nan
2024-04-24 12:12:41.095502,nan
2024-04-24 12:12:41.100694,nan
2024-04-24 12:12:41.105891,nan
2024-04-24 12:12:41.111333,nan
2024-04-24 12:12:41.117097,nan
2024-04-24 12:12:41.121824,nan
2024-04-24 12:12:41.126691,nan
2024-04-24 12:12:41.131839,nan
2024-04-24 12:12:41.137036,nan
2024-04-24 12:12:41.142144,nan
2024-04-24 12:12:41.151455,nan
2024-04-24 12:12:41.153071,nan
2024-04-24 12:12:41.157806,nan
2024-04-24 12:12:41.163015,nan
2024-04-24 12:12:41.168192,nan
2024-04-24 12:12:41.173463,nan
2024-04-24 12:12:41.178655,nan
2024-04-24 12:12:41.183810,nan
2024-04-24 12:12:41.189007,nan
2024-04-24 12:12:41.194144,nan
2024-04-24 12:12:41.199452,nan
2024-04-24 12:12:41.204942,nan
2024-04-24 12:12:41.209775,nan
2024-04-24 12:12:41.218614,nan
2024-04-24 12:12:41.220143,nan
2024-04-24 12:12:41.225424,nan
2024-04-24 12:12:41.230598,nan
2024-04-24 12:12:41.235847,nan
2024-04-24 12:12:41.240903,nan
2024-04-24 12:12:41.246364,nan
2024-04-24 12:12:41.254256,nan
2024-04-24 12:12:41.256611,nan
2024-04-24 12:12:41.261760,nan
2024-04-24 12:12:41.266888,nan
2024-04-24 12:12:41.272206,nan
2024-04-24 12:12:41.277373,nan
2024-04-24 12:12:41.282556,nan
2024-04-24 12:12:41.290419,nan
2024-04-24 12:12:41.293016,nan
2024-04-24 12:12:41.298164,nan
2024-04-24 12:12:41.303472,nan
2024-04-24 12:12:41.308556,nan
2024-04-24 12:12:41.313758,nan
2024-04-24 12:12:41.318872,nan
2024-04-24 12:12:41.325001,nan
2024-04-24 12:12:41.329543,nan
2024-04-24 12:12:41.334529,nan
2024-04-24 12:12:41.339751,nan
2024-04-24 12:12:41.345895,nan
2024-04-24 12:12:41.350136,nan
2024-04-24 12:12:41.355274,nan
2024-04-24 12:12:41.361902,nan
2024-04-24 12:12:41.365745,nan
2024-04-24 12:12:41.370926,nan
2024-04-24 12:12:41.376113,nan
2024-04-24 12:12:41.381312,nan
2024-04-24 12:12:41.386902,nan
2024-04-24 12:12:41.391660,nan
2024-04-24 12:12:41.397048,nan
2024-04-24 12:12:41.403120,nan
2024-04-24 12:12:41.407311,nan
2024-04-24 12:12:41.412535,nan
2024-04-24 12:12:41.417686,nan
2024-04-24 12:12:41.422882,nan
2024-04-24 12:12:41.428068,nan
2024-04-24 12:12:41.433308,nan
2024-04-24 12:12:41.438749,nan
2024-04-24 12:12:41.443678,nan
2024-04-24 12:12:41.448964,nan
2024-04-24 12:12:41.454075,nan
2024-04-24 12:12:41.459261,nan
2024-04-24 12:12:41.464521,nan
2024-04-24 12:12:41.469650,nan
2024-04-24 12:12:41.474919,nan
2024-04-24 12:12:41.480068,nan
2024-04-24 12:12:41.485314,nan
2024-04-24 12:12:41.490453,nan
2024-04-24 12:12:41.495630,nan
2024-04-24 12:12:41.504211,nan
2024-04-24 12:12:41.506069,nan
2024-04-24 12:12:41.511522,nan
2024-04-24 12:12:41.516349,nan
2024-04-24 12:12:41.521645,nan
2024-04-24 12:12:41.526878,nan
2024-04-24 12:12:41.532037,nan
2024-04-24 12:12:41.540532,nan
