datetime,z,z_ref,z_hat,v_hat,alpha_1,alpha_0,tau
2024-04-12 17:11:21.097487,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 17:11:21.123866,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 17:11:21.146789,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 17:11:21.169620,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 17:11:21.193224,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 17:11:21.216061,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 17:11:21.238876,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 17:11:21.264597,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 17:11:21.287276,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 17:11:21.309936,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 17:11:21.333151,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 17:11:21.356714,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 17:11:21.379376,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 17:11:21.402638,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 17:11:21.425426,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 17:11:21.448159,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 17:11:21.470811,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 17:11:21.496051,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 17:11:21.518793,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 17:11:21.544387,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 17:11:21.567047,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 17:11:21.590050,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 17:11:21.613146,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 17:11:21.636214,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 17:11:21.658940,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 17:11:21.682441,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 17:11:21.705238,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 17:11:21.727809,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 17:11:21.750826,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 17:11:21.773987,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 17:11:21.796739,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 17:11:21.819524,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 17:11:21.842120,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 17:11:21.865190,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 17:11:21.888616,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 17:11:21.911328,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 17:11:21.934679,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 17:11:21.957565,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 17:11:21.980112,nan,nan,0.5,0.0,3.0,-1.0,0.0
