Date_Time,Wind_Speed,Wind_Speed_2D,H_direction,V_direction,U_axis,V_axis,W_axis
2024-04-24 12:12:40.684182,3.77,3.77,86.0,0.0,-3.76,-0.28,0.0
2024-04-24 12:12:40.697154,3.9,3.9,82.0,0.0,-3.85,-0.58,0.0
2024-04-24 12:12:40.722517,4.04,4.04,82.0,0.0,-3.99,-0.6,0.0
2024-04-24 12:12:40.745025,3.96,3.96,80.0,0.0,-3.89,-0.71,0.0
2024-04-24 12:12:40.769549,4.09,4.09,78.0,0.0,-4.01,-0.83,0.0
2024-04-24 12:12:40.794946,3.96,3.96,81.0,0.0,-3.91,-0.64,0.0
2024-04-24 12:12:40.819481,3.98,3.98,80.0,0.0,-3.92,-0.71,0.0
2024-04-24 12:12:40.844510,4.11,4.11,78.0,0.0,-4.02,-0.85,0.0
2024-04-24 12:12:40.870839,4.05,4.05,78.0,0.0,-3.97,-0.82,0.0
2024-04-24 12:12:40.898104,3.93,3.93,81.0,0.0,-3.88,-0.62,0.0
2024-04-24 12:12:40.919931,3.88,3.88,81.0,0.0,-3.83,-0.58,0.0
2024-04-24 12:12:40.944491,3.91,3.91,80.0,0.0,-3.84,-0.7,0.0
2024-04-24 12:12:40.974369,3.94,3.94,79.0,0.0,-3.87,-0.77,0.0
2024-04-24 12:12:40.994722,3.84,3.84,81.0,0.0,-3.79,-0.58,0.0
2024-04-24 12:12:41.019483,4.0,4.0,79.0,0.0,-3.93,-0.74,0.0
2024-04-24 12:12:41.045584,3.92,3.92,83.0,0.0,-3.89,-0.45,0.0
2024-04-24 12:12:41.070110,3.94,3.94,81.0,0.0,-3.89,-0.64,0.0
2024-04-24 12:12:41.094457,4.0,4.0,81.0,0.0,-3.95,-0.64,0.0
2024-04-24 12:12:41.120188,3.96,3.96,83.0,0.0,-3.93,-0.49,0.0
2024-04-24 12:12:41.147633,4.01,4.01,79.0,0.0,-3.94,-0.77,0.0
2024-04-24 12:12:41.169785,4.1,4.1,78.0,0.0,-4.02,-0.83,0.0
2024-04-24 12:12:41.195109,4.08,4.08,79.0,0.0,-4.01,-0.75,0.0
2024-04-24 12:12:41.223015,4.02,4.02,82.0,0.0,-3.98,-0.54,0.0
2024-04-24 12:12:41.244440,4.02,4.02,81.0,0.0,-3.96,-0.66,0.0
2024-04-24 12:12:41.269465,3.94,3.94,83.0,0.0,-3.92,-0.45,0.0
2024-04-24 12:12:41.295551,3.99,3.99,79.0,0.0,-3.92,-0.74,0.0
2024-04-24 12:12:41.319922,3.94,3.94,80.0,0.0,-3.88,-0.7,0.0
2024-04-24 12:12:41.344626,4.01,4.01,82.0,0.0,-3.96,-0.58,0.0
2024-04-24 12:12:41.369642,4.04,4.04,79.0,0.0,-3.96,-0.77,0.0
2024-04-24 12:12:41.398144,4.0,4.0,81.0,0.0,-3.95,-0.62,0.0
2024-04-24 12:12:41.419569,4.02,4.02,79.0,0.0,-3.95,-0.75,0.0
2024-04-24 12:12:41.445168,3.97,3.97,82.0,0.0,-3.92,-0.57,0.0
2024-04-24 12:12:41.472310,3.93,3.93,84.0,0.0,-3.9,-0.44,0.0
2024-04-24 12:12:41.494448,4.03,4.03,81.0,0.0,-3.98,-0.64,0.0
2024-04-24 12:12:41.519450,3.93,3.93,82.0,0.0,-3.89,-0.58,0.0
2024-04-24 12:12:41.545572,4.06,4.06,81.0,0.0,-4.0,-0.66,0.0
2024-04-24 12:12:41.570614,3.95,3.95,84.0,0.0,-3.93,-0.41,0.0
