Date_Time,N,E,D,Lon,Lat,Height,hMSL,PVT_Lon,PVT_Lat,PVT_Height
2024-04-24 14:07:34.681853,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:07:34.838072,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:07:35.335082,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:07:35.844498,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:07:36.350451,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:07:36.895010,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:07:37.350959,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:07:37.845496,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:07:38.356753,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:07:38.842935,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:07:39.364066,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:07:39.867933,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:07:40.333680,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:07:40.838423,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:07:41.354886,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:07:41.828258,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:07:42.329635,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:07:42.836401,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:07:43.328478,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:07:43.835122,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:07:44.322148,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:07:44.828835,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:07:45.349959,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:07:45.853093,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:07:46.334799,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:07:46.845742,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:07:47.350605,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:07:47.851517,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:07:48.344925,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:07:48.840520,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:07:49.342981,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:07:49.847207,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:07:50.349256,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:07:50.846038,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:07:51.328966,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:07:51.850623,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:07:52.341093,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:07:52.845936,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:07:53.333208,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:07:53.848262,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:07:54.357018,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:07:54.839390,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:07:55.347074,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:07:55.847116,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:07:56.349697,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:07:56.839520,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:07:57.340558,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:07:57.850598,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:07:58.341664,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:07:58.848354,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:07:59.336314,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:07:59.845476,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:08:00.342752,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:08:00.853714,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:08:01.337137,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:08:01.849174,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:08:02.331397,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:08:02.844519,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:08:03.335566,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:08:03.849181,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:08:04.344231,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:08:04.891906,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:08:05.336443,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:08:05.868091,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:08:06.340562,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:08:06.836156,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:08:07.335828,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:08:07.867079,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:08:08.419327,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:08:08.913995,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:08:09.325251,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:08:09.853476,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:08:10.330795,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:08:10.940680,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:08:11.362313,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:08:11.842917,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:08:12.335002,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:08:12.834067,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
2024-04-24 14:08:13.327359,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0
