datetime,z,z_ref,z_hat,v_hat,alpha_1,alpha_0,tau
2024-04-12 19:25:47.256737,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 19:25:47.280248,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 19:25:47.303400,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 19:25:47.326597,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 19:25:47.349364,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 19:25:47.372214,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 19:25:47.395534,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 19:25:47.418230,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 19:25:47.441160,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 19:25:47.464861,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 19:25:47.487636,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 19:25:47.510621,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 19:25:47.534043,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 19:25:47.556866,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 19:25:47.579900,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 19:25:47.603145,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 19:25:47.628174,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 19:25:47.653451,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 19:25:47.680045,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 19:25:47.706214,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 19:25:47.729581,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 19:25:47.752186,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 19:25:47.775348,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 19:25:47.797976,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 19:25:47.820429,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 19:25:47.843517,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 19:25:47.866133,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 19:25:47.889095,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 19:25:47.912344,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 19:25:47.935174,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 19:25:47.958449,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 19:25:47.981482,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 19:25:48.004065,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 19:25:48.027305,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 19:25:48.050017,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-12 19:25:48.072544,nan,nan,0.5,0.0,3.0,-1.0,0.0
