Date_Time,Wind_Speed,Wind_Speed_2D,H_direction,V_direction,U_axis,V_axis,W_axis
2024-04-24 11:56:53.518957,0.4,0.37,294.0,23.0,0.33,-0.15,0.16
2024-04-24 11:56:53.534068,0.43,0.41,300.0,15.0,0.36,-0.21,0.11
2024-04-24 11:56:53.556959,0.37,0.33,308.0,27.0,0.26,-0.2,0.17
2024-04-24 11:56:53.581775,0.34,0.33,304.0,16.0,0.27,-0.18,0.09
2024-04-24 11:56:53.607988,0.35,0.3,308.0,29.0,0.24,-0.19,0.17
2024-04-24 11:56:53.632640,0.49,0.49,295.0,8.0,0.44,-0.2,0.07
2024-04-24 11:56:53.656533,0.32,0.31,296.0,13.0,0.28,-0.13,0.07
2024-04-24 11:56:53.682259,0.25,0.23,306.0,22.0,0.19,-0.14,0.1
2024-04-24 11:56:53.706455,0.36,0.32,305.0,28.0,0.26,-0.18,0.17
2024-04-24 11:56:53.732090,0.31,0.28,300.0,25.0,0.24,-0.14,0.13
2024-04-24 11:56:53.756519,0.35,0.33,315.0,21.0,0.23,-0.23,0.12
2024-04-24 11:56:53.784264,0.37,0.34,301.0,23.0,0.29,-0.18,0.15
2024-04-24 11:56:53.806447,0.32,0.31,299.0,18.0,0.27,-0.15,0.1
2024-04-24 11:56:53.831471,0.28,0.23,312.0,38.0,0.17,-0.15,0.17
2024-04-24 11:56:53.858417,0.3,0.29,302.0,19.0,0.24,-0.15,0.1
2024-04-24 11:56:53.881477,0.44,0.4,303.0,26.0,0.33,-0.22,0.2
2024-04-24 11:56:53.906461,0.31,0.29,313.0,21.0,0.21,-0.2,0.11
2024-04-24 11:56:53.932096,0.26,0.23,309.0,30.0,0.18,-0.14,0.13
2024-04-24 11:56:53.957367,0.3,0.26,316.0,33.0,0.18,-0.18,0.16
2024-04-24 11:56:53.982671,0.29,0.26,309.0,29.0,0.2,-0.16,0.14
2024-04-24 11:56:54.006530,0.33,0.27,316.0,35.0,0.19,-0.19,0.19
2024-04-24 11:56:54.035307,0.26,0.24,306.0,25.0,0.19,-0.14,0.11
2024-04-24 11:56:54.056439,0.42,0.4,313.0,16.0,0.29,-0.27,0.12
2024-04-24 11:56:54.081490,0.42,0.41,319.0,12.0,0.27,-0.31,0.08
2024-04-24 11:56:54.109463,0.41,0.4,318.0,12.0,0.27,-0.3,0.08
2024-04-24 11:56:54.131450,0.36,0.35,303.0,-11.0,0.29,-0.19,-0.06
2024-04-24 11:56:54.159136,0.25,0.24,303.0,-9.0,0.2,-0.13,-0.04
2024-04-24 11:56:54.181446,0.37,0.37,301.0,-0.0,0.31,-0.19,-0.0
2024-04-24 11:56:54.212896,0.36,0.36,294.0,7.0,0.33,-0.15,0.05
2024-04-24 11:56:54.231437,0.37,0.36,294.0,12.0,0.33,-0.15,0.07
2024-04-24 11:56:54.259133,0.37,0.35,296.0,16.0,0.32,-0.15,0.1
2024-04-24 11:56:54.285141,0.34,0.28,314.0,34.0,0.2,-0.2,0.19
2024-04-24 11:56:54.306990,0.35,0.34,304.0,9.0,0.29,-0.19,0.05
2024-04-24 11:56:54.332523,0.42,0.41,307.0,12.0,0.33,-0.25,0.09
2024-04-24 11:56:54.357101,0.32,0.31,310.0,9.0,0.24,-0.2,0.05
2024-04-24 11:56:54.381747,0.4,0.38,308.0,20.0,0.29,-0.23,0.14
2024-04-24 11:56:54.406624,0.38,0.36,310.0,21.0,0.27,-0.23,0.13
2024-04-24 11:56:54.432947,0.37,0.37,299.0,4.0,0.32,-0.18,0.03
2024-04-24 11:56:54.457216,0.39,0.38,309.0,16.0,0.29,-0.24,0.11
2024-04-24 11:56:54.481425,0.38,0.38,328.0,0.0,0.2,-0.32,0.0
2024-04-24 11:56:54.506457,0.43,0.41,312.0,18.0,0.3,-0.27,0.13
2024-04-24 11:56:54.534550,0.47,0.46,311.0,11.0,0.35,-0.3,0.09
2024-04-24 11:56:54.557315,0.37,0.36,312.0,15.0,0.27,-0.24,0.1
2024-04-24 11:56:54.581475,0.47,0.47,299.0,4.0,0.41,-0.23,0.03
2024-04-24 11:56:54.606903,0.42,0.42,310.0,5.0,0.32,-0.27,0.04
2024-04-24 11:56:54.631485,0.35,0.35,315.0,13.0,0.25,-0.24,0.08
2024-04-24 11:56:54.656700,0.41,0.41,299.0,5.0,0.36,-0.2,0.03
2024-04-24 11:56:54.682287,0.45,0.45,305.0,1.0,0.37,-0.26,0.01
2024-04-24 11:56:54.706429,0.44,0.44,311.0,7.0,0.33,-0.28,0.06
2024-04-24 11:56:54.731472,0.4,0.4,304.0,5.0,0.33,-0.22,0.04
2024-04-24 11:56:54.756461,0.4,0.4,307.0,6.0,0.32,-0.24,0.04
2024-04-24 11:56:54.784328,0.47,0.46,300.0,15.0,0.39,-0.23,0.12
2024-04-24 11:56:54.806415,0.43,0.43,299.0,2.0,0.37,-0.21,0.02
2024-04-24 11:56:54.831437,0.25,0.25,304.0,-0.0,0.21,-0.14,-0.0
2024-04-24 11:56:54.856426,0.36,0.35,296.0,12.0,0.31,-0.15,0.07
2024-04-24 11:56:54.881426,0.37,0.37,304.0,7.0,0.3,-0.21,0.05
2024-04-24 11:56:54.906557,0.28,0.28,306.0,2.0,0.22,-0.16,0.01
2024-04-24 11:56:54.931779,0.3,0.24,307.0,35.0,0.2,-0.15,0.17
2024-04-24 11:56:54.956424,0.3,0.29,274.0,-17.0,0.29,-0.02,-0.09
2024-04-24 11:56:54.981423,0.19,0.19,270.0,0.0,0.19,-0.0,0.0
2024-04-24 11:56:55.006430,0.25,0.22,258.0,-27.0,0.21,0.05,-0.11
2024-04-24 11:56:55.034697,0.33,0.33,242.0,6.0,0.29,0.15,0.03
2024-04-24 11:56:55.057196,0.33,0.33,272.0,0.0,0.33,-0.01,0.0
2024-04-24 11:56:55.081979,0.32,0.32,296.0,3.0,0.28,-0.14,0.02
2024-04-24 11:56:55.108363,0.32,0.31,299.0,12.0,0.27,-0.15,0.07
2024-04-24 11:56:55.132097,0.19,0.19,285.0,0.0,0.19,-0.05,0.0
2024-04-24 11:56:55.156952,0.24,0.24,293.0,-3.0,0.22,-0.09,-0.01
2024-04-24 11:56:55.182391,0.28,0.28,292.0,8.0,0.26,-0.1,0.04
2024-04-24 11:56:55.206792,0.29,0.26,310.0,24.0,0.2,-0.17,0.12
2024-04-24 11:56:55.231696,0.31,0.3,281.0,-12.0,0.29,-0.06,-0.07
2024-04-24 11:56:55.256724,0.33,0.32,301.0,6.0,0.28,-0.17,0.04
2024-04-24 11:56:55.284315,0.28,0.28,303.0,5.0,0.23,-0.15,0.03
2024-04-24 11:56:55.306428,0.32,0.31,302.0,4.0,0.27,-0.17,0.02
2024-04-24 11:56:55.331420,0.29,0.29,294.0,-3.0,0.26,-0.12,-0.01
2024-04-24 11:56:55.356420,0.28,0.28,276.0,-10.0,0.28,-0.03,-0.05
2024-04-24 11:56:55.381443,0.25,0.25,295.0,10.0,0.22,-0.11,0.04
2024-04-24 11:56:55.406426,0.45,0.45,293.0,8.0,0.41,-0.17,0.06
2024-04-24 11:56:55.432797,0.42,0.42,297.0,2.0,0.38,-0.19,0.01
2024-04-24 11:56:55.460460,0.36,0.35,295.0,-11.0,0.32,-0.15,-0.07
2024-04-24 11:56:55.481581,0.41,0.39,311.0,16.0,0.3,-0.26,0.11
2024-04-24 11:56:55.506731,0.38,0.32,297.0,-33.0,0.28,-0.15,-0.21
2024-04-24 11:56:55.533112,0.38,0.38,286.0,-8.0,0.37,-0.11,-0.05
2024-04-24 11:56:55.556432,0.3,0.3,292.0,-4.0,0.28,-0.11,-0.02
2024-04-24 11:56:55.581480,0.27,0.26,277.0,-12.0,0.26,-0.03,-0.06
2024-04-24 11:56:55.606412,0.35,0.35,306.0,-1.0,0.28,-0.2,-0.01
2024-04-24 11:56:55.631487,0.42,0.42,303.0,4.0,0.35,-0.23,0.03
2024-04-24 11:56:55.656422,0.33,0.33,305.0,-10.0,0.27,-0.19,-0.06
2024-04-24 11:56:55.681412,0.33,0.31,282.0,-19.0,0.3,-0.06,-0.11
2024-04-24 11:56:55.710248,0.36,0.35,290.0,-13.0,0.33,-0.12,-0.08
2024-04-24 11:56:55.731416,0.37,0.36,292.0,-17.0,0.33,-0.14,-0.11
2024-04-24 11:56:55.756429,0.32,0.29,276.0,-26.0,0.28,-0.03,-0.14
2024-04-24 11:56:55.783968,0.39,0.36,279.0,-20.0,0.36,-0.06,-0.13
2024-04-24 11:56:55.806424,0.36,0.33,293.0,-23.0,0.31,-0.13,-0.14
2024-04-24 11:56:55.832004,0.27,0.27,294.0,-12.0,0.25,-0.11,-0.05
2024-04-24 11:56:55.858475,0.38,0.34,283.0,-24.0,0.34,-0.08,-0.15
2024-04-24 11:56:55.881882,0.28,0.28,313.0,4.0,0.21,-0.19,0.02
2024-04-24 11:56:55.906714,0.35,0.33,284.0,-15.0,0.32,-0.08,-0.09
