Date_Time,Altitude
2024-04-24 12:02:10.384662,nan
2024-04-24 12:02:10.396461,nan
2024-04-24 12:02:10.397211,nan
2024-04-24 12:02:10.406670,nan
2024-04-24 12:02:10.411077,nan
2024-04-24 12:02:10.419513,nan
2024-04-24 12:02:10.420305,nan
2024-04-24 12:02:10.420977,nan
2024-04-24 12:02:10.421655,nan
2024-04-24 12:02:10.422321,nan
2024-04-24 12:02:10.422975,nan
2024-04-24 12:02:10.423617,nan
2024-04-24 12:02:10.424344,nan
2024-04-24 12:02:10.425152,nan
2024-04-24 12:02:10.425856,nan
2024-04-24 12:02:10.426566,nan
2024-04-24 12:02:10.427349,nan
2024-04-24 12:02:10.428697,nan
2024-04-24 12:02:10.432919,nan
2024-04-24 12:02:10.433901,nan
2024-04-24 12:02:10.436082,nan
2024-04-24 12:02:10.441344,nan
2024-04-24 12:02:10.446580,nan
2024-04-24 12:02:10.451641,nan
2024-04-24 12:02:10.456818,nan
2024-04-24 12:02:10.462044,nan
2024-04-24 12:02:10.469171,nan
2024-04-24 12:02:10.472428,nan
2024-04-24 12:02:10.477604,nan
2024-04-24 12:02:10.483252,nan
2024-04-24 12:02:10.488108,nan
2024-04-24 12:02:10.493241,nan
2024-04-24 12:02:10.498460,nan
2024-04-24 12:02:10.504217,nan
2024-04-24 12:02:10.508804,nan
2024-04-24 12:02:10.514024,nan
2024-04-24 12:02:10.519206,nan
2024-04-24 12:02:10.524372,nan
2024-04-24 12:02:10.529597,nan
2024-04-24 12:02:10.534794,nan
2024-04-24 12:02:10.539999,nan
2024-04-24 12:02:10.545972,nan
2024-04-24 12:02:10.550346,nan
2024-04-24 12:02:10.555592,nan
2024-04-24 12:02:10.560755,nan
2024-04-24 12:02:10.565945,nan
2024-04-24 12:02:10.571205,nan
2024-04-24 12:02:10.576429,nan
2024-04-24 12:02:10.581561,nan
2024-04-24 12:02:10.588204,nan
2024-04-24 12:02:10.591958,nan
2024-04-24 12:02:10.597188,nan
2024-04-24 12:02:10.602279,nan
2024-04-24 12:02:10.610960,nan
2024-04-24 12:02:10.612782,nan
2024-04-24 12:02:10.617985,nan
2024-04-24 12:02:10.623158,nan
2024-04-24 12:02:10.628784,nan
2024-04-24 12:02:10.633520,nan
2024-04-24 12:02:10.639042,nan
2024-04-24 12:02:10.646475,nan
2024-04-24 12:02:10.649266,nan
2024-04-24 12:02:10.655410,nan
2024-04-24 12:02:10.659571,nan
2024-04-24 12:02:10.664764,nan
2024-04-24 12:02:10.669968,nan
2024-04-24 12:02:10.675025,nan
2024-04-24 12:02:10.683134,nan
2024-04-24 12:02:10.685519,nan
2024-04-24 12:02:10.690690,nan
2024-04-24 12:02:10.696080,nan
2024-04-24 12:02:10.701047,nan
2024-04-24 12:02:10.706294,nan
2024-04-24 12:02:10.711500,nan
2024-04-24 12:02:10.717712,nan
2024-04-24 12:02:10.722201,nan
2024-04-24 12:02:10.727021,nan
2024-04-24 12:02:10.732258,nan
2024-04-24 12:02:10.737469,nan
2024-04-24 12:02:10.742679,nan
2024-04-24 12:02:10.747918,nan
2024-04-24 12:02:10.754139,nan
2024-04-24 12:02:10.758264,nan
2024-04-24 12:02:10.763485,nan
2024-04-24 12:02:10.768705,nan
2024-04-24 12:02:10.773830,nan
2024-04-24 12:02:10.779534,nan
2024-04-24 12:02:10.784239,nan
2024-04-24 12:02:10.789445,nan
2024-04-24 12:02:10.795363,nan
2024-04-24 12:02:10.799782,nan
2024-04-24 12:02:10.805198,nan
2024-04-24 12:02:10.810298,nan
2024-04-24 12:02:10.815423,nan
2024-04-24 12:02:10.820728,nan
2024-04-24 12:02:10.825758,nan
2024-04-24 12:02:10.831064,nan
2024-04-24 12:02:10.836221,nan
2024-04-24 12:02:10.841475,nan
2024-04-24 12:02:10.846585,nan
2024-04-24 12:02:10.851765,nan
2024-04-24 12:02:10.860516,nan
2024-04-24 12:02:10.862340,nan
2024-04-24 12:02:10.867420,nan
2024-04-24 12:02:10.872601,nan
2024-04-24 12:02:10.878002,nan
2024-04-24 12:02:10.882995,nan
2024-04-24 12:02:10.888157,nan
2024-04-24 12:02:10.896068,nan
2024-04-24 12:02:10.898586,nan
2024-04-24 12:02:10.904188,nan
2024-04-24 12:02:10.909009,nan
2024-04-24 12:02:10.914139,nan
2024-04-24 12:02:10.919390,nan
2024-04-24 12:02:10.924532,nan
2024-04-24 12:02:10.931362,nan
2024-04-24 12:02:10.935008,nan
2024-04-24 12:02:10.940165,nan
2024-04-24 12:02:10.945341,nan
2024-04-24 12:02:10.950491,nan
2024-04-24 12:02:10.955782,nan
2024-04-24 12:02:10.961261,nan
2024-04-24 12:02:10.966902,nan
2024-04-24 12:02:10.971314,nan
2024-04-24 12:02:10.976521,nan
2024-04-24 12:02:10.981757,nan
2024-04-24 12:02:10.987000,nan
2024-04-24 12:02:10.992068,nan
2024-04-24 12:02:10.997306,nan
2024-04-24 12:02:11.002594,nan
2024-04-24 12:02:11.008510,nan
2024-04-24 12:02:11.012946,nan
2024-04-24 12:02:11.018114,nan
2024-04-24 12:02:11.023283,nan
2024-04-24 12:02:11.028763,nan
2024-04-24 12:02:11.033724,nan
2024-04-24 12:02:11.038872,nan
2024-04-24 12:02:11.044060,nan
2024-04-24 12:02:11.049287,nan
2024-04-24 12:02:11.054539,nan
2024-04-24 12:02:11.059709,nan
2024-04-24 12:02:11.064989,nan
2024-04-24 12:02:11.073478,nan
2024-04-24 12:02:11.075196,nan
2024-04-24 12:02:11.080458,nan
