datetime,z,z_ref,z_hat,v_hat,alpha_1,alpha_0,tau
2024-04-11 11:46:21.972996,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:21.997777,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:22.021800,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:22.045040,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:22.068405,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:22.092279,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:22.115505,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:22.138860,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:22.161983,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:22.185045,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:22.208222,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:22.232415,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:22.255655,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:22.278787,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:22.302838,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:22.326217,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:22.349499,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:22.376164,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:22.402265,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:22.428891,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:22.456089,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:22.479669,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:22.502653,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:22.526505,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:22.550314,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:22.573349,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:22.596852,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:22.620570,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:22.643614,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:22.667551,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:22.691182,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:22.714126,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:22.737481,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:22.761750,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:22.784586,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:22.807964,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:22.831375,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:22.854354,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:22.877465,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:22.900673,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:22.924104,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:22.947733,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:22.971384,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:22.994660,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:23.017897,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:23.041704,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:23.064257,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:23.087127,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:23.110290,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:23.132947,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:23.156095,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:23.178768,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:23.201388,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:23.224388,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:23.246946,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:23.270280,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:23.293662,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:23.316326,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:23.339313,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:23.362219,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:23.384944,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:23.408171,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:23.430812,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:23.453407,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:23.476330,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:23.499059,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:23.522236,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:23.546024,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:23.569200,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:23.592505,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:23.616013,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:23.639213,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:23.662303,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:23.686557,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:23.709558,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:23.732578,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:23.756100,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:23.779147,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:23.802468,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:23.826610,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:23.849592,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:23.873073,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:23.900541,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:23.927625,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:23.954956,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:23.979821,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:24.003029,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:24.026217,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:24.049735,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:24.073098,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:24.096441,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:24.120755,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:24.143726,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:24.166750,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:24.190383,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:24.213441,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:24.236686,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:24.260250,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:24.283232,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:24.306468,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:24.330091,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:24.353139,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:24.376294,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:24.400578,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:24.423557,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:24.446573,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:24.470099,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:24.493143,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:24.516269,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:24.539952,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:24.563071,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:24.586223,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:24.610520,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:24.633714,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:24.656622,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:24.680682,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:24.703664,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:24.726733,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:24.750735,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:24.773826,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:24.796928,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:24.820504,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:24.843522,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:24.866647,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:24.890247,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:24.913331,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:24.936343,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:24.960731,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:24.983720,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:25.006807,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:25.030505,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:25.053540,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:25.076729,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:25.101492,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:25.124476,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:25.147516,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:25.172275,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:25.195199,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:25.218266,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:25.243388,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:25.267506,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:25.290623,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:25.313922,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:25.338855,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:25.361985,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:25.385271,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:25.410515,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:25.434656,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:25.457620,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:25.483476,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:25.508479,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:25.531835,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:25.554851,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:25.579750,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:25.603096,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:25.625712,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:25.649066,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:25.672136,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:25.694936,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:25.718331,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:25.740902,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:25.763700,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:25.786701,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:25.809335,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:25.832106,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:25.855594,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:25.878630,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:25.901504,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:25.924534,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:25.948115,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:25.971331,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:25.995059,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:26.017692,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:26.040851,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:26.063894,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:26.086463,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:26.109413,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:26.132013,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:26.154594,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:26.178328,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:26.200891,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:26.223810,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:26.246892,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:26.269624,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:26.292803,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:26.315919,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:26.338631,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:26.361865,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:26.385009,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:26.407594,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:26.430633,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:26.453146,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:26.476111,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:26.499687,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:26.522544,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:26.545346,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:26.568345,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:26.590930,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:26.616452,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:26.640615,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:26.665850,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:26.688618,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:26.711809,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:26.734586,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:26.757224,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:26.780499,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:26.803104,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:26.825915,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:26.848991,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:26.871572,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:26.895341,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:26.918546,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:26.941143,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:26.964236,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:26.986813,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:27.009430,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:27.032507,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:27.055228,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:27.078292,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:27.101496,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:27.124567,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:27.148556,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:27.172395,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:27.195606,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:27.218354,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:27.241356,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:27.264245,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:27.287345,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:27.310622,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:27.333269,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:27.357024,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:27.381476,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:27.404122,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:27.427637,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:27.451062,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:27.473833,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:27.497302,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:27.520466,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:27.543058,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:27.566562,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:27.589363,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:27.612053,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:27.635876,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:27.658589,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:27.681155,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:27.706303,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:27.728943,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:27.751585,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:27.775040,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:27.797632,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:27.820301,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:27.844023,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:27.866613,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:27.889827,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:27.912877,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:27.935504,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:27.958798,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:27.981844,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:28.004612,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:28.028137,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:28.050869,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:28.073533,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:28.096807,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:28.119597,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:28.143578,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:28.166225,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:28.191181,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:28.213930,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:28.236594,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:28.259250,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:28.281836,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:28.305306,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:28.328172,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:28.351364,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:46:28.374490,nan,nan,1.0,0.0,20.0,-10.0,0.0
