86.531396,1003.,0.06001800402074259,0.019991329072040154,0.0006001199519615992,89.0,-0.06,0.07,-1.02
133.921575,1003.,-0.02001234235452296,-0.04000066509506728,0.0004003202348203507,84.0,-0.04,0.06,-1.0
173.830959,1003.,-0.02000333387338047,-0.01999933307328039,0.00020004000533333308,81.0,-0.05,0.07,-1.01
192.529623,1003.,-0.02000333387338047,-0.01999933307328039,0.00020004000533333308,81.0,-0.09,0.06,-1.02
214.258305,1003.,-0.02000333387338047,-0.01999933307328039,0.00020004000533333308,83.0,-0.0,0.04,-0.95
232.448896,1003.,-0.02000333387338047,-0.01999933307328039,0.00020004000533333308,86.0,0.03,0.05,-0.95
251.771597,1003.,-0.02000333387338047,-0.01999933307328039,0.00020004000533333308,81.0,-0.09,0.1,-1.08
278.248778,1003.,-0.02000333387338047,-0.01999933307328039,0.00020004000533333308,86.0,-0.12,0.07,-1.05
304.615479,1003.,-0.02000333387338047,-0.01999933307328039,0.00020004000533333308,87.0,-0.03,0.04,-0.94
321.237847,1003.,-0.020000333348334228,0.0,0.0,86.0,-0.07,0.06,-1.0
345.285325,1003.,-0.020000333348334228,0.0,0.0,83.0,-0.02,0.06,-0.99
362.065878,1003.,-0.020000333348334228,0.0,0.0,85.0,-0.09,0.06,-1.04
386.213653,1003.,-0.020000333348334228,0.0,0.0,83.0,-0.06,0.04,-0.98
409.173483,1003.,-0.020000333348334228,0.0,0.0,82.0,0.01,0.04,-0.95
426.246796,1003.,-0.020000333348334228,0.0,0.0,83.0,0.0,0.07,-0.99
446.579553,1003.,-0.020000333348334228,0.0,0.0,83.0,-0.08,0.07,-1.03
470.558586,1003.,-0.020000333348334228,0.0,-0.0,89.0,-0.05,0.07,-1.02
487.907806,1003.,-0.020000333348334228,0.0,-0.0,85.0,-0.1,0.07,-1.04
512.126303,1003.,-0.020000333348334228,0.0,-0.0,83.0,-0.07,0.06,-1.01
534.920652,1003.,-0.020000333348334228,0.0,-0.0,82.0,-0.01,0.05,-0.97
558.284298,1003.,-0.020000333348334228,0.0,-0.0,83.0,-0.02,0.06,-0.99
576.838462,1003.,-0.020000333348334228,0.0,-0.0,82.0,-0.01,0.05,-0.97
596.484293,1003.,-0.020000333348334228,0.0,-0.0,86.0,-0.04,0.05,-0.99
614.927124,1003.,-0.020000333348334228,0.0,-0.0,84.0,-0.01,0.05,-0.98
638.595584,1003.,-0.020000333348334228,0.0,-0.0,87.0,-0.05,0.06,-1.0
662.266822,1003.,-0.04000266714678099,0.0,-0.0,81.0,-0.07,0.07,-1.02
680.391283,1003.,-0.04000266714678099,0.0,-0.0,86.0,-0.06,0.06,-1.0
699.038114,1003.,-0.04000266714678099,0.0,-0.0,85.0,-0.07,0.07,-1.01
722.605888,1003.,-0.04000266714678099,0.0,-0.0,87.0,-0.05,0.06,-1.0
739.331386,1003.,-0.040008667896498346,0.019996331948059165,-0.00040007999465706425,81.0,-0.03,0.05,-0.98
765.992828,1003.,-0.040008667896498346,0.019996331948059165,-0.00040007999465706425,86.0,-0.03,0.06,-0.99
789.420325,1003.,-0.040008667896498346,0.019996331948059165,-0.00040007999465706425,85.0,-0.05,0.06,-1.01
807.442304,1003.,-0.040008667896498346,0.019996331948059165,-0.00040007999465706425,86.0,-0.04,0.06,-1.0
838.109374,1003.,-0.040008667896498346,0.019996331948059165,-0.00040007999465706425,84.0,-0.05,0.06,-1.0
860.061242,1003.,-0.040008667896498346,0.019996331948059165,-0.00040007999465706425,84.0,-0.04,0.06,-1.0
884.572368,1003.,-0.040008667896498346,0.019996331948059165,-0.00040007999465706425,87.0,-0.05,0.06,-1.0
902.558533,1003.,-0.040008667896498346,0.019996331948059165,-0.00040007999465706425,85.0,-0.04,0.06,-0.99
921.29692,1003.,-0.040008667896498346,0.019996331948059165,-0.00040007999465706425,82.0,-0.05,0.06,-1.0
947.499713,1003.,-0.040008667896498346,0.019996331948059165,-0.00040007999465706425,83.0,-0.04,0.06,-0.99
971.500024,1003.,-0.040008667896498346,0.019996331948059165,-0.00040007999465706425,85.0,-0.04,0.06,-1.0
989.268763,1003.,-0.040008667896498346,0.019996331948059165,-0.00040007999465706425,87.0,-0.04,0.06,-1.0
1007.966631,1003.,-0.040008667896498346,0.019996331948059165,-0.00040007999465706425,85.0,-0.04,0.06,-1.0
1030.371017,1003.,-0.040008667896498346,0.019996331948059165,-0.00040007999465706425,82.0,-0.04,0.06,-0.99
1048.045941,1003.,-0.040008667896498346,0.019996331948059165,-0.00040007999465706425,83.0,-0.04,0.06,-1.0
1072.010105,1158.,-0.040008667896498346,0.019996331948059165,-0.00040007999465706425,85.0,-0.05,0.06,-1.0
1096.678898,1187.,-0.040008667896498346,0.019996331948059165,-0.00040007999465706425,88.0,-0.05,0.06,-1.0
1114.170099,1200.,-0.040008667896498346,0.019996331948059165,-0.00040007999465706425,90.0,-0.05,0.06,-1.0
1133.952412,1199.,-0.040008667896498346,0.019996331948059165,-0.00040007999465706425,86.0,-0.05,0.06,-1.0
1156.898928,1199.,-0.040008667896498346,0.019996331948059165,-0.00040007999465706425,85.0,-0.04,0.06,-1.0
1173.535685,1199.,-0.040008667896498346,0.019996331948059165,-0.00040007999465706425,83.0,-0.04,0.06,-1.0
1196.228182,1199.,-0.06001800402074259,0.019991329072040154,-0.0006001199519615992,88.0,-0.05,0.03,-0.96
1214.79268,1199.,-0.06001800402074259,0.019991329072040154,-0.0006001199519615992,80.0,0.05,0.01,-0.91
1237.026381,1208.,-0.06001800402074259,0.019991329072040154,-0.0006001199519615992,85.0,-0.06,0.04,-1.02
1260.235933,1226.,-0.06001800402074259,0.019991329072040154,-0.0006001199519615992,83.0,-0.12,0.07,-1.06
1279.957523,1230.,-0.06001800402074259,0.019991329072040154,-0.0006001199519615992,85.0,-0.11,0.03,-0.99
1298.370632,1230.,-0.06001800402074259,0.019991329072040154,-0.0006001199519615992,82.0,-0.08,0.14,-1.06
1317.14026,1230.,-0.06001800402074259,0.019991329072040154,-0.0006001199519615992,86.0,-0.07,0.04,-1.03
1338.472831,1230.,-0.06001800402074259,0.019991329072040154,-0.0006001199519615992,83.0,-0.03,0.08,-1.02
1356.507384,1230.,-0.06001800402074259,0.019991329072040154,-0.0006001199519615992,80.0,-0.06,0.08,-1.02
