,datetime,z_ref,z,z_hat,v_hat,alpha_1,alpha_0,tau
52,2024-04-09 18:49:53.641285,1.36,1.315,1.3596403382065712,0.8194461606536071,4.075185322099718,-1.6649781317130452,1.2942857142857143
53,2024-04-09 18:49:53.665556,1.355,1.315,1.3553265464603592,0.806263894031093,4.075093708122023,-1.6650222340804657,1.2957142857142858
54,2024-04-09 18:49:53.689768,1.37,1.315,1.3690547765338514,0.8444233880986785,4.075358877413838,-1.6648945972972204,1.2907142857142857
55,2024-04-09 18:49:53.713761,1.355,1.315,1.3560608409142294,0.8016081765752467,4.075061299375983,-1.665037824241263,1.2957142857142858
56,2024-04-09 18:49:53.737297,1.36,1.315,1.3596877327199377,0.8142080786379363,4.075148884759888,-1.6649956700858126,1.2942857142857143
57,2024-04-09 18:49:53.761854,1.36,1.315,1.359988974897521,0.8146526089016819,4.07515197674223,-1.6649941819566425,1.2942857142857143
58,2024-04-09 18:49:53.787369,1.37,1.315,1.369393885829702,0.8391251316617461,4.075321939650228,-1.66491238071276,1.2907142857142857
59,2024-04-09 18:49:53.815602,1.37,1.315,1.3701244815088405,0.8341137566281013,4.075287037908213,-1.6649291788172031,1.2907142857142857
60,2024-04-09 18:49:53.842184,1.375,1.315,1.3748304198758816,0.8409725002370791,4.075334577749734,-1.664906297439317,1.2892857142857144
61,2024-04-09 18:49:53.868299,1.375,1.315,1.375162778828275,0.8344159364806429,4.0752889509759305,-1.6649282587512892,1.2892857142857144
62,2024-04-09 18:49:53.891804,1.37,1.315,1.370451041864054,0.8162162277263257,4.07516254234886,-1.6649891046559042,1.2907142857142857
63,2024-04-09 18:49:53.916996,1.37,1.315,1.37004840579365,0.814262353769651,4.075148978139665,-1.6649956339573708,1.2914285714285714
64,2024-04-09 18:49:53.942408,1.37,1.315,1.37001154129065,0.8137957363525451,4.075145744525046,-1.6649971905651142,1.2914285714285714
65,2024-04-09 18:49:53.966847,1.37,1.315,1.3700063921665966,0.8135367353275933,4.075143953843541,-1.664998052607749,1.2914285714285714
66,2024-04-09 18:49:53.990186,1.375,1.315,1.3746962786834644,0.8257988921741168,4.07522902486914,-1.6649570971195755,1.2892857142857144
67,2024-04-09 18:49:54.015058,1.385,1.315,1.3844445630032065,0.848232027228251,4.075384577430311,-1.6648822063904611,1.2864285714285715
68,2024-04-09 18:49:54.040190,1.375,1.315,1.3758001500206916,0.8159450891197283,4.075160525006166,-1.6649900815108007,1.2892857142857144
69,2024-04-09 18:49:54.063533,1.375,1.315,1.3750682531396876,0.8131896721769822,4.075141416063096,-1.664999282389007,1.2892857142857144
70,2024-04-09 18:49:54.087286,1.375,1.315,1.3750061513301786,0.8129400096907404,4.075139694119775,-1.6650001115380275,1.2892857142857144
71,2024-04-09 18:49:54.112943,1.375,1.315,1.3750007841572185,0.8129069016610205,4.075139474642915,-1.6650002172255491,1.2892857142857144
72,2024-04-09 18:49:54.137206,1.385,1.315,1.3843838503446573,0.8377833918140551,4.07531190256664,-1.6649171817097752,1.2864285714285715
73,2024-04-09 18:49:54.161559,1.385,1.315,1.3851155907954174,0.8331301259924161,4.075279559554381,-1.6649327577881337,1.2864285714285715
74,2024-04-09 18:49:54.185198,1.385,1.315,1.3851320067297648,0.8278111654314747,4.07524262871764,-1.6649505441945864,1.2864285714285715
75,2024-04-09 18:49:54.209839,1.375,1.315,1.3757166249785548,0.7988841139676883,4.075042171857399,-1.665047091780976,1.2892857142857144
76,2024-04-09 18:49:54.233931,1.375,1.315,1.3749579197932047,0.800573033439749,4.075053940945216,-1.6650414230643191,1.29
77,2024-04-09 18:49:54.257160,1.37,1.315,1.3702297654123692,0.7912868483673771,4.074989689100671,-1.6650723722342242,1.2914285714285714
78,2024-04-09 18:49:54.281792,1.375,1.315,1.3745728713463925,0.8085179652965386,4.075109114229416,-1.6650148440605124,1.29
79,2024-04-09 18:49:54.306980,1.375,1.315,1.3749468138860932,0.8106612593370485,4.075123982874416,-1.665007681344597,1.29
80,2024-04-09 18:49:54.330367,1.37,1.315,1.3702912772011395,0.798897696354239,4.075042565741196,-1.665046904597174,1.2914285714285714
81,2024-04-09 18:49:54.354138,1.37,1.315,1.369931785162865,0.8016418690990633,4.075061630196438,-1.665037719713523,1.2914285714285714
82,2024-04-09 18:49:54.379320,1.37,1.315,1.3699265445734758,0.8045993342005524,4.075082156263264,-1.6650278301652568,1.2914285714285714
83,2024-04-09 18:49:54.403011,1.37,1.315,1.3699444550152218,0.8068354679132576,4.075097675239447,-1.6650203526857088,1.2914285714285714
84,2024-04-09 18:49:54.426885,1.37,1.315,1.3699593453076524,0.8084717674552238,4.07510903228363,-1.6650148802719285,1.2914285714285714
85,2024-04-09 18:49:54.452947,1.37,1.315,1.369970351319627,0.8096646955790973,4.075117313544924,-1.665010889733118,1.2914285714285714
86,2024-04-09 18:49:54.477393,1.37,1.315,1.3699783844156372,0.8105340140558688,4.07512335017614,-1.6650079806835063,1.2914285714285714
87,2024-04-09 18:49:54.504297,1.37,1.315,1.3699842391315225,0.8111674781314484,4.075127751105678,-1.665005859773103,1.2914285714285714
88,2024-04-09 18:49:54.528080,1.36,1.315,1.3606049050698232,0.7867411593946381,4.074958867239524,-1.6650872528537433,1.2942857142857143
89,2024-04-09 18:49:54.551755,1.36,1.315,1.3598761692680978,0.7917234319057193,4.074993434591123,-1.6650705923994218,1.2942857142857143
90,2024-04-09 18:49:54.576281,1.36,1.315,1.3598619669193044,0.7972822186118426,4.075031960920998,-1.6650520229180907,1.2942857142857143
91,2024-04-09 18:49:54.604686,1.355,1.315,1.355203562599275,0.7890520892561383,4.074975152947378,-1.6650794054010625,1.2957142857142858
92,2024-04-09 18:49:54.633538,1.36,1.315,1.359557478098769,0.8069033502577156,4.075098629072919,-1.6650198847178392,1.2942857142857143
93,2024-04-09 18:49:54.661747,1.345,1.315,1.34586051036304,0.772154108283284,4.074858557187006,-1.6651356151556498,1.2985714285714285
94,2024-04-09 18:49:54.692733,1.355,1.315,1.3541855923028228,0.8050103040003934,4.0750857340538325,-1.6650260955762155,1.2957142857142858
95,2024-04-09 18:49:54.716242,1.345,1.315,1.3455177164486425,0.7841006441242245,4.074941339339022,-1.665095710174455,1.2985714285714285
96,2024-04-09 18:49:54.741750,1.345,1.315,1.3448545156168028,0.7899556346486781,4.074981910073524,-1.6650761495259978,1.2985714285714285
97,2024-04-09 18:49:54.766139,1.355,1.315,1.3542333333464387,0.8208951850847822,4.0751956768890585,-1.6649730795888442,1.2957142857142858
98,2024-04-09 18:49:54.790613,1.345,1.315,1.345618593461974,0.7959223151530669,4.075023221678346,-1.6650562347831217,1.2985714285714285
99,2024-04-09 18:49:54.815593,1.345,1.315,1.3449336171259798,0.7985907806851108,4.075041725625926,-1.6650473120319744,1.2985714285714285
100,2024-04-09 18:49:54.841039,1.345,1.315,1.3449078469159907,0.8023013944748185,4.075067409209291,-1.6650349265951208,1.2985714285714285
101,2024-04-09 18:49:54.866335,1.345,1.315,1.3449291352719486,0.8051547542357139,4.0750871567642895,-1.6650254032316718,1.2985714285714285
102,2024-04-09 18:49:54.891142,1.345,1.315,1.3449480391412556,0.8072466080224636,4.075101634380278,-1.6650184209818155,1.2985714285714285
103,2024-04-09 18:49:54.914529,1.345,1.315,1.3449621011630133,0.8087719816834209,4.075112192442149,-1.6650133288008038,1.2985714285714285
104,2024-04-09 18:49:54.939177,1.345,1.315,1.3449723722465785,0.8098835895770403,4.075119888025363,-1.6650096170188258,1.2985714285714285
105,2024-04-09 18:49:54.963267,1.345,1.315,1.3449798586907291,0.8106936097044951,4.075125497489475,-1.6650069112943169,1.2985714285714285
106,2024-04-09 18:49:54.986875,1.345,1.315,1.3449853141281096,0.810992779731454,4.075129586998586,-1.665004938623338,1.2985714285714285
107,2024-04-09 18:49:55.010567,1.345,1.315,1.3449874952233776,0.8114951003859474,4.075118107350597,-1.6649971469440472,1.2985714285714285
108,2024-04-09 18:49:55.035696,1.345,1.315,1.3449907280177298,0.8118672950584357,4.075111672774016,-1.6649922185140171,1.2985714285714285
109,2024-04-09 18:49:55.060191,1.345,1.315,1.3449932228161694,0.8121390536362499,4.0751087045297805,-1.664989325160718,1.2985714285714285
110,2024-04-09 18:49:55.083751,1.345,1.315,1.344995052516584,0.8123371392614374,4.075107499376588,-1.6649876059899178,1.2985714285714285
111,2024-04-09 18:49:55.107203,1.435,1.315,1.429448781051034,1.0364389271380563,4.074545221829713,-1.6633815203571378,1.2707142857142857
112,2024-04-09 18:49:55.130666,1.44,1.315,1.4407281565183796,1.0071781389947412,4.074543439359577,-1.663561311567134,1.2678571428571428
113,2024-04-09 18:49:55.154005,1.44,1.315,1.4412429989148583,0.9571128041761141,4.074446444418768,-1.6638298060227077,1.2678571428571428
114,2024-04-09 18:49:55.177556,1.44,1.315,1.4409660450750523,0.9181972627848147,4.074317863904295,-1.664016716640958,1.2685714285714285
115,2024-04-09 18:49:55.201604,1.44,1.315,1.4407090364014845,0.8896337338817758,4.074195048036295,-1.6641422609605985,1.2692857142857144
116,2024-04-09 18:49:55.224959,1.44,1.315,1.4405170860994083,0.8688022634705348,4.074090371505709,-1.664227630503855,1.2692857142857144
117,2024-04-09 18:49:55.248443,1.44,1.315,1.440376819394099,0.8536210908332208,4.074006070763323,-1.6642865555513755,1.2692857142857144
118,2024-04-09 18:49:55.272524,1.44,1.315,1.4402745757181514,0.8425586125294751,4.07394038876673,-1.6643277461926378,1.27
119,2024-04-09 18:49:55.296891,1.435,1.315,1.435508269971529,0.822053778850984,4.073813070519946,-1.6644016377722513,1.2714285714285714
120,2024-04-09 18:49:55.320726,1.44,1.315,1.43977985522397,0.8309464450223955,4.073870022473503,-1.6643703779758725,1.27
121,2024-04-09 18:49:55.345876,1.435,1.315,1.435406182586506,0.8145562170973553,4.073762516957689,-1.6644270521958695,1.2714285714285714
122,2024-04-09 18:49:55.370485,1.435,1.315,1.4350355386238085,0.8131209125643722,4.073752956624327,-1.664431946847513,1.2714285714285714
123,2024-04-09 18:49:55.393999,1.435,1.315,1.4350038430530798,0.8129644583352396,4.0737519106851705,-1.6644324710859442,1.2714285714285714
124,2024-04-09 18:49:55.418167,1.43,1.315,1.43030912535054,0.8004819074005621,4.073667071634416,-1.6644743421451762,1.2728571428571427
125,2024-04-09 18:49:55.443152,1.43,1.315,1.4299427842761747,0.8027829991666128,4.07368286905379,-1.66446663255161,1.2735714285714286
126,2024-04-09 18:49:55.467478,1.43,1.315,1.429934389783577,0.8054244417878028,4.073701062570366,-1.6644578256979945,1.2735714285714286
127,2024-04-09 18:49:55.491288,1.43,1.315,1.4299501575035531,0.8074308746705722,4.07371492656979,-1.6644511542462483,1.2728571428571427
128,2024-04-09 18:49:55.514809,1.425,1.315,1.4252717002692057,0.7964560050259241,4.073639184343115,-1.6644874455788905,1.275
129,2024-04-09 18:49:55.540468,1.425,1.315,1.4249156567560783,0.7998499413427899,4.073662733688466,-1.664476197189082,1.275
130,2024-04-09 18:49:55.563790,1.42,1.315,1.4202228353663018,0.7908433957169443,4.073600447637218,-1.664505881236495,1.2764285714285715
131,2024-04-09 18:49:55.586890,1.415,1.315,1.4151862423672568,0.7833088084473085,4.073548350220172,-1.6645306692574888,1.2778571428571428
132,2024-04-09 18:49:55.612251,1.41,1.315,1.4101375342252096,0.777736242755911,4.073509858038745,-1.6645489624751515,1.2792857142857144
133,2024-04-09 18:49:55.636056,1.41,1.315,1.40979197486102,0.786112486728145,4.073568098355994,-1.6645213072050389,1.2792857142857144
134,2024-04-09 18:49:55.659216,1.41,1.315,1.409822316133312,0.7932688228936438,4.073617854350377,-1.6644976947252477,1.2792857142857144
135,2024-04-09 18:49:55.683800,1.405,1.315,1.4051765077799077,0.7861288142591968,4.073568422198834,-1.6645211437366114,1.2807142857142857
136,2024-04-09 18:49:55.707325,1.4,1.315,1.4001543203401086,0.7798802763726281,4.073525201971554,-1.6645416401032027,1.282142857142857
137,2024-04-09 18:49:55.731048,1.28,1.315,1.287203049080552,0.4890307106082663,4.071507873593549,-1.665498133620038,1.3192857142857142
138,2024-04-09 18:49:55.754953,1.275,1.315,1.2737557549769538,0.5390682995877993,4.071856328489932,-1.6653329384575917,1.322857142857143
139,2024-04-09 18:49:55.779168,1.275,1.315,1.2732353554850058,0.6101481003302155,4.07235048753116,-1.6650986858263388,1.322142857142857
140,2024-04-09 18:49:55.803000,1.27,1.315,1.268949703431911,0.6524292368075798,4.0726445786406416,-1.6649592795309525,1.322857142857143
141,2024-04-09 18:49:55.826162,1.265,1.315,1.2642544096698494,0.68243361011977,4.072853327701096,-1.6648603287386907,1.3242857142857143
142,2024-04-09 18:49:55.850052,1.265,1.315,1.264149975266107,0.7166730018276475,4.073091288651207,-1.6647475303041042,1.3235714285714286
143,2024-04-09 18:49:55.873731,1.255,1.315,1.254971034249179,0.7177826311928981,4.07309939649863,-1.6647436869386754,1.3264285714285715
144,2024-04-09 18:49:55.898154,1.25,1.315,1.2497202846803477,0.729017138511288,4.073177682000999,-1.664706576111684,1.3278571428571428
145,2024-04-09 18:49:55.921145,1.25,1.315,1.2494658909492684,0.750529846745368,4.0733271463642575,-1.6646357206455251,1.3278571428571428
146,2024-04-09 18:49:55.945552,1.255,1.315,1.2542746401997522,0.7797775984197269,4.073530102702903,-1.6645395024756129,1.3264285714285715
147,2024-04-09 18:49:55.968746,1.25,1.315,1.250059573271666,0.7773511455117927,4.07351343632832,-1.6645474040947896,1.3271428571428572
148,2024-04-09 18:49:55.992228,1.255,1.315,1.2544765948508545,0.7984612932282241,4.073659845273786,-1.664477987341237,1.3257142857142856
149,2024-04-09 18:49:56.015912,1.255,1.315,1.254879010355803,0.8033366179741595,4.073693684258411,-1.6644619424548797,1.3257142857142856
150,2024-04-09 18:49:56.039094,1.265,1.315,1.2643174706346776,0.830887386229706,4.073884550739614,-1.664371437515303,1.322857142857143
151,2024-04-09 18:49:56.062221,1.27,1.315,1.2697609156755074,0.8405506764038686,4.073951400280341,-1.664339737110086,1.3207142857142857
152,2024-04-09 18:49:56.086455,1.275,1.315,1.2748478262985354,0.8467108055434942,4.073993943053654,-1.6643195619821154,1.3192857142857142
153,2024-04-09 18:49:56.109848,1.28,1.315,1.2798911621946285,0.8511249807840361,4.074024366244149,-1.6643051335340515,1.3178571428571428
154,2024-04-09 18:49:56.133655,1.29,1.315,1.2896128466589567,0.8667789611600205,4.074132571096642,-1.6642538135937155,1.315
155,2024-04-09 18:49:56.157367,1.295,1.315,1.2950004031267803,0.8667947198485154,4.074132458443293,-1.664253867026546,1.3128571428571427
156,2024-04-09 18:49:56.181824,1.295,1.315,1.2953325905982112,0.853398251386951,4.074039529465855,-1.66429794686482,1.3128571428571427
157,2024-04-09 18:49:56.204926,1.305,1.315,1.3046540715227808,0.8673890839656151,4.074136171543667,-1.6642521031380495,1.31
158,2024-04-09 18:49:56.228502,1.315,1.315,1.3146985043729926,0.8795944501612196,4.074220388539303,-1.664212151161783,1.3071428571428572
159,2024-04-09 18:49:56.252300,1.325,1.315,1.3247764923179468,0.8886584535630473,4.07428281231052,-1.6641825360470213,1.3035714285714286
160,2024-04-09 18:49:56.275440,1.34,1.315,1.339528979957485,0.9077213759639389,4.074414345635485,-1.664120130365597,1.2992857142857144
161,2024-04-09 18:49:56.299017,1.345,1.315,1.3452476536198386,0.89777918176325,4.0743451975751706,-1.664152939385548,1.2978571428571428
162,2024-04-09 18:49:56.322688,1.44,1.315,1.434683031486515,1.112504575385385,4.075829554595915,-1.6634486087870226,1.2685714285714285
163,2024-04-09 18:49:56.345823,1.445,1.315,1.4462114880512238,1.0637721983872876,4.075491386657254,-1.6636090794127656,1.2657142857142858
164,2024-04-09 18:49:56.369119,1.45,1.315,1.451313456420462,1.0108929640647866,4.075124807279955,-1.663783042086557,1.2642857142857142
165,2024-04-09 18:49:56.393208,1.455,1.315,1.4559937278089716,0.9708905221290002,4.0748475014974215,-1.663914646936986,1.2635714285714286
166,2024-04-09 18:49:56.416584,1.46,1.315,1.460727394363868,0.9416169009237236,4.074644546107053,-1.6640109718177707,1.262857142857143
167,2024-04-09 18:49:56.440549,1.46,1.315,1.4608386996179334,0.9078313795256978,4.0744105674002045,-1.6641220270793098,1.262857142857143
168,2024-04-09 18:49:56.464307,1.465,1.315,1.4653290626188935,0.8946019495873596,4.07431877901493,-1.6641655958632426,1.2614285714285713
169,2024-04-09 18:49:56.487640,1.46,1.315,1.46083248867447,0.8610384447652732,4.074086597917504,-1.6642758105487,1.2635714285714286
170,2024-04-09 18:49:56.511736,1.46,1.315,1.4603483908875312,0.8470000237821786,4.073989445253163,-1.6643219308579045,1.2635714285714286
171,2024-04-09 18:49:56.535513,1.46,1.315,1.4602320004892415,0.8376523185806538,4.073924758360686,-1.6643526407763778,1.2635714285714286
172,2024-04-09 18:49:56.559854,1.465,1.315,1.46485899354478,0.8433591514292125,4.073964068619133,-1.664333977274046,1.262142857142857
173,2024-04-09 18:49:56.582956,1.46,1.315,1.4604875885836597,0.8236897798406342,4.073828155929705,-1.6643985088266846,1.2635714285714286
174,2024-04-09 18:49:56.606180,1.46,1.315,1.4600968670438264,0.8197838789755094,4.073801158516432,-1.6644113279733177,1.2642857142857142
175,2024-04-09 18:49:56.630113,1.46,1.315,1.460048701958285,0.8178202700250856,4.073787586879881,-1.6644177725444895,1.2642857142857142
176,2024-04-09 18:49:56.653863,1.455,1.315,1.4553418285794977,0.8040204157282619,4.073692343694576,-1.6644630019155373,1.2657142857142858
177,2024-04-09 18:49:56.677237,1.455,1.315,1.454966615672158,0.8053614442092542,4.073701644230611,-1.6644585849964788,1.2657142857142858
178,2024-04-09 18:49:56.701655,1.345,1.315,1.351732193205161,0.533541886178185,4.071826383007796,-1.6653492164908734,1.2992857142857144
179,2024-04-09 18:49:56.725624,1.34,1.315,1.339001151973393,0.5736988132738292,4.072104574941895,-1.6652170852194936,1.302857142857143
180,2024-04-09 18:49:56.748810,1.34,1.315,1.338463984040979,0.6355685466491967,4.072532315881158,-1.66501391189185,1.302857142857143
181,2024-04-09 18:49:56.772794,1.33,1.315,1.3294287193424117,0.6585247287985947,4.072691380885035,-1.6649383530485873,1.3050000000000002
182,2024-04-09 18:49:56.797377,1.325,1.315,1.3243215150564875,0.6858233461740776,4.072880269343111,-1.66484862238959,1.3064285714285715
183,2024-04-09 18:49:56.820670,1.305,1.315,1.305407815537338,0.6692791336503214,4.072766750196398,-1.6649025522529382,1.312142857142857
184,2024-04-09 18:49:56.844474,1.3,1.315,1.2994481707249417,0.6914706580620285,4.072920335721357,-1.664829583782185,1.3135714285714286
185,2024-04-09 18:49:56.868703,1.295,1.315,1.294525834432357,0.7105400681800852,4.073052287673678,-1.6647668898478174,1.315
186,2024-04-09 18:49:56.892239,1.285,1.315,1.2849563914635245,0.7122373567248625,4.073064421496008,-1.6647611244129144,1.3178571428571428
187,2024-04-09 18:49:56.915653,1.285,1.315,1.2843769916456624,0.7373290268438843,4.073237746157149,-1.6646787638078742,1.3178571428571428
188,2024-04-09 18:49:56.940095,1.285,1.315,1.2844959739249189,0.7576320904474043,4.073377950000889,-1.6646121377978007,1.3171428571428572
189,2024-04-09 18:49:56.963350,1.275,1.315,1.275244885634064,0.7477101919681273,4.073309840028139,-1.6646445060537989,1.32
190,2024-04-09 18:49:56.986702,1.28,1.315,1.2793052719088638,0.7757192160538129,4.073503038103993,-1.6645526863074975,1.3185714285714285
191,2024-04-09 18:49:57.010593,1.275,1.315,1.2750364406690498,0.7742243500328373,4.073492905644548,-1.6645575021564192,1.32
192,2024-04-09 18:49:57.033979,1.27,1.315,1.2700722939967537,0.7712810102672842,4.073472806784834,-1.664567055470969,1.3214285714285714
193,2024-04-09 18:49:57.056918,1.275,1.315,1.2744399535287614,0.793866642601776,4.073628487191165,-1.6644930538413094,1.32
194,2024-04-09 18:49:57.080686,1.275,1.315,1.274848424183924,0.7999740303930061,4.073670616134867,-1.6644730269953794,1.32
195,2024-04-09 18:49:57.104143,1.28,1.315,1.2796030540678265,0.8159919535888855,4.073780928153173,-1.6644205849687628,1.3178571428571428
196,2024-04-09 18:49:57.127649,1.275,1.315,1.2753030882119551,0.8037557678644961,4.073696710837162,-1.664460623918049,1.3192857142857142
197,2024-04-09 18:49:57.151391,1.28,1.315,1.279654395115191,0.8177030957551326,4.0737927289475335,-1.6644149719966903,1.3178571428571428
198,2024-04-09 18:49:57.175114,1.28,1.315,1.2800086004540443,0.8173578872042319,4.073790339840263,-1.6644161079648954,1.3178571428571428
