Date_Time,N,E,D,Lon,Lat,Height,hMSL,PVT_Lon,PVT_Lat,PVT_Height
2024-04-24 11:48:54.723561,0.02,-6.19,-0.79,-59299192.0,545788578.0,62151.0,9698.0,-59299192.0,545788578.0,62151.0
2024-04-24 11:48:55.069970,0.03,-6.18,-0.79,-59299191.0,545788578.0,62147.0,9693.0,-59299191.0,545788578.0,62147.0
2024-04-24 11:48:55.559081,0.02,-6.18,-0.8,-59299190.0,545788578.0,62141.0,9688.0,-59299190.0,545788578.0,62141.0
2024-04-24 11:48:56.063868,0.02,-6.17,-0.79,-59299190.0,545788578.0,62144.0,9691.0,-59299190.0,545788578.0,62144.0
2024-04-24 11:48:56.569617,0.03,-6.17,-0.79,-59299190.0,545788578.0,62145.0,9692.0,-59299190.0,545788578.0,62145.0
2024-04-24 11:48:57.043852,0.03,-6.17,-0.79,-59299190.0,545788578.0,62150.0,9697.0,-59299190.0,545788578.0,62150.0
2024-04-24 11:48:57.545943,0.03,-6.18,-0.79,-59299191.0,545788578.0,62146.0,9692.0,-59299191.0,545788578.0,62146.0
2024-04-24 11:48:58.038833,0.03,-6.17,-0.8,-59299190.0,545788578.0,62141.0,9688.0,-59299190.0,545788578.0,62141.0
2024-04-24 11:48:58.524449,0.03,-6.17,-0.79,-59299190.0,545788579.0,62149.0,9695.0,-59299190.0,545788579.0,62149.0
2024-04-24 11:48:59.043584,0.03,-6.17,-0.78,-59299190.0,545788579.0,62153.0,9699.0,-59299190.0,545788579.0,62153.0
2024-04-24 11:48:59.562062,0.03,-6.18,-0.79,-59299190.0,545788579.0,62151.0,9697.0,-59299190.0,545788579.0,62151.0
2024-04-24 11:49:00.033126,0.03,-6.18,-0.79,-59299190.0,545788579.0,62146.0,9693.0,-59299190.0,545788579.0,62146.0
2024-04-24 11:49:00.558132,0.03,-6.17,-0.78,-59299190.0,545788579.0,62154.0,9701.0,-59299190.0,545788579.0,62154.0
2024-04-24 11:49:01.031228,0.03,-6.17,-0.77,-59299190.0,545788579.0,62163.0,9709.0,-59299190.0,545788579.0,62163.0
2024-04-24 11:49:01.551986,0.03,-6.17,-0.78,-59299190.0,545788579.0,62159.0,9706.0,-59299190.0,545788579.0,62159.0
2024-04-24 11:49:02.038161,0.03,-6.17,-0.78,-59299190.0,545788579.0,62159.0,9706.0,-59299190.0,545788579.0,62159.0
2024-04-24 11:49:02.570613,0.03,-6.17,-0.78,-59299189.0,545788579.0,62155.0,9702.0,-59299189.0,545788579.0,62155.0
2024-04-24 11:49:03.029795,0.03,-6.17,-0.78,-59299190.0,545788578.0,62160.0,9707.0,-59299190.0,545788578.0,62160.0
2024-04-24 11:49:03.554653,0.04,-6.17,-0.78,-59299189.0,545788579.0,62161.0,9707.0,-59299189.0,545788579.0,62161.0
2024-04-24 11:49:04.017560,0.03,-6.17,-0.78,-59299190.0,545788579.0,62161.0,9707.0,-59299190.0,545788579.0,62161.0
2024-04-24 11:49:04.540617,0.04,-6.17,-0.77,-59299189.0,545788579.0,62164.0,9710.0,-59299189.0,545788579.0,62164.0
2024-04-24 11:49:05.019333,0.04,-6.17,-0.78,-59299189.0,545788579.0,62159.0,9706.0,-59299189.0,545788579.0,62159.0
2024-04-24 11:49:05.536906,0.04,-6.16,-0.78,-59299189.0,545788579.0,62161.0,9708.0,-59299189.0,545788579.0,62161.0
2024-04-24 11:49:06.044128,0.04,-6.16,-0.78,-59299189.0,545788579.0,62160.0,9707.0,-59299189.0,545788579.0,62160.0
2024-04-24 11:49:06.538972,0.04,-6.17,-0.77,-59299189.0,545788579.0,62162.0,9709.0,-59299189.0,545788579.0,62162.0
2024-04-24 11:49:07.010138,0.04,-6.17,-0.78,-59299190.0,545788579.0,62159.0,9705.0,-59299190.0,545788579.0,62159.0
2024-04-24 11:49:07.520955,0.04,-6.16,-0.78,-59299189.0,545788579.0,62155.0,9701.0,-59299189.0,545788579.0,62155.0
2024-04-24 11:49:08.030010,0.04,-6.17,-0.78,-59299189.0,545788580.0,62157.0,9704.0,-59299189.0,545788580.0,62157.0
2024-04-24 11:49:08.531905,0.04,-6.16,-0.77,-59299188.0,545788579.0,62164.0,9710.0,-59299188.0,545788579.0,62164.0
2024-04-24 11:49:09.024971,0.04,-6.16,-0.78,-59299189.0,545788579.0,62157.0,9704.0,-59299189.0,545788579.0,62157.0
2024-04-24 11:49:09.543325,0.04,-6.16,-0.78,-59299188.0,545788580.0,62160.0,9706.0,-59299188.0,545788580.0,62160.0
2024-04-24 11:49:10.027782,0.05,-6.16,-0.78,-59299188.0,545788580.0,62162.0,9709.0,-59299188.0,545788580.0,62162.0
2024-04-24 11:49:10.559528,0.04,-6.16,-0.78,-59299188.0,545788580.0,62156.0,9703.0,-59299188.0,545788580.0,62156.0
2024-04-24 11:49:11.032790,0.04,-6.16,-0.78,-59299189.0,545788580.0,62155.0,9701.0,-59299189.0,545788580.0,62155.0
2024-04-24 11:49:11.556406,0.05,-6.16,-0.78,-59299188.0,545788580.0,62157.0,9703.0,-59299188.0,545788580.0,62157.0
2024-04-24 11:49:12.019317,0.04,-6.16,-0.78,-59299189.0,545788580.0,62158.0,9704.0,-59299189.0,545788580.0,62158.0
2024-04-24 11:49:12.543844,0.04,-6.16,-0.78,-59299189.0,545788580.0,62153.0,9700.0,-59299189.0,545788580.0,62153.0
2024-04-24 11:49:13.025711,0.05,-6.16,-0.79,-59299188.0,545788580.0,62152.0,9698.0,-59299188.0,545788580.0,62152.0
2024-04-24 11:49:13.547961,0.05,-6.16,-0.78,-59299188.0,545788580.0,62156.0,9702.0,-59299188.0,545788580.0,62156.0
2024-04-24 11:49:14.029591,0.05,-6.16,-0.78,-59299188.0,545788580.0,62156.0,9702.0,-59299188.0,545788580.0,62156.0
