Date_Time,Wind_Speed,Wind_Speed_2D,H_direction,V_direction,U_axis,V_axis,W_axis
2024-04-24 12:02:10.418805,0.31,0.31,359.0,0.0,0.0,-0.31,0.0
2024-04-24 12:02:10.437553,0.38,0.38,2.0,0.0,-0.01,-0.38,0.0
2024-04-24 12:02:10.453014,0.4,0.4,358.0,0.0,0.01,-0.4,0.0
2024-04-24 12:02:10.478450,0.39,0.39,357.0,0.0,0.02,-0.39,0.0
2024-04-24 12:02:10.505793,0.41,0.41,354.0,0.0,0.04,-0.4,0.0
2024-04-24 12:02:10.528148,0.37,0.37,360.0,0.0,0.0,-0.37,0.0
2024-04-24 12:02:10.553048,0.34,0.34,360.0,0.0,0.0,-0.34,0.0
2024-04-24 12:02:10.578588,0.35,0.35,359.0,0.0,0.01,-0.35,0.0
2024-04-24 12:02:10.603296,0.31,0.31,1.0,0.0,-0.01,-0.31,0.0
2024-04-24 12:02:10.627969,0.3,0.3,10.0,-2.0,-0.05,-0.29,-0.01
2024-04-24 12:02:10.654281,0.34,0.34,359.0,0.0,0.0,-0.34,0.0
2024-04-24 12:02:10.678035,0.48,0.47,359.0,10.0,0.01,-0.47,0.08
2024-04-24 12:02:10.703006,0.3,0.3,358.0,0.0,0.01,-0.3,0.0
2024-04-24 12:02:10.728231,0.33,0.33,358.0,0.0,0.01,-0.33,0.0
2024-04-24 12:02:10.756617,0.34,0.34,357.0,0.0,0.02,-0.34,0.0
2024-04-24 12:02:10.778301,0.31,0.31,354.0,0.0,0.03,-0.31,0.0
2024-04-24 12:02:10.802969,0.39,0.39,1.0,6.0,-0.0,-0.39,0.04
2024-04-24 12:02:10.828226,0.3,0.3,1.0,0.0,-0.0,-0.3,0.0
2024-04-24 12:02:10.853008,0.33,0.33,359.0,0.0,0.0,-0.33,0.0
2024-04-24 12:02:10.878911,0.35,0.35,3.0,0.0,-0.02,-0.35,0.0
2024-04-24 12:02:10.902949,0.37,0.37,3.0,0.0,-0.02,-0.37,0.0
2024-04-24 12:02:10.932619,0.34,0.34,5.0,0.0,-0.03,-0.34,0.0
2024-04-24 12:02:10.952961,0.32,0.32,3.0,-1.0,-0.02,-0.32,-0.0
2024-04-24 12:02:10.978216,0.39,0.39,357.0,0.0,0.02,-0.38,0.0
2024-04-24 12:02:11.005625,0.46,0.45,354.0,11.0,0.04,-0.45,0.09
2024-04-24 12:02:11.027997,0.42,0.42,360.0,0.0,0.0,-0.42,0.0
2024-04-24 12:02:11.052991,0.35,0.35,1.0,0.0,-0.01,-0.35,0.0
2024-04-24 12:02:11.077988,0.36,0.36,342.0,0.0,0.11,-0.34,0.0
2024-04-24 12:02:11.103204,0.44,0.44,2.0,0.0,-0.02,-0.44,0.0
2024-04-24 12:02:11.129718,0.57,0.57,4.0,0.0,-0.04,-0.57,0.0
2024-04-24 12:02:11.152961,0.32,0.32,2.0,0.0,-0.01,-0.32,0.0
2024-04-24 12:02:11.181498,0.34,0.34,1.0,0.0,-0.01,-0.34,0.0
2024-04-24 12:02:11.202987,0.56,0.56,12.0,0.0,-0.12,-0.55,0.0
2024-04-24 12:02:11.228778,0.49,0.49,4.0,0.0,-0.03,-0.49,0.0
2024-04-24 12:02:11.256468,0.29,0.29,1.0,0.0,-0.0,-0.29,0.0
2024-04-24 12:02:11.278627,0.26,0.26,2.0,0.0,-0.01,-0.26,0.0
2024-04-24 12:02:11.302988,0.59,0.59,14.0,0.0,-0.14,-0.57,0.0
2024-04-24 12:02:11.328168,0.32,0.32,6.0,0.0,-0.04,-0.32,0.0
2024-04-24 12:02:11.353279,0.24,0.24,359.0,0.0,0.01,-0.24,0.0
2024-04-24 12:02:11.378061,0.28,0.28,2.0,0.0,-0.01,-0.28,0.0
2024-04-24 12:02:11.403429,0.42,0.42,16.0,0.0,-0.12,-0.41,0.0
2024-04-24 12:02:11.430469,0.5,0.5,6.0,0.0,-0.05,-0.49,0.0
2024-04-24 12:02:11.453735,0.31,0.31,2.0,3.0,-0.01,-0.31,0.01
2024-04-24 12:02:11.478320,0.55,0.55,5.0,6.0,-0.05,-0.55,0.06
2024-04-24 12:02:11.504079,0.42,0.42,4.0,0.0,-0.03,-0.42,0.0
2024-04-24 12:02:11.528369,0.46,0.46,16.0,0.0,-0.12,-0.44,0.0
2024-04-24 12:02:11.552984,0.31,0.31,1.0,0.0,-0.01,-0.31,0.0
2024-04-24 12:02:11.578012,0.35,0.35,360.0,0.0,0.0,-0.35,0.0
2024-04-24 12:02:11.602968,0.34,0.34,5.0,0.0,-0.03,-0.34,0.0
2024-04-24 12:02:11.627989,0.35,0.35,355.0,0.0,0.03,-0.35,0.0
2024-04-24 12:02:11.653343,0.39,0.39,359.0,0.0,0.0,-0.39,0.0
2024-04-24 12:02:11.681613,0.31,0.31,2.0,0.0,-0.01,-0.31,0.0
2024-04-24 12:02:11.703142,0.31,0.31,359.0,0.0,0.0,-0.31,0.0
2024-04-24 12:02:11.727951,0.33,0.33,1.0,0.0,-0.01,-0.33,0.0
2024-04-24 12:02:11.754466,0.36,0.36,4.0,0.0,-0.02,-0.35,0.0
2024-04-24 12:02:11.778124,0.45,0.45,4.0,0.0,-0.03,-0.45,0.0
2024-04-24 12:02:11.803525,0.33,0.33,359.0,0.0,0.0,-0.33,0.0
2024-04-24 12:02:11.828747,0.32,0.32,4.0,0.0,-0.02,-0.32,0.0
2024-04-24 12:02:11.852948,0.31,0.31,12.0,0.0,-0.06,-0.31,0.0
2024-04-24 12:02:11.877956,0.45,0.45,4.0,0.0,-0.03,-0.45,0.0
2024-04-24 12:02:11.903188,0.29,0.29,359.0,0.0,0.0,-0.29,0.0
2024-04-24 12:02:11.931106,0.45,0.45,4.0,0.0,-0.03,-0.45,0.0
