Date_Time,N,E,D,Lon,Lat,Height,hMSL,PVT_Lon,PVT_Lat,PVT_Height
2024-04-24 11:48:20.041630,0.04,-6.36,-0.04,-59299219.0,545788580.0,62893.0,10439.0,-59299219.0,545788580.0,62893.0
2024-04-24 11:48:20.525937,0.03,-6.3,-0.25,-59299210.0,545788579.0,62692.0,10238.0,-59299210.0,545788579.0,62692.0
2024-04-24 11:48:21.021896,0.03,-6.25,-0.5,-59299203.0,545788578.0,62433.0,9980.0,-59299203.0,545788578.0,62433.0
2024-04-24 11:48:21.502533,0.03,-6.22,-0.74,-59299197.0,545788579.0,62201.0,9748.0,-59299197.0,545788579.0,62201.0
2024-04-24 11:48:22.014876,0.04,-6.21,-0.79,-59299196.0,545788580.0,62150.0,9697.0,-59299196.0,545788580.0,62150.0
2024-04-24 11:48:22.516151,0.04,-6.23,-0.79,-59299199.0,545788579.0,62152.0,9698.0,-59299199.0,545788579.0,62152.0
2024-04-24 11:48:23.036143,0.05,-6.24,-0.77,-59299200.0,545788580.0,62169.0,9716.0,-59299200.0,545788580.0,62169.0
2024-04-24 11:48:23.528304,0.05,-6.24,-0.76,-59299201.0,545788581.0,62182.0,9728.0,-59299201.0,545788581.0,62182.0
2024-04-24 11:48:24.015251,0.06,-6.24,-0.76,-59299201.0,545788581.0,62179.0,9726.0,-59299201.0,545788581.0,62179.0
2024-04-24 11:48:24.564607,0.07,-6.24,-0.76,-59299200.0,545788582.0,62180.0,9727.0,-59299200.0,545788582.0,62180.0
2024-04-24 11:48:25.014752,0.06,-6.24,-0.75,-59299200.0,545788581.0,62185.0,9732.0,-59299200.0,545788581.0,62185.0
