Date_Time,Wind_Speed,Wind_Speed_2D,H_direction,V_direction,U_axis,V_axis,W_axis
2024-04-24 14:07:23.058987,0.04,0.03,297.0,20.0,0.03,-0.02,0.01
2024-04-24 14:07:23.070439,0.04,0.02,122.0,-65.0,-0.01,0.01,-0.04
2024-04-24 14:07:23.100653,0.09,0.09,159.0,0.0,-0.03,0.08,0.0
2024-04-24 14:07:23.128115,0.03,0.03,247.0,-25.0,0.02,0.01,-0.01
2024-04-24 14:07:23.157249,0.09,0.08,212.0,-14.0,0.04,0.07,-0.02
2024-04-24 14:07:23.173741,0.02,0.02,5.0,0.0,-0.0,-0.02,0.0
2024-04-24 14:07:23.192041,0.07,0.07,146.0,0.0,-0.04,0.06,0.0
2024-04-24 14:07:23.217021,0.12,0.11,208.0,-24.0,0.05,0.1,-0.05
2024-04-24 14:07:23.242023,0.08,0.08,182.0,8.0,0.0,0.08,0.01
2024-04-24 14:07:23.267030,0.02,0.02,158.0,0.0,-0.01,0.02,0.0
2024-04-24 14:07:23.293502,0.13,0.13,164.0,0.0,-0.04,0.12,0.0
2024-04-24 14:07:23.320433,0.09,0.09,192.0,10.0,0.02,0.09,0.02
2024-04-24 14:07:23.342000,0.09,0.09,165.0,0.0,-0.02,0.08,0.0
2024-04-24 14:07:23.367024,0.04,0.01,101.0,68.0,-0.01,0.0,0.03
2024-04-24 14:07:23.395264,0.13,0.13,144.0,1.0,-0.08,0.11,0.0
2024-04-24 14:07:23.417035,0.07,0.06,140.0,26.0,-0.04,0.05,0.03
2024-04-24 14:07:23.442002,0.09,0.09,219.0,-11.0,0.05,0.07,-0.02
2024-04-24 14:07:23.467019,0.07,0.02,160.0,-75.0,-0.01,0.02,-0.06
2024-04-24 14:07:23.493817,0.11,0.11,143.0,0.0,-0.07,0.09,0.0
2024-04-24 14:07:23.517042,0.02,0.02,63.0,24.0,-0.02,-0.01,0.01
2024-04-24 14:07:23.543005,0.08,0.04,125.0,60.0,-0.03,0.02,0.07
2024-04-24 14:07:23.571789,0.03,0.03,300.0,5.0,0.02,-0.01,0.0
2024-04-24 14:07:23.592050,0.09,0.09,173.0,0.0,-0.01,0.09,0.0
2024-04-24 14:07:23.617019,0.11,0.11,240.0,1.0,0.09,0.05,0.0
2024-04-24 14:07:23.646498,0.04,0.04,230.0,10.0,0.03,0.03,0.01
2024-04-24 14:07:23.667037,0.07,0.07,236.0,-7.0,0.06,0.04,-0.01
2024-04-24 14:07:23.691971,0.06,0.06,202.0,3.0,0.02,0.05,0.0
2024-04-24 14:07:23.717953,0.08,0.07,230.0,-20.0,0.06,0.05,-0.03
2024-04-24 14:07:23.742023,0.03,0.02,226.0,28.0,0.02,0.02,0.01
2024-04-24 14:07:23.767589,0.09,0.09,163.0,10.0,-0.03,0.08,0.02
2024-04-24 14:07:23.792545,0.13,0.11,235.0,-32.0,0.09,0.06,-0.07
2024-04-24 14:07:23.817033,0.02,0.02,208.0,-26.0,0.01,0.02,-0.01
2024-04-24 14:07:23.842007,0.07,0.07,179.0,0.0,-0.0,0.07,0.0
2024-04-24 14:07:23.867026,0.05,0.05,321.0,0.0,0.03,-0.04,0.0
2024-04-24 14:07:23.895978,0.21,0.21,157.0,-6.0,-0.08,0.19,-0.02
2024-04-24 14:07:23.916985,0.16,0.16,156.0,-5.0,-0.07,0.15,-0.01
2024-04-24 14:07:23.942032,0.08,0.08,247.0,0.0,0.08,0.03,0.0
2024-04-24 14:07:23.968586,0.05,0.02,224.0,-62.0,0.02,0.02,-0.05
2024-04-24 14:07:23.992013,0.06,0.06,176.0,0.0,-0.0,0.06,0.0
2024-04-24 14:07:24.017019,0.09,0.09,140.0,1.0,-0.06,0.07,0.0
2024-04-24 14:07:24.043003,0.14,0.13,27.0,4.0,-0.06,-0.12,0.01
2024-04-24 14:07:24.067057,0.05,0.05,143.0,0.0,-0.03,0.04,0.0
2024-04-24 14:07:24.092065,0.12,0.12,139.0,8.0,-0.08,0.09,0.02
