Date_Time,N,E,D,Lon,Lat,Height,hMSL,PVT_Lon,PVT_Lat,PVT_Height
2024-04-24 11:57:03.076975,0.15,-6.21,-0.78,-59299195.0,545788589.0,62153.0,9700.0,-59299195.0,545788589.0,62153.0
2024-04-24 11:57:03.604601,0.15,-6.21,-0.78,-59299195.0,545788589.0,62155.0,9702.0,-59299195.0,545788589.0,62155.0
2024-04-24 11:57:04.039073,0.15,-6.21,-0.78,-59299195.0,545788589.0,62157.0,9704.0,-59299195.0,545788589.0,62157.0
2024-04-24 11:57:04.521275,0.15,-6.21,-0.78,-59299195.0,545788589.0,62156.0,9703.0,-59299195.0,545788589.0,62156.0
2024-04-24 11:57:05.044024,0.15,-6.21,-0.78,-59299195.0,545788589.0,62154.0,9701.0,-59299195.0,545788589.0,62154.0
2024-04-24 11:57:05.538360,0.15,-6.21,-0.78,-59299196.0,545788589.0,62156.0,9703.0,-59299196.0,545788589.0,62156.0
2024-04-24 11:57:06.026699,0.15,-6.21,-0.79,-59299195.0,545788589.0,62150.0,9697.0,-59299195.0,545788589.0,62150.0
2024-04-24 11:57:06.576342,0.15,-6.21,-0.79,-59299195.0,545788589.0,62150.0,9696.0,-59299195.0,545788589.0,62150.0
2024-04-24 11:57:07.108907,0.15,-6.21,-0.78,-59299195.0,545788589.0,62153.0,9699.0,-59299195.0,545788589.0,62153.0
2024-04-24 11:57:07.578007,0.15,-6.21,-0.78,-59299196.0,545788589.0,62154.0,9700.0,-59299196.0,545788589.0,62154.0
2024-04-24 11:57:08.053449,0.15,-6.21,-0.79,-59299195.0,545788589.0,62149.0,9695.0,-59299195.0,545788589.0,62149.0
2024-04-24 11:57:08.566415,0.15,-6.21,-0.78,-59299195.0,545788589.0,62153.0,9700.0,-59299195.0,545788589.0,62153.0
2024-04-24 11:57:09.036586,0.15,-6.21,-0.78,-59299196.0,545788589.0,62155.0,9701.0,-59299196.0,545788589.0,62155.0
2024-04-24 11:57:09.552589,0.15,-6.21,-0.78,-59299196.0,545788589.0,62159.0,9705.0,-59299196.0,545788589.0,62159.0
2024-04-24 11:57:10.043917,0.15,-6.21,-0.77,-59299196.0,545788589.0,62163.0,9710.0,-59299196.0,545788589.0,62163.0
2024-04-24 11:57:10.550858,0.15,-6.21,-0.78,-59299196.0,545788589.0,62162.0,9709.0,-59299196.0,545788589.0,62162.0
2024-04-24 11:57:11.051753,0.15,-6.21,-0.78,-59299196.0,545788589.0,62158.0,9704.0,-59299196.0,545788589.0,62158.0
2024-04-24 11:57:11.539685,0.15,-6.21,-0.78,-59299196.0,545788589.0,62159.0,9706.0,-59299196.0,545788589.0,62159.0
2024-04-24 11:57:12.036160,0.15,-6.21,-0.78,-59299196.0,545788589.0,62154.0,9701.0,-59299196.0,545788589.0,62154.0
2024-04-24 11:57:12.549003,0.15,-6.21,-0.78,-59299196.0,545788589.0,62154.0,9700.0,-59299196.0,545788589.0,62154.0
2024-04-24 11:57:13.048064,0.15,-6.21,-0.79,-59299196.0,545788589.0,62152.0,9699.0,-59299196.0,545788589.0,62152.0
2024-04-24 11:57:13.533877,0.14,-6.21,-0.78,-59299196.0,545788588.0,62155.0,9701.0,-59299196.0,545788588.0,62155.0
2024-04-24 11:57:14.056410,0.13,-6.22,-0.78,-59299197.0,545788587.0,62161.0,9708.0,-59299197.0,545788587.0,62161.0
2024-04-24 11:57:14.574870,0.09,-6.21,-0.78,-59299195.0,545788584.0,62161.0,9708.0,-59299195.0,545788584.0,62161.0
2024-04-24 11:57:15.029076,0.08,-6.21,-0.77,-59299196.0,545788583.0,62165.0,9712.0,-59299196.0,545788583.0,62165.0
2024-04-24 11:57:15.557603,0.03,-6.29,-0.69,-59299208.0,545788578.0,62250.0,9797.0,-59299208.0,545788578.0,62250.0
2024-04-24 11:57:16.044592,-0.01,-6.38,-0.55,-59299222.0,545788574.0,62384.0,9931.0,-59299222.0,545788574.0,62384.0
2024-04-24 11:57:16.562029,0.06,-6.47,-0.52,-59299236.0,545788581.0,62420.0,9966.0,-59299236.0,545788581.0,62420.0
2024-04-24 11:57:17.063274,0.11,-6.39,-0.49,-59299223.0,545788585.0,62446.0,9992.0,-59299223.0,545788585.0,62446.0
2024-04-24 11:57:17.555214,0.0,-6.14,-0.44,-59299185.0,545788576.0,62500.0,10047.0,-59299185.0,545788576.0,62500.0
2024-04-24 11:57:18.030048,-0.2,-5.88,-0.3,-59299145.0,545788557.0,62638.0,10185.0,-59299145.0,545788557.0,62638.0
2024-04-24 11:57:18.529280,-0.59,-5.66,-0.21,-59299110.0,545788522.0,62727.0,10274.0,-59299110.0,545788522.0,62727.0
2024-04-24 11:57:19.067335,-1.06,-5.45,-0.14,-59299078.0,545788479.0,62802.0,10348.0,-59299078.0,545788479.0,62802.0
2024-04-24 11:57:19.537393,-1.49,-5.11,-0.07,-59299026.0,545788441.0,62867.0,10413.0,-59299026.0,545788441.0,62867.0
2024-04-24 11:57:20.053474,-1.76,-4.61,-0.04,-59298948.0,545788416.0,62893.0,10440.0,-59298948.0,545788416.0,62893.0
2024-04-24 11:57:20.557075,-1.9,-4.07,-0.03,-59298865.0,545788404.0,62903.0,10449.0,-59298865.0,545788404.0,62903.0
2024-04-24 11:57:21.033113,-2.0,-3.62,-0.05,-59298795.0,545788395.0,62891.0,10438.0,-59298795.0,545788395.0,62891.0
2024-04-24 11:57:21.592980,-2.09,-3.34,-0.06,-59298753.0,545788387.0,62881.0,10428.0,-59298753.0,545788387.0,62881.0
2024-04-24 11:57:22.086940,-2.21,-3.27,-0.06,-59298740.0,545788377.0,62882.0,10428.0,-59298740.0,545788377.0,62882.0
2024-04-24 11:57:22.557071,-2.34,-3.3,-0.09,-59298746.0,545788365.0,62846.0,10392.0,-59298746.0,545788365.0,62846.0
2024-04-24 11:57:23.051984,-2.5,-3.37,-0.15,-59298757.0,545788350.0,62788.0,10334.0,-59298757.0,545788350.0,62788.0
2024-04-24 11:57:23.536567,-2.7,-3.41,-0.16,-59298763.0,545788333.0,62772.0,10319.0,-59298763.0,545788333.0,62772.0
2024-04-24 11:57:24.057434,-2.9,-3.37,-0.06,-59298756.0,545788314.0,62876.0,10423.0,-59298756.0,545788314.0,62876.0
2024-04-24 11:57:24.557983,-3.06,-3.25,0.04,-59298739.0,545788300.0,62992.0,10538.0,-59298739.0,545788300.0,62992.0
2024-04-24 11:57:25.038335,-3.14,-2.99,0.31,-59298698.0,545788293.0,63256.0,10802.0,-59298698.0,545788293.0,63256.0
