datetime,z_tof,z_bar,z_ref,z_hat,v_hat,alpha_1,alpha_0,tau,z_hat_2,v_hat_2,alpha_1_2,alpha_0_2,d_bar,d_gnss
2024-04-24 12:12:57.952058,nan,0.13428911256837497,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:12:57.977000,nan,0.1978241972792113,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:12:58.001722,nan,0.1978241972792113,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:12:58.032046,nan,0.2826838786445499,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:12:58.065326,nan,0.2826838786445499,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:12:58.094261,nan,0.2826838786445499,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:12:58.120539,nan,0.2826838786445499,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:12:58.146971,nan,0.2826838786445499,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:12:58.174975,nan,-0.0816481832834205,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:12:58.205691,nan,-0.0816481832834205,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:12:58.232338,nan,-0.0816481832834205,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:12:58.258734,nan,-0.23222722834916987,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:12:58.285167,nan,-0.23222722834916987,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:12:58.316129,nan,0.21724184028188365,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0,0.0
