Date_Time,Wind_Speed,Wind_Speed_2D,H_direction,V_direction,U_axis,V_axis,W_axis
2024-04-24 11:50:09.816987,1.34,1.34,30.0,0.0,-0.66,-1.17,0.0
2024-04-24 11:50:09.821541,1.62,1.62,25.0,4.0,-0.69,-1.46,0.12
2024-04-24 11:50:09.836233,1.57,1.57,27.0,4.0,-0.72,-1.39,0.12
2024-04-24 11:50:09.864294,1.35,1.35,27.0,0.0,-0.6,-1.21,0.0
2024-04-24 11:50:09.885826,1.25,1.25,26.0,0.0,-0.54,-1.13,0.0
2024-04-24 11:50:09.910808,1.19,1.19,14.0,0.0,-0.29,-1.16,0.0
2024-04-24 11:50:09.936894,1.19,1.19,20.0,0.0,-0.4,-1.12,0.0
2024-04-24 11:50:09.960808,1.08,1.08,13.0,0.0,-0.25,-1.05,0.0
2024-04-24 11:50:09.985797,1.37,1.36,11.0,9.0,-0.25,-1.33,0.21
2024-04-24 11:50:10.010829,1.34,1.34,25.0,0.0,-0.56,-1.22,0.0
2024-04-24 11:50:10.039798,1.42,1.42,25.0,0.0,-0.61,-1.28,0.0
2024-04-24 11:50:10.060957,1.37,1.37,21.0,0.0,-0.5,-1.28,0.0
2024-04-24 11:50:10.086411,1.65,1.64,22.0,6.0,-0.62,-1.52,0.18
2024-04-24 11:50:10.113765,1.22,1.22,22.0,0.0,-0.47,-1.13,0.0
2024-04-24 11:50:10.135820,1.59,1.58,20.0,6.0,-0.54,-1.48,0.16
2024-04-24 11:50:10.160839,1.51,1.51,24.0,0.0,-0.61,-1.38,0.0
2024-04-24 11:50:10.186848,1.23,1.23,19.0,0.0,-0.4,-1.16,0.0
2024-04-24 11:50:10.211306,1.35,1.35,23.0,0.0,-0.52,-1.24,0.0
2024-04-24 11:50:10.235812,1.23,1.23,25.0,0.0,-0.52,-1.11,0.0
2024-04-24 11:50:10.261224,1.38,1.38,28.0,0.0,-0.65,-1.22,0.0
2024-04-24 11:50:10.285973,1.73,1.72,20.0,6.0,-0.59,-1.61,0.18
2024-04-24 11:50:10.311106,1.45,1.45,24.0,0.0,-0.58,-1.33,0.0
2024-04-24 11:50:10.336178,1.69,1.69,24.0,5.0,-0.69,-1.54,0.16
2024-04-24 11:50:10.364050,1.73,1.73,29.0,4.0,-0.84,-1.51,0.12
2024-04-24 11:50:10.385836,1.39,1.39,25.0,0.0,-0.59,-1.26,0.0
2024-04-24 11:50:10.410836,1.75,1.74,27.0,5.0,-0.8,-1.55,0.14
2024-04-24 11:50:10.436822,1.34,1.34,29.0,0.0,-0.64,-1.17,0.0
2024-04-24 11:50:10.461102,1.93,1.92,26.0,5.0,-0.85,-1.72,0.18
2024-04-24 11:50:10.486504,1.17,1.17,31.0,0.0,-0.61,-1.0,0.0
2024-04-24 11:50:10.511734,1.81,1.81,26.0,4.0,-0.8,-1.62,0.14
2024-04-24 11:50:10.536026,1.27,1.27,25.0,0.0,-0.55,-1.15,0.0
2024-04-24 11:50:10.560879,1.19,1.19,29.0,0.0,-0.58,-1.03,0.0
2024-04-24 11:50:10.586086,1.7,1.7,27.0,5.0,-0.76,-1.52,0.16
2024-04-24 11:50:10.614163,1.74,1.73,23.0,5.0,-0.68,-1.6,0.15
2024-04-24 11:50:10.635885,1.3,1.3,27.0,0.0,-0.58,-1.16,0.0
2024-04-24 11:50:10.660808,1.21,1.21,19.0,0.0,-0.39,-1.14,0.0
2024-04-24 11:50:10.686594,1.32,1.32,27.0,0.0,-0.59,-1.18,0.0
2024-04-24 11:50:10.711026,1.66,1.66,28.0,3.0,-0.78,-1.46,0.1
2024-04-24 11:50:10.736237,1.65,1.65,25.0,5.0,-0.69,-1.49,0.16
2024-04-24 11:50:10.762546,1.74,1.74,24.0,5.0,-0.71,-1.59,0.17
2024-04-24 11:50:10.785850,1.32,1.32,27.0,0.0,-0.59,-1.18,0.0
2024-04-24 11:50:10.810855,1.72,1.72,26.0,6.0,-0.75,-1.54,0.17
2024-04-24 11:50:10.835873,1.82,1.81,25.0,6.0,-0.77,-1.64,0.18
2024-04-24 11:50:10.864621,1.72,1.71,27.0,5.0,-0.78,-1.52,0.14
2024-04-24 11:50:10.885812,1.18,1.18,28.0,0.0,-0.56,-1.04,0.0
2024-04-24 11:50:10.910815,1.26,1.26,24.0,0.0,-0.52,-1.15,0.0
2024-04-24 11:50:10.935978,1.21,1.21,28.0,0.0,-0.56,-1.07,0.0
2024-04-24 11:50:10.960827,1.65,1.64,25.0,6.0,-0.7,-1.49,0.17
2024-04-24 11:50:10.986341,1.87,1.86,26.0,5.0,-0.81,-1.68,0.16
2024-04-24 11:50:11.012454,1.35,1.35,29.0,0.0,-0.65,-1.18,0.0
2024-04-24 11:50:11.035826,1.19,1.19,27.0,0.0,-0.54,-1.06,0.0
2024-04-24 11:50:11.060813,1.51,1.5,26.0,6.0,-0.65,-1.35,0.15
2024-04-24 11:50:11.086132,1.58,1.58,26.0,6.0,-0.69,-1.42,0.16
2024-04-24 11:50:11.113336,1.19,1.19,30.0,0.0,-0.6,-1.03,0.0
2024-04-24 11:50:11.136359,1.31,1.31,28.0,0.0,-0.61,-1.16,0.0
2024-04-24 11:50:11.160814,1.54,1.53,27.0,5.0,-0.69,-1.37,0.14
2024-04-24 11:50:11.186086,1.18,1.18,36.0,0.0,-0.68,-0.96,0.0
2024-04-24 11:50:11.210780,1.18,1.18,25.0,0.0,-0.5,-1.06,0.0
2024-04-24 11:50:11.236122,1.11,1.11,36.0,0.0,-0.65,-0.9,0.0
2024-04-24 11:50:11.261223,1.22,1.22,36.0,0.0,-0.71,-0.99,0.0
2024-04-24 11:50:11.289650,1.1,1.1,28.0,0.0,-0.52,-0.97,0.0
2024-04-24 11:50:11.310801,1.31,1.31,32.0,0.0,-0.7,-1.11,0.0
