datetime,z_tof,z_bar,z_ref,z_hat,v_hat,alpha_1,alpha_0,tau,z_hat_2,v_hat_2,alpha_1_2,alpha_0_2,d_bar,d_gnss
2024-04-24 12:02:21.362223,nan,0.11363228283875479,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:21.388486,nan,-0.16866118397786942,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:21.420856,nan,-0.16866118397786942,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:21.449564,nan,-0.16866118397786942,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:21.477231,nan,0.11363228283875479,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:21.503251,nan,-0.08152537304203918,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:21.532544,nan,-0.08152537304203918,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:21.562754,nan,-0.08152537304203918,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:21.588923,nan,0.14965582554562717,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:21.613431,nan,-0.08152537304203918,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:21.641410,nan,-0.08152537304203918,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:21.671146,nan,-0.08152537304203918,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:21.695923,nan,-0.20466919571803416,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:21.722298,nan,-0.08152537304203918,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:21.751593,nan,-0.20466919571803416,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:21.787488,nan,-0.20466919571803416,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:21.818158,nan,-0.20466919571803416,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:21.846183,nan,-0.20466919571803416,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:21.875645,nan,-0.24066554001223198,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:21.906967,nan,-0.24066554001223198,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:21.937790,nan,-0.24066554001223198,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:21.966240,nan,-0.24066554001223198,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:21.992167,nan,-0.24066554001223198,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:22.016724,nan,-0.24066554001223198,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:22.048806,nan,-0.2766502181366715,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:22.081615,nan,-0.2766502181366715,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:22.112407,nan,-0.2766502181366715,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:22.138937,nan,-0.2766502181366715,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:22.163861,nan,0.005631669630243241,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:22.190146,nan,0.005631669630243241,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:22.218318,nan,0.005631669630243241,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:22.242597,nan,0.3391255009364472,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:22.268785,nan,0.3391255009364472,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:22.294450,nan,0.14406371216307665,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:22.319392,nan,0.14406371216307665,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:22.345297,nan,0.05684864147799527,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:22.373382,nan,0.14406371216307665,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:22.403295,nan,0.14406371216307665,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:22.432129,nan,0.05684864147799527,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:22.461927,nan,0.14406371216307665,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:22.489317,nan,0.09280994301241688,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:22.517945,nan,0.2159668435600067,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:22.550698,nan,0.2159668435600067,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:22.575376,nan,0.09280994301241688,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:22.609413,nan,0.2159668435600067,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:22.634368,nan,0.09280994301241688,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:22.665020,nan,0.26723017777916125,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:22.689580,nan,0.26723017777916125,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:22.714318,nan,0.10812964054653985,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:22.741544,nan,0.10812964054653985,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:22.771417,nan,0.10812964054653985,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:22.796723,nan,0.10812964054653985,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:22.822706,nan,0.10812964054653985,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:22.850009,nan,0.10812964054653985,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:22.881040,nan,0.10812964054653985,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:22.910734,nan,0.09280994301241688,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:22.937187,nan,-0.10226394818698867,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:22.965818,nan,-0.1382058278078456,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:22.998631,nan,-0.10226394818698867,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:23.037407,nan,-0.10226394818698867,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:23.067158,nan,-0.10226394818698867,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:23.091971,nan,0.02089900352455871,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:23.118306,nan,0.02089900352455871,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:23.145685,nan,0.19538150378360672,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:23.176879,nan,0.02089900352455871,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:23.202693,nan,0.02089900352455871,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:23.229070,nan,-0.21005460525356462,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:23.257244,nan,-0.2973050490107579,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:23.286073,nan,-0.2973050490107579,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:23.314530,nan,-0.2973050490107579,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:23.342720,nan,-0.2973050490107579,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:23.371230,nan,-0.21005460525356462,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:23.406128,nan,0.1235794686880282,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:23.439826,nan,0.1235794686880282,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:23.473734,nan,0.1235794686880282,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:23.510145,nan,0.1235794686880282,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:23.548586,nan,0.1235794686880282,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:23.589042,nan,0.03629647907702298,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:23.623775,nan,0.03629647907702298,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:23.654485,nan,0.03629647907702298,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:23.681012,nan,0.1235794686880282,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:23.707741,nan,-0.035490048592535066,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:23.734725,nan,-0.035490048592535066,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:23.765265,nan,-0.035490048592535066,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:23.794512,nan,-0.035490048592535066,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:23.820126,nan,-0.035490048592535066,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:23.846242,nan,-0.1227829381044225,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:23.877580,nan,-0.28185674885371825,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:23.908458,nan,-0.28185674885371825,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:23.933498,nan,-0.3691383160138358,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:23.962445,nan,-0.1227829381044225,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:23.988123,nan,-0.1227829381044225,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:24.031502,nan,-0.24596150564361718,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:24.059138,nan,-0.24596150564361718,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:24.089096,nan,-0.24596150564361718,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:24.115026,nan,-0.1227829381044225,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:24.141557,nan,-0.1227829381044225,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:24.169277,nan,-0.1227829381044225,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:24.198218,nan,-0.1227829381044225,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:24.224931,nan,0.1235794686880282,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:24.252216,nan,0.1235794686880282,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:24.280781,nan,0.2467633080434093,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:24.310102,nan,0.2467633080434093,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:24.337029,nan,0.2467633080434093,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:24.367213,nan,0.2826545921966559,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:24.398426,nan,-0.1227829381044225,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:24.433379,nan,-0.07136582795328188,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:24.470052,nan,-0.1227829381044225,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:24.501629,nan,-0.1227829381044225,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:24.545220,nan,-0.07136582795328188,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:24.578991,nan,0.08769593753043715,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:24.616529,nan,0.08769593753043715,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:24.648690,nan,0.08769593753043715,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:24.683421,nan,0.08769593753043715,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:24.713867,nan,-0.035490048592535066,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:24.743920,nan,-0.07136582795328188,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:24.783392,nan,-0.1945539607413956,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:24.815735,nan,-0.1945539607413956,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:24.845944,nan,-0.15867427736912365,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:24.873160,nan,-0.1945539607413956,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:24.904239,nan,-0.1945539607413956,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:24.934237,nan,-0.1945539607413956,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:24.960015,nan,-0.1945539607413956,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:24.985907,nan,-0.3177403361632018,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:25.014643,nan,-0.3177403361632018,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:25.041057,nan,-0.3177403361632018,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:25.066739,nan,-0.3177403361632018,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:25.094053,nan,-0.35361226884800606,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:25.123309,nan,-0.35361226884800606,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:25.149750,nan,0.051824062252677654,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:25.174654,nan,0.17501570992801466,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:25.203888,nan,0.1235794686880282,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:25.233555,nan,0.1235794686880282,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:25.260758,nan,0.1235794686880282,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:02:25.286472,nan,0.1235794686880282,nan,0.5,0.0,3.0,-1.0,0.0,0.5,0.0,3.0,-1.0,0.0,0.0
