datetime,z,z_ref,z_hat,v_hat,alpha_1,alpha_0,tau
2024-04-11 12:11:13.507778,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:13.532058,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:13.555574,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:13.578739,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:13.603206,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:13.626226,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:13.648965,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:13.672610,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:13.695333,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:13.718050,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:13.741100,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:13.763926,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:13.788870,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:13.814459,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:13.839425,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:13.862344,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:13.885524,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:13.908606,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:13.931104,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:13.957755,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:13.984154,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:14.011397,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:14.036335,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:14.059026,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:14.082419,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:14.105700,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:14.128430,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:14.151675,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:14.174676,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:14.197458,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:14.220608,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:14.243723,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:14.266537,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:14.290001,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:14.312601,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:14.335347,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:14.358429,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:14.381119,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:14.403958,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:14.427232,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:14.449935,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:14.473230,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:14.496270,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:14.518860,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:14.542409,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:14.565547,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:14.588171,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:14.611278,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:14.634066,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:14.656885,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:14.679921,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:14.702773,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:14.725735,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:14.748725,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:14.771248,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:14.794666,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:14.817772,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:14.840312,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:14.867206,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:14.890495,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:14.913250,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:14.936157,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:14.959175,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:14.981724,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:15.004793,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:15.027948,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:15.050535,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:15.073715,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:15.096526,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:15.119267,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:15.142401,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:15.165373,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:15.188109,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:15.210946,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:15.234280,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:15.257450,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:15.281157,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:15.304116,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:15.327530,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:15.351146,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:15.373770,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:15.397188,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:15.420213,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:15.442866,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:15.466753,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:15.489381,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:15.512087,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:15.535292,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:15.558038,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:15.580752,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:15.604096,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:15.627060,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:15.650104,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:15.673252,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:15.695931,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:15.719157,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:15.742320,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:15.765217,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:15.788826,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:15.811484,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:15.834243,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:15.857155,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:15.879902,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:15.902678,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:15.926610,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:15.949421,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:15.972177,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:15.995890,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:16.018471,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:16.041657,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:16.065146,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:16.087987,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:16.111088,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:16.134125,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 12:11:16.156776,nan,nan,1.0,0.0,20.0,-10.0,0.0
