datetime,z,z_ref,z_hat,v_hat,alpha_1,alpha_0,tau
2024-04-15 14:59:20.077259,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:20.100313,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:20.124276,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:20.147494,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:20.170495,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:20.193863,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:20.217244,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:20.240132,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:20.262757,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:20.285643,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:20.308597,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:20.331423,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:20.354045,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:20.376838,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:20.399548,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:20.422624,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:20.445768,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:20.468660,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:20.493069,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:20.517685,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:20.546507,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:20.572269,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:20.598263,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:20.621117,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:20.643898,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:20.667243,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:20.689969,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:20.712748,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:20.735577,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:20.759117,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:20.783284,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:20.806095,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:20.831620,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:20.854308,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:20.879881,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:20.902693,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:20.925422,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:20.949120,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:20.972016,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:20.994735,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:21.019587,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:21.043359,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:21.066082,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:21.089015,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:21.111680,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:21.134490,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:21.157337,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:21.180128,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:21.203766,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:21.227302,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:21.250042,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:21.272921,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:21.296111,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:21.321525,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:21.347273,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:21.373641,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:21.400474,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:21.424040,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:21.447050,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:21.469818,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:21.492720,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:21.515494,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:21.538332,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:21.563095,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:21.586901,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:21.609863,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:21.632926,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:21.655900,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:21.679186,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:21.702315,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:21.725078,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:21.748479,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:21.772332,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:21.795095,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:21.818385,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:21.841884,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:21.864594,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:21.887774,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:21.911455,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:21.934569,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:21.958136,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:21.982162,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:22.005345,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:22.028840,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:22.052488,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:22.075568,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:22.099195,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:22.123315,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:22.147122,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:22.170552,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:22.194944,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:22.218136,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:22.241306,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:22.264976,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:22.288105,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:22.311376,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:22.335400,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:22.358939,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:22.382302,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:22.406066,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:22.429886,nan,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-15 14:59:22.453002,nan,nan,0.5,0.0,3.0,-1.0,0.0
