10795.526419,1003.,0.0,0.0,0.0,95.0,0.0,0.0,0.0
10827.540938,1003.,-0.019802332958883437,-0.02019837314973416,-0.019802332958883437,93.0,-0.02,0.06,-0.99
10845.542697,1003.,-0.019802332958883437,-0.02019837314973416,-0.019802332958883437,94.0,-0.01,0.06,-0.99
10873.750771,1003.,-0.019802332958883437,-0.02019837314973416,-0.019802332958883437,94.0,-0.02,0.06,-0.99
10897.699104,1003.,-0.019802332958883437,-0.02019837314973416,-0.019802332958883437,93.0,-0.02,0.06,-0.99
10921.984475,1003.,-0.019802332958883437,-0.02019837314973416,-0.019802332958883437,87.0,-0.02,0.06,-0.99
10948.626882,1003.,-0.019802332958883437,-0.02019837314973416,-0.019802332958883437,89.0,-0.02,0.06,-0.99
10970.321234,1003.,-0.019802332958883437,-0.02019837314973416,-0.019802332958883437,90.0,-0.02,0.06,-0.99
10992.175234,1003.,-0.01999933347332048,-0.00020000000133313378,-0.01999933347332048,92.0,-0.02,0.06,-0.99
11011.35066,1003.,-0.01999933347332048,-0.00020000000133313378,-0.01999933347332048,93.0,-0.02,0.06,-0.99
11035.432512,1003.,-0.01999933347332048,-0.00020000000133313378,-0.01999933347332048,91.0,-0.02,0.06,-0.99
11061.624901,1003.,-0.020000333348334228,0.0,0.0,90.0,-0.01,0.06,-0.99
11081.335919,1003.,-0.020000333348334228,0.0,0.0,90.0,-0.02,0.06,-0.99
11099.585456,1003.,-0.020000333348334228,0.0,0.0,90.0,-0.02,0.06,-0.99
11123.375641,1003.,-0.020000333348334228,0.0,0.0,93.0,-0.02,0.06,-1.0
11149.049234,1003.,-0.020000333348334228,0.0,0.0,91.0,-0.01,0.06,-1.0
11167.562012,1003.,-0.020000333348334228,0.0,0.0,92.0,-0.01,0.06,-0.99
11192.181678,1003.,-0.020000333348334228,0.0,0.0,92.0,-0.02,0.06,-0.99
11213.956067,1003.,-0.020000333348334228,0.0,0.0,96.0,-0.01,0.06,-0.99
11242.762567,1003.,-0.020000333348334228,0.0,0.0,92.0,-0.02,0.06,-0.99
11261.384975,1003.,-0.020000333348334228,0.0,-0.0,89.0,-0.02,0.06,-0.99
11280.727289,1003.,-0.020000333348334228,0.0,-0.0,89.0,-0.02,0.06,-0.99
11305.343863,1003.,-0.020000333348334228,0.0,-0.0,96.0,-0.02,0.06,-0.99
11327.453178,1003.,-0.020000333348334228,0.0,-0.0,91.0,-0.02,0.06,-0.99
11346.599086,1003.,-0.020000333348334228,0.0,-0.0,92.0,-0.01,0.06,-0.99
